#Depth	GR	RT	RI	RXO	DEN	SP
141.500	69.695	9.410	8.373	37.382	2.141	-36.077
141.625	73.176	9.699	8.658	33.169	2.151	-36.146
141.750	72.650	9.651	8.648	18.812	2.160	-36.217
141.875	71.562	9.394	8.443	11.302	2.163	-36.287
142.000	69.062	9.095	8.178	9.834	2.159	-36.354
142.125	65.596	8.899	7.974	9.746	2.147	-36.417
142.250	65.298	8.876	7.888	9.697	2.135	-36.475
142.375	65.621	8.817	7.787	9.976	2.126	-36.528
142.500	67.576	8.498	7.510	9.741	2.131	-36.582
142.625	71.085	8.171	7.239	8.941	2.151	-36.638
142.750	77.002	7.965	7.078	7.762	2.183	-36.700
142.875	83.161	7.961	7.073	6.986	2.215	-36.769
143.000	82.893	8.208	7.226	7.988	2.228	-36.846
143.125	76.092	8.587	7.476	9.597	2.208	-36.928
143.250	68.476	8.905	7.676	9.962	2.171	-37.006
143.375	64.431	8.990	7.741	9.879	2.141	-37.070
143.500	62.346	8.836	7.644	9.661	2.127	-37.110
143.625	60.486	8.546	7.433	9.520	2.131	-37.115
143.750	59.801	8.295	7.237	9.705	2.142	-37.076
143.875	56.238	8.284	7.172	10.274	2.144	-36.974
144.000	57.027	8.319	7.167	10.796	2.142	-36.811
144.125	57.299	8.355	7.179	11.089	2.137	-36.591
144.250	58.309	8.375	7.193	11.125	2.134	-36.318
144.375	60.369	8.372	7.193	10.994	2.133	-35.996
144.500	59.712	8.345	7.160	10.875	2.134	-35.632
144.625	58.821	8.320	7.113	11.083	2.137	-35.225
144.750	59.019	8.290	7.075	11.277	2.145	-34.791
144.875	61.651	8.273	7.060	11.399	2.156	-34.335
145.000	65.823	8.280	7.071	11.504	2.167	-33.863
145.125	68.938	8.281	7.091	11.587	2.173	-33.377
145.250	67.451	8.204	7.087	11.499	2.168	-32.880
145.375	63.322	8.211	6.924	11.174	2.153	-32.375
145.500	64.566	8.043	6.616	10.369	2.148	-31.865
145.625	66.626	7.750	6.293	9.508	2.157	-31.354
145.750	68.533	7.449	6.087	8.508	2.174	-30.623
145.875	69.170	7.312	6.122	7.771	2.191	-29.740
146.000	66.013	7.542	6.480	8.644	2.194	-29.255
146.125	64.799	8.310	6.889	12.726	2.178	-28.788
146.250	64.877	8.636	7.054	23.785	2.163	-28.345
146.375	65.201	8.282	6.795	23.505	2.160	-27.927
146.500	69.055	7.412	6.213	14.634	2.178	-27.540
146.625	75.622	6.363	5.502	6.343	2.211	-27.188
146.750	76.620	5.495	4.847	5.849	2.246	-26.877
146.875	78.239	5.141	4.507	5.971	2.263	-26.623
147.000	76.864	4.816	4.367	5.889	2.265	-26.426
147.125	80.108	4.879	4.367	5.705	2.263	-26.285
147.250	85.155	5.032	4.391	5.598	2.267	-26.204
147.375	87.063	5.064	4.364	5.636	2.278	-26.184
147.500	83.435	5.189	4.306	5.687	2.291	-26.221
147.625	78.253	4.999	4.260	5.567	2.300	-26.324
147.750	77.088	4.855	4.203	5.228	2.305	-26.475
147.875	79.019	4.721	4.153	5.182	2.308	-26.662
148.000	81.579	4.754	4.181	5.406	2.311	-26.876
148.125	82.323	5.030	4.350	5.620	2.312	-27.104
148.250	80.056	5.434	4.674	5.547	2.306	-27.334
148.375	77.789	6.191	5.175	7.295	2.281	-27.548
148.500	76.271	6.797	5.744	8.877	2.248	-27.732
148.625	77.646	7.392	6.195	9.193	2.210	-27.881
148.750	78.132	7.644	6.375	8.891	2.175	-27.991
148.875	75.931	7.338	6.205	8.710	2.153	-28.064
149.000	74.813	6.689	5.714	8.557	2.146	-28.106
149.125	70.279	5.968	5.200	7.063	2.162	-28.127
149.250	78.551	5.557	4.839	6.261	2.197	-28.149
149.375	84.876	5.404	4.644	5.943	2.234	-28.191
149.500	87.761	5.474	4.627	5.967	2.261	-28.265
149.625	87.347	5.709	4.777	6.211	2.270	-28.382
149.750	80.506	6.018	5.057	6.572	2.260	-28.551
149.875	72.734	6.154	5.366	7.184	2.242	-28.782
150.000	70.140	6.174	5.706	7.792	2.230	-29.062
150.125	68.936	6.391	6.085	8.150	2.221	-29.376
150.250	69.967	6.839	6.511	8.453	2.212	-29.712
150.375	73.764	7.581	6.981	8.926	2.203	-30.059
150.500	78.055	8.798	7.476	9.606	2.199	-30.402
150.625	76.759	9.613	7.909	10.270	2.199	-30.725
150.750	78.395	10.099	8.209	10.634	2.200	-31.018
150.875	77.307	9.960	8.293	10.597	2.202	-31.278
151.000	74.106	9.635	8.238	10.625	2.204	-31.504
151.125	70.563	9.591	8.189	10.968	2.206	-31.694
151.250	67.208	9.904	8.299	11.268	2.206	-31.852
151.375	66.722	9.851	8.792	11.494	2.202	-31.977
151.500	65.827	10.252	9.541	12.214	2.201	-32.081
151.625	64.440	10.856	10.333	14.098	2.218	-32.172
151.750	62.319	11.857	10.913	15.171	2.257	-32.256
151.875	60.547	12.735	11.033	14.051	2.310	-32.337
152.000	61.859	11.888	10.521	11.715	2.349	-32.421
152.125	63.560	10.530	9.531	11.291	2.343	-32.514
152.250	64.100	9.151	8.539	11.050	2.304	-32.617
152.375	67.337	8.497	7.825	10.768	2.260	-32.731
152.500	70.869	8.512	7.405	10.548	2.228	-32.855
152.625	72.280	8.716	7.217	10.459	2.211	-32.989
152.750	72.245	8.477	7.212	10.387	2.201	-33.130
152.875	71.436	8.362	7.287	10.745	2.191	-33.276
153.000	71.035	8.147	7.442	10.396	2.185	-33.424
153.125	72.168	8.163	7.582	9.488	2.183	-33.568
153.250	72.606	8.145	7.693	9.005	2.182	-33.704
153.375	71.070	7.989	7.770	9.334	2.179	-33.828
153.500	69.296	8.085	7.796	9.596	2.172	-33.933
153.625	67.677	8.197	7.818	9.735	2.162	-34.006
153.750	63.874	8.485	7.815	9.675	2.154	-34.044
153.875	60.809	8.508	7.817	9.740	2.144	-34.041
154.000	59.958	8.520	7.866	9.893	2.130	-33.996
154.125	61.131	8.611	7.971	10.051	2.116	-33.904
154.250	62.482	8.351	8.092	10.215	2.109	-33.765
154.375	65.073	8.349	8.198	9.993	2.119	-33.570
154.500	63.705	8.515	8.274	9.869	2.135	-33.326
154.625	64.359	8.784	8.354	10.069	2.148	-33.041
154.750	65.576	9.069	8.433	10.384	2.153	-32.716
154.875	66.600	9.255	8.488	10.613	2.150	-32.356
155.000	70.646	9.232	8.480	10.783	2.140	-31.962
155.125	71.051	9.314	8.408	10.829	2.132	-31.531
155.250	69.544	8.968	8.260	10.748	2.136	-31.071
155.375	65.755	8.609	8.075	10.736	2.149	-30.585
155.500	62.333	8.720	8.015	10.737	2.162	-30.075
155.625	61.167	9.410	8.290	10.633	2.167	-29.544
155.750	61.469	10.233	9.072	10.387	2.159	-28.996
155.875	63.089	11.508	10.034	10.780	2.160	-28.437
156.000	63.137	10.864	10.515	19.141	2.198	-27.881
156.125	64.718	9.890	10.231	24.813	2.268	-27.340
156.250	70.038	8.728	9.232	20.611	2.352	-26.826
156.375	78.683	7.413	7.789	9.956	2.425	-26.350
156.500	86.980	6.422	6.316	8.747	2.464	-25.923
156.625	94.347	5.577	5.289	8.109	2.450	-25.569
156.750	94.679	4.995	4.711	6.520	2.410	-25.284
156.875	92.874	4.826	4.494	5.602	2.359	-25.065
157.000	92.655	4.998	4.535	5.331	2.309	-24.908
157.125	94.706	5.359	4.743	5.395	2.271	-24.806
157.250	95.676	5.770	5.065	5.815	2.258	-24.752
157.375	93.086	6.185	5.378	6.383	2.275	-24.740
157.500	86.668	6.321	5.492	6.950	2.299	-24.753
157.625	81.525	6.283	5.452	6.622	2.325	-24.779
157.750	81.935	6.110	5.312	6.056	2.331	-24.813
157.875	86.938	5.844	5.130	5.957	2.314	-24.847
158.000	88.824	5.568	4.959	6.285	2.298	-24.878
158.125	89.472	5.721	4.919	6.124	2.293	-24.901
158.250	87.795	5.713	4.900	6.062	2.285	-24.916
158.375	88.090	5.676	4.869	6.113	2.273	-24.923
158.500	90.285	5.478	4.803	6.031	2.262	-24.925
158.625	92.250	5.165	4.710	5.771	2.261	-24.924
158.750	91.235	5.126	4.640	5.686	2.278	-24.921
158.875	89.292	5.340	4.670	5.730	2.295	-24.919
159.000	87.964	5.609	4.726	5.652	2.301	-24.923
159.125	89.620	5.850	4.787	5.873	2.305	-24.932
159.250	90.987	5.880	4.806	6.184	2.309	-24.947
159.375	89.837	5.690	4.753	6.218	2.315	-24.970
159.500	88.205	5.548	4.643	5.754	2.315	-25.000
159.625	88.043	5.365	4.496	5.815	2.302	-25.035
159.750	90.480	5.235	4.373	5.706	2.294	-25.075
159.875	92.977	5.204	4.283	5.520	2.297	-25.114
160.000	92.723	5.243	4.216	5.432	2.305	-25.152
160.125	90.790	5.307	4.161	5.451	2.309	-25.184
160.250	93.293	5.352	4.106	5.322	2.305	-25.207
160.375	93.941	5.058	4.086	5.152	2.303	-25.216
160.500	98.693	4.943	4.146	5.131	2.302	-25.206
160.625	97.932	5.141	4.305	5.378	2.299	-25.176
160.750	94.947	5.638	4.604	5.786	2.287	-25.123
160.875	91.863	6.321	5.027	6.281	2.261	-25.044
161.000	84.030	6.987	5.467	6.935	2.227	-24.937
161.125	81.763	6.994	5.701	7.461	2.207	-24.799
161.250	82.096	6.779	5.615	7.537	2.204	-24.636
161.375	85.465	6.119	5.287	6.646	2.217	-24.455
161.500	88.836	5.313	4.827	5.651	2.240	-24.260
161.625	90.773	4.674	4.351	5.228	2.268	-24.060
161.750	93.556	4.271	3.959	5.095	2.297	-23.863
161.875	93.556	4.089	3.785	4.780	2.322	-23.681
162.000	98.210	4.551	3.824	4.668	2.348	-23.523
162.125	98.908	4.938	4.035	4.938	2.367	-23.393
162.250	96.135	5.395	4.359	5.598	2.375	-23.294
162.375	91.873	6.053	4.802	6.471	2.370	-23.227
162.500	86.360	6.665	5.455	7.247	2.357	-23.191
162.625	84.093	7.475	6.059	8.166	2.354	-23.189
162.750	85.661	7.997	6.501	9.035	2.367	-23.210
162.875	86.986	8.179	6.644	9.652	2.379	-23.248
163.000	85.811	7.926	6.490	8.915	2.373	-23.298
163.125	82.904	7.331	6.127	7.143	2.340	-23.355
163.250	82.212	6.739	5.689	6.856	2.289	-23.417
163.375	80.593	6.114	5.266	6.638	2.253	-23.479
163.500	83.630	5.829	4.992	6.491	2.252	-23.540
163.625	87.517	5.701	4.867	6.276	2.262	-23.599
163.750	89.670	5.657	4.842	5.994	2.268	-23.655
163.875	89.690	5.660	4.900	5.786	2.265	-23.708
164.000	89.603	5.706	5.089	5.908	2.250	-23.757
164.125	86.040	6.241	5.418	6.283	2.232	-23.801
164.250	88.438	7.052	5.762	6.716	2.217	-23.837
164.375	88.623	8.016	5.999	7.096	2.212	-23.865
164.500	87.727	8.469	6.046	7.122	2.220	-23.883
164.625	86.949	7.973	5.882	6.756	2.242	-23.891
164.750	84.208	6.749	5.564	6.406	2.272	-23.890
164.875	90.037	5.945	5.235	6.251	2.291	-23.876
165.000	91.755	5.715	4.996	6.112	2.289	-23.856
165.125	93.354	5.918	4.901	6.097	2.275	-23.831
165.250	92.081	6.315	4.923	6.128	2.255	-23.804
165.375	87.477	6.678	5.012	6.153	2.239	-23.777
165.500	84.856	6.884	5.136	6.247	2.233	-23.754
165.625	81.617	7.052	5.212	6.473	2.239	-23.738
165.750	82.560	7.009	5.242	6.388	2.240	-23.730
165.875	82.114	6.449	5.194	6.311	2.236	-23.731
166.000	81.652	5.781	5.054	6.265	2.232	-23.742
166.125	82.383	5.338	4.839	6.149	2.235	-23.765
166.250	82.588	5.042	4.611	5.828	2.249	-23.800
166.375	86.960	5.424	4.522	5.434	2.263	-23.852
166.500	87.081	5.676	4.504	5.248	2.264	-23.916
166.625	83.291	6.025	4.568	5.826	2.259	-23.993
166.750	78.726	6.146	4.675	6.586	2.253	-24.079
166.875	75.806	5.980	4.810	6.887	2.251	-24.171
167.000	74.585	6.051	5.036	6.611	2.258	-24.265
167.125	78.147	6.278	5.523	6.525	2.284	-24.355
167.250	77.046	7.458	6.310	6.934	2.337	-24.433
167.375	76.465	9.218	7.352	9.127	2.403	-24.496
167.500	75.468	10.691	8.226	13.759	2.463	-24.543
167.625	74.521	10.896	8.443	18.097	2.495	-24.572
167.750	78.144	9.127	7.672	15.631	2.483	-24.585
167.875	83.002	6.639	6.175	9.088	2.433	-24.584
168.000	87.654	5.234	4.967	5.756	2.383	-24.580
168.125	93.264	4.552	4.177	4.747	2.350	-24.580
168.250	98.403	4.337	3.788	4.760	2.333	-24.593
168.375	101.909	4.350	3.699	4.828	2.327	-24.624
168.500	104.122	4.390	3.757	4.798	2.322	-24.680
168.625	103.636	4.457	3.792	4.751	2.323	-24.773
168.750	99.445	4.527	3.699	4.797	2.340	-24.901
168.875	96.475	4.282	3.553	4.813	2.360	-25.064
169.000	95.184	4.055	3.525	4.718	2.375	-25.261
169.125	95.220	4.105	3.759	4.588	2.382	-25.492
169.250	96.653	4.338	4.303	4.750	2.390	-25.755
169.375	94.386	5.637	5.224	6.396	2.416	-26.052
169.500	88.276	7.152	6.356	12.428	2.430	-26.376
169.625	81.422	8.484	7.231	13.459	2.410	-26.719
169.750	76.318	8.944	7.529	10.728	2.350	-27.078
169.875	74.206	8.322	7.154	7.981	2.271	-27.449
170.000	74.549	7.245	6.308	7.474	2.217	-27.827
170.125	75.278	6.629	5.783	6.813	2.216	-28.206
170.250	76.556	6.430	5.752	6.985	2.237	-28.583
170.375	76.620	6.736	6.041	7.870	2.244	-28.951
170.500	72.163	7.636	6.753	8.831	2.224	-29.308
170.625	64.763	8.735	7.645	9.217	2.180	-29.650
170.750	62.853	9.074	7.952	8.745	2.131	-29.973
170.875	64.796	9.202	8.055	8.667	2.116	-30.267
171.000	68.937	8.994	8.070	9.816	2.125	-30.530
171.125	69.796	8.921	8.108	10.222	2.142	-30.758
171.250	67.102	9.036	8.171	9.950	2.152	-30.948
171.375	62.266	9.353	8.234	9.684	2.150	-31.098
171.500	56.980	9.945	8.286	9.995	2.140	-31.202
171.625	56.009	10.010	8.335	10.039	2.121	-31.245
171.750	57.922	10.149	8.464	10.226	2.107	-31.194
171.875	62.767	10.353	8.659	10.453	2.102	-30.970
172.000	65.869	10.539	8.851	10.735	2.107	-30.691
172.125	64.537	10.660	8.984	11.058	2.116	-30.438
172.250	60.892	10.743	9.041	11.319	2.118	-30.141
172.375	52.472	10.534	8.965	11.382	2.112	-29.795
172.500	50.923	10.713	8.841	11.071	2.104	-29.411
172.625	52.543	10.686	8.732	10.709	2.099	-28.997
172.750	57.940	10.632	8.684	10.354	2.099	-28.558
172.875	64.991	10.681	8.714	10.068	2.106	-28.101
173.000	67.014	10.618	8.782	10.008	2.123	-27.635
173.125	70.576	10.933	8.676	10.170	2.133	-27.171
173.250	70.289	10.276	8.178	10.024	2.134	-26.721
173.375	73.942	9.041	7.436	9.650	2.136	-26.294
173.500	79.513	7.651	6.589	8.527	2.150	-25.897
173.625	84.532	6.483	5.802	6.827	2.180	-25.537
173.750	89.759	5.785	5.252	5.864	2.224	-25.218
173.875	89.597	5.814	4.956	5.845	2.264	-24.954
174.000	89.848	5.847	4.871	5.894	2.290	-24.740
174.125	91.012	5.945	4.872	5.863	2.311	-24.573
174.250	93.650	5.990	4.896	5.888	2.318	-24.448
174.375	97.133	5.962	4.947	6.036	2.310	-24.363
174.500	99.224	6.036	5.080	6.138	2.299	-24.314
174.625	97.928	6.128	5.237	5.840	2.308	-24.300
174.750	94.845	6.197	5.429	6.820	2.331	-24.314
174.875	90.498	6.176	5.561	7.550	2.341	-24.351
175.000	87.059	6.129	5.610	7.319	2.332	-24.408
175.125	86.188	6.101	5.572	6.506	2.307	-24.485
175.250	87.839	6.051	5.442	6.520	2.286	-24.581
175.375	90.106	5.933	5.256	6.123	2.287	-24.699
175.500	92.511	5.688	5.095	5.887	2.296	-24.838
175.625	93.993	5.398	4.925	5.807	2.302	-24.996
175.750	94.891	5.097	4.723	5.711	2.308	-25.174
175.875	96.126	4.829	4.484	5.467	2.318	-25.371
176.000	98.688	4.665	4.244	5.101	2.335	-25.588
176.125	102.250	4.683	4.235	5.074	2.349	-25.825
176.250	105.469	4.967	4.639	5.396	2.355	-26.079
176.375	103.837	5.730	5.592	5.946	2.351	-26.344
176.500	95.984	7.171	7.114	7.715	2.335	-26.615
176.625	84.082	9.466	9.122	10.652	2.300	-26.889
176.750	73.623	12.621	11.403	13.019	2.246	-27.160
176.875	67.470	14.321	12.910	16.757	2.187	-27.419
177.000	65.171	13.757	12.738	15.518	2.149	-27.661
177.125	64.605	12.570	11.890	12.295	2.135	-27.886
177.250	66.209	11.766	11.213	9.805	2.140	-28.090
177.375	69.528	11.816	11.247	11.424	2.153	-28.275
177.500	71.890	12.645	12.073	20.801	2.164	-28.439
177.625	69.947	14.560	13.649	36.100	2.166	-28.583
177.750	65.801	16.274	15.106	29.678	2.165	-28.712
177.875	63.584	17.578	16.132	20.525	2.166	-28.829
178.000	62.941	18.192	16.716	15.426	2.166	-28.936
178.125	62.597	18.514	17.176	15.727	2.160	-29.034
178.250	61.888	19.775	18.106	19.607	2.150	-29.125
178.375	60.025	21.512	19.851	24.890	2.144	-29.207
178.500	60.436	22.780	20.813	24.966	2.150	-29.283
178.625	59.244	21.829	19.904	24.047	2.159	-29.353
178.750	58.984	19.305	17.682	22.073	2.165	-29.417
178.875	60.865	16.502	15.154	18.114	2.163	-29.475
179.000	62.076	14.472	13.163	12.210	2.158	-29.528
179.125	67.743	13.436	12.300	11.945	2.151	-29.576
179.250	68.313	13.298	12.256	13.829	2.145	-29.619
179.375	66.724	13.678	12.732	14.598	2.139	-29.658
179.500	63.617	14.407	13.428	14.816	2.129	-29.694
179.625	59.386	15.190	13.971	15.509	2.116	-29.727
179.750	55.047	15.538	13.970	16.540	2.102	-29.757
179.875	54.318	15.287	13.604	14.358	2.095	-29.785
180.000	53.727	14.722	13.147	13.595	2.095	-29.813
180.125	56.061	14.142	12.693	13.511	2.102	-29.839
180.250	60.604	13.615	12.287	13.373	2.105	-29.867
180.375	64.849	13.144	11.982	12.964	2.100	-29.895
180.500	65.604	12.740	11.837	12.782	2.094	-29.924
180.625	62.366	12.546	11.744	12.756	2.085	-29.955
180.750	59.196	12.231	11.652	12.772	2.080	-29.987
180.875	56.197	12.219	11.551	12.707	2.075	-30.019
181.000	55.768	12.327	11.443	12.674	2.077	-30.051
181.125	57.218	12.359	11.335	12.735	2.092	-30.080
181.250	55.593	12.373	11.262	12.778	2.115	-30.107
181.375	59.803	12.579	11.551	12.655	2.135	-30.129
181.500	61.393	13.076	12.152	12.383	2.138	-30.145
181.625	63.159	14.095	12.877	13.332	2.142	-30.155
181.750	64.167	15.081	13.508	15.405	2.151	-30.159
181.875	64.210	15.521	13.810	16.830	2.161	-30.156
182.000	65.239	15.327	13.596	14.725	2.167	-30.146
182.125	64.348	14.452	12.975	13.620	2.169	-30.128
182.250	62.285	13.815	12.268	13.539	2.167	-30.101
182.375	60.229	13.158	11.739	13.385	2.157	-30.067
182.500	58.725	12.791	11.510	12.988	2.139	-30.024
182.625	58.080	12.872	11.594	12.591	2.118	-29.972
182.750	58.370	13.156	11.909	12.597	2.096	-29.910
182.875	58.047	14.115	12.303	12.834	2.085	-29.835
183.000	57.654	14.488	12.623	14.154	2.080	-29.749
183.125	60.259	14.661	12.750	14.963	2.078	-29.652
183.250	63.297	14.485	12.633	14.359	2.080	-29.543
183.375	65.080	13.886	12.310	12.783	2.086	-29.424
183.500	67.241	13.108	11.908	12.113	2.092	-29.294
183.625	67.484	12.493	11.563	12.350	2.100	-29.152
183.750	64.483	12.481	11.441	12.250	2.114	-29.000
183.875	60.498	12.574	11.268	12.007	2.131	-28.841
184.000	58.083	12.434	10.933	12.023	2.149	-28.675
184.125	60.191	11.904	10.453	11.914	2.165	-28.503
184.250	69.161	11.091	9.976	10.347	2.172	-28.327
184.375	76.367	11.007	9.958	8.760	2.162	-28.147
184.500	77.153	11.486	10.491	9.158	2.137	-27.967
184.625	74.292	12.519	11.477	11.647	2.111	-27.786
184.750	70.632	13.759	12.550	14.766	2.099	-27.607
184.875	67.800	14.573	13.244	16.301	2.114	-27.428
185.000	65.730	14.237	13.153	14.147	2.155	-27.252
185.125	68.645	13.446	12.534	10.563	2.232	-27.080
185.250	73.217	13.458	12.535	9.368	2.325	-26.911
185.375	77.070	14.279	13.257	10.362	2.415	-26.747
185.500	78.849	15.120	13.955	16.540	2.478	-26.587
185.625	78.953	15.123	13.938	25.360	2.501	-26.433
185.750	79.755	13.828	13.018	26.209	2.485	-26.286
185.875	83.317	12.039	11.343	15.230	2.465	-26.146
186.000	83.012	10.691	10.103	10.026	2.477	-26.014
186.125	82.252	10.182	9.637	10.690	2.500	-25.889
186.250	81.311	10.297	9.754	12.403	2.508	-25.771
186.375	80.220	10.555	10.038	13.117	2.488	-25.662
186.500	79.829	10.416	10.018	16.114	2.442	-25.560
186.625	81.125	9.451	9.202	14.660	2.402	-25.469
186.750	83.802	8.107	8.020	8.410	2.380	-25.388
186.875	85.447	7.075	7.032	7.259	2.372	-25.317
187.000	85.978	6.413	6.315	8.593	2.369	-25.258
187.125	86.060	6.078	5.890	8.344	2.367	-25.210
187.250	86.553	6.130	5.889	5.928	2.369	-25.173
187.375	90.034	6.722	6.601	6.399	2.393	-25.150
187.500	88.885	7.711	7.915	8.347	2.438	-25.138
187.625	87.154	9.681	10.037	15.709	2.485	-25.136
187.750	83.919	12.979	13.052	23.904	2.522	-25.142
187.875	79.723	17.319	16.649	28.309	2.545	-25.156
188.000	78.241	21.560	19.989	27.934	2.554	-25.177
188.125	73.464	22.767	21.106	21.185	2.557	-25.205
188.250	70.554	21.984	20.456	20.433	2.552	-25.240
188.375	68.174	20.702	19.476	20.875	2.540	-25.280
188.500	67.929	19.674	18.537	21.301	2.524	-25.324
188.625	70.217	19.086	17.746	21.241	2.509	-25.371
188.750	72.476	18.623	17.186	20.087	2.500	-25.419
188.875	68.914	18.406	16.536	18.400	2.503	-25.467
189.000	65.351	18.454	16.156	18.216	2.511	-25.513
189.125	62.213	18.544	15.930	18.030	2.517	-25.556
189.250	61.872	18.631	15.908	17.389	2.518	-25.596
189.375	63.431	18.693	16.055	16.782	2.516	-25.632
189.500	61.734	18.677	16.162	17.363	2.518	-25.664
189.625	64.325	18.538	16.134	17.337	2.525	-25.691
189.750	65.325	18.400	15.952	16.450	2.532	-25.716
189.875	66.000	17.891	15.523	15.200	2.535	-25.738
190.000	64.882	16.964	14.765	14.089	2.534	-25.757
190.125	62.323	15.779	13.731	13.356	2.528	-25.774
190.250	61.986	14.627	12.660	12.827	2.522	-25.788
190.375	65.629	13.581	11.885	11.941	2.512	-25.801
190.500	65.329	13.271	11.569	11.903	2.503	-25.812
190.625	63.510	13.560	11.691	12.302	2.499	-25.822
190.750	61.721	14.308	12.139	19.082	2.506	-25.833
190.875	62.053	15.245	12.760	33.420	2.521	-25.844
191.000	66.769	15.943	13.376	46.123	2.534	-25.857
191.125	69.036	15.563	13.375	26.038	2.532	-25.871
191.250	67.012	14.954	13.019	18.334	2.518	-25.887
191.375	63.093	14.307	12.531	15.031	2.514	-25.903
191.500	60.990	13.780	12.124	13.268	2.524	-25.919
191.625	62.419	13.508	11.944	12.743	2.543	-25.933
191.750	65.497	13.601	12.026	14.627	2.554	-25.946
191.875	65.821	14.261	12.336	15.505	2.551	-25.954
192.000	61.853	14.560	12.515	15.953	2.540	-25.958
192.125	58.801	14.459	12.458	15.872	2.526	-25.958
192.250	57.757	13.946	12.201	14.655	2.514	-25.952
192.375	58.329	13.357	11.939	12.755	2.507	-25.940
192.500	59.634	13.396	11.979	12.134	2.509	-25.923
192.625	61.091	13.933	12.367	14.001	2.522	-25.898
192.750	64.902	14.692	12.769	16.541	2.524	-25.867
192.875	68.900	14.999	12.921	17.169	2.508	-25.831
193.000	69.911	14.711	12.721	15.536	2.484	-25.791
193.125	67.523	13.999	12.240	12.803	2.463	-25.747
193.250	65.328	13.265	11.724	11.169	2.455	-25.700
193.375	64.357	13.089	11.576	11.939	2.468	-25.652
193.500	63.593	13.405	11.815	13.529	2.490	-25.606
193.625	61.644	13.975	12.248	14.670	2.506	-25.563
193.750	59.643	14.513	12.643	15.193	2.509	-25.525
193.875	59.175	14.743	12.811	15.113	2.493	-25.495
194.000	60.812	14.492	12.686	14.326	2.459	-25.474
194.125	57.250	13.942	12.386	13.136	2.428	-25.466
194.250	55.904	13.437	12.093	13.079	2.412	-25.472
194.375	56.419	13.174	11.874	13.572	2.411	-25.494
194.500	58.564	13.132	11.777	13.659	2.418	-25.532
194.625	60.747	13.262	11.844	12.989	2.427	-25.587
194.750	59.955	13.569	12.112	12.269	2.436	-25.660
194.875	56.716	14.059	12.640	12.839	2.443	-25.752
195.000	55.418	15.057	13.462	14.493	2.461	-25.859
195.125	55.297	16.283	14.476	16.258	2.493	-25.979
195.250	55.620	17.700	15.558	17.773	2.534	-26.109
195.375	56.131	18.969	16.508	18.759	2.570	-26.245
195.500	57.161	19.387	17.078	19.048	2.590	-26.384
195.625	57.808	19.470	17.209	21.117	2.580	-26.523
195.750	55.129	19.185	17.164	21.227	2.565	-26.656
195.875	57.575	18.717	16.656	20.901	2.547	-26.782
196.000	63.332	18.169	15.989	20.748	2.527	-26.897
196.125	67.742	17.635	15.442	20.412	2.507	-27.000
196.250	66.884	17.210	15.036	18.773	2.491	-27.089
196.375	62.512	16.937	14.985	17.495	2.478	-27.161
196.500	60.221	17.070	15.127	18.156	2.471	-27.218
196.625	60.404	17.486	15.494	19.508	2.466	-27.259
196.750	61.108	18.103	15.951	19.787	2.461	-27.287
196.875	60.941	18.668	16.316	18.567	2.454	-27.302
197.000	60.422	18.764	16.452	17.608	2.451	-27.305
197.125	62.041	18.817	16.477	20.619	2.453	-27.295
197.250	66.019	18.882	16.616	21.287	2.461	-27.252
197.375	68.583	19.227	16.943	21.354	2.465	-27.213
197.500	69.315	19.732	17.419	22.068	2.468	-27.177
197.625	69.199	20.203	17.890	23.111	2.472	-27.139
197.750	69.767	20.525	18.114	22.522	2.482	-27.101
197.875	71.710	20.741	18.014	22.243	2.491	-27.063
198.000	74.486	20.447	17.542	20.128	2.492	-27.030
198.125	75.433	19.855	16.918	18.828	2.491	-27.002
198.250	76.129	19.126	16.273	18.227	2.490	-26.980
198.375	76.249	18.307	15.643	17.705	2.489	-26.968
198.500	71.910	17.349	14.985	17.028	2.489	-26.964
198.625	65.433	16.838	14.547	16.383	2.486	-26.974
198.750	63.120	16.439	14.334	15.783	2.482	-26.994
198.875	62.671	16.478	14.411	15.353	2.484	-27.024
199.000	64.388	16.828	14.735	15.853	2.494	-27.060
199.125	65.450	17.395	15.232	17.435	2.513	-27.101
199.250	59.595	18.238	15.816	19.245	2.532	-27.142
199.375	58.623	18.385	16.122	21.146	2.544	-27.178
199.500	57.096	18.459	16.172	21.396	2.550	-27.205
199.625	60.800	18.319	16.095	19.720	2.554	-27.221
199.750	63.980	18.180	15.985	17.951	2.559	-27.224
199.875	63.439	18.156	15.906	17.704	2.566	-27.213
200.000	63.318	18.090	15.878	19.088	2.571	-27.191
200.125	61.213	18.034	15.891	18.421	2.563	-27.158
200.250	62.788	17.888	15.790	16.306	2.544	-27.122
200.375	66.092	17.474	15.504	15.407	2.519	-27.087
200.500	69.645	16.893	15.079	15.241	2.493	-27.059
200.625	72.489	16.270	14.603	15.193	2.470	-27.042
200.750	74.507	15.666	14.175	15.615	2.448	-27.042
200.875	77.746	15.295	13.965	16.630	2.431	-27.065
201.000	76.747	15.165	13.999	14.797	2.424	-27.116
201.125	76.166	15.263	14.268	13.999	2.423	-27.194
201.250	73.051	15.557	14.735	14.616	2.423	-27.303
201.375	69.133	16.001	15.349	15.578	2.420	-27.444
201.500	73.138	16.522	16.053	15.409	2.417	-27.618
