#Depth	SP	GR	RI	RT	RXO	DEN
186.250	-7.532	84.316	3.756	4.819	5.456	2.255
186.375	-7.948	86.860	3.946	5.104	5.965	2.269
186.500	-7.795	85.631	4.159	5.404	6.580	2.282
186.625	-7.242	81.146	4.290	5.576	6.725	2.290
186.750	-6.738	77.657	4.243	5.480	6.360	2.290
186.875	-6.353	77.336	4.053	5.187	5.760	2.281
187.000	-6.051	78.850	3.801	4.824	5.223	2.262
187.125	-5.892	81.099	3.642	4.601	4.564	2.236
187.250	-5.927	84.330	3.671	4.657	4.133	2.209
187.375	-6.044	87.119	3.913	5.009	4.663	2.191
187.500	-6.230	87.055	4.257	5.500	5.747	2.185
187.625	-6.420	86.215	4.550	5.894	6.768	2.177
187.750	-6.577	87.613	4.632	5.976	6.760	2.142
187.875	-6.755	90.643	4.440	5.668	5.404	2.072
188.000	-7.047	90.913	4.121	5.221	4.465	1.986
188.125	-7.365	87.848	3.819	4.822	4.532	1.927
188.250	-7.760	87.077	3.626	4.608	4.682	1.928
188.375	-8.026	92.088	3.571	4.581	4.784	1.982
188.500	-7.836	98.544	3.599	4.652	4.873	2.057
188.625	-7.202	102.698	3.639	4.714	5.210	2.120
188.750	-6.430	100.829	3.634	4.693	5.798	2.147
188.875	-5.784	92.818	3.581	4.609	5.534	2.133
189.000	-5.580	81.515	3.513	4.504	4.345	2.080
189.125	-5.811	74.748	3.469	4.428	3.532	2.012
189.250	-6.187	74.519	3.467	4.426	3.545	1.963
189.375	-6.580	75.371	3.516	4.496	3.956	1.954
189.500	-6.765	74.807	3.593	4.593	4.426	1.988
189.625	-6.502	76.738	3.651	4.669	4.811	2.043
189.750	-6.015	84.953	3.654	4.663	5.079	2.103
189.875	-5.603	94.127	3.589	4.569	5.103	2.156
190.000	-5.333	99.543	3.495	4.449	4.954	2.195
190.125	-5.168	101.363	3.400	4.338	4.927	2.219
190.250	-5.266	104.057	3.315	4.240	4.902	2.229
190.375	-5.497	107.267	3.258	4.178	4.762	2.232
190.500	-5.759	107.838	3.251	4.183	4.685	2.236
190.625	-6.049	105.902	3.312	4.281	4.655	2.245
190.750	-6.341	102.511	3.440	4.464	4.756	2.259
190.875	-6.537	97.861	3.583	4.666	5.021	2.270
191.000	-6.773	92.953	3.706	4.807	5.197	2.273
191.125	-7.062	89.737	3.781	4.887	5.105	2.267
191.250	-7.386	90.717	3.822	4.918	4.885	2.254
191.375	-7.737	93.585	3.847	4.934	4.971	2.240
191.500	-7.831	95.855	3.855	4.934	5.260	2.231
191.625	-7.496	95.803	3.851	4.904	5.329	2.228
191.750	-6.756	92.502	3.826	4.851	5.224	2.231
191.875	-5.983	89.223	3.790	4.802	5.092	2.237
192.000	-5.488	89.470	3.753	4.762	5.004	2.240
192.125	-5.508	93.133	3.720	4.738	5.123	2.240
192.250	-5.943	97.441	3.693	4.720	5.494	2.236
192.375	-6.498	100.562	3.670	4.691	5.577	2.235
192.500	-6.992	100.886	3.622	4.614	5.168	2.236
192.625	-7.094	97.791	3.552	4.501	4.900	2.239
192.750	-6.697	94.416	3.486	4.406	4.872	2.240
192.875	-6.148	93.812	3.452	4.367	4.803	2.236
193.000	-5.737	94.419	3.460	4.408	4.836	2.229
193.125	-5.381	94.656	3.491	4.474	4.981	2.223
193.250	-5.208	97.695	3.509	4.518	4.998	2.220
193.375	-5.265	103.451	3.515	4.536	4.947	2.223
193.500	-5.465	105.727	3.505	4.523	4.927	2.226
193.625	-5.726	103.412	3.489	4.494	4.845	2.228
193.750	-5.994	101.940	3.478	4.480	4.712	2.228
193.875	-6.146	103.250	3.478	4.483	4.731	2.228
194.000	-6.353	103.950	3.487	4.501	4.967	2.229
194.125	-6.664	101.258	3.492	4.520	5.202	2.234
194.250	-7.049	98.566	3.485	4.502	5.415	2.244
194.375	-7.444	96.958	3.467	4.466	5.669	2.258
194.500	-7.812	95.951	3.453	4.441	5.676	2.276
194.625	-7.868	94.888	3.471	4.448	5.439	2.290
194.750	-7.438	93.708	3.546	4.532	5.448	2.299
194.875	-6.694	92.335	3.684	4.704	5.744	2.301
195.000	-5.982	90.070	3.856	4.915	5.983	2.300
195.125	-5.629	89.125	4.030	5.114	6.189	2.297
195.250	-5.874	91.510	4.143	5.231	6.184	2.295
195.375	-6.432	93.855	4.173	5.232	5.648	2.292
195.500	-7.073	95.683	4.109	5.133	5.116	2.287
195.625	-7.503	98.416	3.990	4.973	4.934	2.281
195.750	-7.449	101.357	3.835	4.768	4.864	2.275
195.875	-7.008	102.909	3.679	4.575	4.837	2.270
196.000	-6.580	103.062	3.529	4.381	4.714	2.265
196.125	-6.251	102.255	3.394	4.204	4.511	2.260
196.250	-6.017	98.679	3.298	4.070	4.360	2.254
196.375	-5.932	95.032	3.239	3.994	4.249	2.251
196.500	-6.008	94.358	3.222	3.981	4.234	2.251
196.625	-6.169	94.725	3.263	4.055	4.335	2.254
196.750	-6.437	95.632	3.356	4.176	4.503	2.262
196.875	-6.657	96.720	3.469	4.301	4.779	2.274
197.000	-6.855	97.839	3.563	4.406	5.137	2.288
197.125	-7.101	96.718	3.605	4.449	5.359	2.297
197.250	-7.441	94.081	3.580	4.421	5.226	2.291
197.375	-7.792	91.974	3.507	4.323	4.726	2.269
197.500	-8.157	91.345	3.404	4.172	4.412	2.240
197.625	-8.412	93.109	3.316	4.038	4.571	2.220
197.750	-8.278	94.725	3.300	4.007	4.636	2.222
197.875	-7.683	93.488	3.385	4.109	4.503	2.241
198.000	-6.859	91.129	3.580	4.361	4.756	2.268
198.125	-6.170	91.873	3.856	4.720	5.450	2.292
198.250	-6.024	94.303	4.186	5.141	6.060	2.309
198.375	-6.424	93.762	4.477	5.478	6.390	2.319
198.500	-7.097	90.900	4.656	5.640	6.416	2.323
198.625	-7.767	89.891	4.729	5.644	6.288	2.323
198.750	-8.165	91.060	4.695	5.531	6.237	2.314
198.875	-8.017	91.927	4.651	5.459	6.304	2.294
199.000	-7.544	92.976	4.641	5.451	6.165	2.260
199.125	-7.125	93.119	4.662	5.506	5.291	2.220
199.250	-6.826	91.712	4.705	5.581	4.577	2.193
199.375	-6.616	91.958	4.733	5.622	5.047	2.189
199.500	-6.609	94.111	4.720	5.604	6.016	2.209
199.625	-6.799	96.965	4.671	5.538	6.680	2.237
199.750	-7.110	97.661	4.602	5.441	6.604	2.260
199.875	-7.460	98.296	4.525	5.339	6.265	2.271
200.000	-7.839	98.781	4.524	5.335	6.402	2.275
200.125	-8.195	97.537	4.738	5.607	6.520	2.280
200.250	-8.651	94.530	5.083	6.039	6.837	2.292
200.375	-9.171	91.731	5.471	6.540	11.665	2.312
200.500	-9.630	89.450	5.858	7.014	16.491	2.328
200.625	-10.130	89.526	6.085	7.242	12.508	2.333
200.750	-10.435	89.940	6.097	7.210	7.964	2.323
200.875	-10.330	89.533	5.938	6.984	8.407	2.307
201.000	-9.684	88.841	5.654	6.624	8.717	2.294
201.125	-8.780	90.583	5.363	6.282	7.770	2.290
201.250	-7.963	96.282	5.115	5.987	6.875	2.295
201.375	-7.603	102.884	4.872	5.699	6.723	2.297
201.500	-7.671	108.015	4.650	5.452	7.075	2.288
201.625	-7.955	107.904	4.523	5.334	6.689	2.270
201.750	-8.294	102.175	4.516	5.351	5.819	2.255
201.875	-8.399	95.003	4.535	5.375	6.512	2.260
202.000	-8.007	92.203	4.534	5.348	7.583	2.287
202.125	-7.473	92.025	4.507	5.283	6.991	2.315
202.250	-7.085	92.235	4.513	5.251	5.696	2.320
202.375	-6.791	92.810	4.583	5.323	5.273	2.300
202.500	-6.540	92.814	4.710	5.492	5.974	2.271
202.625	-6.435	92.013	4.819	5.644	6.652	2.245
202.750	-6.462	90.145	4.811	5.636	6.047	2.209
202.875	-6.567	89.278	4.610	5.364	4.766	2.145
203.000	-6.604	88.632	4.237	4.891	3.973	2.053
203.125	-6.553	86.375	3.795	4.364	3.555	1.959
203.250	-6.525	83.656	3.367	3.893	3.300	1.901
203.375	-6.624	83.436	3.049	3.559	3.290	1.895
203.500	-6.835	87.232	2.814	3.320	3.514	1.939
203.625	-7.122	91.914	2.630	3.116	3.702	2.005
203.750	-7.486	94.534	2.473	2.930	3.538	2.064
203.875	-7.681	94.770	2.345	2.774	3.306	2.107
204.000	-7.369	92.074	2.286	2.709	3.345	2.139
204.125	-6.677	89.247	2.333	2.778	3.473	2.170
204.250	-5.881	88.652	2.526	3.030	3.724	2.200
204.375	-5.405	90.194	2.824	3.421	4.116	2.222
204.500	-5.561	89.794	3.174	3.873	4.593	2.232
204.625	-6.110	88.880	3.486	4.261	5.122	2.235
204.750	-6.818	92.049	3.666	4.470	5.179	2.237
204.875	-7.445	96.595	3.721	4.516	4.934	2.242
205.000	-7.627	98.260	3.693	4.469	5.079	2.249
205.125	-7.336	97.030	3.645	4.419	5.339	2.254
205.250	-6.904	95.963	3.626	4.405	5.263	2.253
205.375	-6.583	96.451	3.620	4.414	5.259	2.249
205.500	-6.371	97.177	3.624	4.413	5.392	2.242
205.625	-6.318	96.045	3.631	4.396	5.378	2.234
205.750	-6.457	91.269	3.718	4.456	5.538	2.229
205.875	-6.674	86.743	3.978	4.739	5.856	2.233
206.000	-6.994	85.223	4.446	5.292	6.224	2.251
206.125	-7.342	84.911	5.039	6.020	7.664	2.282
206.250	-7.659	81.972	5.600	6.699	9.965	2.317
206.375	-7.986	78.048	5.940	7.051	10.357	2.339
206.500	-8.386	76.255	5.960	6.968	8.796	2.338
206.625	-8.785	78.193	5.673	6.517	7.588	2.318
206.750	-9.143	81.262	5.189	5.854	6.891	2.290
206.875	-9.419	82.257	4.754	5.298	6.690	2.268
207.000	-9.294	82.683	4.489	4.968	6.746	2.257
207.125	-8.605	85.181	4.434	4.885	6.322	2.253
207.250	-7.540	89.361	4.498	4.942	6.281	2.251
207.375	-6.462	90.212	4.689	5.165	6.890	2.249
207.500	-5.849	86.590	5.082	5.620	7.193	2.243
207.625	-5.939	82.864	5.544	6.140	7.416	2.235
207.750	-6.392	83.007	5.952	6.597	8.411	2.224
207.875	-6.814	83.908	6.234	6.904	9.241	2.215
208.000	-7.020	82.423	6.346	7.012	8.480	2.208
208.125	-6.823	80.394	6.256	6.873	7.760	2.206
208.250	-6.321	80.804	6.081	6.621	8.974	2.209
208.375	-5.877	82.544	6.027	6.516	10.185	2.221
208.500	-5.638	82.759	6.436	6.969	9.127	2.251
208.625	-5.504	82.301	7.880	8.661	10.813	2.301
208.750	-5.603	81.118	10.644	11.650	22.450	2.368
208.875	-5.839	77.585	15.652	17.377	35.650	2.429
209.000	-6.100	72.610	22.677	25.690	41.738	2.458
209.125	-6.456	68.617	29.354	33.190	45.621	2.443
209.250	-6.828	66.610	33.854	38.280	47.357	2.389
209.375	-7.157	65.273	35.145	39.055	46.505	2.321
209.500	-7.474	64.850	33.365	36.536	44.941	2.261
209.625	-7.849	66.808	30.940	33.739	40.917	2.221
209.750	-8.187	69.967	28.300	30.804	34.601	2.201
209.875	-8.540	70.429	25.248	27.453	29.429	2.195
210.000	-8.806	69.906	22.303	24.234	31.433	2.200
210.125	-8.692	72.515	19.567	21.113	34.904	2.216
210.250	-8.099	76.762	16.938	18.113	27.550	2.243
210.375	-7.274	79.282	15.037	15.924	20.864	2.279
210.500	-6.557	81.580	13.587	14.231	24.445	2.314
210.625	-6.321	85.118	12.786	13.366	25.399	2.339
210.750	-6.658	86.250	13.190	13.946	21.508	2.354
210.875	-7.260	83.237	14.630	15.781	20.489	2.370
211.000	-7.882	79.672	15.996	17.497	29.498	2.400
211.125	-8.233	76.061	15.668	17.266	48.961	2.435
211.250	-8.019	73.305	13.312	14.648	54.497	2.449
211.375	-7.524	72.970	9.908	10.750	33.168	2.419
211.500	-7.108	75.547	6.751	7.210	10.665	2.341
211.625	-6.849	78.032	5.043	5.353	3.792	2.245
211.750	-6.691	80.658	4.408	4.728	3.722	2.176
211.875	-6.767	83.319	4.391	4.818	5.055	2.160
212.000	-7.113	85.005	5.011	5.586	7.700	2.202
212.125	-7.560	85.885	5.955	6.690	9.133	2.272
212.250	-8.057	86.527	7.082	7.945	9.606	2.334
212.375	-8.495	84.641	8.076	9.021	9.720	2.359
212.500	-8.885	80.854	8.688	9.669	9.080	2.341
212.625	-9.367	78.958	8.919	9.905	9.844	2.301
212.750	-9.851	81.052	8.837	9.825	10.924	2.263
212.875	-10.292	84.234	8.679	9.692	11.037	2.243
213.000	-10.763	84.387	8.543	9.641	12.352	2.242
213.125	-11.078	82.591	8.465	9.719	12.433	2.256
213.250	-10.908	83.245	8.482	9.961	10.655	2.278
213.375	-10.281	87.835	8.653	10.398	10.503	2.304
213.500	-9.509	91.968	9.021	11.058	11.558	2.332
213.625	-8.975	92.444	9.597	11.961	12.396	2.360
213.750	-9.021	90.557	10.336	13.064	13.370	2.389
213.875	-9.561	87.028	11.078	14.127	14.683	2.416
214.000	-10.294	81.990	11.555	14.764	15.437	2.433
214.125	-11.029	79.409	11.665	14.870	14.839	2.440
214.250	-11.405	81.045	11.352	14.384	13.523	2.434
214.375	-11.297	84.439	10.793	13.596	12.906	2.421
214.500	-10.951	85.865	10.250	12.885	13.179	2.406
214.625	-10.706	85.604	9.801	12.342	13.430	2.392
214.750	-10.537	86.314	9.556	12.097	13.614	2.382
214.875	-10.465	88.330	9.436	12.025	13.793	2.376
215.000	-10.594	89.042	9.377	12.015	13.474	2.372
215.125	-10.872	87.505	9.382	12.060	12.640	2.367
215.250	-11.221	86.846	9.496	12.223	11.928	2.364
215.375	-11.617	87.765	9.717	12.538	12.844	2.366
215.500	-11.975	85.819	10.009	12.946	14.624	2.373
215.625	-12.312	82.887	10.272	13.303	14.848	2.382
215.750	-12.671	81.991	10.421	13.489	14.390	2.387
215.875	-13.071	81.874	10.489	13.542	14.233	2.385
216.000	-13.520	79.893	10.554	13.618	13.886	2.382
216.125	-13.980	79.140	10.691	13.810	13.801	2.383
216.250	-14.181	82.738	10.900	14.110	14.784	2.389
216.375	-13.905	85.748	11.106	14.381	16.469	2.396
216.500	-13.223	85.295	11.161	14.424	16.936	2.398
216.625	-12.473	84.108	11.006	14.153	15.436	2.392
216.750	-12.034	83.079	10.664	13.633	13.713	2.379
216.875	-12.107	82.108	10.297	13.116	13.230	2.366
217.000	-12.559	80.815	9.993	12.724	13.426	2.360
217.125	-13.076	81.305	9.750	12.464	13.423	2.361
217.250	-13.405	83.574	9.565	12.281	13.018	2.369
217.375	-13.256	85.108	9.374	12.066	11.662	2.378
217.500	-12.592	84.456	9.178	11.791	10.256	2.385
217.625	-11.845	86.940	9.047	11.570	11.014	2.390
217.750	-11.266	93.763	9.024	11.451	12.437	2.390
217.875	-10.790	99.670	9.100	11.422	12.489	2.386
218.000	-10.581	100.142	9.285	11.521	12.156	2.377
218.125	-10.654	100.196	9.483	11.637	12.029	2.368
218.250	-10.899	101.810	9.674	11.736	12.060	2.363
218.375	-11.257	101.066	9.827	11.828	12.092	2.364
218.500	-11.614	98.232	9.956	11.914	11.898	2.368
218.625	-11.911	97.550	10.054	11.984	11.615	2.372
218.750	-12.257	97.856	10.117	12.036	11.653	2.374
218.875	-12.718	94.739	10.136	12.045	12.716	2.375
219.000	-13.165	89.127	10.086	11.967	14.001	2.377
219.125	-13.595	86.499	9.918	11.741	13.547	2.379
219.250	-13.902	87.095	9.629	11.371	12.412	2.381
219.375	-13.873	87.105	9.294	10.947	12.313	2.383
219.500	-13.390	84.629	9.020	10.593	12.083	2.386
219.625	-12.703	83.392	8.906	10.430	11.305	2.389
219.750	-12.062	84.957	9.220	10.757	11.297	2.387
219.875	-11.814	87.505	10.239	11.972	12.887	2.375
220.000	-12.199	86.455	12.123	14.162	16.226	2.351
220.125	-12.906	82.108	15.107	17.487	23.087	2.321
220.250	-13.667	75.674	18.822	21.604	35.437	2.291
220.375	-14.207	70.353	23.126	26.297	44.946	2.265
220.500	-14.205	67.956	27.545	31.071	47.247	2.245
220.625	-13.800	67.510	31.168	34.873	49.425	2.231
220.750	-13.364	66.998	33.716	37.411	52.526	2.225
220.875	-13.030	66.089	34.756	38.239	54.251	2.226
221.000	-12.699	65.229	34.176	37.400	52.666	2.234
221.125	-12.494	65.167	31.697	34.571	48.009	2.246
221.250	-12.449	66.629	27.848	30.162	43.010	2.260
221.375	-12.459	70.189	23.205	25.000	37.269	2.277
221.500	-12.530	74.912	18.737	20.018	28.822	2.297
221.625	-12.608	80.230	15.586	16.624	22.805	2.318
221.750	-12.679	84.818	13.825	14.838	20.261	2.333
221.875	-12.808	86.817	13.917	15.080	15.971	2.337
222.000	-13.101	86.645	16.289	17.502	17.689	2.326
222.125	-13.493	85.125	20.346	21.870	30.477	2.303
222.250	-13.993	81.937	25.975	28.076	44.098	2.273
222.375	-14.486	76.923	31.992	34.590	50.848	2.247
222.500	-14.603	72.646	37.147	40.097	52.272	2.229
222.625	-14.238	70.413	40.383	43.154	52.621	2.219
222.750	-13.590	69.752	41.657	44.057	54.325	2.214
222.875	-13.040	70.093	41.577	43.747	54.746	2.212
223.000	-12.944	70.733	41.010	43.119	52.868	2.211
223.125	-13.379	71.242	40.504	42.695	51.849	2.213
223.250	-14.059	71.237	40.440	42.878	50.932	2.217
223.375	-14.725	71.663	40.805	43.520	49.535	2.225
223.500	-15.106	71.034	41.335	44.283	52.513	2.231
223.625	-14.976	68.951	41.809	44.877	60.970	2.233
223.750	-14.526	67.169	42.073	45.075	62.952	2.231
223.875	-14.100	67.308	42.353	45.210	55.543	2.227
224.000	-13.773	67.595	42.845	45.556	52.501	2.225
224.125	-13.540	66.398	43.843	46.523	58.826	2.222
224.250	-13.517	66.497	46.099	48.929	65.008	2.219
224.375	-13.666	68.048	49.159	52.166	62.443	2.214
224.500	-13.899	68.914	52.773	55.885	60.644	2.209
224.625	-14.187	68.284	56.662	59.918	69.085	2.205
224.750	-14.464	68.638	61.463	64.938	76.337	2.204
224.875	-14.706	69.515	67.317	71.134	77.521	2.204
225.000	-14.948	69.286	73.570	77.807	89.891	2.201
225.125	-15.258	66.095	79.259	83.805	108.650	2.194
225.250	-15.633	62.674	83.241	87.828	114.593	2.184
225.375	-16.010	61.887	85.746	90.220	108.570	2.174
225.500	-16.231	63.170	86.880	91.052	97.303	2.168
225.625	-16.044	62.298	86.463	90.289	91.378	2.165
225.750	-15.405	59.822	85.117	88.831	99.313	2.165
225.875	-14.653	59.332	84.337	87.961	107.876	2.168
226.000	-14.162	60.547	84.295	87.753	100.953	2.173
226.125	-14.192	61.079	84.789	88.093	96.305	2.177
226.250	-14.729	59.476	86.307	89.621	104.320	2.176
226.375	-15.395	57.906	88.602	91.899	117.700	2.171
226.500	-15.997	58.260	90.124	93.272	133.750	2.164
226.625	-16.290	60.592	90.380	93.159	136.910	2.160
226.750	-16.083	63.521	88.009	90.128	118.080	2.161
226.875	-15.601	65.022	83.967	85.542	92.425	2.167
227.000	-15.238	64.595	80.417	81.625	81.338	2.175
227.125	-14.916	62.986	78.436	79.465	83.257	2.179
227.250	-14.704	61.509	78.717	79.821	89.742	2.179
227.375	-14.702	60.682	81.424	82.708	100.122	2.175
227.500	-14.902	60.413	86.205	87.568	109.811	2.168
227.625	-15.122	60.131	91.224	92.544	116.589	2.159
227.750	-15.354	59.246	96.302	97.610	116.790	2.149
227.875	-15.508	58.388	101.679	103.041	113.971	2.140
228.000	-15.630	59.380	104.674	105.418	121.047	2.135
228.125	-15.850	62.155	101.808	101.667	136.950	2.133
228.250	-16.105	62.483	92.661	91.631	149.115	2.136
228.375	-16.406	59.541	80.332	78.731	132.639	2.144
228.500	-16.721	56.546	70.351	68.778	85.963	2.155
228.625	-16.806	57.361	65.519	64.153	65.658	2.165
228.750	-16.404	60.966	66.241	65.140	96.030	2.168
228.875	-15.659	63.763	70.675	69.659	134.219	2.167
229.000	-14.822	65.817	75.266	73.956	135.487	2.166
229.125	-14.238	67.396	76.971	75.050	110.724	2.166
229.250	-14.280	68.094	73.902	71.356	89.115	2.164
229.375	-14.753	67.414	68.063	65.363	65.598	2.159
229.500	-15.347	66.596	64.630	62.243	59.353	2.153
229.625	-15.879	65.859	65.299	63.296	73.036	2.149
229.750	-15.940	64.599	68.363	66.410	79.909	2.147
229.875	-15.492	61.608	71.187	69.007	108.191	2.145
230.000	-14.934	55.898	72.792	70.110	141.960	2.141
230.125	-14.511	51.383	73.675	70.299	119.219	2.137
230.250	-14.181	51.978	75.546	71.647	86.197	2.137
230.375	-13.969	56.262	80.180	75.982	96.865	2.138
230.500	-13.924	59.399	87.740	83.246	125.944	2.139
230.625	-13.978	59.443	94.291	88.803	141.355	2.138
230.750	-14.134	57.353	91.993	85.818	151.093	2.142
230.875	-14.320	56.171	81.343	74.835	160.161	2.154
231.000	-14.415	57.668	64.347	58.471	122.471	2.175
231.125	-14.554	60.176	49.644	45.207	63.053	2.197
231.250	-14.810	62.142	41.713	38.337	42.188	2.212
231.375	-15.164	64.165	39.792	37.231	41.546	2.217
231.500	-15.650	66.920	44.137	41.863	45.865	2.210
231.625	-16.177	69.321	54.735	52.440	68.212	2.194
231.750	-16.386	69.809	70.851	68.968	95.367	2.172
231.875	-16.062	68.977	95.228	94.175	126.511	2.150
232.000	-15.382	65.970	123.887	124.175	199.489	2.132
232.125	-14.702	61.996	152.936	154.844	304.948	2.120
232.250	-14.464	57.145	176.147	179.287	331.822	2.115
232.375	-14.769	52.595	187.825	192.177	249.444	2.112
232.500	-15.413	50.860	188.032	193.361	183.202	2.111
232.625	-16.105	51.830	180.214	186.083	171.723	2.111
232.750	-16.588	52.581	167.116	173.158	169.582	2.115
232.875	-16.606	51.374	152.141	157.752	163.498	2.122
233.000	-16.153	51.778	137.425	142.315	154.698	2.131
233.125	-15.687	55.779	123.633	127.677	142.180	2.142
233.250	-15.365	60.631	113.333	116.677	122.783	2.153
233.375	-15.110	62.366	104.950	107.692	122.452	2.161
233.500	-15.015	61.165	99.249	101.354	147.690	2.164
233.625	-15.086	60.057	94.553	96.031	154.919	2.159
233.750	-15.260	59.153	90.705	91.618	133.293	2.151
233.875	-15.421	59.379	87.002	87.439	112.439	2.145
234.000	-15.570	61.132	83.103	83.209	101.025	2.145
234.125	-15.652	63.804	78.210	78.033	89.295	2.154
234.250	-15.780	65.590	71.864	71.619	77.555	2.169
234.375	-15.953	65.721	65.665	65.472	87.614	2.185
234.500	-16.144	65.377	60.209	60.126	98.097	2.196
234.625	-16.387	65.903	56.117	56.279	72.983	2.203
234.750	-16.578	66.757	54.419	54.848	45.768	2.208
234.875	-16.430	67.291	53.834	54.535	38.591	2.217
235.000	-15.784	66.114	54.042	54.953	36.704	2.230
235.125	-14.921	64.913	54.655	55.742	36.136	2.243
235.250	-14.190	65.993	55.936	57.302	40.635	2.250
235.375	-13.883	70.304	58.045	59.852	56.053	2.245
235.500	-14.168	75.773	62.185	64.819	74.955	2.228
235.625	-14.713	79.129	66.853	70.412	75.844	2.206
235.750	-15.312	77.613	69.863	74.140	60.371	2.185
235.875	-15.730	72.721	69.113	73.678	50.096	2.170
236.000	-15.693	67.730	64.187	68.472	50.063	2.164
236.125	-15.360	65.210	57.082	60.812	49.490	2.169
236.250	-15.074	65.775	50.536	53.812	45.129	2.181
236.375	-14.909	67.085	46.531	49.730	46.050	2.192
236.500	-14.768	67.424	45.980	49.569	48.717	2.198
236.625	-14.807	66.745	47.844	51.977	46.060	2.198
236.750	-15.046	66.893	50.958	55.598	42.114	2.196
236.875	-15.407	67.764	53.684	58.602	39.564	2.196
237.000	-15.835	66.802	55.467	60.510	38.244	2.199
237.125	-16.190	64.701	55.753	60.757	43.396	2.204
237.250	-16.523	63.189	52.969	57.252	54.557	2.210
237.375	-16.925	63.320	46.891	50.309	58.703	2.216
237.500	-17.371	63.557	39.443	42.066	52.411	2.225
237.625	-17.762	65.371	32.147	34.204	39.064	2.237
237.750	-18.208	69.990	27.433	29.576	25.068	2.253
237.875	-18.582	73.925	25.055	27.317	19.856	2.267
238.000	-18.574	74.648	24.478	27.006	22.742	2.273
238.125	-18.175	74.203	25.303	28.207	28.514	2.270
238.250	-17.677	74.333	27.041	30.281	33.651	2.260
238.375	-17.327	73.500	28.810	32.224	35.439	2.251
238.500	-17.432	71.133	30.040	33.497	37.740	2.245
238.625	-18.079	68.922	30.900	34.390	43.773	2.240
238.750	-18.888	67.818	31.717	35.298	47.061	2.235
238.875	-19.605	67.281	32.483	36.195	45.701	2.231
239.000	-19.956	67.667	32.910	36.773	44.891	2.230
239.125	-19.788	68.021	32.757	36.758	44.709	2.231
239.250	-19.330	68.288	32.051	36.180	43.778	2.235
239.375	-18.943	67.281	30.919	35.136	42.483	2.237
239.500	-18.651	64.804	29.168	33.351	39.546	2.239
239.625	-18.482	61.406	27.154	31.297	35.458	2.241
239.750	-18.658	61.190	25.510	29.667	30.741	2.244
239.875	-19.064	64.666	24.666	28.964	26.914	2.246
240.000	-19.468	68.375	25.034	29.645	28.992	2.243
240.125	-19.800	67.740	26.440	31.529	34.583	2.234
240.250	-20.037	63.931	28.591	34.248	38.461	2.222
240.375	-20.250	61.266	30.727	36.853	42.166	2.213
240.500	-20.562	61.491	32.587	39.056	45.620	2.209
240.625	-20.901	61.200	33.563	40.160	47.201	2.209
240.750	-21.313	59.375	33.779	40.381	48.110	2.211
240.875	-21.779	58.256	33.175	39.607	49.547	2.214
241.000	-22.001	61.925	31.511	37.537	50.048	2.219
241.125	-21.775	67.068	28.856	34.307	45.137	2.226
241.250	-21.148	68.961	25.896	30.801	36.580	2.237
241.375	-20.415	67.168	23.383	27.917	30.419	2.252
241.500	-19.976	66.372	21.873	26.274	25.818	2.271
241.625	-20.110	68.591	21.091	25.496	24.139	2.291
241.750	-20.703	70.905	20.777	25.240	27.798	2.305
241.875	-21.320	71.947	20.654	25.164	29.365	2.309
242.000	-21.604	71.813	20.386	24.782	26.049	2.301
242.125	-20.997	69.793	19.891	24.078	24.575	2.288
242.250	-18.934	69.649	19.384	23.417	25.274	2.277
242.375	-16.568	73.609	19.010	22.995	23.327	2.267
242.500	-15.653	78.476	19.103	23.241	20.723	2.258
242.625	-15.286	80.114	19.481	23.830	22.344	2.249
242.750	-15.064	78.659	19.451	23.778	24.316	2.244
242.875	-15.079	77.874	18.551	22.587	24.268	2.245
243.000	-15.250	77.909	16.772	20.301	23.288	2.254
243.125	-15.469	77.808	14.626	17.567	18.913	2.266
243.250	-15.696	76.829	12.654	15.195	14.339	2.276
243.375	-15.838	74.749	11.414	13.801	12.923	2.283
243.500	-15.961	74.726	10.860	13.275	12.728	2.287
243.625	-16.210	76.595	10.717	13.240	12.998	2.289
243.750	-16.578	77.213	10.849	13.469	13.704	2.288
243.875	-16.953	76.184	11.013	13.664	13.748	2.287
244.000	-17.319	76.226	11.148	13.751	13.182	2.283
244.125	-17.474	77.144	11.355	13.927	13.138	2.279
244.250	-17.123	76.272	11.848	14.501	13.718	2.273
244.375	-16.416	75.352	12.683	15.551	14.489	2.267
244.500	-15.682	75.525	13.715	16.854	16.366	2.265
244.625	-15.229	75.030	14.500	17.818	19.661	2.266
244.750	-15.407	71.854	14.802	18.133	22.161	2.272
244.875	-15.934	71.102	14.440	17.586	20.779	2.278
245.000	-16.581	74.268	13.589	16.464	16.385	2.281
245.125	-17.076	78.048	12.670	15.309	14.209	2.279
245.250	-17.129	79.153	11.862	14.346	14.669	2.272
245.375	-16.767	79.450	11.374	13.805	14.396	2.265
245.500	-16.340	80.047	11.096	13.501	13.389	2.261
245.625	-16.014	81.410	10.891	13.267	12.771	2.261
245.750	-15.763	82.516	10.799	13.177	12.536	2.263
245.875	-15.624	81.414	10.894	13.333	12.527	2.264
246.000	-15.705	78.828	11.195	13.741	13.074	2.265
246.125	-15.874	79.117	11.831	14.593	15.053	2.267
246.250	-16.078	80.245	12.775	15.838	17.118	2.267
