#Depth	GR	RT	RI	RXO	DEN	SP
174.000	46.609	40.144	34.025	42.755	2.659	2.040
174.125	47.088	34.809	30.159	39.076	2.663	1.990
174.250	48.131	29.201	25.771	37.696	2.654	1.946
174.375	48.974	24.280	21.737	31.144	2.619	1.910
174.500	51.279	20.019	18.174	23.059	2.557	1.881
174.625	49.026	17.761	15.998	21.368	2.486	1.858
174.750	50.287	16.630	14.908	19.141	2.450	1.839
174.875	50.777	16.636	14.870	18.928	2.453	1.822
175.000	51.021	17.710	15.806	21.737	2.485	1.805
175.125	51.137	19.658	17.510	25.306	2.533	1.786
175.250	48.639	22.179	19.647	24.066	2.581	1.765
175.375	47.996	25.119	22.009	26.919	2.611	1.741
175.500	46.541	24.586	21.911	34.660	2.620	1.716
175.625	44.931	21.561	19.745	35.764	2.620	1.692
175.750	43.676	18.039	16.857	32.199	2.620	1.671
175.875	43.451	15.543	14.527	26.167	2.626	1.656
176.000	45.061	14.209	13.298	14.829	2.644	1.649
176.125	46.670	14.285	13.436	23.183	2.662	1.655
176.250	47.333	15.863	15.051	30.050	2.663	1.673
176.375	47.094	18.936	17.759	30.158	2.657	1.702
176.500	46.273	23.385	21.219	29.981	2.651	1.742
176.625	44.550	26.778	23.665	34.284	2.649	1.792
176.750	40.818	23.908	21.626	38.897	2.645	1.848
176.875	40.174	17.938	17.097	34.432	2.617	1.908
177.000	43.115	14.058	13.579	23.497	2.576	1.970
177.125	47.355	11.772	11.324	14.308	2.543	2.031
177.250	51.481	10.981	10.512	12.981	2.535	2.091
177.375	53.394	11.644	11.175	19.528	2.563	2.148
177.500	50.316	13.680	13.158	25.988	2.616	2.204
177.625	50.558	17.720	16.199	29.308	2.653	2.255
177.750	47.349	22.112	19.411	33.389	2.659	2.303
177.875	46.323	24.308	21.287	33.790	2.645	2.348
178.000	45.644	24.896	22.084	30.762	2.627	2.388
178.125	44.011	25.118	22.502	27.414	2.618	2.421
178.250	44.376	25.571	22.969	28.376	2.624	2.448
178.375	45.744	26.327	23.526	33.683	2.632	2.464
178.500	45.962	26.661	23.679	36.383	2.623	2.470
178.625	44.827	26.320	23.290	36.454	2.602	2.466
178.750	43.695	25.525	22.540	34.218	2.581	2.453
178.875	43.762	24.728	21.772	31.246	2.571	2.431
179.000	45.082	24.430	21.368	30.606	2.570	2.402
179.125	47.174	24.828	21.501	35.155	2.568	2.368
179.250	46.694	25.266	21.718	40.009	2.554	2.335
179.375	44.696	25.727	22.017	36.766	2.540	2.303
179.500	42.867	25.891	22.142	30.050	2.530	2.274
179.625	42.118	25.553	21.912	26.872	2.527	2.252
179.750	41.863	24.862	21.406	30.497	2.526	2.236
179.875	43.150	24.081	20.814	34.294	2.521	2.229
180.000	44.370	23.415	20.340	29.014	2.510	2.228
180.125	47.281	22.903	19.969	26.123	2.498	2.235
180.250	49.900	22.542	19.683	26.530	2.487	2.247
180.375	50.304	22.346	19.508	27.979	2.476	2.265
180.500	48.600	22.378	19.546	28.629	2.463	2.289
180.625	44.738	22.835	19.988	27.873	2.445	2.320
180.750	45.414	23.544	20.627	26.727	2.431	2.358
180.875	47.408	24.121	21.092	28.007	2.423	2.403
181.000	48.950	24.074	21.010	31.102	2.428	2.456
181.125	49.009	23.077	20.153	32.907	2.453	2.516
181.250	47.232	21.158	18.558	28.860	2.503	2.583
181.375	45.301	18.871	16.639	21.486	2.560	2.654
181.500	44.454	17.171	15.072	20.281	2.604	2.727
181.625	44.947	16.244	14.122	20.678	2.625	2.798
181.750	47.283	16.010	13.789	20.616	2.624	2.863
181.875	50.600	16.252	13.932	20.432	2.607	2.920
182.000	52.124	16.707	14.345	22.592	2.585	2.965
182.125	51.722	17.151	14.884	23.354	2.564	2.992
182.250	50.032	17.676	15.525	22.086	2.560	3.000
182.375	47.894	18.691	16.541	24.434	2.570	2.989
182.500	45.676	20.400	18.036	27.928	2.588	2.959
182.625	43.328	22.642	19.817	29.360	2.603	2.910
182.750	40.568	24.769	21.322	28.906	2.608	2.845
182.875	40.890	24.891	21.269	35.315	2.592	2.764
183.000	42.839	22.906	19.713	30.914	2.562	2.674
183.125	45.557	20.093	17.572	22.194	2.525	2.580
183.250	46.932	17.461	15.471	17.684	2.492	2.489
183.375	46.054	15.578	13.813	19.100	2.475	2.404
183.500	44.413	14.397	12.728	17.444	2.479	2.329
183.625	42.080	13.565	12.051	15.867	2.492	2.272
183.750	40.628	12.850	11.487	16.619	2.498	2.233
183.875	39.754	12.299	11.062	15.410	2.499	2.210
184.000	39.788	12.042	10.881	13.497	2.502	2.203
184.125	41.240	12.113	10.964	13.406	2.511	2.209
184.250	44.320	12.367	11.185	16.484	2.522	2.223
184.375	44.320	12.569	11.396	18.381	2.528	2.242
184.500	43.303	12.979	11.792	16.933	2.535	2.259
184.625	43.079	13.468	12.244	15.492	2.547	2.269
184.750	43.686	13.955	12.666	16.528	2.563	2.268
184.875	44.730	14.454	13.073	19.762	2.577	2.255
185.000	45.989	15.091	13.599	21.395	2.583	2.226
185.125	46.633	15.907	14.241	20.501	2.578	2.179
185.250	45.648	16.739	14.869	21.375	2.580	2.116
185.375	47.260	17.278	15.257	24.675	2.584	2.038
185.500	48.338	17.754	15.600	28.864	2.585	1.947
185.625	47.669	18.402	16.081	30.504	2.578	1.845
185.750	49.684	19.194	16.650	25.584	2.566	1.733
185.875	46.465	20.015	17.157	27.069	2.556	1.611
186.000	44.604	20.605	17.503	32.591	2.550	1.482
186.125	45.066	21.074	17.813	31.395	2.546	1.346
186.250	45.676	21.670	18.254	27.611	2.546	1.205
186.375	45.973	22.483	18.840	26.491	2.549	1.058
186.500	48.925	23.297	19.346	27.911	2.556	0.906
186.625	46.028	23.947	19.554	35.881	2.558	0.749
186.750	48.087	23.956	19.299	38.328	2.542	0.587
186.875	48.112	23.004	18.462	46.555	2.520	0.422
187.000	47.931	21.413	17.230	59.544	2.503	0.256
187.125	49.442	19.802	15.968	62.987	2.499	0.090
187.250	50.794	18.852	15.114	33.941	2.517	-0.072
187.375	55.300	18.902	14.981	26.321	2.581	-0.225
187.500	55.732	19.382	15.107	26.392	2.579	-0.365
187.625	53.959	19.228	14.818	27.458	2.540	-0.486
187.750	51.384	17.941	13.816	25.845	2.490	-0.585
187.875	49.516	15.539	12.104	20.741	2.447	-0.658
188.000	50.009	12.567	9.982	14.449	2.417	-0.702
188.125	54.193	10.094	8.071	11.517	2.411	-0.709
188.250	56.203	8.363	6.670	9.615	2.416	-0.688
188.375	55.532	7.184	5.701	7.871	2.422	-0.645
188.500	52.027	6.455	5.098	6.758	2.426	-0.589
188.625	47.263	6.079	4.781	6.474	2.427	-0.529
188.750	44.874	5.947	4.667	6.251	2.431	-0.475
188.875	46.484	6.036	4.735	6.257	2.436	-0.444
189.000	49.724	6.193	4.860	6.301	2.443	-0.445
189.125	52.642	6.346	4.978	6.505	2.453	-0.483
189.250	54.502	6.456	5.057	6.835	2.467	-0.559
189.375	55.467	6.499	5.079	7.140	2.487	-0.676
189.500	56.203	6.452	5.035	7.202	2.506	-0.830
189.625	52.019	6.310	4.926	7.126	2.508	-1.025
189.750	53.000	6.206	4.841	7.385	2.492	-1.249
189.875	54.724	6.196	4.820	7.282	2.467	-1.493
190.000	56.763	6.328	4.895	7.279	2.445	-1.752
190.125	58.077	6.621	5.078	7.788	2.428	-2.018
190.250	55.592	7.054	5.351	8.566	2.416	-2.285
190.375	55.029	7.491	5.618	9.060	2.408	-2.541
190.500	57.933	7.819	5.825	9.627	2.407	-2.778
190.625	61.474	7.956	5.926	10.079	2.408	-2.988
190.750	63.116	7.950	5.943	9.968	2.409	-3.167
190.875	62.412	7.871	5.909	9.360	2.407	-3.310
191.000	61.913	7.747	5.839	9.165	2.401	-3.413
191.125	64.488	7.654	5.776	10.115	2.397	-3.467
191.250	63.459	7.624	5.749	10.239	2.394	-3.479
191.375	62.651	7.630	5.755	9.843	2.394	-3.454
191.500	62.903	7.709	5.825	9.509	2.398	-3.396
191.625	65.309	7.897	5.976	9.572	2.408	-3.312
191.750	71.927	8.187	6.186	9.831	2.422	-3.205
191.875	73.858	8.542	6.408	10.055	2.431	-3.082
192.000	72.524	8.740	6.548	11.228	2.426	-2.950
192.125	71.475	8.828	6.647	11.319	2.406	-2.814
192.250	72.454	8.821	6.698	10.917	2.377	-2.678
192.375	74.797	8.817	6.746	10.952	2.352	-2.543
192.500	75.291	9.020	6.923	11.521	2.340	-2.412
192.625	72.635	9.202	7.087	11.022	2.345	-2.287
192.750	68.142	9.574	7.374	11.661	2.357	-2.168
192.875	66.640	9.804	7.592	12.134	2.371	-2.054
193.000	66.244	9.934	7.748	11.699	2.381	-1.946
193.125	65.451	10.050	7.873	10.776	2.386	-1.844
193.250	65.936	10.124	7.936	11.033	2.390	-1.747
193.375	61.429	10.028	7.891	11.016	2.398	-1.656
193.500	64.819	9.677	7.694	10.851	2.403	-1.572
193.625	65.437	9.282	7.469	10.800	2.401	-1.491
193.750	67.372	8.971	7.285	10.675	2.393	-1.415
193.875	70.958	8.832	7.198	10.606	2.381	-1.341
194.000	66.079	8.921	7.265	11.327	2.369	-1.269
194.125	66.803	9.245	7.506	12.957	2.361	-1.198
194.250	63.919	9.677	7.850	12.990	2.352	-1.126
194.375	62.458	10.167	8.225	12.826	2.342	-1.051
194.500	62.531	10.583	8.536	13.076	2.337	-0.975
194.625	62.480	10.818	8.713	14.205	2.335	-0.895
194.750	60.717	10.854	8.754	16.679	2.329	-0.810
194.875	62.406	10.765	8.744	19.960	2.320	-0.719
195.000	62.666	10.669	8.734	22.982	2.315	-0.621
195.125	62.458	10.653	8.768	24.364	2.316	-0.514
195.250	61.525	10.711	8.829	26.005	2.324	-0.398
195.375	60.728	10.796	8.890	26.746	2.340	-0.272
195.500	62.674	10.834	8.914	20.576	2.361	-0.135
195.625	64.927	10.492	8.694	16.837	2.379	0.015
195.750	66.363	10.084	8.407	15.807	2.384	0.174
195.875	64.528	9.698	8.118	15.676	2.376	0.341
196.000	62.282	9.478	7.948	15.316	2.359	0.512
196.125	61.638	9.512	7.973	15.050	2.343	0.686
196.250	61.145	9.774	8.158	16.724	2.344	0.860
196.375	63.720	10.192	8.430	17.273	2.369	1.028
196.500	60.298	10.450	8.558	17.442	2.396	1.187
196.625	57.354	10.384	8.455	16.512	2.404	1.335
196.750	54.902	9.983	8.127	13.980	2.396	1.471
196.875	53.357	9.353	7.650	10.805	2.379	1.591
197.000	55.848	8.696	7.161	9.637	2.363	1.696
197.125	56.653	8.257	6.811	9.373	2.360	1.781
197.250	57.117	8.064	6.642	9.403	2.363	1.848
197.375	57.884	8.014	6.596	9.495	2.367	1.900
197.500	58.705	8.025	6.611	9.697	2.370	1.937
197.625	58.772	8.039	6.635	9.887	2.370	1.961
197.750	57.193	8.025	6.641	9.646	2.366	1.975
197.875	57.836	8.006	6.636	9.359	2.365	1.968
198.000	57.117	7.989	6.619	9.682	2.365	1.955
198.125	57.401	7.965	6.588	9.961	2.364	1.938
198.250	57.503	7.906	6.532	10.024	2.361	1.917
198.375	56.696	7.805	6.450	9.873	2.356	1.892
198.500	56.451	7.691	6.361	9.572	2.348	1.863
198.625	57.738	7.652	6.318	9.391	2.344	1.829
198.750	58.208	7.722	6.355	9.601	2.345	1.792
198.875	58.998	7.858	6.451	10.178	2.351	1.751
199.000	59.144	8.037	6.593	10.724	2.365	1.707
199.125	58.178	8.226	6.751	10.855	2.383	1.659
199.250	57.240	8.376	6.878	10.478	2.396	1.608
199.375	56.837	8.546	7.013	10.875	2.394	1.554
199.500	56.912	8.720	7.155	11.469	2.385	1.496
199.625	59.680	8.864	7.263	11.818	2.374	1.436
199.750	63.143	8.930	7.312	12.087	2.365	1.374
199.875	65.200	8.893	7.295	11.988	2.366	1.311
200.000	65.385	8.778	7.228	10.532	2.373	1.248
200.125	59.672	8.746	7.206	9.815	2.383	1.188
200.250	59.623	8.735	7.186	10.534	2.387	1.133
200.375	61.631	8.690	7.146	11.517	2.383	1.087
200.500	63.160	8.658	7.135	11.674	2.371	1.050
200.625	63.502	8.699	7.198	10.862	2.355	1.024
200.750	64.130	8.837	7.349	10.332	2.338	1.010
200.875	64.452	9.192	7.647	12.302	2.324	1.011
201.000	66.139	9.778	8.114	13.926	2.318	1.025
201.125	64.731	10.505	8.702	14.382	2.311	1.051
201.250	61.982	11.214	9.297	14.261	2.302	1.085
201.375	60.509	11.769	9.793	14.288	2.291	1.128
201.500	61.371	12.112	10.130	14.659	2.280	1.178
201.625	66.521	12.246	10.291	14.743	2.279	1.232
201.750	66.140	12.397	10.431	14.904	2.284	1.290
201.875	66.025	12.452	10.490	15.086	2.289	1.350
202.000	63.880	12.415	10.472	15.139	2.293	1.411
202.125	59.689	12.345	10.419	14.978	2.296	1.475
202.250	59.277	12.327	10.396	14.692	2.300	1.539
202.375	57.105	12.374	10.418	14.825	2.303	1.604
202.500	56.366	12.521	10.511	15.657	2.296	1.669
202.625	55.570	12.764	10.689	16.524	2.282	1.732
202.750	54.027	13.126	10.971	16.514	2.270	1.792
202.875	52.054	13.614	11.360	15.938	2.264	1.848
203.000	50.971	14.207	11.837	16.829	2.267	1.898
203.125	50.729	14.849	12.318	19.729	2.276	1.937
203.250	52.332	15.189	12.559	20.199	2.289	1.965
203.375	52.801	14.791	12.287	19.357	2.309	1.982
203.500	52.732	13.589	11.435	18.135	2.334	1.987
203.625	52.994	11.827	10.127	16.852	2.358	1.980
203.750	53.502	9.997	8.667	14.955	2.378	1.962
203.875	57.606	8.633	7.515	11.703	2.391	1.931
204.000	59.864	7.746	6.716	9.981	2.402	1.891
204.125	60.333	7.235	6.230	9.228	2.411	1.847
204.250	59.469	7.032	6.027	9.033	2.419	1.800
204.375	58.261	7.085	6.069	9.084	2.428	1.752
204.500	58.159	7.362	6.311	9.222	2.438	1.707
204.625	60.734	7.815	6.680	9.561	2.453	1.666
204.750	62.488	8.185	6.954	10.504	2.471	1.630
204.875	64.882	8.358	7.071	11.800	2.475	1.599
205.000	64.225	8.268	7.000	12.186	2.460	1.571
205.125	60.220	7.939	6.763	11.095	2.429	1.545
205.250	58.821	7.521	6.461	9.512	2.396	1.520
205.375	55.280	7.332	6.299	10.018	2.388	1.493
205.500	56.731	7.372	6.341	10.251	2.409	1.462
205.625	57.130	7.658	6.553	10.904	2.444	1.426
205.750	56.885	8.026	6.805	12.027	2.480	1.384
205.875	57.307	8.280	6.959	12.862	2.505	1.335
206.000	58.208	8.282	6.922	12.030	2.508	1.279
206.125	57.886	7.932	6.647	11.089	2.490	1.213
206.250	59.274	7.482	6.306	9.716	2.470	1.137
206.375	59.238	7.138	6.058	9.045	2.453	1.053
206.500	58.417	7.048	6.028	8.962	2.444	0.962
206.625	57.331	7.309	6.294	9.276	2.443	0.863
206.750	54.957	7.946	6.861	10.216	2.448	0.758
206.875	53.348	8.890	7.602	12.111	2.454	0.648
207.000	53.107	9.728	8.221	14.251	2.455	0.537
207.125	55.304	10.098	8.493	14.512	2.448	0.427
207.250	58.612	9.921	8.370	13.130	2.434	0.318
207.375	61.105	9.290	7.910	11.445	2.419	0.211
207.500	61.524	8.434	7.258	11.113	2.409	0.108
207.625	63.777	7.851	6.771	11.500	2.411	0.008
207.750	65.757	7.632	6.611	10.807	2.422	-0.089
207.875	66.170	7.927	6.919	10.366	2.436	-0.185
208.000	64.499	8.851	7.751	11.601	2.441	-0.280
208.125	62.006	10.400	8.988	15.147	2.432	-0.376
208.250	61.867	12.346	10.285	20.539	2.410	-0.474
208.375	65.167	13.343	10.834	29.442	2.396	-0.576
208.500	62.100	11.936	9.906	23.745	2.403	-0.683
208.625	60.638	9.565	8.271	13.356	2.417	-0.796
208.750	57.882	7.447	6.634	6.851	2.428	-0.916
208.875	53.562	6.208	5.467	6.602	2.430	-1.043
209.000	54.359	5.642	4.869	6.734	2.427	-1.177
209.125	50.496	5.666	4.848	6.533	2.423	-1.320
209.250	51.838	5.887	5.023	6.947	2.422	-1.469
209.375	53.829	6.142	5.265	7.418	2.432	-1.621
209.500	55.861	6.456	5.576	7.807	2.458	-1.775
209.625	57.872	6.842	5.936	8.199	2.492	-1.929
209.750	59.135	7.221	6.248	8.880	2.517	-2.083
209.875	59.939	7.563	6.499	10.955	2.516	-2.234
210.000	61.155	7.587	6.519	10.733	2.498	-2.384
210.125	62.023	7.427	6.435	9.638	2.474	-2.531
210.250	62.739	7.228	6.326	8.833	2.457	-2.678
210.375	62.210	7.130	6.282	8.873	2.455	-2.825
210.500	57.753	7.249	6.402	9.569	2.468	-2.972
210.625	54.212	7.721	6.786	12.224	2.477	-3.121
210.750	52.042	8.270	7.214	13.432	2.469	-3.274
210.875	52.941	8.646	7.507	13.571	2.456	-3.430
211.000	55.283	8.756	7.608	13.005	2.452	-3.592
211.125	58.184	8.612	7.528	11.996	2.465	-3.760
211.250	62.937	8.319	7.324	10.717	2.487	-3.934
211.375	66.317	8.156	7.215	10.771	2.504	-4.112
211.500	67.366	8.239	7.302	11.707	2.524	-4.293
211.625	64.025	8.618	7.647	13.860	2.536	-4.472
211.750	59.716	9.332	8.273	16.371	2.531	-4.644
211.875	57.630	10.384	9.188	18.825	2.506	-4.806
212.000	57.839	11.753	10.392	21.821	2.458	-4.952
212.125	55.988	13.461	11.871	24.040	2.403	-5.071
212.250	56.262	15.412	13.534	25.703	2.364	-5.161
212.375	55.647	17.313	15.195	30.222	2.336	-5.220
212.500	56.069	19.036	16.771	34.484	2.317	-5.247
212.625	57.042	20.793	18.431	34.993	2.310	-5.241
212.750	53.682	22.971	20.449	31.369	2.319	-5.202
212.875	53.601	22.608	20.040	35.125	2.352	-5.129
213.000	56.332	20.639	18.447	42.223	2.390	-5.031
213.125	58.711	18.023	16.274	36.219	2.414	-4.914
213.250	61.116	15.515	14.131	24.166	2.417	-4.783
213.375	64.154	13.642	12.482	15.848	2.402	-4.645
213.500	67.255	12.620	11.528	14.433	2.383	-4.504
213.625	68.220	12.684	11.530	18.815	2.380	-4.369
213.750	67.540	13.277	11.998	20.525	2.371	-4.246
213.875	64.894	14.140	12.754	23.064	2.352	-4.137
214.000	61.427	15.034	13.677	23.270	2.335	-4.044
214.125	58.656	15.930	14.721	21.118	2.327	-3.968
214.250	57.691	17.106	15.951	23.186	2.328	-3.910
214.375	56.725	19.032	17.607	32.156	2.327	-3.872
214.500	58.092	20.141	18.449	34.170	2.315	-3.850
214.625	59.758	19.567	18.007	34.414	2.309	-3.840
214.750	62.824	17.586	16.419	31.805	2.321	-3.840
214.875	67.083	15.049	14.252	25.265	2.356	-3.849
215.000	69.471	13.039	12.363	16.732	2.410	-3.864
215.125	68.505	12.507	11.861	17.454	2.451	-3.885
215.250	66.441	13.361	12.841	19.525	2.445	-3.909
215.375	64.241	15.849	15.170	23.610	2.413	-3.933
215.500	61.740	20.228	18.761	35.221	2.380	-3.955
215.625	58.518	25.597	22.874	55.448	2.363	-3.971
215.750	54.431	29.371	25.793	75.730	2.358	-3.979
215.875	52.098	25.536	23.302	61.658	2.347	-3.971
216.000	52.579	19.773	18.748	39.985	2.325	-3.943
216.125	55.647	15.415	14.707	22.897	2.314	-3.894
216.250	59.320	12.862	11.990	14.213	2.321	-3.822
216.375	62.337	11.747	10.688	13.551	2.340	-3.727
216.500	64.960	11.795	10.541	17.667	2.357	-3.610
216.625	62.707	12.860	11.285	19.866	2.352	-3.469
216.750	60.591	14.451	12.312	19.785	2.333	-3.310
216.875	57.973	15.781	13.165	19.470	2.313	-3.137
217.000	57.849	16.426	13.580	17.537	2.303	-2.954
217.125	60.293	16.559	13.660	14.472	2.306	-2.762
217.250	60.566	16.982	13.906	14.365	2.315	-2.566
217.375	62.819	17.953	14.384	18.540	2.309	-2.366
217.500	60.676	18.092	14.179	25.373	2.292	-2.167
217.625	60.830	16.699	13.007	29.658	2.277	-1.971
217.750	61.505	13.962	11.009	27.656	2.273	-1.783
217.875	61.678	10.748	8.688	19.116	2.286	-1.605
218.000	64.201	8.351	6.782	8.548	2.313	-1.440
218.125	65.810	7.168	5.652	8.057	2.341	-1.297
218.250	69.618	6.777	5.215	8.589	2.362	-1.178
218.375	71.645	6.877	5.183	9.018	2.375	-1.084
218.500	73.151	7.183	5.334	9.037	2.380	-1.017
218.625	75.241	7.456	5.502	8.787	2.379	-0.977
218.750	77.029	7.570	5.599	8.667	2.373	-0.963
218.875	81.937	7.597	5.629	8.356	2.363	-0.976
219.000	82.928	7.583	5.619	8.660	2.355	-1.009
219.125	83.250	7.539	5.589	8.896	2.350	-1.054
219.250	81.745	7.497	5.568	8.704	2.345	-1.106
219.375	79.475	7.523	5.599	8.301	2.341	-1.160
219.500	81.214	7.712	5.733	8.499	2.339	-1.211
219.625	79.605	8.087	5.954	9.503	2.342	-1.254
219.750	81.158	8.567	6.197	11.373	2.347	-1.287
219.875	81.460	8.917	6.346	12.245	2.354	-1.307
220.000	81.694	9.017	6.354	11.534	2.360	-1.316
220.125	82.654	8.865	6.228	10.027	2.365	-1.315
220.250	82.522	8.582	6.021	9.662	2.365	-1.305
220.375	80.108	8.316	5.820	9.812	2.371	-1.288
220.500	75.356	8.192	5.705	10.229	2.385	-1.268
220.625	71.892	8.114	5.632	10.094	2.403	-1.248
220.750	71.731	8.046	5.585	9.780	2.419	-1.230
220.875	74.590	7.982	5.559	9.590	2.425	-1.216
221.000	77.932	7.933	5.550	9.288	2.416	-1.210
221.125	83.404	7.841	5.517	8.891	2.408	-1.213
221.250	86.124	7.722	5.462	8.771	2.405	-1.229
221.375	86.955	7.516	5.358	8.647	2.401	-1.258
221.500	85.681	7.250	5.229	8.210	2.394	-1.304
221.625	82.210	6.967	5.101	7.548	2.385	-1.368
221.750	77.657	6.702	4.986	7.255	2.374	-1.451
221.875	83.370	6.575	4.953	7.222	2.365	-1.561
222.000	81.997	6.560	4.996	7.286	2.358	-1.695
222.125	82.374	6.638	5.109	7.516	2.357	-1.853
222.250	79.764	6.739	5.254	7.795	2.366	-2.034
222.375	75.125	6.812	5.401	8.029	2.382	-2.239
222.500	80.267	6.858	5.547	8.225	2.395	-2.466
222.625	82.520	6.966	5.755	8.249	2.396	-2.717
222.750	86.425	7.300	6.137	8.407	2.388	-2.989
222.875	86.286	7.829	6.631	8.974	2.382	-3.277
223.000	85.997	8.421	7.132	9.973	2.377	-3.580
223.125	87.346	8.889	7.529	11.090	2.372	-3.893
223.250	86.116	9.046	7.744	11.659	2.368	-4.213
223.375	85.875	9.018	7.878	10.586	2.357	-4.535
223.500	82.260	9.409	8.419	10.314	2.303	-4.852
223.625	78.498	10.570	9.773	10.633	2.259	-5.156
223.750	74.041	13.078	12.358	16.585	2.231	-5.443
223.875	68.180	17.699	16.627	29.752	2.214	-5.705
224.000	61.564	25.260	23.062	46.613	2.202	-5.937
224.125	57.380	36.163	32.485	88.115	2.181	-6.126
224.250	55.123	47.191	42.555	188.139	2.158	-6.270
224.375	52.137	56.924	51.631	172.686	2.146	-6.369
224.500	49.623	66.501	60.532	105.921	2.150	-6.424
224.625	48.747	77.181	70.320	73.826	2.166	-6.436
224.750	49.123	89.069	81.185	94.580	2.182	-6.407
224.875	50.411	98.505	90.195	154.318	2.187	-6.337
225.000	50.872	104.033	95.839	178.651	2.188	-6.237
225.125	50.771	108.078	100.122	184.653	2.190	-6.118
225.250	51.330	111.667	103.943	186.343	2.192	-5.984
225.375	51.950	115.265	107.790	190.376	2.191	-5.841
225.500	49.675	118.894	111.832	193.404	2.187	-5.693
225.625	47.019	121.305	115.120	191.764	2.193	-5.544
225.750	44.433	121.652	116.881	204.956	2.201	-5.396
225.875	45.660	118.894	115.814	179.443	2.209	-5.249
226.000	47.300	113.603	112.219	153.850	2.213	-5.105
226.125	47.120	106.980	107.077	162.152	2.210	-4.961
226.250	46.980	100.292	101.548	196.321	2.200	-4.820
226.375	44.485	94.167	96.326	261.526	2.191	-4.680
226.500	42.749	89.248	92.142	200.623	2.188	-4.544
226.625	41.351	85.632	89.119	145.059	2.188	-4.411
226.750	42.671	83.622	87.637	121.210	2.187	-4.282
226.875	46.870	83.268	87.869	118.935	2.185	-4.157
227.000	50.429	84.225	89.596	117.627	2.183	-4.036
227.125	54.291	86.193	92.426	117.197	2.188	-3.920
227.250	55.121	89.033	96.206	120.031	2.194	-3.807
227.375	53.540	91.367	99.399	118.534	2.196	-3.696
227.500	51.369	92.382	101.041	110.135	2.190	-3.588
227.625	49.452	91.790	100.806	98.984	2.179	-3.480
227.750	47.152	89.848	99.072	95.187	2.175	-3.373
227.875	49.405	86.888	96.213	97.048	2.183	-3.268
228.000	48.141	84.333	93.692	99.936	2.196	-3.075
228.125	46.449	82.587	92.000	104.367	2.211	-2.937
228.250	44.398	82.092	91.640	109.825	2.226	-2.837
228.375	42.485	82.846	92.616	115.981	2.237	-2.738
228.500	42.633	84.226	94.248	122.813	2.241	-2.641
228.625	45.207	85.289	95.595	125.100	2.230	-2.546
228.750	48.679	86.470	96.966	122.024	2.218	-2.453
228.875	49.709	87.285	97.830	110.312	2.218	-2.362
229.000	49.387	87.682	98.200	111.360	2.228	-2.273
229.125	48.382	88.036	98.582	153.782	2.242	-2.186
229.250	45.631	89.103	99.871	247.510	2.248	-2.100
229.375	46.596	91.640	102.684	167.445	2.246	-2.015
229.500	42.870	95.588	106.882	112.674	2.246	-1.929
229.625	42.808	99.877	111.394	127.627	2.250	-1.842
229.750	44.030	104.269	115.919	175.062	2.255	-1.751
229.875	44.776	108.278	119.859	217.448	2.256	-1.655
230.000	47.395	110.978	122.153	244.792	2.249	-1.555
230.125	45.464	113.003	123.239	171.527	2.234	-1.446
230.250	44.361	115.377	124.199	133.041	2.215	-1.330
230.375	43.184	118.616	125.822	140.117	2.202	-1.206
230.500	43.369	123.518	129.039	174.792	2.204	-1.076
230.625	45.114	131.242	135.064	211.381	2.235	-0.941
230.750	46.326	143.310	145.337	228.416	2.305	-0.801
230.875	47.613	162.717	162.031	220.025	2.420	-0.660
231.000	43.654	187.579	183.058	351.907	2.549	-0.522
231.125	40.150	213.849	203.798	453.558	2.658	-0.388
231.250	36.633	222.653	208.487	448.541	2.725	-0.261
231.375	33.492	190.728	177.675	355.747	2.741	-0.144
231.500	33.720	104.093	99.410	280.893	2.720	-0.038
231.625	32.433	51.047	50.184	237.532	2.684	0.052
231.750	30.179	27.527	27.849	176.070	2.644	0.125
231.875	26.600	16.488	16.858	83.627	2.599	0.182
232.000	23.300	11.202	11.201	17.764	2.550	0.222
232.125	21.691	8.464	8.089	6.123	2.500	0.245
232.250	21.994	6.966	6.394	10.714	2.454	0.251
232.375	23.281	6.224	5.561	17.432	2.417	0.238
232.500	25.950	5.861	5.175	11.891	2.391	0.208
232.625	28.900	5.702	5.032	7.189	2.378	0.166
232.750	32.726	5.764	5.105	6.637	2.368	0.114
232.875	37.387	6.053	5.360	8.614	2.353	0.056
233.000	41.609	6.494	5.705	8.660	2.328	-0.004
233.125	46.438	7.000	6.059	6.122	2.312	-0.060
233.250	47.397	7.143	6.161	7.062	2.317	-0.107
233.375	48.142	7.028	6.063	7.389	2.323	-0.142
233.500	49.182	6.786	5.846	7.975	2.319	-0.163
233.625	50.850	6.485	5.560	9.613	2.307	-0.172
233.750	53.898	6.092	5.201	11.172	2.299	-0.168
233.875	54.220	5.619	4.792	10.361	2.317	-0.154
234.000	48.599	5.178	4.403	7.622	2.346	-0.136
234.125	41.682	4.858	4.092	5.933	2.370	-0.120
234.250	36.373	4.717	3.908	5.561	2.384	-0.112
234.375	35.072	4.742	3.846	5.833	2.386	-0.115
234.500	39.180	4.839	3.842	5.893	2.383	-0.135
234.625	42.077	4.859	3.817	5.917	2.386	-0.179
234.750	41.656	4.766	3.758	5.956	2.402	-0.248
234.875	38.569	4.772	3.799	5.722	2.429	-0.343
235.000	34.902	4.984	3.997	5.551	2.460	-0.462
