#Depth	TVD	DX	DY	GR	RT	RI	RXO	DEN	SP	R2M	R025
184.000	168.307	20.879	-56.070	59.911	53.406	48.795	28.036	2.330	-32.873	38.386	37.117
184.125	168.405	20.898	-56.145	62.125	54.111	49.988	32.223	2.323	-32.825	42.695	37.453
184.250	168.503	20.916	-56.220	63.633	53.317	49.871	33.270	2.309	-32.767	47.313	37.566
184.375	168.601	20.935	-56.295	64.261	51.719	48.893	30.048	2.295	-32.715	51.697	37.463
184.500	168.700	20.954	-56.370	65.292	49.769	41.307	26.077	2.285	-32.722	55.503	37.167
184.625	168.798	20.972	-56.445	66.673	47.809	37.769	23.728	2.276	-32.745	58.561	36.739
184.750	168.896	20.991	-56.520	68.105	46.098	36.355	23.409	2.269	-32.749	60.822	36.153
184.875	168.994	21.009	-56.595	69.735	44.611	35.095	24.518	2.263	-32.732	62.636	35.516
185.000	169.093	21.028	-56.670	71.284	43.267	33.996	25.525	2.261	-32.674	64.017	35.007
185.125	169.191	21.047	-56.745	71.886	42.063	33.084	25.355	2.262	-32.615	64.839	34.680
185.250	169.289	21.065	-56.820	70.880	41.236	32.535	23.860	2.266	-32.574	65.163	34.520
185.375	169.388	21.084	-56.895	69.492	41.096	32.516	22.060	2.270	-32.535	65.384	34.535
185.500	169.486	21.102	-56.970	68.472	42.050	33.286	20.156	2.273	-32.552	65.643	34.715
185.625	169.584	21.121	-57.045	68.935	44.407	35.086	19.392	2.272	-32.645	65.898	35.083
185.750	169.682	21.140	-57.119	69.613	48.320	38.118	21.965	2.262	-32.782	65.888	35.866
185.875	169.781	21.158	-57.194	67.813	52.907	41.813	29.852	2.250	-32.937	65.590	37.111
186.000	169.879	21.177	-57.269	65.258	57.142	45.467	42.002	2.242	-33.134	65.468	38.695
186.125	169.977	21.195	-57.344	64.614	59.938	48.259	48.836	2.242	-33.351	66.191	40.327
186.250	170.075	21.214	-57.419	66.180	60.580	49.510	37.752	2.246	-33.577	68.214	41.531
186.375	170.174	21.233	-57.494	68.685	60.319	49.933	27.551	2.248	-33.772	70.933	42.227
186.500	170.272	21.251	-57.569	69.429	60.572	50.520	22.281	2.244	-33.875	73.604	42.727
186.625	170.370	21.270	-57.644	67.501	62.258	52.072	20.827	2.237	-33.912	75.543	43.331
186.750	170.469	21.288	-57.719	64.615	65.396	54.774	22.140	2.228	-33.902	76.497	43.993
186.875	170.567	21.307	-57.794	62.258	68.477	57.549	25.101	2.219	-33.868	77.113	44.592
187.000	170.665	21.325	-57.869	60.609	69.877	59.154	28.248	2.214	-33.848	77.876	45.061
187.125	170.763	21.344	-57.944	60.132	68.302	58.500	28.467	2.217	-33.801	79.111	45.171
187.250	170.862	21.363	-58.019	61.356	63.172	54.885	24.859	2.225	-33.716	80.949	44.645
187.375	170.960	21.381	-58.094	62.003	56.410	49.656	21.288	2.234	-33.626	82.893	43.628
187.500	171.058	21.400	-58.169	61.384	49.663	44.121	19.321	2.239	-33.504	84.499	42.273
187.625	171.156	21.418	-58.244	62.588	44.197	39.393	18.611	2.240	-33.390	85.545	40.775
187.750	171.255	21.437	-58.319	67.041	41.209	36.522	18.363	2.235	-33.373	85.726	39.489
187.875	171.353	21.456	-58.394	71.519	40.723	35.681	18.401	2.226	-33.411	85.166	38.628
188.000	171.451	21.474	-58.469	73.302	42.747	37.036	20.103	2.215	-33.426	84.330	38.337
188.125	171.550	21.493	-58.544	71.722	47.020	40.564	25.598	2.206	-33.450	83.897	38.716
188.250	171.648	21.511	-58.618	67.888	53.114	46.175	33.251	2.204	-33.503	84.741	39.843
188.375	171.746	21.530	-58.693	63.714	59.629	52.632	35.777	2.207	-33.593	87.057	41.520
188.500	171.844	21.549	-58.768	61.018	65.371	58.701	31.144	2.209	-33.779	90.630	43.629
188.625	171.943	21.567	-58.843	60.107	69.491	63.326	26.951	2.204	-33.986	94.729	45.764
188.750	172.041	21.586	-58.918	59.913	71.639	65.971	26.721	2.191	-34.111	98.377	47.329
188.875	172.139	21.604	-58.993	58.888	72.564	67.411	29.483	2.175	-34.196	100.975	48.425
189.000	172.237	21.623	-59.068	57.080	72.603	68.106	33.279	2.165	-34.304	102.208	49.317
189.125	172.336	21.641	-59.143	55.580	71.983	68.302	34.219	2.164	-34.424	102.279	50.005
189.250	172.434	21.660	-59.218	54.957	70.977	68.104	29.647	2.174	-34.464	101.887	50.305
189.375	172.532	21.679	-59.293	55.129	69.882	67.681	26.153	2.189	-34.405	101.870	50.171
189.500	172.631	21.697	-59.368	56.182	68.543	66.898	23.661	2.204	-34.315	102.663	49.568
189.625	172.729	21.716	-59.443	57.700	66.438	65.306	21.623	2.213	-34.191	104.340	48.675
189.750	172.827	21.734	-59.518	59.236	62.673	62.062	21.190	2.220	-33.995	106.555	47.717
189.875	172.925	21.753	-59.593	60.493	57.392	57.247	23.852	2.230	-33.781	108.842	46.632
190.000	173.024	21.772	-59.668	62.244	51.283	51.449	29.707	2.244	-33.545	111.012	45.280
190.125	173.122	21.790	-59.743	65.180	45.415	45.688	34.113	2.263	-33.317	112.573	43.744
190.250	173.220	21.809	-59.818	68.229	41.110	41.286	31.177	2.281	-33.192	112.806	42.302
190.375	173.318	21.827	-59.893	69.335	38.788	38.735	27.222	2.297	-33.158	112.230	41.123
190.500	173.417	21.846	-59.968	68.829	38.643	38.226	27.017	2.311	-33.119	111.754	40.267
190.625	173.515	21.865	-60.042	68.341	40.684	39.775	30.326	2.315	-33.114	112.071	39.908
190.750	173.613	21.883	-60.117	66.116	45.215	43.733	32.820	2.307	-33.172	113.123	40.688
190.875	173.712	21.902	-60.192	60.890	51.764	49.730	34.647	2.304	-33.224	113.772	42.622
191.000	173.810	21.920	-60.267	55.644	60.110	57.601	38.530	2.310	-33.289	113.221	45.334
191.125	173.908	21.939	-60.342	53.871	69.953	67.022	40.530	2.319	-33.327	111.617	48.448
191.250	174.006	21.958	-60.417	54.713	81.052	77.621	36.560	2.331	-33.250	110.132	51.829
191.375	174.105	21.976	-60.492	53.843	92.549	88.426	31.667	2.343	-33.143	109.949	55.050
191.500	174.203	21.995	-60.567	52.297	103.533	98.509	28.339	2.330	-32.999	111.514	57.810
191.625	174.301	22.013	-60.642	53.684	112.991	106.965	26.971	2.267	-32.800	114.514	60.381
191.750	174.399	22.032	-60.717	57.545	119.416	112.541	27.690	2.181	-32.603	118.090	63.006
191.875	174.498	22.050	-60.792	59.423	122.415	115.049	30.695	2.124	-32.452	121.387	65.177
192.000	174.596	22.069	-60.867	58.692	121.961	114.458	35.747	2.102	-32.296	124.072	66.484
192.125	174.694	22.088	-60.942	58.295	118.801	111.347	39.978	2.105	-32.183	126.169	66.987
192.250	174.793	22.106	-61.017	58.385	113.783	106.441	38.016	2.126	-32.169	128.392	66.771
192.375	174.891	22.125	-61.092	57.375	108.070	100.872	33.529	2.156	-32.176	131.528	66.029
192.500	174.989	22.143	-61.167	57.395	102.308	95.254	29.830	2.189	-32.220	135.673	64.946
192.625	175.087	22.162	-61.242	59.020	97.039	90.084	27.965	2.218	-32.298	140.524	63.680
192.750	175.186	22.181	-61.317	58.578	92.618	85.737	29.445	2.240	-32.351	145.831	62.108
192.875	175.284	22.199	-61.392	57.296	88.671	81.974	34.393	2.264	-32.315	151.277	60.181
193.000	175.382	22.218	-61.467	59.199	84.592	78.351	40.728	2.295	-32.174	156.968	58.037
193.125	175.480	22.236	-61.541	64.235	79.688	74.260	43.347	2.336	-31.942	163.617	55.789
193.250	175.579	22.255	-61.616	68.333	73.522	69.131	41.589	2.370	-31.663	172.277	53.249
193.375	175.677	22.274	-61.691	70.765	66.911	63.405	41.067	2.380	-31.371	182.278	50.355
193.500	175.775	22.292	-61.766	72.272	60.646	57.708	40.062	2.364	-31.075	192.209	47.324
193.625	175.874	22.311	-61.841	73.699	55.123	52.504	35.224	2.343	-30.763	199.892	44.501
193.750	175.972	22.329	-61.916	74.450	50.587	48.141	29.026	2.336	-30.435	202.142	42.158
193.875	176.070	22.348	-61.991	72.183	47.040	44.643	26.488	2.346	-30.125	199.587	40.127
194.000	176.168	22.366	-62.066	66.687	44.762	42.185	27.260	2.372	-29.851	194.272	38.194
194.125	176.267	22.385	-62.141	61.749	44.093	41.029	30.146	2.402	-29.602	188.682	36.255
194.250	176.365	22.404	-62.216	60.272	45.012	41.341	33.119	2.423	-29.356	185.042	34.369
194.375	176.463	22.422	-62.291	60.080	45.571	41.649	30.834	2.443	-29.095	183.787	32.603
194.500	176.561	22.441	-62.366	59.650	43.247	39.711	28.049	2.474	-28.792	184.990	30.853
194.625	176.660	22.459	-62.441	59.125	36.551	33.896	31.480	2.506	-28.459	189.059	28.685
194.750	176.758	22.478	-62.516	60.830	26.891	25.205	40.304	2.497	-28.117	196.818	25.123
194.875	176.856	22.497	-62.591	66.062	18.114	17.205	40.689	2.438	-27.797	204.769	20.249
195.000	176.955	22.515	-62.666	72.318	11.859	11.410	26.454	2.361	-27.499	206.382	15.050
195.125	177.053	22.534	-62.741	75.379	8.145	7.829	9.707	2.307	-27.201	194.962	10.807
195.250	177.151	22.552	-62.816	73.823	6.445	6.016	7.145	2.294	-26.891	165.884	8.381
195.375	177.249	22.571	-62.891	70.428	5.729	5.591	6.029	2.299	-26.569	127.358	7.181
195.500	177.348	22.590	-62.966	67.609	5.580	5.681	5.548	2.307	-26.260	88.641	6.634
195.625	177.446	22.608	-63.040	66.321	5.707	5.600	5.438	2.309	-26.003	57.640	6.327
195.750	177.544	22.627	-63.115	67.468	5.891	5.692	5.385	2.304	-25.838	39.099	6.042
195.875	177.642	22.645	-63.190	68.464	6.009	5.792	5.291	2.295	-25.695	28.759	5.773
196.000	177.741	22.664	-63.265	69.387	6.047	5.852	5.346	2.290	-25.578	23.043	5.595
196.125	177.839	22.683	-63.340	69.979	6.018	5.857	5.437	2.299	-25.508	19.573	5.541
196.250	177.937	22.701	-63.415	68.927	5.935	5.796	5.612	2.320	-25.497	17.315	5.489
196.375	178.036	22.720	-63.490	65.898	5.837	5.695	5.816	2.337	-25.510	15.610	5.383
196.500	178.134	22.738	-63.565	61.061	5.757	5.575	5.975	2.346	-25.519	14.303	5.302
196.625	178.232	22.757	-63.640	55.878	5.721	5.459	5.914	2.349	-25.531	13.320	5.251
196.750	178.330	22.775	-63.715	53.132	5.752	5.370	5.706	2.353	-25.544	12.637	5.181
196.875	178.429	22.794	-63.790	53.184	5.832	5.322	5.395	2.355	-25.555	12.125	5.164
197.000	178.527	22.813	-63.865	54.013	5.943	5.317	5.230	2.359	-25.551	11.730	5.219
197.125	178.625	22.831	-63.940	52.087	6.064	5.352	5.330	2.369	-25.542	11.431	5.279
197.250	178.723	22.850	-64.015	49.063	6.190	5.412	5.751	2.394	-25.511	11.196	5.364
197.375	178.822	22.868	-64.090	47.705	6.317	5.469	6.263	2.421	-25.462	10.968	5.469
197.500	178.920	22.887	-64.165	48.995	6.443	5.506	6.544	2.438	-25.436	10.745	5.541
197.625	179.018	22.906	-64.240	51.125	6.561	5.514	6.623	2.439	-25.406	10.527	5.615
197.750	179.117	22.924	-64.315	51.828	6.659	5.494	6.446	2.427	-25.340	10.292	5.725
197.875	179.215	22.943	-64.390	51.573	6.733	5.456	6.323	2.418	-25.265	10.047	5.788
198.000	179.313	22.961	-64.464	51.002	6.789	5.409	6.294	2.415	-25.190	9.802	5.803
198.125	179.411	22.980	-64.539	50.964	6.830	5.359	6.321	2.418	-25.094	9.561	5.845
198.250	179.510	22.999	-64.614	51.530	6.870	5.320	6.384	2.423	-24.982	9.347	5.885
198.375	179.608	23.017	-64.689	51.745	6.940	5.315	6.366	2.426	-24.895	9.173	5.923
198.500	179.706	23.036	-64.764	52.188	7.079	5.373	6.285	2.431	-24.817	9.017	6.023
198.625	179.804	23.054	-64.839	53.181	7.309	5.516	6.128	2.434	-24.745	8.852	6.157
198.750	179.903	23.073	-64.914	54.105	7.634	5.759	5.939	2.430	-24.697	8.669	6.322
198.875	180.001	23.091	-64.989	54.272	7.986	6.058	5.979	2.430	-24.704	8.475	6.578
199.000	180.099	23.110	-65.064	52.939	8.282	6.355	6.258	2.449	-24.767	8.337	6.853
199.125	180.198	23.129	-65.139	50.028	8.425	6.571	6.652	2.494	-24.835	8.371	7.025
199.250	180.296	23.147	-65.214	46.919	8.310	6.596	7.087	2.551	-24.876	8.651	7.084
199.375	180.394	23.166	-65.289	44.690	7.989	6.432	8.207	2.583	-24.914	9.032	7.047
199.500	180.492	23.184	-65.364	44.492	7.550	6.124	10.653	2.568	-24.984	9.366	6.876
199.625	180.591	23.203	-65.439	48.570	7.115	5.756	12.086	2.509	-25.084	9.497	6.638
199.750	180.689	23.222	-65.514	55.682	6.818	5.432	9.859	2.433	-25.193	9.297	6.415
199.875	180.787	23.240	-65.589	59.893	6.675	5.201	7.538	2.370	-25.276	8.889	6.210
200.000	180.885	23.259	-65.664	58.823	6.648	5.068	6.537	2.327	-25.335	8.392	6.077
200.125	180.984	23.277	-65.739	55.791	6.675	5.013	6.154	2.308	-25.424	7.911	6.024
200.250	181.082	23.296	-65.814	55.030	6.691	5.006	6.047	2.318	-25.586	7.548	5.932
200.375	181.180	23.315	-65.889	55.669	6.670	5.003	6.108	2.345	-25.802	7.316	5.807
200.500	181.279	23.333	-65.963	56.128	6.623	4.989	6.104	2.374	-26.064	7.176	5.727
200.625	181.377	23.352	-66.038	55.372	6.578	4.966	5.958	2.390	-26.375	7.072	5.647
200.750	181.475	23.370	-66.113	53.868	6.548	4.942	5.934	2.384	-26.674	6.984	5.554
200.875	181.573	23.389	-66.188	53.796	6.518	4.921	6.052	2.369	-26.955	6.902	5.530
201.000	181.672	23.408	-66.263	54.758	6.475	4.898	6.165	2.360	-27.253	6.845	5.525
201.125	181.770	23.426	-66.338	55.220	6.417	4.865	6.264	2.367	-27.583	6.826	5.479
201.250	181.868	23.445	-66.413	53.987	6.359	4.816	6.311	2.384	-27.855	6.818	5.479
201.375	181.966	23.463	-66.488	53.165	6.319	4.763	6.282	2.395	-28.049	6.803	5.472
201.500	182.065	23.482	-66.563	54.816	6.305	4.712	6.249	2.395	-28.192	6.795	5.379
201.625	182.163	23.500	-66.638	58.162	6.310	4.670	6.222	2.384	-28.314	6.801	5.271
201.750	182.261	23.519	-66.713	59.512	6.316	4.644	6.210	2.367	-28.498	6.816	5.228
201.875	182.360	23.538	-66.788	58.606	6.305	4.627	6.216	2.350	-28.661	6.847	5.191
202.000	182.458	23.556	-66.863	57.894	6.273	4.610	6.242	2.336	-28.691	6.874	5.178
202.125	182.556	23.575	-66.938	58.088	6.223	4.578	6.157	2.333	-28.581	6.878	5.209
202.250	182.654	23.593	-67.013	56.982	6.166	4.528	5.808	2.352	-28.381	6.872	5.193
202.375	182.753	23.612	-67.088	53.272	6.120	4.472	5.485	2.384	-28.074	6.861	5.127
202.500	182.851	23.631	-67.163	47.621	6.096	4.430	5.220	2.406	-27.643	6.809	5.067
202.625	182.949	23.649	-67.238	43.737	6.099	4.417	5.051	2.404	-27.091	6.707	5.018
202.750	183.047	23.668	-67.313	44.526	6.120	4.442	5.029	2.381	-26.433	6.554	5.042
202.875	183.146	23.686	-67.387	46.912	6.140	4.482	5.130	2.360	-25.848	6.372	5.132
203.000	183.244	23.705	-67.462	47.030	6.147	4.516	5.254	2.352	-25.368	6.202	5.135
203.125	183.342	23.724	-67.537	45.331	6.139	4.534	5.470	2.363	-24.923	6.084	5.017
203.250	183.441	23.742	-67.612	45.499	6.131	4.536	5.641	2.392	-24.521	6.038	4.974
203.375	183.539	23.761	-67.687	45.805	6.147	4.538	5.691	2.426	-24.251	6.075	5.026
203.500	183.637	23.779	-67.762	44.694	6.198	4.552	5.579	2.448	-24.085	6.204	5.068
203.625	183.735	23.798	-67.837	44.106	6.274	4.583	5.441	2.446	-23.945	6.382	5.087
203.750	183.834	23.816	-67.912	47.492	6.341	4.622	5.442	2.415	-23.798	6.514	5.133
203.875	183.932	23.835	-67.987	52.446	6.369	4.648	5.557	2.373	-23.569	6.547	5.190
204.000	184.030	23.854	-68.062	54.890	6.343	4.645	5.720	2.340	-23.317	6.463	5.245
204.125	184.128	23.872	-68.137	53.754	6.267	4.606	5.757	2.330	-23.095	6.309	5.263
204.250	184.227	23.891	-68.212	51.882	6.159	4.542	5.624	2.344	-22.928	6.189	5.211
204.375	184.325	23.909	-68.287	51.275	6.063	4.484	5.409	2.369	-22.765	6.139	5.179
204.500	184.423	23.928	-68.362	51.261	6.016	4.462	5.250	2.388	-22.601	6.135	5.185
204.625	184.522	23.947	-68.437	50.772	6.049	4.491	5.218	2.392	-22.471	6.148	5.173
204.750	184.620	23.965	-68.512	50.166	6.177	4.582	5.282	2.386	-22.364	6.147	5.189
204.875	184.718	23.984	-68.587	50.208	6.353	4.706	5.234	2.382	-22.242	6.129	5.265
205.000	184.816	24.002	-68.662	49.818	6.523	4.840	5.267	2.387	-22.078	6.143	5.327
205.125	184.915	24.021	-68.737	49.005	6.629	4.954	5.451	2.406	-21.957	6.221	5.417
205.250	185.013	24.040	-68.812	49.070	6.613	5.012	5.826	2.444	-21.926	6.352	5.596
205.375	185.111	24.058	-68.886	50.230	6.496	5.003	6.157	2.480	-21.938	6.512	5.658
205.500	185.209	24.077	-68.961	51.715	6.319	4.934	6.181	2.485	-21.941	6.671	5.548
205.625	185.308	24.095	-69.036	52.143	6.148	4.832	5.935	2.450	-21.938	6.763	5.444
205.750	185.406	24.114	-69.111	50.946	6.047	4.733	5.746	2.394	-21.992	6.730	5.413
205.875	185.504	24.133	-69.186	49.518	6.014	4.658	5.666	2.346	-22.123	6.600	5.335
206.000	185.603	24.151	-69.261	48.510	6.013	4.603	5.696	2.310	-22.332	6.399	5.271
206.125	185.701	24.170	-69.336	48.853	5.998	4.552	5.822	2.290	-22.559	6.182	5.274
206.250	185.799	24.188	-69.411	52.294	5.941	4.495	5.790	2.289	-22.748	6.038	5.230
206.375	185.897	24.207	-69.486	57.346	5.865	4.443	5.582	2.303	-22.906	5.969	5.170
206.500	185.996	24.225	-69.561	60.723	5.806	4.418	5.213	2.324	-23.101	5.948	5.152
206.625	186.094	24.244	-69.636	61.073	5.789	4.435	4.950	2.345	-23.357	5.964	5.135
206.750	186.192	24.263	-69.711	60.701	5.834	4.500	4.895	2.362	-23.621	5.998	5.144
206.875	186.290	24.281	-69.786	60.029	5.924	4.593	4.881	2.372	-23.888	6.020	5.242
207.000	186.389	24.300	-69.861	57.852	6.045	4.696	5.011	2.370	-24.186	6.041	5.341
207.125	186.487	24.318	-69.936	55.184	6.169	4.789	5.368	2.359	-24.491	6.073	5.390
207.250	186.585	24.337	-70.011	54.216	6.264	4.858	5.798	2.347	-24.789	6.110	5.497
207.375	186.684	24.356	-70.086	57.024	6.326	4.912	5.992	2.341	-25.077	6.157	5.665
207.500	186.782	24.374	-70.161	62.628	6.379	4.970	5.899	2.337	-25.282	6.233	5.835
207.625	186.880	24.393	-70.236	67.990	6.465	5.059	5.691	2.331	-25.381	6.340	5.985
207.750	186.978	24.411	-70.311	70.963	6.631	5.211	5.549	2.322	-25.350	6.484	6.097
207.875	187.077	24.430	-70.385	73.020	6.869	5.419	5.745	2.307	-25.207	6.656	6.244
208.000	187.175	24.449	-70.460	74.618	7.146	5.666	6.299	2.290	-25.003	6.817	6.514
208.125	187.273	24.467	-70.535	74.791	7.407	5.915	7.116	2.278	-24.763	6.953	6.807
208.250	187.371	24.486	-70.610	76.096	7.583	6.106	7.413	2.280	-24.511	7.095	6.930
208.375	187.470	24.504	-70.685	79.024	7.649	6.200	7.403	2.290	-24.268	7.239	7.051
208.500	187.568	24.523	-70.760	81.070	7.601	6.186	7.240	2.298	-24.044	7.347	7.218
208.625	187.666	24.541	-70.835	79.912	7.459	6.083	7.054	2.298	-23.804	7.397	7.242
208.750	187.765	24.560	-70.910	77.687	7.260	5.927	6.767	2.289	-23.535	7.355	7.059
208.875	187.863	24.579	-70.985	77.735	7.066	5.769	6.540	2.278	-23.288	7.235	6.895
209.000	187.961	24.597	-71.060	80.272	6.905	5.626	6.449	2.272	-22.967	7.096	6.774
209.125	188.059	24.616	-71.135	82.015	6.783	5.504	6.284	2.279	-22.600	6.989	6.637
209.250	188.158	24.634	-71.210	80.822	6.703	5.416	5.907	2.295	-22.223	6.921	6.535
209.375	188.256	24.653	-71.285	79.275	6.660	5.374	5.566	2.311	-21.818	6.877	6.458
209.500	188.354	24.672	-71.360	79.466	6.672	5.397	5.352	2.320	-21.487	6.865	6.396
209.625	188.452	24.690	-71.435	81.025	6.759	5.491	5.199	2.317	-21.348	6.883	6.402
209.750	188.551	24.709	-71.510	83.244	6.932	5.651	5.142	2.303	-21.438	6.957	6.483
209.875	188.649	24.727	-71.585	85.838	7.142	5.834	5.212	2.283	-21.628	7.098	6.580
210.000	188.747	24.746	-71.660	85.840	7.342	6.004	5.455	2.262	-21.974	7.281	6.738
210.125	188.846	24.768	-71.733	81.351	7.491	6.138	5.655	2.246	-22.494	7.471	6.954
210.250	188.944	24.790	-71.807	77.998	7.568	6.230	5.945	2.247	-23.145	7.664	7.157
210.375	189.043	24.812	-71.881	79.623	7.611	6.308	6.240	2.261	-23.839	7.861	7.346
210.500	189.141	24.835	-71.954	83.174	7.674	6.404	6.489	2.278	-24.474	8.053	7.506
210.625	189.240	24.857	-72.028	84.639	7.814	6.552	6.589	2.290	-24.995	8.244	7.630
210.750	189.338	24.879	-72.102	84.228	8.100	6.798	6.517	2.291	-25.459	8.410	7.854
210.875	189.437	24.901	-72.175	84.378	8.521	7.145	6.569	2.291	-25.910	8.532	8.211
211.000	189.535	24.923	-72.249	84.512	9.037	7.584	6.988	2.301	-26.311	8.635	8.591
211.125	189.634	24.945	-72.323	85.297	9.554	8.068	7.485	2.326	-26.599	8.777	8.956
211.250	189.733	24.967	-72.396	87.762	9.898	8.477	7.201	2.358	-26.756	9.030	9.340
211.375	189.831	24.990	-72.470	90.897	9.961	8.689	7.259	2.377	-26.864	9.428	9.608
211.500	189.930	25.012	-72.544	92.870	9.711	8.630	7.570	2.371	-26.922	9.949	9.669
211.625	190.028	25.034	-72.617	93.145	9.210	8.299	8.333	2.341	-26.848	10.471	9.543
211.750	190.127	25.056	-72.691	92.778	8.584	7.756	8.801	2.307	-26.563	10.764	9.190
211.875	190.225	25.078	-72.765	91.880	7.986	7.162	8.105	2.285	-26.201	10.710	8.681
212.000	190.324	25.100	-72.838	90.164	7.486	6.616	6.935	2.277	-25.793	10.262	8.167
212.125	190.422	25.123	-72.912	87.895	7.103	6.176	6.129	2.281	-25.321	9.506	7.714
212.250	190.521	25.145	-72.986	86.563	6.833	5.873	5.731	2.292	-24.817	8.664	7.310
212.375	190.619	25.167	-73.059	85.299	6.610	5.652	5.508	2.299	-24.341	7.974	6.984
212.500	190.718	25.189	-73.133	83.467	6.386	5.466	5.365	2.297	-23.961	7.540	6.691
212.625	190.816	25.211	-73.207	81.109	6.138	5.278	5.255	2.285	-23.763	7.354	6.325
212.750	190.915	25.233	-73.280	76.552	5.875	5.076	5.137	2.270	-23.749	7.317	5.968
212.875	191.013	25.255	-73.354	70.155	5.633	4.875	4.939	2.259	-23.790	7.284	5.722
213.000	191.112	25.278	-73.428	64.389	5.434	4.696	4.751	2.258	-23.877	7.215	5.509
213.125	191.211	25.300	-73.501	61.636	5.279	4.549	4.650	2.268	-24.012	7.105	5.313
213.250	191.309	25.322	-73.575	61.488	5.163	4.441	4.546	2.282	-24.156	6.964	5.205
213.375	191.408	25.344	-73.649	59.790	5.077	4.362	4.422	2.297	-24.280	6.835	5.121
213.500	191.506	25.366	-73.722	55.956	5.034	4.314	4.388	2.314	-24.332	6.757	5.026
213.625	191.605	25.388	-73.796	51.878	5.047	4.309	4.534	2.333	-24.316	6.738	4.961
213.750	191.703	25.410	-73.870	49.712	5.123	4.361	4.780	2.347	-24.363	6.797	4.922
213.875	191.802	25.433	-73.943	48.722	5.224	4.450	4.705	2.354	-24.505	6.906	4.928
214.000	191.900	25.455	-74.017	48.608	5.317	4.551	4.621	2.359	-24.711	7.022	5.044
214.125	191.999	25.477	-74.091	49.837	5.371	4.634	4.602	2.358	-24.986	7.148	5.150
214.250	192.097	25.499	-74.164	50.852	5.375	4.668	5.082	2.334	-25.358	7.327	5.077
214.375	192.196	25.521	-74.238	49.842	5.362	4.662	5.791	2.281	-25.837	7.521	5.014
214.500	192.294	25.543	-74.312	47.716	5.359	4.636	5.539	2.208	-26.431	7.669	5.053
214.625	192.393	25.566	-74.385	45.952	5.377	4.614	4.271	2.130	-27.012	7.719	5.109
214.750	192.491	25.588	-74.459	46.005	5.414	4.613	3.596	2.064	-27.394	7.610	5.173
214.875	192.590	25.610	-74.533	47.346	5.452	4.633	3.688	2.028	-27.566	7.386	5.298
215.000	192.688	25.632	-74.606	49.221	5.482	4.662	4.085	2.036	-27.510	7.139	5.386
215.125	192.787	25.654	-74.680	50.185	5.503	4.690	4.463	2.090	-27.181	6.943	5.394
215.250	192.886	25.676	-74.754	50.781	5.521	4.712	4.951	2.175	-26.497	6.829	5.411
215.375	192.984	25.698	-74.827	57.243	5.542	4.735	5.166	2.257	-25.539	6.800	5.422
215.500	193.083	25.721	-74.901	72.295	5.575	4.766	5.254	2.314	-24.379	6.836	5.420
215.625	193.181	25.743	-74.975	88.262	5.628	4.805	5.280	2.338	-23.133	6.882	5.434
215.750	193.280	25.765	-75.048	92.725	5.706	4.846	5.426	2.335	-21.870	6.896	5.455
215.875	193.378	25.787	-75.122	85.784	5.787	4.880	5.627	2.328	-20.600	6.872	5.498
216.000	193.477	25.809	-75.196	73.237	5.850	4.899	5.854	2.324	-19.389	6.799	5.592
216.125	193.575	25.831	-75.269	60.175	5.884	4.901	6.009	2.327	-18.371	6.697	5.674
216.250	193.674	25.853	-75.343	50.221	5.889	4.891	5.840	2.339	-17.678	6.614	5.693
216.375	193.772	25.876	-75.417	45.098	5.894	4.884	5.594	2.360	-17.147	6.564	5.724
216.500	193.871	25.898	-75.490	43.556	5.921	4.890	5.493	2.382	-16.689	6.541	5.751
216.625	193.969	25.920	-75.564	43.670	5.988	4.920	5.383	2.395	-16.295	6.561	5.740
216.750	194.068	25.942	-75.638	44.453	6.100	4.985	5.314	2.386	-16.066	6.618	5.804
216.875	194.166	25.964	-75.711	45.604	6.227	5.073	5.365	2.366	-16.004	6.685	5.944
217.000	194.265	25.986	-75.785	47.875	6.336	5.166	5.566	2.350	-16.025	6.763	6.038
217.125	194.363	26.008	-75.859	50.154	6.400	5.242	5.862	2.346	-16.025	6.839	6.102
217.250	194.462	26.031	-75.932	49.526	6.405	5.276	6.235	2.356	-15.961	6.883	6.211
217.375	194.561	26.053	-76.006	47.642	6.383	5.277	6.683	2.375	-15.902	6.914	6.261
217.500	194.659	26.075	-76.080	47.111	6.361	5.257	6.806	2.396	-15.881	6.948	6.246
217.625	194.758	26.097	-76.153	47.647	6.353	5.228	6.528	2.408	-15.841	6.978	6.234
217.750	194.856	26.119	-76.227	46.461	6.354	5.198	6.195	2.399	-15.699	6.989	6.217
217.875	194.955	26.141	-76.301	45.073	6.346	5.165	6.076	2.376	-15.507	6.966	6.188
218.000	195.053	26.164	-76.374	45.709	6.315	5.124	6.159	2.355	-15.316	6.894	6.187
218.125	195.152	26.186	-76.448	48.037	6.259	5.076	6.287	2.348	-15.162	6.796	6.155
218.250	195.250	26.208	-76.522	48.776	6.193	5.029	6.372	2.360	-15.032	6.718	6.055
218.375	195.349	26.230	-76.595	47.364	6.139	4.990	6.342	2.385	-14.954	6.685	6.012
218.500	195.447	26.252	-76.669	44.705	6.107	4.962	6.136	2.416	-14.871	6.706	6.017
218.625	195.546	26.274	-76.743	42.445	6.097	4.945	5.921	2.438	-14.801	6.777	5.958
218.750	195.644	26.296	-76.816	42.874	6.100	4.939	5.812	2.427	-14.802	6.856	5.897
