#Depth	TVD	DX	DY	GR	RT	RI	RXO	DEN	SP
138.625	134.314	21.692	11.886	56.342	16.815	14.147	12.181	2.527	-5.939
138.750	134.425	21.746	11.908	54.910	17.183	14.450	12.295	2.542	-5.800
138.875	134.535	21.799	11.929	52.214	17.518	14.744	13.032	2.553	-5.662
139.000	134.646	21.853	11.951	50.643	17.798	15.001	14.415	2.554	-5.506
139.125	134.757	21.906	11.972	51.142	18.017	15.207	15.607	2.542	-5.359
139.250	134.868	21.960	11.994	51.597	18.201	15.378	15.958	2.522	-5.308
139.375	134.979	22.013	12.015	51.699	18.360	15.524	15.515	2.498	-5.323
139.500	135.090	22.067	12.037	52.382	18.506	15.655	14.816	2.476	-5.383
139.625	135.200	22.120	12.058	54.019	18.665	15.789	13.566	2.471	-5.387
139.750	135.311	22.174	12.080	53.347	18.875	15.963	13.209	2.482	-5.374
139.875	135.422	22.227	12.101	49.920	19.175	16.213	13.704	2.506	-5.381
140.000	135.533	22.281	12.123	47.722	19.571	16.557	14.365	2.530	-5.392
140.125	135.644	22.334	12.145	48.608	20.007	16.959	15.485	2.539	-5.418
140.250	135.754	22.388	12.166	49.861	20.356	17.309	16.513	2.532	-5.383
140.375	135.865	22.441	12.188	49.964	20.501	17.498	16.894	2.514	-5.328
140.500	135.976	22.495	12.209	49.064	20.380	17.452	15.498	2.498	-5.277
140.625	136.087	22.548	12.231	49.888	20.002	17.154	14.095	2.498	-5.183
140.750	136.198	22.602	12.252	52.809	19.566	16.775	13.319	2.516	-5.150
140.875	136.308	22.655	12.274	55.563	19.258	16.481	13.477	2.542	-5.077
141.000	136.419	22.709	12.295	55.042	19.232	16.409	14.820	2.561	-5.014
141.125	136.530	22.762	12.317	51.814	19.640	16.691	16.119	2.548	-4.950
141.250	136.641	22.816	12.338	50.445	20.412	17.287	17.257	2.505	-4.939
141.375	136.752	22.869	12.360	51.103	21.464	18.150	18.054	2.446	-4.974
141.500	136.862	22.923	12.381	51.847	22.630	19.165	18.012	2.396	-5.022
141.625	136.973	22.976	12.403	52.343	23.611	20.109	17.324	2.387	-5.176
141.750	137.084	23.030	12.424	52.072	24.143	20.721	17.137	2.416	-5.343
141.875	137.195	23.083	12.446	50.803	24.068	20.813	17.671	2.462	-5.543
142.000	137.306	23.137	12.467	49.889	23.410	20.352	17.273	2.496	-5.761
142.125	137.416	23.190	12.489	50.103	22.363	19.483	16.167	2.489	-6.073
142.250	137.527	23.244	12.510	49.961	21.330	18.575	15.566	2.455	-6.367
142.375	137.638	23.297	12.532	49.979	20.557	17.851	15.356	2.415	-6.648
142.500	137.749	23.351	12.553	52.145	20.165	17.438	15.707	2.392	-6.982
142.625	137.860	23.405	12.575	55.069	20.191	17.407	16.300	2.402	-7.343
142.750	137.971	23.458	12.596	55.516	20.450	17.613	17.172	2.433	-7.795
142.875	138.081	23.512	12.618	54.340	20.812	17.934	18.359	2.471	-8.268
143.000	138.192	23.565	12.639	53.285	21.185	18.268	18.527	2.503	-8.723
143.125	138.303	23.619	12.661	53.317	21.507	18.553	18.308	2.518	-9.182
143.250	138.414	23.672	12.682	54.419	21.746	18.763	17.980	2.514	-9.645
143.375	138.525	23.726	12.704	54.874	21.851	18.858	17.808	2.495	-10.142
143.500	138.635	23.779	12.725	52.898	21.769	18.791	18.326	2.469	-10.595
143.625	138.746	23.833	12.747	50.897	21.450	18.508	18.201	2.452	-10.966
143.750	138.857	23.886	12.768	51.348	21.006	18.096	17.527	2.453	-11.249
143.875	138.968	23.940	12.790	52.138	20.585	17.673	16.384	2.469	-11.493
144.000	139.079	23.993	12.811	52.366	20.353	17.381	16.312	2.491	-11.755
144.125	139.189	24.047	12.833	54.286	20.496	17.383	17.435	2.503	-11.928
144.250	139.300	24.100	12.854	55.288	20.959	17.670	18.712	2.502	-12.141
144.375	139.411	24.154	12.876	53.848	21.609	18.165	19.013	2.490	-12.322
144.500	139.522	24.207	12.897	52.429	22.240	18.706	18.939	2.476	-12.528
144.625	139.633	24.261	12.919	52.913	22.595	19.055	19.572	2.473	-12.748
144.750	139.743	24.314	12.940	52.319	22.635	19.128	19.969	2.482	-12.915
144.875	139.854	24.368	12.962	50.355	22.439	18.976	19.321	2.498	-13.023
145.000	139.965	24.421	12.984	50.321	22.160	18.727	18.486	2.510	-13.117
145.125	140.076	24.475	13.005	52.793	21.960	18.530	18.379	2.508	-13.214
145.250	140.187	24.528	13.027	55.518	21.864	18.431	19.180	2.495	-13.209
145.375	140.297	24.582	13.048	56.968	21.800	18.387	19.540	2.476	-13.192
145.500	140.408	24.635	13.070	56.241	21.653	18.308	18.157	2.463	-13.100
145.625	140.519	24.689	13.091	54.931	21.307	18.087	16.858	2.463	-13.047
145.750	140.630	24.742	13.113	55.364	20.809	17.730	16.754	2.474	-12.990
145.875	140.741	24.796	13.134	57.429	20.266	17.314	16.954	2.491	-12.959
146.000	140.852	24.849	13.156	58.516	19.813	16.952	17.245	2.504	-12.959
146.125	140.962	24.903	13.177	56.273	19.560	16.750	17.181	2.506	-12.917
146.250	141.073	24.956	13.199	53.767	19.429	16.656	16.961	2.495	-12.924
146.375	141.184	25.010	13.220	52.576	19.274	16.559	16.611	2.477	-12.891
146.500	141.295	25.063	13.242	52.248	18.921	16.311	16.126	2.459	-12.871
146.625	141.406	25.117	13.263	51.701	18.199	15.735	15.438	2.451	-12.796
146.750	141.516	25.171	13.285	51.463	17.205	14.894	14.358	2.452	-12.717
146.875	141.627	25.224	13.306	52.001	16.115	13.939	13.033	2.461	-12.658
147.000	141.738	25.278	13.328	51.096	15.150	13.065	12.178	2.471	-12.519
147.125	141.849	25.331	13.349	48.626	14.558	12.478	11.463	2.476	-12.449
147.250	141.960	25.385	13.371	47.908	14.359	12.208	10.972	2.476	-12.344
147.375	142.070	25.438	13.392	47.924	14.505	12.234	10.765	2.475	-12.251
147.500	142.181	25.492	13.414	45.984	14.881	12.482	10.757	2.479	-12.141
147.625	142.292	25.545	13.435	44.022	15.356	12.857	11.679	2.497	-12.038
147.750	142.403	25.599	13.457	47.355	15.811	13.246	12.473	2.522	-11.983
147.875	142.514	25.652	13.478	52.706	16.215	13.611	13.353	2.545	-11.922
148.000	142.624	25.706	13.500	54.133	16.565	13.935	14.200	2.555	-11.939
148.125	142.735	25.759	13.521	51.813	16.848	14.194	14.935	2.543	-11.926
148.250	142.846	25.813	13.543	49.569	17.047	14.365	15.436	2.517	-11.961
148.375	142.957	25.866	13.564	47.963	17.139	14.422	15.366	2.489	-12.016
148.500	143.068	25.920	13.586	45.744	17.135	14.372	14.861	2.470	-12.141
148.625	143.178	25.973	13.607	44.258	17.091	14.272	14.235	2.472	-12.269
148.750	143.289	26.027	13.629	45.691	17.081	14.211	14.498	2.491	-12.423
148.875	143.400	26.080	13.650	48.649	17.122	14.218	15.212	2.516	-12.629
149.000	143.511	26.134	13.672	49.519	17.165	14.254	15.385	2.531	-12.792
149.125	143.622	26.187	13.693	47.847	17.103	14.224	15.042	2.522	-12.990
149.250	143.732	26.241	13.715	48.051	16.890	14.069	14.319	2.499	-13.126
149.375	143.843	26.294	13.736	50.048	16.552	13.794	13.522	2.475	-13.256
149.500	143.954	26.348	13.758	51.379	16.176	13.470	12.773	2.465	-13.407
149.625	144.065	26.401	13.779	52.138	15.900	13.218	12.897	2.479	-13.548
149.750	144.176	26.455	13.801	52.365	15.773	13.096	13.407	2.508	-13.653
149.875	144.287	26.508	13.823	50.433	15.769	13.094	13.077	2.540	-13.693
150.000	144.397	26.562	13.844	47.228	15.809	13.145	12.659	2.567	-13.759
150.125	144.502	26.624	13.873	46.823	15.782	13.147	12.646	2.573	-13.842
150.250	144.606	26.686	13.903	47.967	15.653	13.052	12.453	2.556	-13.934
150.375	144.711	26.748	13.932	47.797	15.445	12.876	11.738	2.519	-14.040
150.500	144.815	26.810	13.961	46.434	15.219	12.675	11.025	2.474	-14.058
150.625	144.920	26.872	13.990	45.588	15.065	12.528	11.131	2.442	-14.141
150.750	145.024	26.934	14.020	46.225	15.033	12.483	12.040	2.436	-14.207
150.875	145.129	26.995	14.049	48.534	15.158	12.569	12.810	2.455	-14.326
151.000	145.233	27.057	14.078	51.531	15.457	12.805	12.975	2.488	-14.409
151.125	145.338	27.119	14.108	53.310	15.930	13.207	13.183	2.521	-14.442
151.250	145.442	27.181	14.137	52.533	16.466	13.687	13.870	2.540	-14.493
151.375	145.547	27.243	14.166	50.458	16.949	14.140	14.836	2.541	-14.517
151.500	145.651	27.305	14.195	48.747	17.273	14.465	15.095	2.529	-14.576
151.625	145.756	27.367	14.225	48.723	17.359	14.569	13.916	2.516	-14.589
151.750	145.860	27.429	14.254	50.680	17.302	14.521	12.259	2.514	-14.646
151.875	145.965	27.491	14.283	53.764	17.218	14.418	11.620	2.525	-14.631
152.000	146.069	27.553	14.312	55.378	17.209	14.362	12.266	2.541	-14.638
152.125	146.174	27.615	14.342	53.273	17.336	14.423	13.288	2.546	-14.695
152.250	146.279	27.677	14.371	50.749	17.542	14.567	13.145	2.533	-14.747
152.375	146.383	27.739	14.400	49.735	17.769	14.750	12.880	2.505	-14.853
152.500	146.488	27.801	14.430	50.127	17.982	14.935	13.096	2.476	-14.910
152.625	146.592	27.863	14.459	50.670	18.196	15.124	13.251	2.462	-14.983
152.750	146.697	27.924	14.488	50.689	18.457	15.363	13.339	2.468	-15.081
152.875	146.801	27.986	14.517	48.709	18.797	15.691	13.813	2.489	-15.200
153.000	146.906	28.048	14.547	45.746	19.213	16.108	14.993	2.514	-15.341
153.125	147.010	28.110	14.576	46.243	19.661	16.582	16.514	2.530	-15.407
153.250	147.115	28.172	14.605	49.280	20.049	17.032	17.782	2.534	-15.481
153.375	147.219	28.234	14.634	51.015	20.287	17.372	18.032	2.527	-15.543
153.500	147.324	28.296	14.664	49.433	20.293	17.517	17.520	2.515	-15.604
153.625	147.428	28.358	14.693	46.695	19.991	17.378	17.654	2.511	-15.670
153.750	147.533	28.420	14.722	45.504	19.479	17.023	17.215	2.517	-15.648
153.875	147.637	28.482	14.752	46.372	18.857	16.540	16.433	2.534	-15.659
154.000	147.742	28.544	14.781	49.022	18.234	16.029	15.813	2.552	-15.631
154.125	147.846	28.606	14.810	50.947	17.697	15.566	14.701	2.553	-15.657
154.250	147.951	28.668	14.839	50.722	17.252	15.164	13.972	2.534	-15.719
154.375	148.055	28.730	14.869	48.803	16.889	14.821	13.481	2.504	-15.780
154.500	148.160	28.792	14.898	48.318	16.604	14.541	13.106	2.481	-15.921
154.625	148.264	28.853	14.927	53.215	16.439	14.369	12.835	2.484	-16.057
154.750	148.369	28.915	14.957	59.853	16.429	14.338	12.762	2.502	-16.259
154.875	148.473	28.977	14.986	64.877	16.618	14.489	13.491	2.512	-16.468
155.000	148.578	29.039	15.015	67.893	17.034	14.846	14.514	2.493	-16.773
155.125	148.682	29.101	15.044	69.561	17.706	15.436	15.201	2.438	-17.052
155.250	148.787	29.163	15.074	70.550	18.560	16.192	16.036	2.370	-17.292
155.375	148.891	29.225	15.103	70.105	19.551	17.065	16.996	2.310	-17.564
155.500	148.996	29.287	15.132	69.117	20.637	18.011	17.737	2.270	-17.793
155.625	149.100	29.349	15.161	69.409	21.797	19.011	18.944	2.250	-18.030
155.750	149.205	29.411	15.191	69.161	22.985	20.046	21.023	2.240	-18.250
155.875	149.309	29.473	15.220	67.262	24.153	21.086	24.011	2.237	-18.443
156.000	149.414	29.535	15.249	65.601	25.233	22.065	26.082	2.238	-18.575
156.125	149.518	29.597	15.279	68.350	26.131	22.887	27.458	2.243	-18.676
156.250	149.623	29.659	15.308	72.178	26.857	23.549	27.175	2.250	-18.782
156.375	149.727	29.721	15.337	71.225	27.468	24.083	25.482	2.256	-18.867
156.500	149.832	29.782	15.366	67.863	28.078	24.587	24.742	2.265	-18.935
156.625	149.936	29.844	15.396	66.597	28.865	25.236	26.287	2.286	-18.984
156.750	150.041	29.906	15.425	65.278	29.905	26.134	29.186	2.318	-18.993
156.875	150.145	29.968	15.454	62.481	31.185	27.299	31.392	2.353	-19.015
157.000	150.250	30.030	15.483	59.505	32.592	28.656	31.226	2.372	-19.041
157.125	150.354	30.092	15.513	59.688	33.907	30.022	30.960	2.358	-19.067
157.250	150.459	30.154	15.542	62.119	34.956	31.180	31.705	2.322	-19.138
157.375	150.563	30.216	15.571	65.526	35.676	32.029	30.841	2.279	-19.175
157.500	150.668	30.278	15.601	68.760	36.114	32.594	29.891	2.246	-19.252
157.625	150.772	30.340	15.630	69.579	36.396	32.972	29.870	2.233	-19.289
157.750	150.877	30.402	15.659	67.640	36.685	33.329	31.179	2.234	-19.375
157.875	150.981	30.464	15.688	63.455	37.024	33.729	33.657	2.242	-19.447
158.000	151.086	30.526	15.718	59.645	37.353	34.136	36.602	2.251	-19.463
158.125	151.190	30.588	15.747	58.724	37.495	34.371	37.060	2.263	-19.505
158.250	151.295	30.650	15.776	59.284	37.372	34.339	34.067	2.276	-19.507
158.375	151.399	30.711	15.806	60.329	37.028	34.071	28.977	2.288	-19.535
158.500	151.504	30.773	15.835	62.085	36.645	33.735	24.790	2.298	-19.507
158.625	151.608	30.835	15.864	63.140	36.565	33.652	22.331	2.300	-19.454
158.750	151.713	30.897	15.893	62.987	37.002	34.047	22.421	2.296	-19.388
158.875	151.817	30.959	15.923	63.087	38.035	35.040	24.701	2.286	-19.309
159.000	151.922	31.021	15.952	63.424	39.564	36.583	28.428	2.272	-19.305
159.125	152.026	31.083	15.981	61.869	41.303	38.435	30.889	2.255	-19.300
159.250	152.131	31.145	16.010	59.712	42.826	40.146	30.929	2.240	-19.278
159.375	152.236	31.207	16.040	59.481	43.840	41.385	29.421	2.227	-19.236
159.500	152.340	31.269	16.069	60.731	44.184	41.943	26.913	2.220	-19.190
159.625	152.445	31.331	16.098	60.400	43.771	41.688	23.952	2.220	-19.234
159.750	152.549	31.393	16.128	58.768	42.898	40.917	22.799	2.223	-19.225
159.875	152.654	31.455	16.157	58.536	41.798	39.865	23.243	2.227	-19.236
160.000	152.758	31.517	16.186	60.584	40.688	38.757	23.100	2.230	-19.190
160.125	152.863	31.579	16.215	63.711	39.742	37.781	21.651	2.231	-19.102
160.250	152.967	31.641	16.245	64.851	38.975	36.978	21.501	2.232	-19.028
160.375	153.072	31.702	16.274	63.222	38.363	36.326	22.076	2.233	-18.927
160.500	153.176	31.764	16.303	58.910	37.893	35.821	21.452	2.234	-18.874
160.625	153.281	31.826	16.332	55.381	37.668	35.578	19.680	2.234	-18.775
160.750	153.385	31.888	16.362	54.956	37.794	35.687	18.239	2.232	-18.729
160.875	153.490	31.950	16.391	57.327	38.410	36.272	18.053	2.228	-18.689
161.000	153.594	32.012	16.420	60.335	39.565	37.411	19.231	2.223	-18.733
161.125	153.699	32.074	16.450	62.197	41.120	39.053	22.783	2.217	-18.819
161.250	153.803	32.136	16.479	63.696	42.515	40.662	26.983	2.214	-18.918
161.375	153.908	32.198	16.508	65.004	43.193	41.618	28.516	2.217	-19.030
161.500	154.012	32.260	16.537	65.128	42.757	41.426	25.747	2.226	-19.164
161.625	154.117	32.322	16.567	64.234	41.049	39.846	22.573	2.240	-19.388
161.750	154.221	32.384	16.596	63.514	38.725	37.567	21.156	2.255	-19.568
161.875	154.326	32.446	16.625	63.023	36.350	35.194	20.982	2.266	-19.729
162.000	154.430	32.508	16.655	62.431	34.379	33.199	21.040	2.269	-19.858
162.125	154.535	32.570	16.684	62.914	33.166	31.936	21.444	2.263	-19.931
162.250	154.639	32.631	16.713	64.399	32.598	31.323	21.355	2.249	-19.995
162.375	154.744	32.693	16.742	64.737	32.525	31.248	21.047	2.231	-20.098
162.500	154.848	32.755	16.772	64.327	32.740	31.529	20.376	2.215	-20.140
162.625	154.953	32.817	16.801	65.170	33.008	31.942	19.452	2.207	-20.089
162.750	155.057	32.879	16.830	66.200	33.136	32.257	18.910	2.208	-20.065
162.875	155.162	32.941	16.859	65.970	33.029	32.345	18.739	2.216	-20.027
163.000	155.266	33.003	16.889	63.732	32.665	32.143	19.114	2.226	-19.964
163.125	155.371	33.065	16.918	60.835	32.059	31.624	19.881	2.234	-19.915
163.250	155.475	33.127	16.947	58.851	31.347	30.934	19.965	2.240	-19.854
163.375	155.580	33.189	16.977	59.673	30.625	30.190	19.030	2.244	-19.799
163.500	155.684	33.251	17.006	63.526	29.977	29.499	17.473	2.245	-19.735
163.625	155.789	33.313	17.035	66.041	29.487	28.965	17.044	2.245	-19.617
163.750	155.893	33.375	17.064	65.618	29.169	28.612	16.911	2.249	-19.520
163.875	155.998	33.437	17.094	63.768	29.031	28.449	17.095	2.265	-19.450
164.000	156.102	33.499	17.123	63.025	29.069	28.462	17.423	2.292	-19.366
164.125	156.207	33.560	17.152	63.036	29.282	28.642	17.979	2.318	-19.280
164.250	156.311	33.622	17.182	62.310	29.603	28.930	18.843	2.327	-19.230
164.375	156.416	33.684	17.211	62.530	29.991	29.285	19.624	2.314	-19.127
164.500	156.520	33.746	17.240	64.166	30.407	29.671	19.155	2.286	-19.085
164.625	156.625	33.808	17.269	65.186	30.811	30.061	17.700	2.261	-19.091
164.750	156.729	33.870	17.299	65.501	31.156	30.410	16.924	2.255	-19.050
164.875	156.834	33.932	17.328	65.880	31.392	30.646	17.352	2.278	-19.041
165.000	156.938	33.994	17.357	65.512	31.481	30.713	18.666	2.324	-19.006
165.125	157.043	34.056	17.386	64.095	31.425	30.589	20.707	2.375	-18.988
165.250	157.147	34.118	17.416	62.558	31.335	30.386	22.234	2.404	-18.927
165.375	157.252	34.180	17.445	61.492	31.323	30.223	22.052	2.397	-18.878
165.500	157.356	34.242	17.474	60.842	31.485	30.216	19.926	2.356	-18.865
165.625	157.461	34.304	17.504	60.762	31.895	30.475	18.629	2.298	-18.852
165.750	157.565	34.366	17.533	62.907	32.482	30.942	18.846	2.251	-18.830
165.875	157.670	34.428	17.562	67.547	33.175	31.547	19.517	2.222	-18.815
166.000	157.774	34.489	17.591	72.369	33.896	32.199	19.987	2.214	-18.821
166.125	157.879	34.551	17.621	72.530	34.549	32.789	21.654	2.221	-18.870
166.250	157.983	34.613	17.650	69.782	35.060	33.246	23.825	2.235	-18.931
166.375	158.088	34.675	17.679	69.820	35.370	33.531	23.725	2.253	-18.953
166.500	158.193	34.737	17.708	72.270	35.453	33.634	20.932	2.270	-18.909
166.625	158.297	34.799	17.738	73.083	35.305	33.552	18.329	2.282	-18.856
166.750	158.402	34.861	17.767	71.890	35.033	33.366	17.333	2.291	-18.839
166.875	158.506	34.923	17.796	69.216	34.691	33.115	16.663	2.299	-18.749
167.000	158.611	34.985	17.826	65.272	34.279	32.783	17.086	2.307	-18.645
167.125	158.715	35.047	17.855	62.161	33.708	32.254	19.686	2.313	-18.522
167.250	158.820	35.109	17.884	61.030	32.937	31.473	22.835	2.314	-18.430
167.375	158.924	35.171	17.913	60.973	31.984	30.462	22.576	2.307	-18.397
167.500	159.029	35.233	17.943	60.795	30.961	29.345	19.092	2.292	-18.347
167.625	159.133	35.295	17.972	61.005	30.081	28.361	15.800	2.280	-18.358
167.750	159.238	35.357	18.001	61.735	29.507	27.689	14.466	2.275	-18.373
167.875	159.342	35.418	18.031	62.207	29.328	27.430	14.110	2.275	-18.428
168.000	159.447	35.480	18.060	62.571	29.554	27.608	14.597	2.272	-18.496
168.125	159.551	35.542	18.089	62.264	30.192	28.239	15.826	2.261	-18.628
168.250	159.656	35.604	18.118	62.760	31.098	29.175	17.170	2.253	-18.777
168.375	159.760	35.666	18.148	63.864	32.178	30.323	17.139	2.259	-18.880
168.500	159.865	35.728	18.177	64.019	33.320	31.564	15.649	2.283	-18.997
168.625	159.969	35.790	18.206	64.248	34.363	32.730	14.205	2.311	-19.036
168.750	160.074	35.852	18.235	65.470	35.190	33.693	13.767	2.323	-19.063
168.875	160.178	35.914	18.265	66.514	35.725	34.368	13.730	2.312	-19.116
169.000	160.283	35.976	18.294	66.553	35.921	34.700	13.864	2.283	-19.217
169.125	160.387	36.038	18.323	66.600	35.666	34.564	15.171	2.251	-19.278
169.250	160.492	36.100	18.353	65.555	34.973	33.970	17.184	2.225	-19.318
169.375	160.596	36.162	18.382	61.898	33.829	32.897	18.300	2.206	-19.318
169.500	160.701	36.224	18.411	58.407	32.321	31.414	18.056	2.193	-19.287
169.625	160.805	36.286	18.440	59.345	30.686	29.760	15.747	2.202	-19.355
169.750	160.910	36.348	18.470	62.993	29.289	28.338	13.472	2.247	-19.423
169.875	161.014	36.409	18.499	65.275	28.373	27.413	12.155	2.336	-19.439
170.000	161.119	36.471	18.528	64.048	28.028	27.083	12.474	2.447	-19.340
170.125	161.223	36.533	18.557	59.426	28.191	27.325	14.827	2.532	-19.221
170.250	161.328	36.595	18.587	54.930	28.482	27.760	19.322	2.552	-19.124
170.375	161.432	36.657	18.616	53.966	28.607	28.058	25.459	2.502	-19.100
170.500	161.537	36.719	18.645	57.306	28.381	27.980	26.520	2.411	-19.182
170.625	161.641	36.781	18.675	62.312	27.753	27.442	20.070	2.328	-19.294
170.750	161.746	36.843	18.704	65.825	26.959	26.691	14.960	2.280	-19.397
170.875	161.850	36.905	18.733	67.984	26.206	25.945	13.072	2.265	-19.480
171.000	161.955	36.967	18.762	69.964	25.658	25.380	13.306	2.267	-19.639
171.125	162.059	37.029	18.792	71.004	25.426	25.115	14.759	2.269	-19.810
171.250	162.164	37.091	18.821	68.894	25.430	25.071	16.127	2.265	-19.955
171.375	162.268	37.153	18.850	64.724	25.591	25.181	16.830	2.259	-20.054
171.500	162.373	37.215	18.880	62.728	25.852	25.393	16.009	2.256	-20.060
171.625	162.477	37.277	18.909	64.003	26.243	25.738	14.889	2.262	-20.023
171.750	162.582	37.338	18.938	65.783	26.869	26.310	13.760	2.273	-19.986
171.875	162.686	37.400	18.967	67.482	27.896	27.269	12.893	2.287	-20.021
172.000	162.791	37.462	18.997	68.828	29.458	28.764	12.733	2.300	-20.087
172.125	162.895	37.524	19.026	67.013	31.584	30.903	14.652	2.305	-20.087
172.250	163.000	37.586	19.055	62.709	33.804	33.274	19.114	2.302	-20.056
172.375	163.104	37.648	19.084	60.859	35.508	35.235	25.056	2.293	-20.078
172.500	163.209	37.710	19.114	62.752	36.078	36.020	27.405	2.285	-20.166
172.625	163.313	37.772	19.143	64.440	35.001	34.921	23.990	2.284	-20.241
172.750	163.418	37.834	19.172	64.780	32.898	32.607	18.756	2.294	-20.320
172.875	163.522	37.896	19.202	65.053	30.523	29.946	15.797	2.307	-20.412
173.000	163.627	37.958	19.231	65.717	28.645	27.752	14.924	2.317	-20.491
173.125	163.731	38.020	19.260	66.559	27.993	26.705	15.840	2.311	-20.638
173.250	163.836	38.082	19.289	67.616	28.536	26.771	17.609	2.290	-20.786
173.375	163.941	38.144	19.319	68.858	30.103	27.851	19.342	2.263	-20.939
173.500	164.045	38.206	19.348	68.790	32.329	29.680	20.491	2.240	-21.080
173.625	164.150	38.267	19.377	64.792	34.696	31.815	19.579	2.229	-21.190
173.750	164.254	38.329	19.406	60.161	36.740	33.722	17.072	2.230	-21.330
173.875	164.359	38.391	19.436	58.946	38.335	35.207	15.464	2.241	-21.438
174.000	164.463	38.453	19.465	62.477	39.626	36.361	15.949	2.260	-21.555
174.125	164.568	38.515	19.494	65.049	40.944	37.458	19.115	2.283	-21.612
174.250	164.672	38.577	19.524	61.902	42.538	38.730	24.043	2.299	-21.708
174.375	164.777	38.639	19.553	56.797	44.458	40.237	29.091	2.300	-21.818
174.500	164.881	38.701	19.582	55.279	46.618	41.930	33.337	2.290	-21.915
174.625	164.986	38.763	19.611	58.472	48.865	43.707	33.592	2.286	-22.029
174.750	165.090	38.825	19.641	60.791	51.041	45.455	26.131	2.304	-22.187
174.875	165.195	38.887	19.670	60.486	53.035	47.112	19.963	2.338	-22.352
175.000	165.299	38.949	19.699	58.795	54.708	48.582	17.886	2.365	-22.504
175.125	165.404	39.011	19.729	57.896	55.777	49.619	19.775	2.355	-22.796
175.250	165.508	39.073	19.758	59.651	56.199	50.113	22.810	2.313	-23.036
175.375	165.613	39.135	19.787	62.580	56.070	50.068	24.626	2.258	-23.249
175.500	165.717	39.196	19.816	63.633	55.703	49.731	22.678	2.213	-23.532
175.625	165.822	39.258	19.846	62.601	55.575	49.583	18.340	2.199	-23.859
175.750	165.926	39.320	19.875	62.557	55.860	49.854	16.371	2.215	-24.095
175.875	166.031	39.382	19.904	64.090	56.364	50.387	16.176	2.254	-24.303
176.000	166.135	39.444	19.933	65.013	56.548	50.738	16.976	2.298	-24.516
176.125	166.240	39.506	19.963	64.080	55.372	49.973	20.657	2.325	-24.585
176.250	166.344	39.568	19.992	63.626	52.420	47.516	26.458	2.329	-24.688
176.375	166.449	39.630	20.021	63.935	47.807	43.333	27.421	2.324	-24.778
176.500	166.553	39.692	20.051	64.864	42.330	38.193	23.054	2.329	-24.763
176.625	166.658	39.754	20.080	66.099	37.374	33.476	17.760	2.350	-24.666
176.750	166.762	39.816	20.109	66.250	33.973	30.153	14.773	2.367	-24.560
176.875	166.867	39.878	20.138	65.588	32.696	28.707	13.508	2.365	-24.468
177.000	166.971	39.940	20.168	64.360	33.858	29.387	15.370	2.346	-24.262
177.125	167.076	40.002	20.197	63.072	38.224	32.893	18.250	2.343	-24.009
177.250	167.180	40.064	20.226	61.864	45.563	39.293	21.800	2.381	-23.668
177.375	167.285	40.126	20.256	61.294	55.229	48.672	23.763	2.466	-23.262
177.500	167.389	40.187	20.285	61.662	64.547	59.447	21.978	2.582	-22.785
177.625	167.494	40.249	20.314	61.187	67.341	65.376	18.567	2.699	-22.196
177.750	167.598	40.311	20.343	59.081	61.189	61.015	17.064	2.780	-21.581
177.875	167.703	40.373	20.373	58.723	48.109	47.617	16.761	2.804	-20.854
178.000	167.807	40.435	20.402	63.437	33.295	32.195	16.596	2.768	-20.166
178.125	167.912	40.497	20.431	70.618	21.993	21.039	13.584	2.686	-19.491
178.250	168.016	40.559	20.460	73.515	14.797	14.183	9.487	2.602	-18.817
178.375	168.121	40.621	20.490	70.577	10.727	10.334	6.920	2.541	-18.188
178.500	168.225	40.683	20.519	65.497	8.633	8.271	6.050	2.511	-17.643
178.625	168.330	40.745	20.548	61.981	7.758	7.327	5.844	2.505	-17.287
178.750	168.434	40.807	20.578	61.300	7.373	6.904	5.778	2.503	-17.037
178.875	168.539	40.869	20.607	63.992	7.244	6.793	5.550	2.500	-16.912
179.000	168.643	40.931	20.636	67.219	7.295	6.895	5.650	2.495	-16.905
179.125	168.748	40.993	20.665	67.470	7.572	7.231	6.303	2.491	-17.030
179.250	168.852	41.055	20.695	67.477	8.045	7.784	7.199	2.490	-17.239
179.375	168.957	41.116	20.724	71.245	8.643	8.524	8.003	2.490	-17.481
179.500	169.061	41.178	20.753	78.464	9.239	9.342	8.243	2.490	-17.723
179.625	169.166	41.240	20.782	87.698	9.672	10.026	8.368	2.488	-17.971
179.750	169.270	41.302	20.812	98.684	9.909	10.440	8.551	2.487	-18.197
179.875	169.375	41.364	20.841	108.698	9.989	10.572	8.687	2.485	-18.410
180.000	169.479	41.426	20.870	113.128	10.000	10.508	8.624	2.485	-18.584
180.125	169.581	41.492	20.902	111.875	10.030	10.363	8.539	2.482	-18.753
180.250	169.682	41.558	20.934	112.118	10.115	10.227	8.700	2.474	-18.922
180.375	169.783	41.624	20.966	116.345	10.248	10.121	8.754	2.463	-19.105
180.500	169.884	41.690	20.998	120.271	10.407	10.037	8.438	2.451	-19.366
180.625	169.985	41.756	21.030	118.975	10.555	9.943	8.222	2.448	-19.592
180.750	170.087	41.822	21.062	114.025	10.660	9.812	8.529	2.453	-19.858
180.875	170.188	41.889	21.094	107.838	10.713	9.639	8.969	2.462	-20.118
181.000	170.289	41.955	21.126	103.357	10.742	9.457	8.979	2.467	-20.394
