#Depth	DEN	GR	RT	RI	RXO	SP
175.875	2.231	73.875	66.268	61.652	27.268	-20.343
176.000	2.244	73.146	67.026	62.994	30.794	-20.543
176.125	2.262	72.082	66.896	63.476	35.381	-20.660
176.250	2.275	70.988	66.094	63.178	39.300	-20.773
176.375	2.277	71.200	65.218	62.646	39.525	-20.752
176.500	2.270	72.243	64.646	62.268	35.120	-20.694
176.625	2.261	72.978	64.514	62.245	29.577	-20.624
176.750	2.257	73.210	64.587	62.449	28.074	-20.546
176.875	2.261	73.444	64.273	62.345	30.726	-20.474
177.000	2.270	73.958	63.102	61.434	37.819	-20.361
177.125	2.276	74.919	60.916	59.452	47.429	-20.288
177.250	2.276	75.419	58.029	56.515	55.037	-20.209
177.375	2.277	74.825	55.430	53.517	55.904	-20.151
177.500	2.286	74.675	54.032	51.315	49.284	-20.166
177.625	2.297	74.960	54.654	50.717	40.296	-20.166
177.750	2.296	73.878	58.520	52.910	34.551	-20.192
177.875	2.282	71.696	66.130	58.174	32.274	-20.267
178.000	2.258	69.593	78.050	66.939	34.937	-20.341
178.125	2.232	68.959	94.416	79.295	43.701	-20.398
178.250	2.208	69.806	114.596	95.038	60.679	-20.459
178.375	2.186	69.322	135.708	112.118	82.712	-20.520
178.500	2.171	66.607	153.371	128.813	102.431	-20.554
178.625	2.163	63.451	167.842	143.785	111.483	-20.532
178.750	2.162	63.861	177.925	156.076	99.433	-20.518
178.875	2.164	65.929	183.982	165.681	77.558	-20.404
179.000	2.170	67.051	184.430	171.044	57.946	-20.262
179.125	2.189	67.638	176.201	169.001	49.008	-20.148
179.250	2.218	68.770	154.428	153.889	48.217	-19.923
179.375	2.249	69.993	122.765	127.359	48.049	-19.708
179.500	2.285	70.706	88.295	94.712	46.757	-19.424
179.625	2.330	72.222	58.995	64.061	41.974	-19.159
179.750	2.378	77.116	40.245	42.855	32.206	-18.903
179.875	2.408	85.154	29.608	30.254	21.347	-18.637
180.000	2.411	93.672	25.161	24.246	13.998	-18.472
180.125	2.389	98.412	25.568	23.051	11.221	-18.323
180.250	2.345	97.559	30.981	26.618	13.609	-18.280
180.375	2.299	95.010	40.493	34.425	19.700	-18.311
180.500	2.264	90.938	53.415	46.361	28.246	-18.410
180.625	2.245	85.077	67.974	61.129	38.367	-18.603
180.750	2.241	80.250	80.698	75.366	43.512	-18.747
180.875	2.244	77.371	88.685	85.154	42.728	-18.973
181.000	2.254	74.595	90.976	88.556	40.336	-19.176
181.125	2.265	71.511	89.372	86.793	37.625	-19.324
181.250	2.263	71.433	87.537	83.525	35.018	-19.517
181.375	2.247	73.570	87.334	81.748	35.089	-19.659
181.500	2.227	75.038	88.400	81.682	38.441	-19.820
181.625	2.212	75.993	89.372	82.364	42.343	-19.965
181.750	2.204	76.462	88.364	82.583	43.875	-20.129
181.875	2.198	76.144	87.594	82.038	43.983	-20.328
182.000	2.196	74.844	87.216	81.227	43.778	-20.503
182.125	2.196	73.965	88.502	81.062	43.945	-20.746
182.250	2.199	76.096	92.151	82.572	45.426	-20.935
182.375	2.203	79.175	96.796	85.493	49.775	-21.115
182.500	2.207	79.988	100.888	89.040	56.086	-21.277
182.625	2.213	77.137	104.027	92.048	63.169	-21.362
182.750	2.217	73.428	104.766	93.035	66.178	-21.527
182.875	2.218	72.799	103.382	91.934	64.724	-21.588
183.000	2.219	74.810	100.996	89.509	59.684	-21.649
183.125	2.223	77.407	99.384	87.249	54.227	-21.649
183.250	2.228	77.856	100.873	87.302	50.748	-21.550
183.375	2.231	76.117	105.984	90.542	48.752	-21.478
183.500	2.235	73.243	114.377	97.042	49.818	-21.338
183.625	2.245	70.537	124.541	105.786	55.659	-21.246
183.750	2.254	69.437	133.306	114.343	60.438	-21.078
183.875	2.255	69.730	137.496	119.715	67.074	-20.911
184.000	2.251	70.878	134.990	119.694	74.492	-20.775
184.125	2.246	72.170	125.643	113.564	78.941	-20.624
184.250	2.247	72.704	111.547	102.338	76.739	-20.564
184.375	2.252	72.881	97.334	89.948	68.399	-20.508
184.500	2.257	72.669	85.473	78.818	59.422	-20.502
184.625	2.259	73.735	76.963	70.256	55.442	-20.557
184.750	2.253	77.578	72.159	64.961	56.104	-20.618
184.875	2.245	81.826	69.814	62.010	58.356	-20.752
185.000	2.236	82.885	69.301	60.897	58.706	-20.872
185.125	2.231	79.699	70.116	61.198	57.253	-21.033
185.250	2.232	74.958	71.900	62.656	58.066	-21.236
185.375	2.232	72.299	74.019	64.667	62.052	-21.390
185.500	2.231	72.538	76.061	66.839	68.872	-21.585
185.625	2.233	73.966	77.753	68.875	75.268	-21.661
185.750	2.240	73.949	79.057	70.679	74.373	-21.730
185.875	2.244	73.455	80.293	72.479	70.563	-21.741
186.000	2.244	73.546	81.539	74.381	68.620	-21.674
186.125	2.243	74.353	82.347	76.061	71.427	-21.631
186.250	2.250	73.999	81.134	76.159	78.177	-21.466
186.375	2.265	73.010	76.682	73.374	81.068	-21.304
186.500	2.287	72.210	68.422	66.859	74.454	-21.051
186.625	2.312	73.015	57.210	57.038	60.743	-20.795
186.750	2.354	75.977	45.522	45.997	46.367	-20.517
186.875	2.409	80.907	35.933	36.522	32.877	-20.206
187.000	2.448	87.195	29.345	29.744	22.494	-19.986
187.125	2.439	91.940	25.537	25.625	17.474	-19.739
187.250	2.392	91.933	24.024	23.789	17.828	-19.604
187.375	2.363	89.651	23.732	23.224	19.512	-19.543
187.500	2.361	88.129	24.253	23.538	20.444	-19.537
187.625	2.368	87.961	25.375	24.515	18.596	-19.629
187.750	2.358	87.659	27.067	26.115	18.700	-19.839
187.875	2.337	87.728	29.109	28.120	21.465	-20.200
188.000	2.320	89.183	31.265	30.323	25.474	-20.633
188.125	2.315	90.948	33.202	32.395	28.962	-21.088
188.250	2.315	90.801	34.515	33.843	30.502	-21.580
188.375	2.314	89.490	35.291	34.568	30.463	-22.070
188.500	2.312	87.540	35.933	34.807	29.463	-22.633
188.625	2.312	85.236	37.113	35.147	28.770	-23.224
188.750	2.314	83.782	39.773	36.514	29.568	-23.799
188.875	2.315	83.862	44.041	39.265	33.347	-24.338
189.000	2.311	82.663	49.740	43.437	40.294	-24.771
189.125	2.300	78.679	56.295	48.691	49.757	-25.232
189.250	2.278	75.556	62.714	54.312	58.704	-25.601
189.375	2.255	75.051	68.071	59.340	64.086	-25.931
189.500	2.238	76.128	71.929	63.213	62.382	-26.205
189.625	2.231	78.098	74.420	65.856	58.746	-26.404
189.750	2.233	80.229	76.114	67.629	60.536	-26.604
189.875	2.237	79.667	77.818	69.289	62.409	-26.703
190.000	2.242	77.225	79.695	71.103	63.836	-26.807
190.125	2.247	76.260	81.354	72.849	64.547	-26.855
190.250	2.255	78.881	81.726	73.625	66.601	-26.875
190.375	2.265	81.602	80.283	72.796	68.977	-26.974
190.500	2.276	81.122	77.126	70.224	70.552	-27.078
190.625	2.289	78.092	73.269	66.576	69.027	-27.234
190.750	2.299	74.273	71.000	63.659	59.972	-27.354
190.875	2.299	71.101	72.284	63.442	50.311	-27.512
191.000	2.284	68.991	78.411	67.422	50.806	-27.751
191.125	2.255	67.345	89.644	76.350	67.689	-28.021
191.250	2.219	66.104	105.155	90.314	101.354	-28.361
191.375	2.193	65.368	120.987	106.044	139.423	-28.656
191.500	2.188	65.810	133.082	119.848	170.271	-28.882
191.625	2.200	67.618	137.709	127.831	169.107	-29.089
191.750	2.216	69.832	131.915	126.134	128.845	-29.271
191.875	2.227	71.533	119.894	117.322	108.060	-29.465
192.000	2.234	71.269	106.393	105.233	105.379	-29.549
192.125	2.243	69.659	95.649	94.132	106.402	-29.547
192.250	2.250	69.163	91.233	88.071	99.920	-29.555
192.375	2.249	69.231	93.388	88.051	85.685	-29.474
192.500	2.242	68.596	102.488	94.742	88.907	-29.462
192.625	2.233	67.487	118.418	108.169	115.824	-29.394
192.750	2.228	68.012	141.137	128.315	142.836	-29.239
192.875	2.226	68.203	167.608	152.230	163.905	-29.114
193.000	2.227	65.985	195.183	177.452	179.664	-28.970
193.125	2.227	63.883	220.838	201.304	191.052	-28.924
193.250	2.226	65.374	240.498	220.537	201.009	-28.889
193.375	2.226	67.328	252.096	233.530	211.418	-28.900
193.500	2.230	66.886	254.283	237.720	209.722	-28.924
193.625	2.236	65.381	243.586	230.316	186.134	-28.937
193.750	2.244	65.262	219.570	208.499	150.834	-29.103
193.875	2.252	64.545	189.869	178.330	118.515	-29.245
194.000	2.262	63.859	157.299	146.702	91.885	-29.405
194.125	2.274	65.995	127.894	119.973	74.341	-29.596
194.250	2.276	70.024	109.202	102.283	70.012	-29.704
194.375	2.265	71.135	97.285	91.245	71.596	-29.837
194.500	2.250	68.482	89.425	84.547	76.892	-29.997
194.625	2.245	66.370	83.479	80.027	84.408	-30.176
194.750	2.259	67.158	78.248	76.267	80.986	-30.356
194.875	2.280	68.636	73.433	72.729	66.057	-30.508
195.000	2.298	70.544	69.437	69.713	55.676	-30.725
195.125	2.307	74.130	66.628	67.622	53.397	-30.902
195.250	2.299	79.313	64.973	66.574	51.276	-31.045
195.375	2.281	82.081	63.352	65.611	49.549	-31.204
195.500	2.264	81.796	60.670	63.568	48.323	-31.267
195.625	2.258	80.771	56.313	59.564	47.726	-31.366
195.750	2.267	80.423	50.783	53.725	48.203	-31.386
195.875	2.282	79.392	46.087	48.138	48.270	-31.338
196.000	2.289	76.987	43.898	44.652	47.323	-31.259
196.125	2.282	74.823	45.153	44.436	52.641	-31.128
196.250	2.268	74.037	50.335	48.282	65.528	-31.129
196.375	2.266	71.714	57.895	54.838	85.447	-31.161
196.500	2.276	67.520	66.574	62.833	101.804	-31.230
196.625	2.287	64.814	75.251	70.907	95.586	-31.335
196.750	2.284	66.570	83.519	78.117	78.335	-31.453
196.875	2.270	69.427	92.623	85.333	75.763	-31.695
197.000	2.254	70.312	104.811	94.613	85.895	-31.947
197.125	2.245	69.798	122.520	108.314	103.739	-32.251
197.250	2.241	69.087	148.109	128.969	129.735	-32.590
197.375	2.236	68.397	178.398	155.243	158.190	-32.852
197.500	2.224	68.077	211.767	185.163	192.913	-33.156
197.625	2.210	68.759	244.931	215.519	236.571	-33.447
197.750	2.199	68.255	269.065	241.347	271.707	-33.671
197.875	2.193	65.859	292.881	259.824	286.070	-33.862
198.000	2.194	63.377	306.352	269.822	287.875	-33.984
198.125	2.199	62.879	310.102	272.149	288.441	-34.021
198.250	2.202	64.138	305.810	268.294	282.959	-33.899
198.375	2.202	64.299	297.444	261.351	268.184	-33.682
198.500	2.202	63.452	286.195	252.201	247.117	-33.388
198.625	2.204	62.803	272.400	241.005	222.864	-32.892
198.750	2.212	62.483	256.255	227.741	201.835	-32.350
198.875	2.221	61.598	239.554	213.781	186.566	-31.714
199.000	2.228	61.095	224.256	200.751	171.417	-30.990
199.125	2.235	61.694	212.116	190.276	163.011	-30.316
199.250	2.242	61.984	204.567	183.877	165.616	-29.603
199.375	2.240	61.723	200.315	180.653	171.605	-28.964
199.500	2.222	62.395	197.943	179.450	173.960	-28.334
199.625	2.195	64.613	195.701	178.709	170.636	-27.765
199.750	2.174	66.101	191.441	176.459	166.126	-27.327
199.875	2.164	66.303	184.224	171.670	158.704	-26.883
200.000	2.162	66.194	173.613	163.796	150.113	-26.503
200.125	2.164	66.181	159.705	152.724	144.254	-26.135
200.250	2.175	66.813	143.263	138.731	139.878	-25.766
200.375	2.198	68.662	126.793	123.914	132.105	-25.449
200.500	2.231	71.091	112.268	110.119	121.119	-25.040
200.625	2.264	72.055	100.972	98.842	101.850	-24.652
200.750	2.290	70.244	94.085	91.595	84.423	-24.237
200.875	2.319	68.750	90.821	87.993	78.740	-23.770
201.000	2.355	69.103	90.203	87.361	78.465	-23.340
201.125	2.395	70.789	90.140	87.873	73.763	-22.851
201.250	2.436	71.510	86.758	85.756	65.939	-22.324
201.375	2.484	70.616	77.550	78.017	61.921	-21.744
201.500	2.532	68.353	62.188	63.711	64.677	-21.173
201.625	2.552	65.559	43.835	45.502	68.469	-20.611
201.750	2.512	64.580	28.423	29.502	47.760	-19.943
201.875	2.450	64.592	18.141	18.642	21.476	-19.311
202.000	2.411	62.865	12.304	12.388	9.689	-18.675
202.125	2.406	59.738	9.440	9.194	6.395	-18.018
202.250	2.409	58.930	8.433	7.900	5.779	-17.491
202.375	2.405	59.752	8.141	7.392	5.794	-16.968
202.500	2.411	58.617	8.114	7.261	5.990	-16.504
202.625	2.435	55.592	8.078	7.235	6.184	-16.046
202.750	2.454	55.759	7.876	7.124	6.061	-15.649
202.875	2.441	59.094	7.560	6.905	5.622	-15.439
203.000	2.402	64.098	7.247	6.652	5.262	-15.324
203.125	2.362	70.080	7.061	6.468	5.126	-15.387
203.250	2.340	76.199	7.099	6.458	5.225	-15.599
203.375	2.341	82.771	7.278	6.618	5.462	-15.945
203.500	2.363	91.010	7.572	6.916	5.874	-16.521
203.625	2.403	100.943	7.926	7.294	6.425	-17.310
203.750	2.448	108.832	8.155	7.668	6.869	-18.358
203.875	2.477	112.100	8.617	7.965	7.215	-19.479
204.000	2.479	110.466	8.943	8.135	7.460	-20.601
204.125	2.456	105.037	9.107	8.152	7.597	-21.710
204.250	2.417	97.622	9.095	7.997	7.548	-22.719
204.375	2.380	92.446	8.974	7.732	7.342	-23.593
204.500	2.355	92.650	8.804	7.412	7.085	-24.303
204.625	2.350	97.218	8.657	7.108	6.957	-24.817
204.750	2.354	99.804	8.659	6.922	6.947	-25.174
204.875	2.354	97.538	8.928	6.937	7.081	-25.497
205.000	2.352	93.909	9.620	7.258	7.607	-25.848
205.125	2.366	91.321	10.901	8.004	8.854	-26.178
205.250	2.420	88.141	13.061	9.414	11.193	-26.366
205.375	2.498	85.989	16.031	11.507	14.645	-26.474
205.500	2.573	86.598	19.657	14.272	18.806	-26.427
205.625	2.617	87.589	23.500	17.477	22.364	-26.257
205.750	2.621	84.984	26.562	20.449	23.892	-25.925
205.875	2.613	80.711	27.912	22.305	24.467	-25.302
206.000	2.608	77.579	26.904	22.319	24.498	-24.469
206.125	2.608	75.783	23.563	20.255	24.072	-23.468
206.250	2.586	75.223	18.733	16.583	22.656	-22.407
206.375	2.524	75.551	14.105	12.782	18.674	-21.368
206.500	2.443	75.307	10.555	9.665	12.386	-20.370
206.625	2.390	72.523	8.320	7.515	7.611	-19.537
206.750	2.393	67.326	7.324	6.359	6.378	-18.829
206.875	2.416	62.968	6.980	5.797	6.010	-18.298
207.000	2.428	61.795	6.971	5.610	5.857	-17.941
207.125	2.414	63.108	7.063	5.620	5.701	-17.700
207.250	2.383	66.356	7.107	5.690	5.524	-17.667
207.375	2.345	71.655	7.079	5.741	5.473	-17.740
207.500	2.308	78.033	7.019	5.766	5.595	-17.877
207.625	2.291	82.776	6.979	5.787	5.729	-18.018
207.750	2.310	86.271	7.001	5.830	5.658	-18.132
207.875	2.348	91.222	7.083	5.905	5.664	-18.249
208.000	2.382	96.926	7.213	6.009	5.790	-18.362
208.125	2.398	99.937	7.370	6.134	6.033	-18.433
208.250	2.401	99.259	7.526	6.261	6.363	-18.420
208.375	2.398	98.042	7.649	6.371	6.650	-18.307
208.500	2.395	96.051	7.719	6.449	6.818	-18.172
208.625	2.398	92.136	7.720	6.482	6.925	-17.963
208.750	2.408	88.729	7.633	6.448	6.961	-17.641
208.875	2.418	89.048	7.471	6.350	6.889	-17.273
209.000	2.418	91.065	7.251	6.192	6.678	-16.795
209.125	2.405	90.141	7.000	5.988	6.371	-16.315
209.250	2.388	84.108	6.762	5.765	5.921	-15.842
209.375	2.382	76.008	6.567	5.554	5.497	-15.399
209.500	2.390	68.288	6.424	5.371	5.227	-15.007
209.625	2.401	62.257	6.315	5.213	5.072	-14.606
209.750	2.404	59.351	6.204	5.062	5.037	-14.288
209.875	2.404	59.711	6.067	4.899	5.005	-14.075
210.000	2.402	62.682	5.910	4.722	4.992	-13.948
210.125	2.397	65.898	5.782	4.555	4.970	-13.928
210.250	2.386	68.696	5.828	4.477	4.972	-14.037
210.375	2.371	72.390	6.189	4.580	5.181	-14.243
210.500	2.353	76.662	7.026	4.978	5.893	-14.563
210.625	2.338	80.506	8.497	5.800	7.457	-15.033
210.750	2.326	83.981	10.846	7.300	10.289	-15.558
210.875	2.307	86.936	13.945	9.498	14.114	-16.086
211.000	2.282	86.687	17.635	12.400	18.739	-16.609
211.125	2.261	84.211	21.595	15.856	23.627	-17.035
211.250	2.251	83.227	25.254	19.493	28.032	-17.406
211.375	2.244	83.060	28.086	22.721	32.317	-17.718
211.500	2.234	81.020	29.703	25.060	34.626	-17.903
211.625	2.227	77.354	29.929	26.193	34.243	-18.030
211.750	2.237	76.192	28.674	25.847	33.420	-18.079
211.875	2.261	77.918	26.533	24.454	30.905	-18.033
212.000	2.283	80.991	23.974	22.395	26.271	-17.978
212.125	2.294	84.189	21.453	20.108	22.491	-17.920
212.250	2.300	86.165	19.427	18.067	18.974	-17.828
212.375	2.309	87.475	18.012	16.507	16.620	-17.743
212.500	2.321	89.435	17.170	15.470	15.316	-17.680
212.625	2.335	92.173	16.735	14.864	14.241	-17.657
212.750	2.351	92.837	16.504	14.546	14.297	-17.697
212.875	2.360	90.641	16.328	14.336	14.749	-17.795
213.000	2.354	86.539	16.325	14.253	14.631	-17.947
213.125	2.331	83.384	16.841	14.507	13.281	-18.158
213.250	2.292	83.318	18.739	15.699	12.338	-18.480
213.375	2.243	83.119	22.732	18.322	13.123	-18.823
213.500	2.191	80.330	29.256	22.949	16.211	-19.121
213.625	2.147	75.888	38.368	29.928	20.770	-19.385
213.750	2.130	73.434	49.858	39.181	26.323	-19.614
213.875	2.142	72.150	59.998	48.872	29.885	-19.794
214.000	2.182	70.698	67.460	56.928	28.643	-19.900
214.125	2.234	70.857	70.341	61.409	25.909	-19.873
214.250	2.270	73.446	67.605	60.929	26.547	-19.667
214.375	2.270	75.772	61.881	57.313	28.811	-19.397
214.500	2.249	77.100	55.095	52.073	30.760	-19.131
214.625	2.230	78.373	48.439	46.338	29.656	-18.872
214.750	2.222	78.540	42.687	40.930	25.860	-18.632
214.875	2.217	77.020	38.079	36.323	22.455	-18.436
215.000	2.214	76.676	34.787	32.812	20.595	-18.207
215.125	2.218	78.936	32.800	30.502	19.068	-18.042
215.250	2.226	80.275	32.028	29.419	17.471	-17.915
215.375	2.229	78.895	31.850	29.033	16.642	-17.767
215.500	2.225	76.991	31.871	28.976	16.708	-17.665
215.625	2.219	76.936	31.898	28.996	16.834	-17.499
215.750	2.216	78.097	32.238	29.209	17.411	-17.363
215.875	2.213	78.695	33.621	30.156	19.025	-17.215
216.000	2.209	78.249	36.963	32.661	22.966	-17.113
216.125	2.202	76.970	43.112	37.609	30.816	-17.120
216.250	2.197	75.242	53.067	46.167	45.669	-17.125
216.375	2.198	73.160	65.789	57.573	67.264	-17.239
216.500	2.203	70.372	79.775	70.518	91.001	-17.386
216.625	2.209	67.776	92.773	82.882	110.607	-17.615
216.750	2.208	67.874	101.644	91.683	120.562	-17.903
216.875	2.203	69.647	105.954	96.329	114.762	-18.146
217.000	2.196	70.536	106.895	97.698	107.407	-18.448
217.125	2.188	69.217	106.522	97.528	104.355	-18.707
217.250	2.181	67.069	106.316	97.261	102.486	-18.994
217.375	2.174	65.931	106.416	97.306	100.664	-19.305
217.500	2.170	66.227	106.376	97.421	101.163	-19.575
217.625	2.172	67.695	105.642	97.183	104.813	-19.836
217.750	2.177	69.453	103.494	95.990	108.539	-20.021
217.875	2.179	71.459	99.892	93.680	107.291	-20.230
218.000	2.175	73.471	94.917	90.203	100.771	-20.416
218.125	2.167	72.930	88.881	85.694	93.210	-20.532
218.250	2.160	69.716	82.303	80.432	81.469	-20.651
218.375	2.155	67.583	76.037	75.137	69.187	-20.621
218.500	2.154	67.721	70.808	70.483	58.353	-20.521
218.625	2.157	67.586	67.188	67.099	52.123	-20.319
218.750	2.164	65.883	65.678	65.643	53.572	-20.036
218.875	2.170	65.767	65.622	65.684	58.502	-19.778
219.000	2.172	67.557	66.314	66.630	64.996	-19.434
219.125	2.173	69.468	66.919	67.662	71.549	-19.153
219.250	2.179	70.096	66.567	67.823	73.521	-18.860
219.375	2.186	70.931	65.206	66.880	70.531	-18.664
219.500	2.189	72.860	63.221	65.084	64.399	-18.616
219.625	2.189	74.360	61.283	63.043	59.805	-18.640
219.750	2.190	74.025	60.193	61.567	58.755	-18.854
219.875	2.193	72.960	60.154	61.014	59.742	-19.080
220.000	2.199	72.322	61.137	61.454	62.055	-19.402
220.125	2.214	72.264	62.963	62.783	65.189	-19.745
220.250	2.240	71.128	65.460	64.897	67.681	-20.097
220.375	2.257	69.408	68.265	67.448	68.815	-20.526
220.500	2.251	67.275	71.130	70.207	69.530	-20.891
220.625	2.216	64.922	73.795	72.906	68.353	-21.301
220.750	2.161	63.405	75.953	75.204	67.434	-21.635
220.875	2.110	63.261	77.609	77.028	65.185	-21.918
221.000	2.084	64.143	78.848	78.415	61.568	-22.191
221.125	2.088	65.098	79.765	79.433	60.311	-22.406
221.250	2.110	65.897	80.308	79.997	67.759	-22.678
221.375	2.132	66.100	80.417	80.021	79.423	-22.882
221.500	2.151	64.336	80.037	79.385	89.131	-23.100
221.625	2.169	61.210	79.363	78.212	92.943	-23.285
221.750	2.172	58.752	79.053	77.077	87.339	-23.392
221.875	2.159	57.816	79.783	76.740	77.104	-23.523
222.000	2.137	58.149	81.956	77.681	71.930	-23.553
222.125	2.116	59.578	85.551	79.985	74.766	-23.614
222.250	2.102	61.939	90.148	83.356	84.452	-23.563
222.375	2.102	65.210	94.736	86.857	91.228	-23.489
222.500	2.115	68.509	98.654	89.855	90.107	-23.398
222.625	2.134	70.422	101.604	92.038	83.618	-23.248
222.750	2.159	69.863	103.648	93.403	79.157	-23.186
222.875	2.183	67.885	105.375	94.439	78.474	-23.059
223.000	2.200	65.609	107.104	95.439	81.348	-22.983
223.125	2.213	64.396	108.926	96.513	84.785	-22.858
223.250	2.225	66.432	110.680	97.569	86.868	-22.798
223.375	2.233	69.730	112.104	98.410	88.225	-22.797
223.500	2.229	71.538	112.928	98.816	90.061	-22.763
223.625	2.212	70.766	112.920	98.581	92.137	-22.821
223.750	2.187	67.987	111.864	97.488	87.899	-22.816
223.875	2.160	65.217	110.162	95.831	79.322	-22.903
224.000	2.134	62.961	108.262	93.970	70.572	-23.036
224.125	2.110	61.265	106.577	92.276	65.378	-23.163
224.250	2.093	61.387	105.273	90.966	62.844	-23.331
224.375	2.088	64.045	103.990	89.784	61.987	-23.401
224.500	2.096	67.322	102.290	88.372	65.554	-23.494
224.625	2.113	67.919	99.892	86.443	72.367	-23.523
224.750	2.133	65.456	96.917	83.991	76.971	-23.541
224.875	2.151	63.485	94.159	81.622	74.726	-23.505
225.000	2.175	62.528	92.273	79.941	70.121	-23.349
225.125	2.210	61.653	91.392	79.241	67.454	-23.205
225.250	2.262	61.337	90.592	79.027	68.948	-22.853
225.375	2.328	62.169	88.217	77.892	72.159	-22.485
225.500	2.394	62.738	83.114	74.691	73.414	-22.053
225.625	2.429	62.840	75.197	69.045	70.955	-21.551
225.750	2.403	62.818	65.705	61.585	60.844	-21.066
225.875	2.355	63.924	56.965	54.247	44.208	-20.529
226.000	2.320	66.975	50.276	48.326	33.515	-20.056
226.125	2.304	70.751	45.976	44.387	32.157	-19.507
226.250	2.295	72.172	43.668	42.339	34.061	-19.026
226.375	2.288	70.563	41.737	40.811	36.528	-18.536
226.500	2.291	68.821	38.895	38.555	40.411	-18.033
226.625	2.313	68.737	34.270	34.547	42.113	-17.535
226.750	2.347	69.895	27.733	28.362	41.890	-16.887
226.875	2.358	69.721	20.838	21.542	38.611	-16.272
227.000	2.328	67.316	14.902	15.527	28.815	-15.620
227.125	2.280	63.800	10.632	11.095	14.879	-15.008
227.250	2.243	59.329	8.224	8.450	8.651	-14.474
227.375	2.218	54.921	6.925	6.901	6.199	-13.992
227.500	2.203	53.662	6.321	6.089	5.541	-13.629
227.625	2.205	58.519	6.141	5.774	5.387	-13.361
227.750	2.233	65.800	6.275	5.856	5.398	-13.388
227.875	2.263	71.359	6.611	6.189	5.631	-13.553
228.000	2.283	75.949	7.111	6.719	6.077	-13.892
228.125	2.292	80.973	7.708	7.378	6.980	-14.423
228.250	2.292	85.247	8.277	8.049	8.207	-15.025
228.375	2.285	87.441	8.693	8.589	9.295	-15.723
228.500	2.273	87.912	8.888	8.901	9.627	-16.420
228.625	2.260	87.583	8.879	8.963	9.006	-17.157
228.750	2.253	88.882	8.747	8.815	8.740	-17.752
228.875	2.254	92.698	8.619	8.597	8.696	-18.259
229.000	2.260	97.536	8.540	8.384	8.705	-18.683
229.125	2.264	101.841	8.507	8.213	8.612	-18.957
229.250	2.259	105.539	8.482	8.097	8.490	-19.196
229.375	2.248	110.342	8.421	8.025	8.464	-19.330
229.500	2.226	115.870	8.341	8.000	8.584	-19.450
229.625	2.192	119.452	8.318	8.024	8.816	-19.531
229.750	2.181	117.170	8.386	8.094	9.060	-19.675
229.875	2.199	110.890	8.569	8.197	9.268	-19.894
230.000	2.222	104.416	8.894	8.358	9.496	-20.132
230.125	2.235	100.939	9.541	8.651	9.753	-20.496
230.250	2.193	100.888	10.502	9.265	10.260	-20.927
230.375	2.153	102.349	12.019	10.325	11.268	-21.457
230.500	2.144	102.295	14.159	11.951	13.653	-22.078
230.625	2.162	98.468	16.846	14.176	17.677	-22.705
230.750	2.186	92.047	19.837	16.928	22.531	-23.363
230.875	2.207	87.420	22.671	19.789	26.597	-23.968
231.000	2.225	85.114	24.999	22.366	28.783	-24.515
231.125	2.235	83.839	26.629	24.329	29.499	-24.945
231.250	2.232	83.402	27.527	25.469	30.055	-25.220
231.375	2.226	82.973	28.075	26.104	30.965	-25.442
231.500	2.222	81.731	28.511	26.491	32.461	-25.505
231.625	2.223	79.377	28.964	26.806	33.804	-25.525
231.750	2.226	76.770	29.488	27.146	35.204	-25.412
231.875	2.223	74.659	30.111	27.565	37.163	-25.189
232.000	2.213	73.918	30.922	28.145	38.531	-24.953
232.125	2.193	74.936	32.064	29.013	37.319	-24.670
232.250	2.163	76.196	33.778	30.397	34.859	-24.449
232.375	2.146	76.547	36.036	32.300	35.204	-24.188
232.500	2.158	75.393	38.730	34.664	38.083	-23.964
232.625	2.192	72.525	41.615	37.304	43.018	-23.767
232.750	2.229	69.350	44.288	39.890	45.010	-23.556
232.875	2.254	67.737	46.470	42.117	45.613	-23.422
233.000	2.247	68.139	48.080	43.854	46.386	-23.260
233.125	2.204	69.360	49.223	45.146	48.468	-23.138
233.250	2.156	69.291	50.086	46.135	51.212	-23.015
233.375	2.135	68.083	50.852	47.016	53.893	-22.830
233.500	2.139	66.881	51.503	47.802	55.961	-22.632
233.625	2.154	67.557	51.927	48.408	57.220	-22.351
233.750	2.175	70.667	51.931	48.653	57.648	-22.118
233.875	2.199	73.258	51.515	48.509	56.961	-21.875
234.000	2.219	73.596	50.686	47.969	55.326	-21.646
234.125	2.231	72.095	49.469	47.045	53.266	-21.435
234.250	2.237	70.813	48.243	45.689	51.540	-21.159
234.375	2.239	70.282	46.853	43.988	50.841	-20.978
234.500	2.238	70.521	45.512	42.048	49.778	-20.782
234.625	2.237	71.895	44.857	40.069	47.533	-20.630
234.750	2.244	72.721	42.980	38.346	44.117	-20.433
234.875	2.257	72.667	41.536	37.005	41.418	-20.206
235.000	2.274	73.220	40.479	36.054	41.213	-19.965
235.125	2.287	75.208	39.697	35.417	43.332	-19.604
235.250	2.291	77.242	39.127	35.039	44.652	-19.264
235.375	2.288	77.100	38.773	34.870	42.436	-18.848
235.500	2.279	75.831	38.759	34.984	39.320	-18.417
235.625	2.269	75.620	39.217	35.489	38.598	-17.975
235.750	2.260	76.482	40.217	36.502	40.956	-17.528
235.875	2.254	77.448	41.361	37.753	44.346	-17.105
