#Depth	AC	GR	R025	R2M	RA2	RI	RT	RXO	SP
150.250	0.000	0.000	6.770	6.803	0.000	0.000	0.000	0.000	0.000
150.375	0.000	0.000	6.569	7.525	0.000	0.000	0.000	0.000	0.000
150.500	0.000	0.000	6.334	8.483	0.000	0.000	0.000	0.000	0.000
150.625	0.000	0.000	6.084	9.366	0.000	0.000	0.000	0.000	0.000
150.750	0.000	0.000	5.835	8.021	0.000	0.000	0.000	0.000	0.000
150.875	0.000	0.000	5.653	6.675	0.000	0.000	0.000	0.000	0.000
151.000	0.000	0.000	5.485	5.957	0.000	0.000	0.000	0.000	0.000
151.125	0.000	0.000	5.318	5.065	0.000	0.000	0.000	0.000	0.000
151.250	0.000	0.000	5.150	4.430	0.000	0.000	0.000	0.000	0.000
151.375	0.000	0.000	4.982	4.315	0.000	0.000	0.000	0.000	0.000
151.500	0.000	0.000	4.914	4.682	0.000	0.000	0.000	0.000	0.000
151.625	0.000	0.000	4.851	4.897	0.000	0.000	0.000	0.000	0.000
151.750	0.000	0.000	4.788	5.113	0.000	0.000	0.000	0.000	0.000
151.875	0.000	0.000	4.715	5.271	0.000	0.000	0.000	0.000	0.000
152.000	0.000	0.000	4.640	4.605	0.000	0.000	0.000	0.000	0.000
152.125	0.000	0.000	4.579	4.647	0.000	0.000	0.000	0.000	0.000
152.250	0.000	0.000	4.525	4.658	0.000	0.000	0.000	0.000	0.000
152.375	0.000	0.000	4.471	4.556	0.000	0.000	0.000	0.000	0.000
152.500	0.000	0.000	4.465	4.791	0.000	0.000	0.000	0.000	0.000
152.625	0.000	0.000	4.465	5.144	0.000	0.000	0.000	0.000	0.000
152.750	0.000	0.000	4.479	5.608	0.000	0.000	0.000	0.000	0.000
152.875	0.000	0.000	4.661	6.852	0.000	0.000	0.000	0.000	0.000
153.000	0.000	0.000	4.838	8.046	0.000	0.000	0.000	0.000	0.000
153.125	0.000	0.000	4.968	7.282	0.000	0.000	0.000	0.000	0.000
153.250	0.000	0.000	4.867	6.068	0.000	0.000	0.000	0.000	0.000
153.375	0.000	0.000	4.741	5.608	0.000	0.000	0.000	0.000	0.000
153.500	0.000	0.000	4.615	5.375	0.000	0.000	0.000	0.000	0.000
153.625	0.000	0.000	4.489	5.291	0.000	0.000	0.000	0.000	0.000
153.750	0.000	0.000	4.418	5.207	0.000	0.000	0.000	0.000	0.000
153.875	0.000	0.000	4.419	5.182	0.000	0.000	0.000	0.000	0.000
154.000	0.000	0.000	4.419	5.183	0.000	0.000	0.000	0.000	0.000
154.125	0.000	0.000	4.420	5.183	0.000	0.000	0.000	0.000	0.000
154.250	0.000	0.000	4.408	5.143	0.000	0.000	0.000	0.000	0.000
154.375	0.000	0.000	4.395	5.059	0.000	0.000	0.000	0.000	0.000
154.500	0.000	0.000	4.381	4.976	0.000	0.000	0.000	0.000	0.000
154.625	0.000	0.000	4.370	4.913	0.000	0.000	0.000	0.000	0.000
154.750	0.000	0.000	4.371	4.880	0.000	0.000	0.000	0.000	0.000
154.875	0.000	0.000	4.365	4.881	0.000	0.000	0.000	0.000	0.000
155.000	0.000	0.000	4.333	4.884	0.000	0.000	0.000	0.000	0.000
155.125	0.000	0.000	4.290	4.937	0.000	0.000	0.000	0.000	0.000
155.250	0.000	0.000	4.240	4.986	0.000	0.000	0.000	0.000	0.000
155.375	0.000	0.000	4.219	5.003	0.000	0.000	0.000	0.000	0.000
155.500	0.000	0.000	4.220	5.068	0.000	0.000	0.000	0.000	0.000
155.625	0.000	0.000	4.262	5.029	0.000	0.000	0.000	0.000	0.000
155.750	0.000	0.000	4.441	4.933	0.000	0.000	0.000	0.000	0.000
155.875	0.000	0.000	4.631	4.807	0.000	0.000	0.000	0.000	0.000
156.000	0.000	0.000	4.893	4.822	0.000	0.000	0.000	0.000	0.000
156.125	0.000	0.000	5.154	4.924	0.000	0.000	0.000	0.000	0.000
156.250	0.000	0.000	5.415	5.079	0.000	0.000	0.000	0.000	0.000
156.375	0.000	0.000	5.676	5.259	0.000	0.000	0.000	0.000	0.000
156.500	0.000	0.000	5.909	5.988	0.000	0.000	0.000	0.000	0.000
156.625	0.000	0.000	6.112	10.513	0.000	0.000	0.000	0.000	0.000
156.750	0.000	0.000	6.314	7.730	0.000	0.000	0.000	0.000	0.000
156.875	0.000	0.000	6.517	6.921	0.000	0.000	0.000	0.000	0.000
157.000	0.000	0.000	6.700	5.504	0.000	0.000	0.000	0.000	0.000
157.125	0.000	0.000	6.882	5.818	0.000	0.000	0.000	0.000	0.000
157.250	0.000	0.000	6.757	6.539	0.000	0.000	0.000	0.000	0.000
157.375	0.000	0.000	6.507	7.966	0.000	0.000	0.000	0.000	0.000
157.500	0.000	0.000	6.445	8.272	0.000	0.000	0.000	0.000	0.000
157.625	0.000	0.000	6.697	5.944	0.000	0.000	0.000	0.000	0.000
157.750	0.000	0.000	7.104	4.812	0.000	0.000	0.000	0.000	0.000
157.875	0.000	0.000	7.352	4.844	0.000	0.000	0.000	0.000	0.000
158.000	0.000	0.000	7.252	5.415	0.000	0.000	0.000	0.000	0.000
158.125	0.000	0.000	7.063	6.168	0.000	0.000	0.000	0.000	0.000
158.250	0.000	0.000	6.818	7.028	0.000	0.000	0.000	0.000	0.000
158.375	0.000	0.000	6.455	7.737	0.000	0.000	0.000	0.000	0.000
158.500	0.000	0.000	6.061	7.335	0.000	0.000	0.000	0.000	0.000
158.625	0.000	0.000	5.703	6.835	0.000	0.000	0.000	0.000	0.000
158.750	0.000	0.000	5.391	6.338	0.000	0.000	0.000	0.000	0.000
158.875	0.000	0.000	5.129	6.023	0.000	0.000	0.000	0.000	0.000
159.000	0.000	0.000	4.904	5.749	0.000	0.000	0.000	0.000	0.000
159.125	0.000	0.000	4.618	5.532	0.000	0.000	0.000	0.000	0.000
159.250	0.000	0.000	4.277	5.576	0.000	0.000	0.000	0.000	0.000
159.375	0.000	0.000	4.080	5.619	0.000	0.000	0.000	0.000	0.000
159.500	0.000	0.000	4.114	5.663	0.000	0.000	0.000	0.000	0.000
159.625	0.000	0.000	4.203	5.737	0.000	0.000	0.000	0.000	0.000
159.750	0.000	0.000	4.235	5.834	0.000	0.000	0.000	0.000	0.000
159.875	0.000	0.000	4.229	5.879	0.000	0.000	0.000	0.000	0.000
160.000	439.567	9.114	4.102	5.890	6.279	4.861	6.227	4.707	0.100
160.125	445.638	9.220	3.973	5.880	6.234	4.870	6.300	4.114	0.103
160.250	451.508	9.147	3.723	5.817	6.136	4.968	6.106	3.761	0.106
160.375	455.258	9.054	3.531	5.702	6.007	4.914	5.718	3.555	0.109
160.500	456.398	8.987	3.430	5.544	5.890	4.410	5.255	3.561	0.059
160.625	454.299	8.727	3.320	5.258	5.712	3.782	4.865	3.568	-0.023
160.750	453.378	8.454	3.194	4.815	5.572	3.157	4.501	3.574	-0.147
160.875	453.372	8.145	3.111	4.265	5.378	3.160	4.598	3.680	-0.369
161.000	451.750	8.098	3.367	3.750	5.201	3.163	4.768	3.712	-0.836
161.125	438.685	8.122	3.672	3.174	4.962	3.431	4.960	3.789	-1.375
161.250	413.399	8.200	4.488	2.998	4.683	3.681	5.031	3.902	-2.356
161.375	388.112	8.218	5.993	2.874	4.320	3.888	5.036	4.111	-3.287
161.500	362.825	7.429	7.498	2.901	4.007	4.106	5.102	9.455	-4.077
161.625	337.539	7.282	9.003	3.824	3.654	4.196	5.453	19.598	-4.951
161.750	312.252	7.128	10.508	4.436	6.034	4.357	6.169	29.742	-5.724
161.875	286.965	7.053	12.013	5.617	7.933	4.602	11.807	39.885	-6.332
162.000	302.182	7.008	13.518	6.984	8.567	9.720	17.444	43.735	-6.861
162.125	357.468	6.617	15.023	8.753	8.889	16.021	23.082	20.008	-7.344
162.250	412.753	6.012	16.528	8.854	8.949	22.322	28.719	19.914	-7.774
162.375	428.242	5.991	18.033	8.542	8.462	26.892	33.249	20.405	-8.226
162.500	428.234	6.039	19.538	8.199	8.005	22.917	26.769	20.257	-8.656
162.625	428.227	6.074	21.043	7.901	7.893	22.341	26.382	19.828	-9.045
162.750	428.220	6.221	22.548	7.775	7.988	21.837	25.114	21.689	-9.344
162.875	427.926	6.311	24.053	8.063	8.381	22.245	26.707	23.217	-9.575
163.000	426.869	6.322	25.558	8.420	8.738	23.253	28.271	24.443	-9.805
163.125	425.391	6.108	27.063	9.158	9.243	24.522	29.274	25.543	-9.953
163.250	423.253	5.939	27.896	12.122	9.835	25.672	30.337	24.271	-10.095
163.375	421.496	5.916	27.942	15.086	10.973	26.471	31.166	25.889	-10.262
163.500	420.836	5.930	27.826	18.051	11.614	26.816	31.240	24.060	-10.414
163.625	420.179	5.877	27.454	21.015	12.307	26.739	30.882	24.860	-10.540
163.750	420.147	5.897	26.988	23.979	13.210	26.547	30.625	24.425	-10.679
163.875	420.378	5.909	26.574	26.943	14.385	26.277	30.204	21.835	-10.831
164.000	420.817	5.961	26.234	28.350	14.906	26.022	29.767	22.515	-11.048
164.125	421.255	5.974	25.869	30.063	17.301	25.496	29.444	21.988	-11.219
164.250	421.750	5.985	25.797	31.775	19.696	24.791	29.102	21.103	-11.341
164.375	422.816	6.045	26.025	33.487	22.090	24.293	28.643	22.121	-11.458
164.500	424.237	6.068	26.253	35.199	24.485	23.732	27.889	22.351	-11.542
164.625	425.619	5.962	26.497	36.912	26.880	23.316	27.277	22.909	-11.501
164.750	426.783	6.008	26.865	38.624	29.275	23.854	27.899	23.364	-11.314
164.875	427.948	6.094	27.174	40.336	31.670	24.523	28.720	23.151	-11.093
165.000	428.951	6.102	27.502	42.049	34.065	25.177	29.611	24.049	-10.860
165.125	430.401	6.167	27.792	43.761	36.459	25.742	30.428	25.802	-10.626
165.250	431.565	6.221	28.053	45.473	38.854	25.740	31.728	28.038	-10.359
165.375	431.957	6.261	28.115	47.185	41.249	26.637	33.713	30.706	-10.123
165.500	432.431	6.270	27.869	48.898	43.644	28.299	36.433	32.560	-9.825
165.625	432.559	6.238	27.027	49.404	46.039	30.316	38.723	34.029	-9.511
165.750	431.617	6.232	25.777	49.027	48.434	32.302	38.238	23.974	-9.197
165.875	428.648	6.389	24.527	49.239	49.571	30.495	34.779	25.215	-8.883
166.000	429.617	6.492	23.276	52.018	49.389	27.614	30.401	24.953	-8.469
166.125	431.171	6.570	22.026	54.797	51.427	25.867	30.416	31.022	-8.035
166.250	431.998	6.634	20.776	57.576	53.464	26.693	31.769	35.453	-7.587
166.375	432.014	6.695	19.526	55.762	55.502	28.101	36.547	24.024	-7.139
166.500	431.291	6.802	18.275	53.379	57.540	31.567	39.679	18.651	-6.620
166.625	429.639	6.861	17.025	50.996	55.703	32.680	26.764	15.490	-6.184
166.750	427.917	6.936	15.775	49.424	52.775	20.393	22.371	18.074	-5.833
166.875	422.478	7.139	14.525	50.824	49.848	17.447	20.645	19.786	-5.519
167.000	416.837	7.416	13.274	52.056	50.478	15.991	20.517	20.674	-5.267
167.125	415.942	7.842	12.024	47.909	51.383	15.538	19.855	18.778	-5.022
167.250	417.789	8.307	10.774	43.762	49.500	16.011	17.172	4.871	-4.777
167.375	420.905	8.361	9.524	39.615	43.488	15.121	12.835	4.663	-4.532
167.500	423.624	8.458	8.274	35.468	37.477	10.181	7.798	4.506	-4.334
167.625	426.250	8.477	7.023	31.321	31.466	7.820	7.410	4.429	-4.176
167.750	428.089	8.319	5.773	27.174	25.454	5.105	7.218	4.337	-4.017
167.875	429.643	8.363	5.438	23.026	19.443	4.845	7.012	4.223	-3.910
168.000	431.103	8.463	5.417	18.879	14.720	5.006	6.764	4.181	-3.829
168.125	431.144	8.510	5.396	14.732	14.236	5.054	6.587	4.128	-3.751
168.250	424.503	8.533	5.371	10.585	12.961	5.057	6.386	4.056	-3.700
168.375	417.348	8.472	5.346	10.374	11.683	4.978	6.365	4.063	-3.650
168.500	413.859	8.193	5.321	10.284	11.034	4.961	6.371	4.107	-3.621
168.625	414.677	8.115	5.296	9.921	10.671	4.964	6.448	4.185	-3.599
168.750	414.886	8.100	5.256	9.674	10.314	4.967	6.536	4.282	-3.658
168.875	412.912	8.144	5.214	9.611	10.002	4.970	6.621	4.378	-3.882
169.000	413.732	8.192	5.203	9.621	9.768	4.973	6.721	4.533	-4.292
169.125	415.598	8.152	5.333	9.738	9.616	4.998	6.964	4.658	-4.600
169.250	416.820	8.024	5.501	9.932	9.545	5.064	7.219	4.908	-4.908
169.375	417.493	7.862	5.667	10.126	9.528	5.172	7.527	5.233	-4.775
169.500	420.288	7.826	5.825	10.262	9.530	5.187	7.940	5.534	-4.538
169.625	422.538	7.803	6.042	7.456	9.583	5.303	8.356	5.295	-4.260
169.750	422.730	7.759	6.311	6.850	9.385	5.438	8.424	5.343	-4.024
169.875	413.152	7.687	6.647	6.572	8.879	5.631	7.527	6.181	-3.755
170.000	394.078	7.584	7.335	7.212	8.021	5.755	7.702	6.341	-3.482
170.125	375.004	7.530	7.898	8.430	7.627	5.810	7.865	7.198	-3.224
170.250	355.930	7.383	8.479	9.269	7.134	5.712	7.677	9.554	-2.997
170.375	336.856	7.283	9.081	9.950	7.022	6.081	7.945	9.861	-2.796
170.500	317.782	7.228	9.924	10.645	7.493	6.717	8.363	10.440	-2.604
170.625	298.708	7.059	10.566	11.346	8.031	7.466	9.329	17.492	-2.446
170.750	279.634	6.851	11.459	11.995	8.712	9.075	10.972	35.753	-2.447
170.875	279.009	6.184	12.685	12.682	9.353	11.100	13.203	54.013	-2.521
171.000	290.037	6.117	13.790	12.678	10.172	12.920	18.892	26.540	-2.602
171.125	301.030	6.062	15.428	12.390	11.209	15.644	23.269	18.005	-2.684
171.250	288.419	5.959	17.208	12.468	12.791	17.963	23.727	19.719	-2.769
171.375	272.902	5.839	18.609	13.279	12.526	19.633	21.331	20.779	-2.855
171.500	257.385	5.760	20.882	14.283	12.200	19.965	21.649	22.644	-2.947
171.625	241.868	5.682	22.202	15.171	12.810	17.878	24.994	24.665	-3.042
171.750	229.360	5.587	22.934	15.797	13.678	20.593	26.688	24.604	-3.146
171.875	234.254	5.568	23.541	16.440	14.295	22.702	27.796	25.803	-3.299
172.000	252.432	5.631	23.871	16.593	15.180	24.355	28.978	24.797	-3.451
172.125	266.277	5.685	23.711	16.093	16.096	25.623	28.523	21.273	-3.596
172.250	273.290	5.727	23.532	15.663	16.642	25.023	27.432	17.550	-3.741
172.375	278.601	5.754	23.352	15.926	16.147	22.802	25.885	18.370	-3.885
172.500	277.083	5.785	23.164	16.624	15.658	19.214	21.198	19.361	-3.998
172.625	277.848	5.708	22.975	17.781	16.132	19.838	23.623	20.741	-4.106
172.750	274.656	5.414	22.787	19.344	17.227	21.022	24.547	20.894	-4.214
172.875	265.184	5.501	22.551	21.449	18.793	21.793	24.854	19.066	-4.323
173.000	256.454	5.542	22.360	24.412	22.640	21.980	23.581	22.324	-4.438
173.125	257.786	5.407	22.172	27.963	25.291	21.249	22.809	24.290	-4.564
173.250	260.175	5.414	21.936	28.668	28.089	19.713	23.884	25.522	-4.691
173.375	261.206	5.442	21.656	28.458	28.365	20.268	25.033	18.029	-4.818
173.500	258.549	5.471	21.437	29.215	28.202	20.914	21.427	20.623	-4.949
173.625	251.410	5.468	21.344	30.233	28.796	19.892	21.963	22.844	-5.080
173.750	256.779	5.266	21.437	31.493	29.587	18.630	23.469	24.165	-5.162
173.875	260.290	5.181	21.325	32.288	30.583	19.532	24.898	24.972	-5.244
174.000	263.516	5.152	21.102	32.242	31.833	20.654	24.882	19.456	-5.326
174.125	262.579	5.264	20.611	33.163	32.041	21.177	22.573	21.482	-5.407
174.250	262.670	5.346	20.181	33.973	33.054	19.303	23.754	20.721	-5.487
174.375	269.108	5.411	19.832	33.222	33.827	18.468	24.664	17.127	-5.568
174.500	275.703	5.472	19.544	32.722	34.136	19.452	25.141	15.642	-5.661
174.625	280.693	5.509	19.263	32.257	34.324	20.364	21.779	17.914	-5.754
174.750	284.623	5.528	19.082	31.694	34.486	19.604	20.864	20.245	-5.855
174.875	289.346	5.537	19.045	31.171	32.436	17.736	20.421	21.961	-5.956
175.000	293.121	5.423	19.183	30.599	31.514	17.173	19.543	17.825	-6.052
175.125	287.601	5.358	19.378	29.977	30.233	17.354	19.136	16.295	-6.147
175.250	253.090	5.362	19.573	31.751	30.622	17.055	20.486	18.362	-6.240
175.375	246.677	5.390	19.768	33.361	31.468	18.184	21.688	19.793	-6.320
175.500	246.669	5.265	19.978	33.108	32.159	19.001	22.623	29.650	-6.400
175.625	247.369	5.195	20.185	32.892	32.744	19.718	23.463	36.928	-6.450
175.750	248.389	5.147	20.437	32.767	33.182	20.266	23.681	29.412	-6.484
175.875	250.657	5.087	20.567	32.999	33.099	20.529	22.756	21.896	-6.517
176.000	253.368	5.187	20.655	33.566	32.941	19.787	22.341	18.439	-6.518
176.125	255.649	5.293	20.546	34.134	32.670	19.249	22.829	20.645	-6.515
176.250	255.269	5.368	20.337	34.731	32.901	18.748	23.973	20.798	-6.522
176.375	250.975	5.459	20.120	35.005	33.401	19.383	25.244	18.574	-6.540
176.500	250.618	5.526	19.809	34.469	33.947	20.430	23.797	19.414	-6.556
176.625	246.469	5.395	19.486	33.256	34.355	21.185	23.267	20.128	-6.553
176.750	250.539	5.441	19.144	31.687	34.057	20.477	23.431	22.883	-6.550
176.875	260.401	5.452	18.780	30.635	33.595	19.366	22.661	18.807	-6.587
177.000	269.517	5.394	18.408	29.563	32.866	18.935	21.081	14.312	-6.632
177.125	276.175	5.416	18.036	28.503	31.675	18.226	18.374	14.029	-6.700
177.250	283.156	5.463	17.736	27.209	30.456	17.481	16.956	14.514	-6.775
177.375	288.496	5.460	17.800	27.615	29.322	15.874	16.756	15.492	-6.805
177.500	293.180	5.414	17.905	29.238	27.745	14.714	18.035	17.544	-6.826
177.625	296.600	5.300	18.128	30.121	28.059	15.143	19.179	18.138	-6.844
177.750	299.455	5.311	18.352	30.041	28.820	15.842	19.958	19.210	-6.862
177.875	302.319	5.354	18.556	29.739	29.411	16.477	20.497	16.847	-6.873
178.000	289.819	5.397	18.719	29.371	29.842	17.113	20.061	17.108	-6.870
178.125	280.815	5.466	18.881	29.963	29.352	16.734	19.594	20.119	-6.867
178.250	281.686	5.539	19.039	31.147	29.967	16.967	20.661	22.623	-6.864
178.375	287.299	5.592	19.168	31.877	30.935	17.629	22.151	21.791	-6.861
178.500	293.038	5.620	19.002	31.102	31.846	18.497	23.756	19.024	-6.858
178.625	297.571	5.437	18.679	30.239	30.745	19.583	22.653	14.508	-6.855
178.750	283.225	5.445	18.361	29.377	29.683	19.362	19.279	16.975	-6.852
178.875	273.076	5.496	18.050	28.942	28.906	18.042	19.049	19.765	-6.844
179.000	267.703	5.554	17.770	29.243	28.760	16.804	19.836	20.096	-6.802
179.125	263.018	5.558	17.495	28.836	29.153	16.183	19.537	17.816	-6.760
179.250	260.611	5.616	17.240	28.748	29.394	16.235	20.103	17.076	-6.715
179.375	261.294	5.789	16.923	29.171	29.226	16.744	19.879	20.416	-6.667
179.500	260.530	5.919	16.522	29.955	28.868	16.858	19.453	22.536	-6.607
179.625	265.400	5.965	15.989	29.327	29.039	16.446	19.832	20.106	-6.519
179.750	274.295	5.773	15.361	27.808	29.592	16.368	21.293	15.806	-6.429
179.875	282.968	5.698	14.799	26.140	28.978	16.801	22.515	13.537	-6.337
180.000	288.777	5.684	14.293	24.935	27.772	16.052	18.540	12.533	-6.239
180.125	294.006	5.906	13.717	23.424	25.760	14.656	16.814	11.306	-6.125
180.250	298.045	6.096	13.225	22.628	24.374	13.507	15.319	10.466	-6.011
180.375	299.849	6.200	12.714	21.584	22.698	12.607	13.910	9.708	-5.920
180.500	300.466	6.214	12.383	20.570	21.182	11.836	13.077	8.817	-5.828
180.625	278.477	6.047	12.248	19.927	20.607	10.972	12.236	7.427	-5.736
180.750	269.682	5.877	12.554	22.372	20.385	10.065	11.387	11.278	-5.674
180.875	269.256	5.929	13.129	23.510	19.896	9.812	12.971	17.823	-5.627
181.000	274.302	5.836	13.657	23.872	20.901	10.774	14.976	17.580	-5.589
181.125	279.339	5.712	14.008	23.404	22.126	12.277	16.577	16.051	-5.563
181.250	284.018	5.682	14.153	22.778	23.416	13.653	18.111	15.034	-5.542
181.375	288.093	5.721	14.027	21.952	23.106	14.766	17.457	13.725	-5.539
181.500	291.381	5.785	13.965	21.333	21.818	14.771	16.056	12.268	-5.526
181.625	293.967	5.911	14.173	20.304	20.965	13.985	14.604	14.030	-5.497
181.750	295.569	6.015	14.383	19.674	20.383	13.123	14.010	12.226	-5.480
181.875	296.312	6.096	14.618	20.182	20.064	12.171	14.156	13.235	-5.477
182.000	287.784	6.172	14.861	20.967	19.972	11.662	15.228	13.367	-5.466
182.125	288.478	6.059	15.175	21.557	20.123	12.488	16.045	16.910	-5.440
182.250	290.563	5.843	15.495	22.186	20.443	13.226	16.841	19.585	-5.415
182.375	292.488	5.876	15.846	22.018	20.794	13.938	17.549	17.319	-5.388
182.500	295.604	5.996	16.110	21.571	21.219	14.480	18.269	13.578	-5.359
182.625	298.625	6.088	16.099	21.071	21.763	15.149	18.958	14.266	-5.305
182.750	301.334	6.181	15.943	20.916	21.842	15.815	17.838	13.929	-5.253
182.875	303.844	6.344	15.735	21.670	21.264	16.387	16.437	13.829	-5.226
183.000	306.005	6.477	15.517	22.298	21.091	15.231	16.665	14.686	-5.198
183.125	307.776	6.545	15.243	23.141	21.442	14.461	16.671	14.207	-5.139
183.250	305.341	6.328	14.958	23.838	21.957	14.762	16.808	14.070	-5.080
183.375	297.615	6.125	14.546	24.527	22.591	14.927	16.929	15.465	-5.025
183.500	293.515	6.149	14.069	24.835	23.143	14.813	16.900	16.449	-4.959
183.625	296.877	6.188	13.625	24.799	23.690	14.678	17.530	15.741	-4.871
183.750	301.443	6.239	13.092	23.986	24.235	14.964	18.499	13.636	-4.779
183.875	305.652	6.287	12.469	22.709	24.562	15.599	16.988	8.097	-4.682
184.000	310.287	6.329	12.036	18.736	22.502	15.993	14.816	9.020	-4.556
184.125	312.293	6.346	11.664	17.989	20.338	13.963	12.852	10.171	-4.403
184.250	312.767	6.225	11.433	17.576	18.943	12.062	11.049	9.591	-4.206
184.375	312.468	6.170	11.403	17.286	17.583	10.199	11.209	9.336	-4.016
184.500	312.252	6.143	11.461	17.010	17.078	10.225	11.453	10.223	-3.821
184.625	312.245	6.027	11.564	17.389	17.081	10.471	11.357	10.828	-3.620
184.750	312.237	6.026	11.609	18.128	17.189	10.466	11.532	11.085	-3.379
184.875	312.432	6.055	11.519	18.618	17.499	9.806	12.678	10.643	-3.121
185.000	313.975	6.130	11.269	18.348	17.991	10.067	13.316	9.838	-2.898
185.125	316.643	6.216	11.034	17.996	18.456	10.649	13.784	9.207	-2.667
185.250	319.794	6.307	10.805	17.689	18.140	11.226	13.722	9.951	-2.429
185.375	318.979	6.624	10.620	17.412	17.620	11.792	12.807	9.309	-2.193
185.500	314.502	6.684	10.557	17.185	17.396	11.102	11.691	9.694	-1.941
185.625	308.031	6.626	10.494	17.259	17.344	10.137	11.199	10.094	-1.750
185.750	300.199	6.501	10.485	17.414	17.276	9.680	11.306	10.655	-1.603
185.875	295.691	6.187	10.625	17.529	17.185	9.696	11.641	10.913	-1.518
186.000	292.059	6.183	10.843	17.311	17.067	9.889	11.825	10.669	-1.462
186.125	291.121	6.153	11.072	17.004	17.005	10.139	12.007	11.062	-1.431
186.250	293.424	6.125	11.333	16.752	16.901	10.322	12.279	11.930	-1.462
186.375	296.077	6.002	11.576	16.527	16.755	10.747	12.396	12.387	-1.613
186.500	296.198	5.936	11.811	16.364	16.549	11.026	12.456	10.657	-1.805
186.625	294.969	5.901	12.016	16.571	16.457	11.282	12.364	16.093	-1.958
186.750	292.619	6.037	12.211	17.079	16.459	11.446	12.468	18.801	-2.004
186.875	290.878	6.088	12.406	17.636	16.613	11.564	12.631	12.035	-2.051
187.000	290.172	6.147	12.589	17.879	17.013	11.682	13.070	11.895	-2.055
187.125	290.789	6.231	12.695	17.627	17.436	11.783	13.374	11.354	-2.035
187.250	291.056	6.280	12.681	17.341	17.407	11.859	13.493	11.083	-2.010
187.375	291.048	6.154	12.656	17.027	17.057	12.046	13.511	10.800	-1.969
187.500	291.041	6.300	12.624	16.769	16.727	12.189	13.238	10.692	-1.911
187.625	291.569	6.315	12.589	16.646	16.493	12.200	12.461	12.605	-1.853
187.750	292.372	6.292	12.553	16.840	16.476	11.980	12.309	14.144	-1.781
187.875	293.021	6.415	12.480	17.034	16.579	11.724	12.388	12.697	-1.705
188.000	293.013	6.472	12.396	16.864	16.741	11.399	12.524	11.121	-1.629
188.125	293.006	6.399	12.312	16.591	16.926	11.388	12.272	10.320	-1.574
188.250	292.951	6.217	12.228	16.288	16.909	11.346	11.974	9.915	-1.519
188.375	290.296	6.157	12.151	15.986	16.619	11.295	11.544	9.512	-1.472
188.500	286.041	6.111	12.073	15.684	16.244	11.117	11.223	10.025	-1.469
188.625	285.585	6.070	11.995	15.679	15.913	10.341	11.029	11.509	-1.466
188.750	286.827	6.068	11.918	16.059	15.805	10.101	11.138	12.598	-1.463
188.875	288.348	6.081	11.840	16.486	16.019	10.103	11.533	10.897	-1.460
189.000	288.863	6.081	11.748	16.686	16.312	10.334	12.113	9.354	-1.457
189.125	289.302	6.053	11.661	16.409	16.560	10.578	12.018	9.754	-1.454
189.250	288.737	6.120	11.598	16.136	16.400	10.682	10.854	9.404	-1.451
189.375	284.090	6.168	11.658	16.067	15.953	9.976	10.973	10.222	-1.448
189.500	279.558	6.202	11.787	16.279	15.991	9.746	11.340	11.445	-1.445
189.625	277.894	6.132	11.917	16.603	16.220	9.934	11.570	12.935	-1.442
189.750	277.944	6.261	12.046	16.946	16.449	10.127	11.672	12.981	-1.439
189.875	279.514	6.325	12.048	17.086	16.689	10.348	11.853	11.561	-1.436
190.000	281.292	6.387	11.980	16.789	16.983	10.609	12.209	11.732	-1.433
190.125	282.990	6.428	11.822	16.462	17.211	10.907	12.689	10.633	-1.430
190.250	283.631	6.479	11.634	15.994	16.987	11.151	12.726	9.734	-1.427
190.375	285.008	6.508	11.405	15.487	16.576	11.253	12.568	8.649	-1.424
190.500	287.231	6.360	11.175	14.946	16.202	11.256	11.839	7.926	-1.485
190.625	290.665	6.505	10.902	14.513	15.943	10.578	11.219	8.038	-1.567
190.750	293.397	6.608	10.628	14.087	15.465	9.578	10.221	8.859	-1.596
190.875	295.634	6.767	10.320	13.800	14.842	8.918	10.013	8.977	-1.642
191.000	295.518	6.722	10.026	13.414	14.557	8.538	10.021	8.826	-1.720
191.125	290.414	6.774	9.775	13.178	14.399	8.334	10.106	8.675	-1.830
191.250	292.615	6.780	9.578	13.146	14.179	8.337	10.131	8.638	-1.965
191.375	296.759	6.691	9.414	12.840	13.806	8.340	9.396	8.263	-2.149
191.500	300.656	6.747	9.257	12.590	13.387	8.343	9.330	7.865	-2.332
191.625	304.206	6.802	9.174	12.388	12.893	8.346	9.251	8.215	-2.541
191.750	309.577	6.788	9.111	12.079	12.558	8.347	9.058	9.645	-2.938
191.875	314.005	7.136	9.071	12.262	12.217	8.217	8.941	11.546	-3.295
192.000	318.681	7.364	9.367	13.129	12.271	8.172	11.208	13.430	-3.555
192.125	323.358	7.500	11.507	14.533	13.123	9.323	12.968	14.972	-3.732
192.250	327.781	7.578	13.042	15.634	14.014	11.431	14.086	16.459	-3.768
192.375	331.987	7.726	14.223	16.439	14.796	13.248	15.231	15.385	-3.840
192.500	336.838	7.809	14.768	17.078	16.064	14.639	16.110	15.593	-3.892
192.625	339.235	7.744	15.273	17.486	17.564	15.543	16.601	15.333	-3.926
192.750	339.814	7.575	15.763	17.964	18.142	15.983	16.319	15.223	-3.985
192.875	337.547	7.484	16.296	18.353	18.221	16.192	16.132	15.087	-4.015
