#Depth	TVD	DX	DY	DEN	GR	RT	RI	RXO	SP
140.625	134.752	-27.129	-13.989	2.534	64.389	20.843	18.708	18.056	-8.162
140.750	134.861	-27.180	-14.023	2.533	65.381	20.187	18.091	16.039	-8.036
140.875	134.969	-27.232	-14.056	2.521	67.137	19.674	17.595	14.804	-7.952
141.000	135.078	-27.284	-14.090	2.502	69.170	19.311	17.224	14.597	-7.851
141.125	135.187	-27.335	-14.123	2.484	68.928	18.920	16.832	14.516	-7.790
141.250	135.296	-27.387	-14.157	2.476	66.751	18.313	16.267	13.630	-7.780
141.375	135.404	-27.438	-14.190	2.480	64.885	17.462	15.506	12.551	-7.790
141.500	135.513	-27.490	-14.224	2.494	64.955	16.501	14.652	11.602	-7.837
141.625	135.622	-27.542	-14.258	2.510	66.154	15.714	13.914	10.732	-7.931
141.750	135.730	-27.593	-14.291	2.519	65.184	15.274	13.428	10.898	-8.050
141.875	135.839	-27.645	-14.325	2.520	64.075	15.216	13.245	11.894	-8.175
142.000	135.948	-27.697	-14.358	2.513	64.412	15.455	13.348	13.088	-8.292
142.125	136.056	-27.748	-14.392	2.505	64.374	15.865	13.702	13.342	-8.396
142.250	136.165	-27.800	-14.426	2.505	62.867	16.321	14.184	12.597	-8.488
142.375	136.274	-27.851	-14.459	2.513	62.008	16.820	14.734	13.255	-8.597
142.500	136.382	-27.903	-14.493	2.527	62.013	17.387	15.314	14.847	-8.734
142.625	136.491	-27.955	-14.526	2.540	62.883	17.964	15.838	15.663	-8.974
142.750	136.600	-28.006	-14.560	2.544	66.498	18.348	16.141	16.164	-9.321
142.875	136.709	-28.058	-14.594	2.533	72.354	18.301	16.022	16.651	-9.801
143.000	136.817	-28.110	-14.627	2.510	77.196	17.678	15.358	16.298	-10.485
143.125	136.926	-28.161	-14.661	2.486	80.146	16.490	14.183	14.301	-11.442
143.250	137.035	-28.213	-14.694	2.475	82.861	15.147	12.888	11.995	-12.603
143.375	137.143	-28.265	-14.728	2.482	84.455	14.000	11.777	10.772	-13.838
143.500	137.252	-28.316	-14.762	2.499	84.287	13.322	11.059	10.998	-15.098
143.625	137.361	-28.368	-14.795	2.507	84.082	13.361	10.934	12.385	-16.285
143.750	137.469	-28.419	-14.829	2.497	85.781	14.031	11.357	14.417	-17.379
143.875	137.578	-28.471	-14.862	2.472	88.708	15.286	12.320	17.059	-18.329
144.000	137.687	-28.523	-14.896	2.444	89.421	17.036	13.767	18.241	-19.070
144.125	137.795	-28.574	-14.930	2.427	85.596	19.115	15.595	18.774	-19.520
144.250	137.904	-28.626	-14.963	2.422	81.749	21.044	17.409	20.205	-19.767
144.375	138.013	-28.678	-14.997	2.425	81.556	22.251	18.697	22.973	-19.903
144.500	138.122	-28.729	-15.030	2.429	84.637	22.179	18.877	22.847	-19.967
144.625	138.230	-28.781	-15.064	2.432	89.182	20.399	17.443	23.235	-20.015
144.750	138.339	-28.833	-15.098	2.433	92.838	17.604	15.048	19.569	-19.999
144.875	138.448	-28.884	-15.131	2.438	93.104	14.514	12.397	14.128	-19.823
145.000	138.556	-28.936	-15.165	2.446	88.575	11.774	10.054	9.482	-19.411
145.125	138.665	-28.987	-15.198	2.458	79.518	9.872	8.379	7.354	-18.636
145.250	138.774	-29.039	-15.232	2.471	70.344	8.722	7.282	6.297	-17.561
145.375	138.882	-29.091	-15.266	2.483	62.861	8.193	6.674	5.974	-16.304
145.500	138.991	-29.142	-15.299	2.495	56.362	8.090	6.440	6.041	-14.955
145.625	139.100	-29.194	-15.333	2.502	51.301	8.210	6.465	6.224	-13.574
145.750	139.208	-29.246	-15.366	2.504	48.520	8.326	6.567	6.377	-12.275
145.875	139.317	-29.297	-15.400	2.501	47.090	8.346	6.654	6.519	-11.174
146.000	139.426	-29.349	-15.434	2.494	44.797	8.260	6.681	6.495	-10.300
146.125	139.535	-29.401	-15.467	2.487	42.878	8.111	6.636	6.341	-9.753
146.250	139.643	-29.452	-15.501	2.483	43.273	7.969	6.553	6.234	-9.470
146.375	139.752	-29.504	-15.534	2.479	44.223	7.849	6.449	6.084	-9.316
146.500	139.861	-29.555	-15.568	2.476	44.284	7.745	6.335	5.979	-9.189
146.625	139.969	-29.607	-15.602	2.478	44.730	7.644	6.215	5.966	-9.079
146.750	140.078	-29.659	-15.635	2.486	45.362	7.553	6.096	5.902	-8.937
146.875	140.187	-29.710	-15.669	2.498	44.328	7.484	5.985	5.810	-8.757
147.000	140.295	-29.762	-15.702	2.507	41.837	7.444	5.887	5.834	-8.620
147.125	140.404	-29.814	-15.736	2.504	40.887	7.427	5.807	5.892	-8.561
147.250	140.513	-29.865	-15.770	2.490	41.384	7.416	5.746	5.895	-8.452
147.375	140.621	-29.917	-15.803	2.471	41.540	7.403	5.705	5.787	-8.291
147.500	140.730	-29.969	-15.837	2.459	42.573	7.400	5.686	5.643	-8.143
147.625	140.839	-30.020	-15.870	2.464	46.841	7.447	5.710	5.571	-8.029
147.750	140.948	-30.072	-15.904	2.481	52.271	7.578	5.792	5.648	-7.919
147.875	141.056	-30.123	-15.938	2.501	57.605	7.810	5.943	5.875	-7.819
148.000	141.165	-30.175	-15.971	2.513	64.022	8.129	6.154	6.235	-7.780
148.125	141.274	-30.227	-16.005	2.508	72.583	8.465	6.385	6.835	-7.803
148.250	141.382	-30.278	-16.038	2.493	80.536	8.718	6.571	7.513	-7.919
148.375	141.491	-30.330	-16.072	2.479	86.096	8.822	6.662	7.750	-8.104
148.500	141.600	-30.382	-16.105	2.472	90.256	8.769	6.638	7.222	-8.257
148.625	141.708	-30.433	-16.139	2.478	91.975	8.596	6.508	6.802	-8.269
148.750	141.817	-30.485	-16.173	2.491	90.234	8.393	6.338	6.788	-8.218
148.875	141.926	-30.537	-16.206	2.505	86.070	8.202	6.168	6.959	-8.150
149.000	142.034	-30.588	-16.240	2.512	82.670	8.040	6.026	6.699	-8.043
149.125	142.143	-30.640	-16.273	2.502	82.349	7.918	5.930	6.291	-7.878
149.250	142.252	-30.691	-16.307	2.479	82.751	7.837	5.876	6.088	-7.737
149.375	142.361	-30.743	-16.341	2.449	83.059	7.813	5.863	6.030	-7.602
149.500	142.469	-30.795	-16.374	2.424	82.442	7.855	5.895	6.133	-7.481
149.625	142.578	-30.846	-16.408	2.415	81.460	7.978	5.983	6.350	-7.518
149.750	142.687	-30.898	-16.441	2.422	81.653	8.166	6.118	6.568	-7.645
149.875	142.795	-30.950	-16.475	2.441	82.314	8.406	6.293	6.786	-7.792
150.000	142.904	-31.001	-16.509	2.462	80.007	8.679	6.495	7.032	-7.951
150.125	143.005	-31.064	-16.547	2.474	75.694	8.951	6.705	7.381	-8.105
150.250	143.107	-31.126	-16.585	2.473	76.556	9.183	6.895	7.549	-8.242
150.375	143.208	-31.189	-16.623	2.461	83.337	9.353	7.052	7.731	-8.444
150.500	143.309	-31.251	-16.661	2.447	89.292	9.464	7.173	7.996	-8.748
150.625	143.410	-31.313	-16.700	2.446	87.329	9.562	7.285	8.024	-9.022
150.750	143.512	-31.376	-16.738	2.462	83.332	9.717	7.433	7.976	-9.307
150.875	143.613	-31.438	-16.776	2.494	81.928	9.983	7.654	8.231	-9.640
151.000	143.714	-31.501	-16.814	2.527	81.951	10.376	7.967	8.782	-9.987
151.125	143.815	-31.563	-16.852	2.538	81.019	10.866	8.367	9.423	-10.325
151.250	143.917	-31.625	-16.890	2.520	79.484	11.353	8.782	10.218	-10.645
151.375	144.018	-31.688	-16.929	2.481	80.247	11.749	9.137	10.377	-10.891
151.500	144.119	-31.750	-16.967	2.436	82.494	11.988	9.366	10.025	-11.033
151.625	144.220	-31.813	-17.005	2.409	85.609	12.017	9.411	9.731	-11.093
151.750	144.322	-31.875	-17.043	2.406	89.288	11.910	9.326	9.403	-11.086
151.875	144.423	-31.938	-17.081	2.422	90.812	11.755	9.187	9.368	-10.999
152.000	144.524	-32.000	-17.119	2.447	89.375	11.658	9.091	9.404	-10.855
152.125	144.625	-32.062	-17.158	2.462	88.180	11.748	9.151	9.571	-10.734
152.250	144.727	-32.125	-17.196	2.460	88.440	12.039	9.383	10.031	-10.652
152.375	144.828	-32.187	-17.234	2.442	85.478	12.508	9.776	10.988	-10.656
152.500	144.929	-32.250	-17.272	2.417	78.439	13.088	10.283	11.730	-10.691
152.625	145.031	-32.312	-17.310	2.400	74.682	13.695	10.847	12.300	-10.704
152.750	145.132	-32.374	-17.348	2.398	76.687	14.277	11.414	12.136	-10.681
152.875	145.233	-32.437	-17.387	2.411	80.103	14.844	11.989	12.345	-10.631
153.000	145.334	-32.499	-17.425	2.431	82.105	15.445	12.610	13.257	-10.563
153.125	145.436	-32.562	-17.463	2.448	82.385	16.127	13.316	14.100	-10.426
153.250	145.537	-32.624	-17.501	2.451	81.187	16.844	14.062	13.818	-10.211
153.375	145.638	-32.687	-17.539	2.436	79.260	17.496	14.750	12.952	-9.942
153.500	145.739	-32.749	-17.578	2.404	77.754	17.958	15.259	12.795	-9.730
153.625	145.841	-32.811	-17.616	2.364	77.139	18.074	15.441	13.171	-9.604
153.750	145.942	-32.874	-17.654	2.334	77.395	17.880	15.328	13.020	-9.524
153.875	146.043	-32.936	-17.692	2.326	77.035	17.450	14.980	12.819	-9.481
154.000	146.144	-32.999	-17.730	2.343	76.489	16.913	14.492	12.830	-9.438
154.125	146.246	-33.061	-17.768	2.380	77.017	16.463	14.009	12.467	-9.390
154.250	146.347	-33.123	-17.807	2.413	78.357	16.277	13.703	11.334	-9.367
154.375	146.448	-33.186	-17.845	2.427	78.590	16.508	13.718	9.879	-9.312
154.500	146.549	-33.248	-17.883	2.418	76.745	17.300	14.179	9.016	-9.204
154.625	146.651	-33.311	-17.921	2.409	73.747	18.890	15.310	9.882	-9.123
154.750	146.752	-33.373	-17.959	2.427	69.866	21.192	17.099	12.680	-9.090
154.875	146.853	-33.436	-17.997	2.477	64.881	24.081	19.527	16.659	-9.077
155.000	146.954	-33.498	-18.036	2.539	60.430	27.277	22.424	19.923	-9.075
155.125	147.056	-33.560	-18.074	2.564	58.884	30.311	25.391	24.346	-9.049
155.250	147.157	-33.623	-18.112	2.533	59.376	32.813	27.942	29.572	-8.983
155.375	147.258	-33.685	-18.150	2.456	60.516	34.621	29.822	30.946	-8.970
155.500	147.360	-33.748	-18.188	2.362	61.474	35.780	31.021	27.881	-9.068
155.625	147.461	-33.810	-18.226	2.286	63.283	36.421	31.643	26.132	-9.173
155.750	147.562	-33.872	-18.265	2.240	65.459	36.831	31.989	26.548	-9.207
155.875	147.663	-33.935	-18.303	2.220	67.226	37.117	32.197	26.718	-9.150
156.000	147.765	-33.997	-18.341	2.220	67.994	37.322	32.339	27.567	-9.011
156.125	147.866	-34.060	-18.379	2.243	68.646	37.515	32.489	30.168	-8.940
156.250	147.967	-34.122	-18.417	2.287	68.643	37.878	32.808	31.362	-8.937
156.375	148.068	-34.184	-18.456	2.347	66.046	38.647	33.512	30.494	-8.874
156.500	148.170	-34.247	-18.494	2.406	61.288	40.030	34.812	29.770	-8.705
156.625	148.271	-34.309	-18.532	2.434	57.081	42.143	36.902	31.710	-8.513
156.750	148.372	-34.372	-18.570	2.424	55.836	44.528	39.426	36.886	-8.406
156.875	148.473	-34.434	-18.608	2.390	57.201	46.578	41.832	40.862	-8.422
157.000	148.575	-34.497	-18.646	2.355	60.225	47.651	43.444	40.705	-8.591
157.125	148.676	-34.559	-18.685	2.343	61.422	47.120	43.546	40.490	-8.787
157.250	148.777	-34.621	-18.723	2.349	60.224	45.493	42.429	41.548	-8.958
157.375	148.878	-34.684	-18.761	2.358	59.720	43.437	40.566	38.786	-9.177
157.500	148.980	-34.746	-18.799	2.358	61.350	41.475	38.499	34.209	-9.446
157.625	149.081	-34.809	-18.837	2.351	61.527	39.846	36.686	31.478	-9.718
157.750	149.182	-34.871	-18.875	2.350	59.585	38.577	35.306	30.924	-9.983
157.875	149.283	-34.933	-18.914	2.360	58.192	37.780	34.425	30.945	-10.243
158.000	149.385	-34.996	-18.952	2.379	58.492	37.468	34.020	29.954	-10.428
158.125	149.486	-35.058	-18.990	2.397	59.556	37.538	34.061	30.070	-10.556
158.250	149.587	-35.121	-19.028	2.403	60.325	37.798	34.362	33.747	-10.713
158.375	149.689	-35.183	-19.066	2.393	60.643	38.151	34.820	37.404	-10.885
158.500	149.790	-35.246	-19.104	2.367	59.951	38.535	35.349	34.931	-11.019
158.625	149.891	-35.308	-19.143	2.332	59.177	38.903	35.885	30.497	-11.113
158.750	149.992	-35.370	-19.181	2.301	60.234	39.230	36.377	31.587	-11.168
158.875	150.094	-35.433	-19.219	2.283	62.293	39.494	36.786	36.140	-11.165
159.000	150.195	-35.495	-19.257	2.279	64.848	39.694	37.112	38.954	-11.168
159.125	150.296	-35.558	-19.295	2.287	66.488	39.867	37.401	38.397	-11.206
159.250	150.397	-35.620	-19.334	2.297	65.489	40.096	37.727	36.750	-11.211
159.375	150.499	-35.682	-19.372	2.301	62.333	40.436	38.156	35.445	-11.222
159.500	150.600	-35.745	-19.410	2.296	59.806	40.881	38.710	35.205	-11.204
159.625	150.701	-35.807	-19.448	2.284	59.927	41.291	39.290	36.486	-11.125
159.750	150.802	-35.870	-19.486	2.272	59.673	41.473	39.670	36.783	-11.072
159.875	150.904	-35.932	-19.524	2.269	59.351	41.295	39.662	36.331	-11.077
160.000	151.005	-35.995	-19.563	2.278	61.346	40.737	39.206	37.726	-11.147
160.125	151.106	-36.057	-19.601	2.297	64.123	39.877	38.364	38.436	-11.236
160.250	151.207	-36.119	-19.639	2.311	63.112	38.960	37.416	37.640	-11.307
160.375	151.309	-36.182	-19.677	2.310	58.481	38.136	36.545	36.296	-11.325
160.500	151.410	-36.244	-19.715	2.291	54.799	37.472	35.846	34.526	-11.375
160.625	151.511	-36.307	-19.753	2.259	58.009	36.953	35.316	32.948	-11.517
160.750	151.612	-36.369	-19.792	2.231	65.082	36.479	34.857	29.748	-11.645
160.875	151.714	-36.431	-19.830	2.213	68.828	36.020	34.436	27.897	-11.731
161.000	151.815	-36.494	-19.868	2.209	67.495	35.607	34.079	29.125	-11.766
161.125	151.916	-36.556	-19.906	2.215	67.094	35.359	33.892	31.011	-11.782
161.250	152.018	-36.619	-19.944	2.223	70.358	35.345	33.947	32.204	-11.855
161.375	152.119	-36.681	-19.982	2.227	71.745	35.597	34.282	32.888	-12.014
161.500	152.220	-36.744	-20.021	2.225	69.044	36.086	34.867	32.135	-12.215
161.625	152.321	-36.806	-20.059	2.216	65.851	36.748	35.639	30.726	-12.412
161.750	152.423	-36.868	-20.097	2.209	64.001	37.447	36.455	29.708	-12.556
161.875	152.524	-36.931	-20.135	2.209	62.746	38.095	37.204	30.715	-12.631
162.000	152.625	-36.993	-20.173	2.221	64.029	38.608	37.793	33.906	-12.670
162.125	152.726	-37.056	-20.212	2.240	68.557	38.813	38.071	36.092	-12.734
162.250	152.828	-37.118	-20.250	2.256	70.143	38.568	37.903	36.998	-12.784
162.375	152.929	-37.180	-20.288	2.262	67.099	37.713	37.107	36.564	-12.743
162.500	153.030	-37.243	-20.326	2.256	65.045	36.201	35.595	33.837	-12.578
162.625	153.131	-37.305	-20.364	2.240	68.336	34.158	33.457	29.870	-12.270
162.750	153.233	-37.368	-20.402	2.225	71.351	32.106	31.249	25.291	-11.965
162.875	153.334	-37.430	-20.441	2.217	70.334	30.527	29.480	21.833	-11.752
163.000	153.435	-37.493	-20.479	2.216	69.180	29.841	28.577	21.957	-11.624
163.125	153.536	-37.555	-20.517	2.223	70.314	30.532	29.008	25.030	-11.531
163.250	153.638	-37.617	-20.555	2.231	69.169	32.437	30.666	29.014	-11.481
163.375	153.739	-37.680	-20.593	2.235	64.876	35.319	33.418	34.024	-11.485
163.500	153.840	-37.742	-20.631	2.231	61.919	38.674	36.854	37.457	-11.560
163.625	153.941	-37.805	-20.670	2.213	62.842	41.605	40.092	35.274	-11.805
163.750	154.043	-37.867	-20.708	2.189	63.206	43.360	42.200	31.429	-12.104
163.875	154.144	-37.929	-20.746	2.168	62.445	43.566	42.670	30.871	-12.377
164.000	154.245	-37.992	-20.784	2.162	62.520	42.322	41.542	32.724	-12.592
164.125	154.347	-38.054	-20.822	2.187	63.728	40.064	39.261	32.629	-12.715
164.250	154.448	-38.117	-20.860	2.238	64.640	37.641	36.749	31.686	-12.731
164.375	154.549	-38.179	-20.899	2.299	64.327	35.520	34.495	30.994	-12.741
164.500	154.650	-38.242	-20.937	2.347	62.689	33.964	32.779	28.887	-12.862
164.625	154.752	-38.304	-20.975	2.356	61.077	33.166	31.813	25.279	-13.040
164.750	154.853	-38.366	-21.013	2.330	62.061	32.950	31.450	24.098	-13.225
164.875	154.954	-38.429	-21.051	2.285	65.196	33.171	31.573	25.083	-13.421
165.000	155.055	-38.491	-21.090	2.246	67.764	33.650	32.028	27.286	-13.581
165.125	155.157	-38.554	-21.128	2.232	67.503	34.208	32.653	28.347	-13.654
165.250	155.258	-38.616	-21.166	2.234	65.666	34.688	33.250	30.292	-13.766
165.375	155.359	-38.678	-21.204	2.240	63.948	35.016	33.706	32.278	-13.905
165.500	155.460	-38.741	-21.242	2.237	62.851	35.164	33.966	32.363	-13.944
165.625	155.562	-38.803	-21.280	2.224	63.177	35.115	34.013	30.469	-13.882
165.750	155.663	-38.866	-21.319	2.215	64.198	34.938	33.923	28.644	-13.759
165.875	155.764	-38.928	-21.357	2.221	64.513	34.689	33.737	27.084	-13.589
166.000	155.865	-38.991	-21.395	2.253	63.965	34.435	33.503	26.784	-13.453
166.125	155.967	-39.053	-21.433	2.316	62.922	34.260	33.290	29.157	-13.405
166.250	156.068	-39.115	-21.471	2.389	60.923	34.192	33.145	32.199	-13.318
166.375	156.169	-39.178	-21.509	2.446	59.208	34.233	33.087	33.902	-13.225
166.500	156.271	-39.240	-21.548	2.463	59.426	34.354	33.116	34.357	-13.211
166.625	156.372	-39.303	-21.586	2.426	60.224	34.509	33.203	34.466	-13.204
166.750	156.473	-39.365	-21.624	2.362	59.239	34.627	33.285	32.331	-13.233
166.875	156.574	-39.427	-21.662	2.301	59.050	34.660	33.322	29.616	-13.341
167.000	156.676	-39.490	-21.700	2.265	60.562	34.587	33.290	29.144	-13.489
167.125	156.777	-39.552	-21.738	2.264	61.704	34.427	33.171	31.138	-13.590
167.250	156.878	-39.615	-21.777	2.280	63.516	34.293	33.036	33.664	-13.667
167.375	156.979	-39.677	-21.815	2.296	67.474	34.320	32.997	34.481	-13.701
167.500	157.081	-39.740	-21.853	2.303	71.464	34.648	33.192	33.932	-13.688
167.625	157.182	-39.802	-21.891	2.295	72.750	35.444	33.807	33.696	-13.724
167.750	157.283	-39.864	-21.929	2.279	71.648	36.612	34.806	33.530	-13.859
167.875	157.384	-39.927	-21.968	2.265	69.148	37.962	36.045	33.545	-14.037
168.000	157.486	-39.989	-22.006	2.258	66.066	39.190	37.235	33.653	-14.229
168.125	157.587	-40.052	-22.044	2.260	64.175	39.888	37.959	37.018	-14.553
168.250	157.688	-40.114	-22.082	2.262	63.330	40.024	38.132	39.676	-14.948
168.375	157.789	-40.176	-22.120	2.261	63.180	39.787	37.909	38.268	-15.279
168.500	157.891	-40.239	-22.158	2.254	63.425	39.546	37.637	36.257	-15.575
168.625	157.992	-40.301	-22.197	2.246	62.494	39.775	37.787	34.796	-15.884
168.750	158.093	-40.364	-22.235	2.242	60.621	40.593	38.526	35.341	-16.119
168.875	158.194	-40.426	-22.273	2.242	59.750	41.878	39.810	36.808	-16.269
169.000	158.296	-40.489	-22.311	2.245	60.769	43.296	41.355	41.885	-16.286
169.125	158.397	-40.551	-22.349	2.252	61.606	44.303	42.614	45.784	-16.121
169.250	158.498	-40.613	-22.387	2.268	59.925	44.596	43.175	46.294	-15.906
169.375	158.600	-40.676	-22.426	2.292	58.021	44.113	42.895	43.418	-15.722
169.500	158.701	-40.738	-22.464	2.314	59.646	43.031	41.913	39.530	-15.539
169.625	158.802	-40.801	-22.502	2.315	64.461	41.656	40.543	36.196	-15.356
169.750	158.903	-40.863	-22.540	2.293	66.559	40.331	39.192	34.786	-15.244
169.875	159.005	-40.925	-22.578	2.257	65.197	39.191	38.025	33.811	-15.190
170.000	159.106	-40.988	-22.616	2.226	64.048	38.273	37.085	31.793	-15.240
170.125	159.207	-41.050	-22.655	2.214	64.537	37.618	36.403	32.180	-15.430
170.250	159.308	-41.113	-22.693	2.221	64.265	37.222	35.954	33.051	-15.685
170.375	159.410	-41.175	-22.731	2.239	63.164	37.157	35.806	34.767	-15.955
170.500	159.511	-41.238	-22.769	2.259	64.060	37.507	36.068	38.779	-16.201
170.625	159.612	-41.300	-22.807	2.271	67.703	38.402	36.903	39.143	-16.381
170.750	159.713	-41.362	-22.846	2.272	70.137	39.699	38.186	37.076	-16.486
170.875	159.815	-41.425	-22.884	2.263	69.326	41.219	39.751	34.930	-16.601
171.000	159.916	-41.487	-22.922	2.251	66.066	42.707	41.338	33.656	-16.770
171.125	160.017	-41.550	-22.960	2.243	64.969	43.836	42.585	34.157	-16.970
171.250	160.118	-41.612	-22.998	2.240	66.000	44.523	43.362	36.880	-17.141
171.375	160.220	-41.674	-23.036	2.240	66.035	44.829	43.702	39.492	-17.322
171.500	160.321	-41.737	-23.075	2.236	63.712	44.924	43.776	39.804	-17.518
171.625	160.422	-41.799	-23.113	2.223	61.916	45.013	43.810	37.091	-17.666
171.750	160.523	-41.862	-23.151	2.206	63.153	45.209	43.957	33.566	-17.803
171.875	160.625	-41.924	-23.189	2.187	64.185	45.490	44.216	32.084	-17.929
172.000	160.726	-41.987	-23.227	2.170	63.005	45.757	44.494	33.949	-18.002
172.125	160.827	-42.049	-23.265	2.164	62.901	45.826	44.606	37.866	-18.006
172.250	160.929	-42.111	-23.304	2.175	65.021	45.613	44.448	41.788	-17.981
172.375	161.030	-42.174	-23.342	2.207	66.754	45.113	44.018	44.009	-17.934
172.500	161.131	-42.236	-23.380	2.251	66.388	44.419	43.412	44.566	-17.888
172.625	161.232	-42.299	-23.418	2.288	64.128	43.747	42.817	40.346	-17.881
172.750	161.334	-42.361	-23.456	2.301	60.980	43.344	42.459	34.436	-17.920
172.875	161.435	-42.423	-23.494	2.298	58.121	43.355	42.502	31.239	-17.943
173.000	161.536	-42.486	-23.533	2.298	57.358	43.768	42.950	32.353	-17.959
173.125	161.637	-42.548	-23.571	2.323	59.955	44.388	43.593	35.314	-17.988
173.250	161.739	-42.611	-23.609	2.362	62.438	44.863	44.048	41.811	-18.020
173.375	161.840	-42.673	-23.647	2.389	63.150	44.978	44.075	51.066	-18.014
173.500	161.941	-42.736	-23.685	2.385	62.619	44.686	43.614	53.531	-17.981
173.625	162.042	-42.798	-23.724	2.343	62.963	44.113	42.814	44.385	-18.002
173.750	162.144	-42.860	-23.762	2.289	65.476	43.563	42.041	35.125	-18.030
173.875	162.245	-42.923	-23.800	2.243	68.389	43.211	41.486	31.575	-18.048
174.000	162.346	-42.985	-23.838	2.216	69.509	43.122	41.215	31.634	-18.066
174.125	162.447	-43.048	-23.876	2.210	68.577	43.290	41.232	32.408	-18.146
174.250	162.549	-43.110	-23.914	2.215	68.040	43.625	41.405	34.656	-18.344
174.375	162.650	-43.172	-23.953	2.231	68.693	44.158	41.726	36.981	-18.675
174.500	162.751	-43.235	-23.991	2.257	68.238	45.023	42.326	39.284	-19.084
174.625	162.853	-43.297	-24.029	2.295	64.197	46.493	43.515	38.935	-19.477
174.750	162.954	-43.360	-24.067	2.329	60.919	48.537	45.324	35.691	-19.760
174.875	163.055	-43.422	-24.105	2.345	61.404	50.988	47.632	32.263	-19.931
175.000	163.156	-43.485	-24.143	2.332	65.771	53.479	50.098	33.725	-20.045
175.125	163.258	-43.547	-24.182	2.297	69.799	55.400	52.098	40.578	-20.154
175.250	163.359	-43.609	-24.220	2.263	71.135	56.443	53.246	46.646	-20.248
175.375	163.460	-43.672	-24.258	2.242	69.611	56.567	53.456	50.222	-20.267
175.500	163.561	-43.734	-24.296	2.238	66.318	56.015	52.941	50.365	-20.209
175.625	163.663	-43.797	-24.334	2.241	64.748	55.204	52.103	46.217	-20.056
175.750	163.764	-43.859	-24.372	2.244	64.151	54.562	51.376	38.835	-19.867
175.875	163.865	-43.921	-24.411	2.248	63.090	54.243	50.885	32.535	-19.732
176.000	163.966	-43.984	-24.449	2.255	61.921	54.227	50.593	31.374	-19.661
176.125	164.068	-44.046	-24.487	2.270	63.544	54.407	50.416	34.226	-19.543
176.250	164.169	-44.109	-24.525	2.287	65.450	54.617	50.266	36.930	-19.390
176.375	164.270	-44.171	-24.563	2.302	63.480	54.811	50.136	39.685	-19.258
176.500	164.371	-44.234	-24.602	2.312	59.421	55.043	50.086	43.110	-19.141
176.625	164.473	-44.296	-24.640	2.319	58.850	55.490	50.290	45.534	-19.066
176.750	164.574	-44.358	-24.678	2.323	61.612	56.269	50.863	43.734	-19.088
176.875	164.675	-44.421	-24.716	2.325	63.801	57.440	51.899	38.139	-19.178
177.000	164.776	-44.483	-24.754	2.330	64.159	58.990	53.424	34.471	-19.198
177.125	164.878	-44.546	-24.792	2.356	63.802	60.896	55.439	37.651	-19.210
177.250	164.979	-44.608	-24.831	2.416	62.998	63.068	57.778	43.893	-19.258
177.375	165.080	-44.670	-24.869	2.515	60.615	65.575	60.449	49.355	-19.269
177.500	165.182	-44.733	-24.907	2.635	56.822	68.545	63.588	52.061	-19.248
177.625	165.283	-44.795	-24.945	2.737	54.851	72.094	67.320	52.661	-19.230
177.750	165.384	-44.858	-24.983	2.792	55.484	75.698	71.266	57.153	-19.166
177.875	165.485	-44.920	-25.021	2.792	55.969	78.047	74.644	62.837	-19.011
178.000	165.587	-44.982	-25.060	2.746	54.917	76.842	75.401	63.002	-18.927
178.125	165.688	-45.045	-25.098	2.671	55.285	68.779	68.802	57.350	-18.838
178.250	165.789	-45.107	-25.136	2.593	59.730	55.321	55.039	52.014	-18.735
178.375	165.890	-45.170	-25.174	2.528	65.938	39.805	38.631	48.257	-18.675
178.500	165.992	-45.232	-25.212	2.485	72.713	26.093	24.828	43.692	-18.593
178.625	166.093	-45.295	-25.250	2.471	78.688	17.003	16.359	27.157	-18.377
178.750	166.194	-45.357	-25.289	2.470	80.642	11.607	11.565	12.959	-18.159
178.875	166.295	-45.419	-25.327	2.467	77.506	8.869	9.157	7.769	-18.030
179.000	166.397	-45.482	-25.365	2.454	73.217	7.858	8.186	7.475	-17.959
179.125	166.498	-45.544	-25.403	2.435	73.433	7.935	8.232	8.402	-18.025
179.250	166.599	-45.607	-25.441	2.422	75.800	8.374	8.815	8.563	-18.084
179.375	166.700	-45.669	-25.480	2.422	78.660	8.871	9.631	8.464	-18.127
179.500	166.802	-45.731	-25.518	2.437	82.461	9.234	10.357	8.483	-18.251
179.625	166.903	-45.794	-25.556	2.459	86.079	9.357	10.737	8.552	-18.491
179.750	167.004	-45.856	-25.594	2.476	88.120	9.341	10.844	8.633	-18.764
179.875	167.105	-45.919	-25.632	2.480	90.099	9.283	10.796	8.634	-19.009
180.000	167.207	-45.981	-25.670	2.469	94.507	9.258	10.694	8.493	-19.198
180.125	167.303	-46.050	-25.712	2.446	99.122	9.309	10.602	8.262	-19.372
180.250	167.399	-46.118	-25.753	2.422	100.751	9.426	10.518	8.188	-19.586
180.375	167.495	-46.186	-25.795	2.406	100.796	9.597	10.426	8.354	-19.874
180.500	167.591	-46.255	-25.836	2.400	100.283	9.823	10.336	8.988	-20.230
180.625	167.687	-46.323	-25.878	2.402	100.030	10.166	10.341	9.596	-20.629
180.750	167.783	-46.392	-25.919	2.403	98.888	10.703	10.546	9.858	-21.077
180.875	167.879	-46.460	-25.961	2.398	97.563	11.543	11.054	10.075	-21.606
181.000	167.975	-46.528	-26.002	2.386	96.123	12.772	11.938	10.843	-22.209
