#Depth	DEN	GR	RT	RI	RXO	SP
172.875	2.201	56.446	7.980	7.397	8.557	-15.512
173.000	2.201	55.911	7.931	7.376	8.265	-15.698
173.125	2.199	54.635	7.858	7.329	8.085	-15.846
173.250	2.195	53.799	7.772	7.262	8.018	-15.977
173.375	2.191	53.456	7.683	7.183	8.011	-16.122
173.500	2.187	54.119	7.609	7.108	7.983	-16.241
173.625	2.184	56.262	7.566	7.051	7.900	-16.307
173.750	2.181	57.277	7.563	7.021	7.805	-16.347
173.875	2.183	54.534	7.599	7.020	7.827	-16.372
174.000	2.187	50.304	7.665	7.047	7.997	-16.354
174.125	2.194	49.269	7.738	7.088	8.052	-16.295
174.250	2.202	51.381	7.801	7.130	8.007	-16.189
174.375	2.209	53.835	7.845	7.164	7.957	-16.037
174.500	2.212	55.647	7.871	7.188	7.996	-15.892
174.625	2.213	56.994	7.896	7.208	7.998	-15.748
174.750	2.212	56.594	7.932	7.234	7.920	-15.600
174.875	2.211	54.557	7.987	7.275	7.808	-15.492
175.000	2.209	54.553	8.064	7.335	7.803	-15.461
175.125	2.207	57.176	8.150	7.410	7.911	-15.495
175.250	2.206	59.080	8.233	7.489	8.055	-15.578
175.375	2.207	57.710	8.301	7.563	8.151	-15.691
175.500	2.209	55.619	8.343	7.618	8.184	-15.794
175.625	2.210	56.061	8.356	7.647	8.186	-15.900
175.750	2.211	57.802	8.340	7.647	8.253	-16.018
175.875	2.211	58.818	8.299	7.620	8.434	-16.116
176.000	2.209	59.365	8.240	7.573	8.749	-16.169
176.125	2.206	58.941	8.180	7.519	9.064	-16.178
176.250	2.201	56.375	8.131	7.471	9.280	-16.153
176.375	2.196	53.443	8.100	7.437	9.376	-16.114
176.500	2.192	52.588	8.080	7.414	9.432	-16.064
176.625	2.189	52.405	8.055	7.392	9.449	-15.959
176.750	2.190	51.740	8.012	7.363	9.433	-15.774
176.875	2.194	52.136	7.950	7.323	9.324	-15.516
177.000	2.201	55.234	7.878	7.272	9.026	-15.180
177.125	2.207	58.381	7.794	7.206	8.591	-14.778
177.250	2.213	59.874	7.679	7.106	8.078	-14.281
177.375	2.219	59.306	7.498	6.944	7.638	-13.664
177.500	2.230	58.231	7.220	6.690	7.546	-12.968
177.625	2.246	60.218	6.877	6.369	7.318	-12.282
177.750	2.267	67.190	6.543	6.042	6.774	-11.656
177.875	2.284	77.493	6.312	5.786	6.167	-11.129
178.000	2.289	85.361	6.302	5.702	6.005	-10.790
178.125	2.279	87.230	6.530	5.820	6.144	-10.679
178.250	2.262	83.367	6.956	6.128	6.421	-10.808
178.375	2.242	77.352	7.495	6.571	6.943	-11.137
178.500	2.227	72.431	8.004	7.047	7.605	-11.601
178.625	2.217	68.104	8.355	7.437	8.232	-12.130
178.750	2.211	62.744	8.486	7.661	8.600	-12.676
178.875	2.208	56.839	8.403	7.701	8.782	-13.182
179.000	2.202	52.850	8.166	7.584	8.734	-13.529
179.125	2.192	52.554	7.888	7.401	8.512	-13.641
179.250	2.175	56.110	7.646	7.223	8.267	-13.511
179.375	2.151	59.870	7.468	7.082	8.156	-13.199
179.500	2.129	58.079	7.348	6.982	8.110	-12.733
179.625	2.120	52.336	7.237	6.884	7.995	-12.091
179.750	2.129	48.803	7.087	6.750	7.900	-11.247
179.875	2.158	51.227	6.866	6.551	7.906	-10.233
180.000	2.195	60.554	6.568	6.279	7.836	-9.127
180.125	2.229	72.995	6.237	5.970	7.503	-8.020
180.250	2.252	82.065	5.920	5.665	6.935	-6.964
180.375	2.263	84.304	5.658	5.401	6.212	-5.958
180.500	2.268	82.036	5.481	5.209	5.928	-5.065
180.625	2.271	82.002	5.383	5.089	5.860	-4.331
180.750	2.269	84.658	5.352	5.035	5.718	-3.773
180.875	2.266	85.831	5.380	5.039	5.549	-3.368
181.000	2.264	84.176	5.458	5.093	5.545	-3.106
181.125	2.268	81.722	5.559	5.176	5.642	-2.944
181.250	2.277	80.230	5.656	5.262	5.779	-2.858
181.375	2.288	79.801	5.717	5.323	5.885	-2.815
181.500	2.295	81.158	5.712	5.328	5.909	-2.761
181.625	2.298	82.998	5.643	5.274	5.949	-2.690
181.750	2.301	84.658	5.536	5.180	5.953	-2.633
181.875	2.308	87.143	5.426	5.078	5.796	-2.617
182.000	2.320	89.782	5.359	5.010	5.563	-2.649
182.125	2.329	89.458	5.354	5.001	5.478	-2.705
182.250	2.330	85.415	5.408	5.057	5.537	-2.773
182.375	2.320	80.098	5.507	5.166	5.682	-2.880
182.500	2.304	75.318	5.629	5.309	5.905	-3.075
182.625	2.286	73.231	5.755	5.461	5.999	-3.337
182.750	2.274	75.119	5.885	5.607	5.997	-3.626
182.875	2.270	78.139	6.022	5.744	6.009	-3.921
183.000	2.269	78.241	6.164	5.861	6.062	-4.218
183.125	2.268	76.818	6.278	5.936	6.052	-4.520
183.250	2.266	75.427	6.321	5.935	6.160	-4.813
183.375	2.267	74.092	6.248	5.825	6.351	-5.047
183.500	2.275	72.607	6.035	5.589	6.386	-5.179
183.625	2.290	73.793	5.750	5.288	6.199	-5.278
183.750	2.307	79.445	5.517	5.021	5.822	-5.400
183.875	2.322	86.384	5.501	4.914	5.481	-5.551
184.000	2.337	87.387	5.990	5.181	5.514	-5.727
184.125	2.360	82.505	7.160	5.967	6.076	-5.944
184.250	2.399	77.185	9.119	7.399	7.330	-6.246
184.375	2.453	73.432	11.773	9.484	9.625	-6.696
184.500	2.506	68.949	14.615	11.950	13.922	-7.307
184.625	2.538	63.729	16.774	14.108	19.927	-8.012
184.750	2.536	59.319	17.460	15.215	24.984	-8.787
184.875	2.496	56.515	16.326	14.785	27.211	-9.634
185.000	2.428	56.018	13.771	12.919	24.038	-10.529
185.125	2.353	56.792	11.033	10.648	17.355	-11.409
185.250	2.286	57.774	8.917	8.727	11.888	-12.209
185.375	2.232	58.705	7.633	7.423	9.244	-12.882
185.500	2.196	59.139	7.106	6.757	8.300	-13.428
185.625	2.175	59.064	7.013	6.509	7.872	-13.883
185.750	2.163	60.325	7.120	6.503	7.650	-14.212
185.875	2.158	63.304	7.270	6.602	7.602	-14.372
186.000	2.155	65.400	7.342	6.692	7.609	-14.387
186.125	2.154	66.308	7.309	6.716	7.624	-14.331
186.250	2.155	67.495	7.189	6.667	7.639	-14.239
186.375	2.158	68.259	7.029	6.564	7.617	-14.136
186.500	2.163	66.810	6.885	6.445	7.485	-14.035
186.625	2.166	66.104	6.790	6.341	7.335	-13.953
186.750	2.160	68.271	6.755	6.270	7.273	-13.924
186.875	2.145	71.339	6.769	6.237	7.320	-13.959
187.000	2.123	71.055	6.817	6.240	7.472	-14.048
187.125	2.104	68.021	6.877	6.265	7.693	-14.162
187.250	2.097	66.045	6.935	6.303	8.006	-14.291
187.375	2.103	66.183	6.991	6.352	8.364	-14.433
187.500	2.121	66.812	7.073	6.432	8.639	-14.527
187.625	2.142	66.189	7.223	6.575	8.659	-14.514
187.750	2.162	64.330	7.478	6.805	8.566	-14.389
187.875	2.176	62.623	7.837	7.124	8.468	-14.174
188.000	2.184	62.743	8.235	7.485	8.391	-13.857
188.125	2.187	63.894	8.540	7.784	8.294	-13.444
188.250	2.188	64.832	8.669	7.917	8.172	-12.932
188.375	2.193	65.515	8.554	7.824	7.984	-12.339
188.500	2.204	68.062	8.259	7.506	7.692	-11.751
188.625	2.219	71.858	7.955	7.101	7.215	-11.241
188.750	2.232	73.809	7.659	6.741	6.698	-10.805
188.875	2.237	71.843	7.402	6.509	6.598	-10.401
189.000	2.230	68.111	7.296	6.430	6.933	-9.989
189.125	2.218	66.313	7.267	6.440	7.294	-9.568
189.250	2.212	66.644	7.225	6.465	7.426	-9.147
189.375	2.217	68.071	7.128	6.453	7.317	-8.730
189.500	2.237	70.025	6.977	6.381	6.946	-8.274
189.625	2.262	72.901	6.823	6.275	6.399	-7.773
189.750	2.285	77.092	6.710	6.172	5.938	-7.278
189.875	2.301	81.754	6.662	6.099	5.764	-6.845
190.000	2.310	83.372	6.665	6.059	5.795	-6.519
190.125	2.316	80.436	6.653	6.006	5.800	-6.281
190.250	2.322	75.605	6.563	5.889	5.793	-6.132
190.375	2.330	73.250	6.350	5.668	5.809	-6.094
190.500	2.342	77.282	6.032	5.351	5.802	-6.217
190.625	2.358	83.929	5.753	5.045	5.633	-6.458
190.750	2.377	87.857	5.729	4.903	5.326	-6.795
190.875	2.399	87.918	6.207	5.109	5.214	-7.239
191.000	2.421	85.780	7.535	5.930	5.801	-7.855
191.125	2.433	82.205	9.730	7.445	7.500	-8.658
191.250	2.423	76.435	12.609	9.615	10.614	-9.613
191.375	2.385	68.842	15.731	12.207	15.835	-10.638
191.500	2.326	61.777	18.296	14.683	23.325	-11.650
191.625	2.265	57.276	19.717	16.453	24.833	-12.620
191.750	2.219	56.375	19.869	17.212	21.340	-13.519
191.875	2.194	57.168	19.149	17.102	18.590	-14.291
192.000	2.188	57.026	18.245	16.586	17.838	-14.846
192.125	2.192	56.549	17.609	16.113	17.865	-15.197
192.250	2.199	56.869	17.295	15.821	18.048	-15.385
192.375	2.202	58.849	17.165	15.672	17.487	-15.461
192.500	2.203	62.421	17.061	15.577	15.647	-15.436
192.625	2.201	63.807	16.894	15.470	13.920	-15.324
192.750	2.199	61.206	16.652	15.334	13.626	-15.132
192.875	2.196	57.461	16.387	15.200	14.496	-14.884
193.000	2.194	57.412	16.218	15.147	14.979	-14.562
193.125	2.190	59.240	16.195	15.211	14.611	-14.136
193.250	2.187	58.869	16.217	15.307	14.474	-13.578
193.375	2.191	56.006	16.023	15.213	14.957	-12.876
193.500	2.208	53.537	15.181	14.533	15.451	-12.037
193.625	2.239	55.344	13.580	13.132	15.479	-11.074
193.750	2.280	61.736	11.407	11.144	14.520	-9.996
193.875	2.323	67.734	9.091	8.949	11.995	-8.869
194.000	2.358	68.748	7.176	7.055	8.902	-7.806
194.125	2.383	67.942	5.872	5.683	6.704	-6.883
194.250	2.397	69.827	5.171	4.853	5.734	-6.135
194.375	2.401	75.128	4.972	4.503	5.432	-5.562
194.500	2.395	80.745	5.205	4.593	5.346	-5.206
194.625	2.382	82.570	5.712	4.991	5.333	-5.083
194.750	2.360	79.067	6.354	5.575	5.359	-5.169
194.875	2.332	72.639	6.979	6.206	5.447	-5.384
195.000	2.303	67.386	7.395	6.701	5.750	-5.624
195.125	2.284	65.474	7.522	6.953	6.223	-5.819
195.250	2.281	66.724	7.390	6.951	6.575	-5.965
195.375	2.295	68.955	7.119	6.783	6.617	-6.108
195.500	2.321	69.730	6.898	6.608	6.338	-6.268
195.625	2.346	70.877	6.856	6.560	6.146	-6.417
195.750	2.363	73.447	7.026	6.696	6.358	-6.561
195.875	2.368	75.514	7.375	7.005	6.932	-6.730
196.000	2.364	73.686	7.829	7.436	7.279	-6.979
196.125	2.359	70.421	8.283	7.890	7.521	-7.308
196.250	2.356	70.092	8.661	8.279	7.814	-7.682
196.375	2.354	72.338	8.910	8.542	8.050	-8.036
196.500	2.351	72.783	8.982	8.622	8.032	-8.340
196.625	2.345	70.426	8.902	8.540	7.963	-8.593
196.750	2.338	68.651	8.707	8.330	7.906	-8.774
196.875	2.332	69.100	8.440	8.032	7.888	-8.862
197.000	2.330	69.742	8.134	7.679	7.706	-8.855
197.125	2.331	69.594	7.817	7.301	7.368	-8.818
197.250	2.335	70.039	7.539	6.940	7.189	-8.798
197.375	2.341	71.890	7.407	6.679	7.411	-8.813
197.500	2.352	74.475	7.697	6.720	7.630	-8.862
197.625	2.368	75.036	8.720	7.256	7.690	-8.975
197.750	2.389	71.954	10.816	8.526	8.297	-9.202
197.875	2.414	67.400	14.267	10.786	10.499	-9.573
198.000	2.437	64.897	19.258	14.378	15.494	-10.080
198.125	2.457	63.501	25.234	19.095	23.193	-10.638
198.250	2.470	61.915	31.166	24.473	28.653	-11.203
198.375	2.475	61.771	36.505	29.851	30.429	-11.785
198.500	2.475	64.367	40.785	34.481	31.341	-12.379
198.625	2.477	65.647	44.397	38.368	33.208	-12.948
198.750	2.485	63.364	47.963	41.964	35.248	-13.431
198.875	2.504	59.462	51.726	45.590	41.963	-13.814
199.000	2.527	56.858	55.079	48.892	55.638	-14.122
199.125	2.540	56.536	57.020	51.084	76.854	-14.403
199.250	2.532	57.811	56.784	51.457	91.909	-14.677
199.375	2.506	59.040	54.304	49.812	77.297	-14.913
199.500	2.473	58.969	50.378	46.663	52.417	-15.082
199.625	2.448	58.830	46.499	43.310	39.666	-15.231
199.750	2.433	59.941	43.593	40.656	34.937	-15.387
199.875	2.428	61.073	41.934	39.050	33.384	-15.518
200.000	2.426	60.372	41.457	38.523	32.465	-15.585
200.125	2.428	59.207	41.627	38.635	31.866	-15.593
200.250	2.430	58.726	41.882	38.898	31.375	-15.554
200.375	2.438	58.582	41.605	38.761	30.989	-15.483
200.500	2.450	57.778	40.036	37.508	32.229	-15.368
200.625	2.460	57.702	37.195	35.072	36.030	-15.213
200.750	2.461	58.323	33.720	31.958	42.970	-15.059
200.875	2.449	59.221	30.638	29.046	43.281	-14.948
201.000	2.428	61.177	29.185	27.413	32.412	-14.886
201.125	2.406	61.605	29.668	27.399	24.011	-14.854
201.250	2.392	58.195	31.839	28.917	23.966	-14.835
201.375	2.387	52.983	35.062	31.558	29.380	-14.818
201.500	2.392	51.339	38.373	34.597	33.910	-14.844
201.625	2.409	53.165	40.899	37.174	35.202	-14.901
201.750	2.434	55.752	42.252	38.766	36.423	-14.937
201.875	2.459	57.751	42.608	39.360	37.464	-14.922
202.000	2.471	57.927	42.551	39.394	38.041	-14.884
202.125	2.462	56.630	42.650	39.433	39.034	-14.844
202.250	2.431	55.580	43.093	39.701	40.340	-14.820
202.375	2.390	55.802	43.840	40.203	39.341	-14.816
202.500	2.356	55.587	44.739	40.843	37.222	-14.799
202.625	2.343	54.410	45.534	41.417	35.153	-14.781
202.750	2.353	53.696	45.988	41.728	33.367	-14.799
202.875	2.377	53.026	45.944	41.637	32.268	-14.862
203.000	2.396	51.835	45.352	41.084	31.366	-14.937
203.125	2.398	51.587	44.512	40.298	29.126	-14.987
203.250	2.378	53.045	43.844	39.618	26.423	-15.019
203.375	2.345	55.496	43.753	39.390	25.470	-15.067
203.500	2.314	58.197	44.591	39.956	26.023	-15.122
203.625	2.294	59.362	46.198	41.253	27.505	-15.139
203.750	2.284	57.578	48.207	43.023	29.848	-15.102
203.875	2.288	54.306	50.118	44.861	31.793	-15.042
204.000	2.300	53.424	51.278	46.177	33.184	-14.968
204.125	2.313	54.222	51.392	46.625	33.337	-14.883
204.250	2.317	54.171	50.424	46.095	33.771	-14.752
204.375	2.308	53.588	48.551	44.691	35.110	-14.552
204.500	2.285	53.790	46.101	42.668	34.173	-14.311
204.625	2.261	54.085	43.550	40.458	32.559	-14.076
204.750	2.244	54.514	41.233	38.372	29.993	-13.821
204.875	2.239	55.713	39.364	36.620	27.544	-13.501
205.000	2.247	56.863	38.154	35.404	25.896	-13.116
205.125	2.259	57.132	37.580	34.731	25.512	-12.703
205.250	2.272	57.414	37.592	34.578	25.976	-12.317
205.375	2.276	58.155	38.116	34.898	26.993	-11.978
205.500	2.263	57.581	39.070	35.646	28.872	-11.646
205.625	2.240	55.628	40.267	36.651	30.354	-11.305
205.750	2.217	54.759	41.573	37.779	31.002	-11.006
205.875	2.206	54.200	42.912	38.936	31.329	-10.771
206.000	2.215	52.971	44.239	40.059	30.512	-10.567
206.125	2.240	54.315	45.531	41.137	27.188	-10.378
206.250	2.270	58.259	46.736	42.156	20.618	-10.197
206.375	2.292	60.990	47.722	43.041	14.372	-10.026
206.500	2.296	58.345	48.125	43.514	12.962	-9.892
206.625	2.281	53.581	47.611	43.262	15.704	-9.755
206.750	2.254	50.391	45.902	41.990	21.196	-9.596
206.875	2.230	48.840	42.953	39.589	28.171	-9.436
207.000	2.230	49.899	39.056	36.254	33.208	-9.314
207.125	2.256	53.067	35.003	32.691	31.788	-9.222
207.250	2.298	57.799	31.450	29.509	25.684	-9.128
207.375	2.340	62.787	28.756	27.050	20.240	-9.012
207.500	2.361	66.163	27.055	25.461	19.214	-8.891
207.625	2.360	66.903	26.025	24.485	20.515	-8.820
207.750	2.344	65.260	25.365	23.868	21.907	-8.798
207.875	2.316	63.191	24.871	23.427	22.452	-8.789
208.000	2.275	63.809	24.473	23.081	22.124	-8.781
208.125	2.230	65.711	24.218	22.846	20.311	-8.778
208.250	2.196	66.463	24.185	22.790	17.686	-8.800
208.375	2.183	67.029	24.392	22.931	15.655	-8.858
208.500	2.196	69.072	24.741	23.197	15.218	-8.905
208.625	2.223	70.640	25.055	23.432	16.762	-8.909
208.750	2.247	69.194	25.250	23.551	20.336	-8.884
208.875	2.259	65.674	25.392	23.593	23.787	-8.857
209.000	2.266	64.319	25.748	23.775	23.821	-8.830
209.125	2.281	64.838	26.547	24.320	21.973	-8.794
209.250	2.308	64.523	27.839	25.321	21.696	-8.712
209.375	2.343	62.234	29.425	26.665	23.744	-8.606
209.500	2.367	59.400	30.809	27.977	27.973	-8.545
209.625	2.367	57.679	31.518	28.804	32.548	-8.531
209.750	2.342	57.686	31.319	28.848	34.531	-8.519
209.875	2.305	59.643	30.303	28.099	32.450	-8.494
210.000	2.273	62.611	28.825	26.820	29.168	-8.468
210.125	2.255	63.516	27.337	25.450	26.029	-8.448
210.250	2.250	62.979	26.029	24.212	23.911	-8.447
210.375	2.257	63.005	24.890	23.133	22.963	-8.433
210.500	2.271	63.013	23.878	22.189	22.685	-8.406
210.625	2.287	63.394	23.055	21.400	22.320	-8.386
210.750	2.304	65.759	22.617	20.907	21.512	-8.402
210.875	2.321	69.092	22.814	20.903	20.080	-8.450
211.000	2.334	69.417	23.934	21.653	18.004	-8.504
211.125	2.347	67.613	25.859	23.130	18.398	-8.557
211.250	2.356	66.691	28.316	25.176	21.371	-8.621
211.375	2.363	66.453	30.923	27.503	25.722	-8.724
211.500	2.366	65.858	33.178	29.664	28.767	-8.828
211.625	2.365	67.074	34.787	31.299	29.978	-8.891
211.750	2.363	70.197	35.675	32.252	28.824	-8.910
211.875	2.359	72.103	35.937	32.571	26.817	-8.917
212.000	2.355	70.675	35.735	32.408	25.403	-8.931
212.125	2.353	69.022	35.325	32.027	24.849	-8.932
212.250	2.357	69.327	34.907	31.618	24.277	-8.941
212.375	2.364	69.995	34.667	31.342	23.942	-8.950
212.500	2.372	68.570	34.826	31.399	23.935	-8.970
212.625	2.373	66.414	35.412	31.839	24.113	-9.015
212.750	2.368	65.694	36.337	32.618	25.009	-9.060
212.875	2.359	65.449	37.416	33.601	26.545	-9.087
213.000	2.351	63.306	38.380	34.572	27.538	-9.124
213.125	2.346	61.924	39.068	35.353	27.081	-9.198
213.250	2.344	63.517	39.465	35.886	24.694	-9.273
213.375	2.346	65.976	39.665	36.229	20.941	-9.320
213.500	2.352	65.784	39.808	36.490	17.611	-9.338
213.625	2.359	64.721	39.974	36.752	15.661	-9.371
213.750	2.366	65.848	40.136	36.999	15.000	-9.429
213.875	2.367	67.857	40.206	37.155	15.027	-9.491
214.000	2.359	69.276	40.074	37.112	15.087	-9.501
214.125	2.342	69.684	39.744	36.870	15.246	-9.466
214.250	2.318	68.673	39.289	36.497	15.579	-9.429
214.375	2.292	67.178	38.821	36.094	16.128	-9.424
214.500	2.273	66.739	38.467	35.775	16.838	-9.430
214.625	2.263	66.956	38.241	35.564	17.778	-9.389
214.750	2.266	66.053	38.068	35.410	18.809	-9.312
214.875	2.278	64.057	37.833	35.223	19.819	-9.230
215.000	2.296	62.392	37.410	34.890	20.859	-9.176
215.125	2.312	61.385	36.792	34.397	21.973	-9.134
215.250	2.325	62.220	36.045	33.790	23.016	-9.075
215.375	2.331	65.302	35.271	33.159	24.124	-8.976
215.500	2.331	67.296	34.591	32.621	25.724	-8.877
215.625	2.325	66.624	34.072	32.244	27.166	-8.816
215.750	2.317	64.373	33.745	32.055	28.068	-8.774
215.875	2.313	62.409	33.600	32.040	28.839	-8.713
216.000	2.326	63.164	33.548	32.107	29.365	-8.658
216.125	2.353	66.210	33.378	32.056	30.276	-8.629
216.250	2.388	67.686	32.847	31.654	31.431	-8.635
216.375	2.417	65.233	31.752	30.708	32.811	-8.663
216.500	2.428	62.660	29.971	29.083	32.985	-8.684
216.625	2.425	63.493	27.776	27.015	31.887	-8.710
216.750	2.417	65.939	25.540	24.847	28.657	-8.761
216.875	2.409	66.838	23.627	22.911	24.602	-8.826
217.000	2.399	64.848	22.374	21.527	21.938	-8.861
217.125	2.385	62.898	21.778	20.729	20.929	-8.863
217.250	2.366	63.455	21.727	20.448	20.683	-8.844
217.375	2.347	65.180	22.051	20.562	20.597	-8.834
217.500	2.334	65.607	22.580	20.928	20.551	-8.822
217.625	2.334	66.466	23.150	21.380	20.755	-8.755
217.750	2.344	68.341	23.687	21.830	21.659	-8.620
217.875	2.363	69.918	24.183	22.253	22.634	-8.448
218.000	2.385	70.090	24.668	22.666	22.611	-8.282
218.125	2.406	69.692	25.178	23.091	22.147	-8.123
218.250	2.424	67.853	25.708	23.523	22.225	-7.936
218.375	2.440	64.587	26.206	23.918	22.940	-7.724
218.500	2.449	63.026	26.532	24.161	23.569	-7.523
218.625	2.447	63.466	26.569	24.153	24.041	-7.349
218.750	2.434	63.730	26.228	23.814	24.094	-7.209
218.875	2.412	61.980	25.472	23.103	24.566	-7.096
219.000	2.385	59.476	24.308	22.021	24.057	-7.002
219.125	2.363	57.292	22.927	20.729	22.734	-6.944
219.250	2.349	55.965	21.534	19.405	20.997	-6.919
219.375	2.347	56.172	20.317	18.209	18.576	-6.892
219.500	2.356	56.298	19.476	17.316	15.668	-6.832
219.625	2.369	54.635	19.051	16.776	13.495	-6.748
219.750	2.382	52.107	19.027	16.588	12.402	-6.652
219.875	2.395	51.866	19.328	16.706	11.948	-6.523
220.000	2.410	54.489	19.810	17.029	11.419	-6.333
220.125	2.431	57.065	20.233	17.361	11.056	-6.085
220.250	2.453	57.576	20.379	17.513	11.073	-5.824
220.375	2.467	55.346	20.102	17.346	11.668	-5.579
220.500	2.462	53.776	19.317	16.768	12.727	-5.348
220.625	2.440	55.425	18.207	15.904	13.665	-5.105
220.750	2.412	58.917	17.005	14.933	13.876	-4.870
220.875	2.393	61.144	15.913	14.022	13.383	-4.677
221.000	2.392	61.038	15.068	13.289	12.562	-4.534
221.125	2.405	60.392	14.386	12.680	11.374	-4.406
221.250	2.418	60.587	13.691	12.062	10.593	-4.252
221.375	2.419	61.385	12.802	11.281	10.188	-4.055
221.500	2.399	62.075	11.573	10.213	9.588	-3.859
221.625	2.364	61.953	10.071	8.937	9.073	-3.695
221.750	2.324	62.139	8.501	7.616	8.447	-3.534
221.875	2.290	63.783	7.084	6.423	7.297	-3.362
222.000	2.270	67.605	5.946	5.523	6.214	-3.201
222.125	2.263	72.140	5.361	4.921	5.489	-3.080
222.250	2.261	74.631	5.099	4.578	4.901	-2.999
222.375	2.257	72.921	5.031	4.437	4.488	-2.950
222.500	2.247	69.000	5.092	4.449	4.368	-2.913
222.625	2.237	66.825	5.207	4.531	4.396	-2.904
222.750	2.233	67.992	5.317	4.624	4.483	-2.926
222.875	2.238	70.517	5.380	4.686	4.580	-2.965
223.000	2.249	72.323	5.355	4.680	4.633	-2.984
223.125	2.263	72.386	5.255	4.611	4.596	-2.969
223.250	2.275	70.792	5.112	4.501	4.511	-2.964
223.375	2.283	69.723	4.956	4.381	4.390	-2.990
223.500	2.291	70.741	4.827	4.285	4.260	-3.028
223.625	2.299	72.942	4.732	4.227	4.208	-3.037
223.750	2.309	73.722	4.663	4.207	4.246	-3.030
223.875	2.318	72.137	4.659	4.220	4.333	-3.030
224.000	2.325	70.954	4.706	4.255	4.391	-3.061
224.125	2.331	71.182	4.772	4.299	4.374	-3.103
224.250	2.336	71.569	4.818	4.343	4.303	-3.114
224.375	2.342	71.013	4.849	4.381	4.277	-3.085
224.500	2.346	70.731	4.878	4.400	4.400	-3.065
224.625	2.345	71.456	4.881	4.397	4.581	-3.078
224.750	2.337	72.965	4.855	4.375	4.716	-3.096
224.875	2.321	76.492	4.831	4.354	4.745	-3.091
225.000	2.304	80.724	4.861	4.367	4.697	-3.083
225.125	2.292	80.553	4.965	4.432	4.622	-3.102
225.250	2.288	74.856	5.131	4.547	4.604	-3.166
225.375	2.292	69.505	5.313	4.684	4.707	-3.258
225.500	2.302	69.719	5.434	4.788	4.879	-3.324
225.625	2.313	71.068	5.447	4.817	4.983	-3.391
225.750	2.321	70.832	5.351	4.757	4.978	-3.493
225.875	2.324	70.096	5.190	4.632	4.861	-3.621
226.000	2.322	70.211	5.046	4.493	4.644	-3.737
226.125	2.315	69.496	4.990	4.399	4.475	-3.829
226.250	2.308	68.805	5.053	4.387	4.471	-3.896
226.375	2.303	69.504	5.231	4.466	4.616	-3.963
226.500	2.301	68.839	5.492	4.630	4.783	-4.028
226.625	2.306	66.373	5.773	4.840	4.962	-4.056
226.750	2.317	64.759	6.020	5.053	5.201	-4.049
226.875	2.334	65.742	6.186	5.228	5.481	-4.031
227.000	2.350	68.921	6.228	5.312	5.810	-4.021
227.125	2.361	71.039	6.153	5.297	6.052	-4.006
227.250	2.361	71.323	6.000	5.200	6.135	-3.974
227.375	2.348	71.183	5.821	5.063	5.918	-3.908
227.500	2.324	71.297	5.691	4.952	5.590	-3.848
227.625	2.298	70.825	5.640	4.908	5.352	-3.820
227.750	2.282	70.548	5.661	4.936	5.303	-3.795
227.875	2.281	72.450	5.719	5.013	5.404	-3.744
228.000	2.300	75.327	5.763	5.089	5.544	-3.673
228.125	2.326	76.196	5.761	5.124	5.483	-3.615
228.250	2.346	76.629	5.705	5.100	5.262	-3.568
228.375	2.353	80.002	5.610	5.023	4.970	-3.529
228.500	2.342	87.324	5.498	4.910	4.831	-3.482
228.625	2.323	94.502	5.388	4.788	4.879	-3.413
228.750	2.307	95.952	5.289	4.671	4.935	-3.352
228.875	2.302	90.525	5.208	4.570	4.799	-3.313
229.000	2.308	82.860	5.153	4.493	4.600	-3.282
229.125	2.316	77.321	5.127	4.447	4.463	-3.227
229.250	2.317	75.118	5.127	4.431	4.424	-3.169
229.375	2.308	75.188	5.142	4.439	4.461	-3.149
229.500	2.296	77.215	5.152	4.454	4.571	-3.162
229.625	2.287	81.345	5.134	4.455	4.741	-3.168
229.750	2.285	85.649	5.079	4.429	4.929	-3.156
229.875	2.287	89.546	4.993	4.371	4.999	-3.151
230.000	2.287	91.331	4.900	4.293	4.908	-3.175
230.125	2.286	87.918	4.835	4.223	4.753	-3.219
230.250	2.288	78.785	4.825	4.188	4.630	-3.251
230.375	2.293	69.237	4.884	4.204	4.621	-3.263
230.500	2.300	68.337	5.013	4.278	4.702	-3.276
230.625	2.306	73.636	5.184	4.388	4.852	-3.320
230.750	2.305	77.963	5.358	4.505	5.100	-3.378
230.875	2.300	78.920	5.496	4.605	5.339	-3.417
231.000	2.290	77.774	5.552	4.659	5.376	-3.424
231.125	2.281	76.359	5.530	4.666	5.310	-3.438
231.250	2.275	74.590	5.455	4.634	5.264	-3.481
231.375	2.274	72.779	5.369	4.583	5.222	-3.527
231.500	2.278	72.810	5.322	4.540	5.137	-3.542
231.625	2.285	74.760	5.329	4.526	5.082	-3.553
231.750	2.293	77.120	5.383	4.545	5.111	-3.580
231.875	2.303	79.299	5.460	4.588	5.185	-3.626
232.000	2.311	81.944	5.518	4.628	5.266	-3.674
232.125	2.320	83.284	5.523	4.639	5.306	-3.701
232.250	2.328	81.765	5.462	4.604	5.300	-3.735
232.375	2.333	78.439	5.343	4.523	5.244	-3.784
232.500	2.332	76.295	5.199	4.416	5.100	-3.850
232.625	2.326	75.745	5.077	4.314	4.913	-3.906
232.750	2.314	76.259	5.004	4.241	4.752	-3.962
232.875	2.297	76.547	4.989	4.211	4.679	-4.053
