#Depth	DEN	GR	RT	RI	RXO	SP
120.125	2.278	79.288	8.533	7.142	7.702	-13.926
120.250	2.281	78.200	8.812	7.402	8.211	-14.082
120.375	2.285	76.894	8.922	7.578	8.799	-14.227
120.500	2.292	76.499	8.861	7.631	9.135	-14.314
120.625	2.303	76.020	8.701	7.573	9.186	-14.348
120.750	2.314	75.814	8.576	7.492	8.927	-14.380
120.875	2.320	76.813	8.548	7.444	8.552	-14.391
121.000	2.317	77.764	8.592	7.439	8.321	-14.396
121.125	2.303	76.275	8.589	7.426	8.301	-14.362
121.250	2.286	75.889	8.428	7.332	8.204	-14.275
121.375	2.272	80.819	8.086	7.124	7.726	-14.181
121.500	2.263	88.463	7.646	6.833	6.984	-14.128
121.625	2.260	91.696	7.302	6.563	6.310	-14.130
121.750	2.259	90.749	7.193	6.433	6.112	-14.145
121.875	2.254	90.048	7.356	6.504	6.295	-14.170
122.000	2.243	91.233	7.721	6.772	6.652	-14.248
122.125	2.227	88.960	8.146	7.161	7.072	-14.399
122.250	2.212	83.478	8.466	7.508	7.498	-14.562
122.375	2.203	78.819	8.585	7.698	7.695	-14.682
122.500	2.201	79.162	8.482	7.679	7.464	-14.758
122.625	2.207	84.985	8.207	7.467	7.039	-14.816
122.750	2.214	89.815	7.929	7.200	6.700	-14.878
122.875	2.220	90.942	7.768	6.976	6.623	-14.941
123.000	2.220	89.042	7.775	6.845	6.741	-14.977
123.125	2.215	86.619	7.907	6.800	7.031	-15.023
123.250	2.205	83.922	8.010	6.763	7.495	-15.090
123.375	2.194	78.941	7.997	6.682	7.921	-15.169
123.500	2.184	74.103	7.881	6.554	8.274	-15.247
123.625	2.180	74.926	7.872	6.487	8.468	-15.275
123.750	2.183	79.381	8.311	6.686	8.991	-15.237
123.875	2.202	80.550	9.635	7.469	10.956	-15.133
124.000	2.243	74.397	12.404	9.335	15.805	-14.947
124.125	2.315	65.118	17.631	13.369	25.554	-14.659
124.250	2.407	60.376	25.189	19.818	39.866	-14.369
124.375	2.503	58.640	34.359	28.367	56.900	-14.128
124.500	2.584	55.783	43.332	37.528	71.631	-13.940
124.625	2.634	51.482	48.254	43.288	76.770	-13.750
124.750	2.660	50.234	48.925	44.563	76.221	-13.572
124.875	2.668	49.484	47.454	44.645	71.728	-13.448
125.000	2.657	51.811	40.375	38.943	62.150	-13.406
125.125	2.618	54.787	30.314	29.779	48.627	-13.405
125.250	2.556	60.624	21.163	21.170	33.058	-13.372
125.375	2.482	70.042	14.398	14.645	18.833	-13.281
125.500	2.406	80.424	10.123	10.340	9.796	-13.140
125.625	2.341	87.456	8.010	7.994	7.075	-13.014
125.750	2.293	89.305	7.038	6.745	6.320	-12.878
125.875	2.264	85.952	6.738	6.215	6.259	-12.704
126.000	2.254	80.520	6.784	6.132	6.243	-12.487
126.125	2.260	79.337	6.969	6.322	6.187	-12.312
126.250	2.275	83.558	7.158	6.604	6.054	-12.227
126.375	2.293	89.159	7.313	6.899	6.009	-12.236
126.500	2.310	91.994	7.416	7.155	6.086	-12.340
126.625	2.324	89.773	7.426	7.299	6.255	-12.569
126.750	2.332	85.051	7.337	7.305	6.347	-12.929
126.875	2.334	82.017	7.171	7.175	6.349	-13.406
127.000	2.328	82.134	6.998	6.964	6.305	-14.027
127.125	2.314	84.705	6.959	6.786	6.258	-14.803
127.250	2.295	85.809	7.134	6.743	6.302	-15.653
127.375	2.273	82.615	7.536	6.882	6.585	-16.554
127.500	2.248	76.603	8.093	7.185	7.194	-17.460
127.625	2.222	70.841	8.639	7.573	8.102	-18.293
127.750	2.197	67.628	9.031	7.917	8.937	-19.042
127.875	2.175	65.959	9.273	8.172	9.435	-19.722
128.000	2.160	64.688	9.569	8.417	9.655	-20.272
128.125	2.163	66.017	10.447	8.987	9.989	-20.602
128.250	2.192	66.408	12.232	10.187	11.161	-20.774
128.375	2.254	63.378	14.946	12.149	14.041	-20.855
128.500	2.343	56.535	18.125	14.662	18.895	-20.920
128.625	2.426	51.977	20.618	16.965	24.642	-21.010
128.750	2.464	53.112	21.418	18.125	28.797	-21.118
128.875	2.437	56.516	20.124	17.595	27.710	-21.272
129.000	2.360	58.856	17.232	15.568	21.295	-21.509
129.125	2.274	59.083	14.003	12.976	14.785	-21.814
129.250	2.210	59.602	11.530	10.825	10.858	-22.138
129.375	2.176	61.655	10.054	9.394	9.251	-22.464
129.500	2.164	64.545	9.400	8.630	8.794	-22.776
129.625	2.162	67.987	9.296	8.405	8.770	-23.089
129.750	2.160	69.790	9.371	8.426	8.792	-23.375
129.875	2.157	68.712	9.470	8.549	8.836	-23.582
130.000	2.155	66.456	9.529	8.681	8.868	-23.716
130.125	2.156	65.972	9.546	8.776	8.877	-23.847
130.250	2.159	67.402	9.557	8.837	8.901	-23.981
130.375	2.163	68.140	9.573	8.868	8.966	-24.076
130.500	2.166	67.424	9.588	8.872	9.061	-24.128
130.625	2.169	68.133	9.581	8.846	9.205	-24.134
130.750	2.173	69.019	9.552	8.805	9.344	-24.133
130.875	2.181	69.410	9.525	8.767	9.477	-24.135
131.000	2.192	68.930	9.537	8.749	9.746	-24.135
131.125	2.202	65.657	9.632	8.762	10.386	-24.118
131.250	2.210	62.207	9.795	8.791	11.328	-24.124
131.375	2.212	61.193	9.990	8.821	12.324	-24.179
131.500	2.208	61.321	10.165	8.836	12.791	-24.236
131.625	2.199	60.338	10.250	8.828	12.004	-24.247
131.750	2.189	59.728	10.224	8.803	10.103	-24.230
131.875	2.180	61.787	10.104	8.767	9.171	-24.211
132.000	2.175	64.275	9.943	8.722	8.947	-24.209
132.125	2.174	63.998	9.817	8.669	8.937	-24.218
132.250	2.174	62.588	9.755	8.612	8.900	-24.196
132.375	2.173	61.291	9.739	8.554	8.815	-24.136
132.500	2.171	61.029	9.728	8.496	8.704	-24.084
132.625	2.169	61.078	9.697	8.446	8.557	-24.079
132.750	2.170	61.171	9.666	8.413	8.418	-24.094
132.875	2.173	61.686	9.673	8.405	8.339	-24.111
133.000	2.178	61.626	9.739	8.423	8.307	-24.124
133.125	2.181	60.165	9.848	8.463	8.336	-24.134
133.250	2.182	58.988	9.941	8.500	8.466	-24.144
133.375	2.179	59.005	9.975	8.516	8.651	-24.151
133.500	2.176	59.780	9.942	8.506	8.745	-24.141
133.625	2.172	60.142	9.876	8.478	8.729	-24.132
133.750	2.168	61.150	9.839	8.455	8.713	-24.134
133.875	2.167	63.591	9.858	8.454	8.740	-24.131
134.000	2.168	65.269	9.917	8.477	8.906	-24.100
134.125	2.172	62.472	9.957	8.512	9.143	-24.052
134.250	2.177	58.716	9.934	8.534	9.336	-24.021
134.375	2.182	58.023	9.848	8.533	9.417	-24.021
134.500	2.184	58.522	9.735	8.506	9.409	-24.029
134.625	2.184	59.062	9.652	8.462	9.358	-23.988
134.750	2.182	59.918	9.625	8.417	9.323	-23.928
134.875	2.182	59.777	9.648	8.376	9.349	-23.896
135.000	2.183	58.482	9.690	8.341	9.407	-23.886
135.125	2.183	58.040	9.716	8.313	9.516	-23.857
135.250	2.182	58.354	9.707	8.293	9.623	-23.789
135.375	2.180	56.365	9.666	8.286	9.698	-23.697
135.500	2.177	53.551	9.611	8.295	9.741	-23.634
135.625	2.175	55.904	9.580	8.315	9.712	-23.622
135.750	2.174	59.474	9.598	8.333	9.658	-23.589
135.875	2.174	60.346	9.657	8.343	9.605	-23.508
136.000	2.173	57.130	9.726	8.340	9.586	-23.405
136.125	2.173	53.045	9.760	8.323	9.616	-23.320
136.250	2.175	53.079	9.754	8.293	9.671	-23.248
136.375	2.177	56.891	9.730	8.256	9.718	-23.143
136.500	2.178	59.101	9.719	8.222	9.748	-22.983
136.625	2.175	55.669	9.754	8.220	9.769	-22.789
136.750	2.171	51.981	9.829	8.273	9.780	-22.592
136.875	2.173	51.781	9.930	8.384	9.816	-22.372
137.000	2.187	55.084	10.034	8.531	9.848	-22.142
137.125	2.213	60.359	10.103	8.658	9.836	-21.888
137.250	2.237	64.770	10.101	8.712	9.767	-21.595
137.375	2.247	66.097	10.010	8.668	9.686	-21.270
137.500	2.238	66.227	9.841	8.534	9.609	-20.898
137.625	2.218	68.191	9.640	8.352	9.424	-20.494
137.750	2.200	68.063	9.469	8.193	9.111	-20.106
137.875	2.191	66.203	9.363	8.098	8.796	-19.775
138.000	2.190	66.970	9.330	8.098	8.545	-19.467
138.125	2.195	68.078	9.375	8.226	8.395	-19.134
138.250	2.202	65.989	9.482	8.464	8.332	-18.810
138.375	2.210	62.847	9.655	8.790	8.365	-18.509
138.500	2.219	62.335	9.887	9.152	8.501	-18.249
138.625	2.225	62.901	10.105	9.446	8.738	-17.971
138.750	2.229	63.055	10.183	9.571	8.930	-17.611
138.875	2.232	65.166	10.018	9.450	8.915	-17.144
139.000	2.239	69.563	9.575	9.066	8.576	-16.602
139.125	2.250	75.135	8.902	8.456	7.874	-16.004
139.250	2.264	80.694	8.190	7.772	6.965	-15.351
139.375	2.276	86.170	7.564	7.117	6.146	-14.677
139.500	2.285	90.878	7.079	6.553	5.674	-14.005
139.625	2.293	93.998	6.727	6.108	5.541	-13.382
139.750	2.304	96.077	6.422	5.752	5.452	-12.845
139.875	2.318	97.150	6.154	5.487	5.353	-12.393
140.000	2.333	97.419	6.009	5.360	5.347	-11.996
140.125	2.339	96.638	6.246	5.530	5.610	-11.705
140.250	2.329	97.321	7.016	6.094	6.429	-11.558
140.375	2.301	98.748	8.392	7.133	8.079	-11.525
140.500	2.260	95.619	10.270	8.634	10.565	-11.540
140.625	2.217	85.657	12.336	10.448	13.234	-11.573
140.750	2.183	75.554	14.125	12.200	14.853	-11.599
140.875	2.164	71.864	15.357	13.597	14.575	-11.589
141.000	2.157	72.715	15.981	14.495	13.535	-11.532
141.125	2.159	74.536	16.170	14.928	13.047	-11.401
141.250	2.166	77.087	16.308	15.200	13.093	-11.232
141.375	2.174	79.587	16.544	15.451	13.378	-11.050
141.500	2.181	79.197	16.854	15.693	13.597	-10.895
141.625	2.186	74.336	17.073	15.814	13.632	-10.743
141.750	2.190	70.883	17.088	15.744	13.793	-10.604
141.875	2.194	70.911	16.869	15.469	14.169	-10.536
142.000	2.197	72.485	16.448	15.024	14.426	-10.573
142.125	2.197	72.383	15.870	14.472	14.295	-10.705
142.250	2.193	72.530	15.230	13.902	14.019	-10.825
142.375	2.185	74.973	14.587	13.367	13.737	-10.907
142.500	2.174	77.898	13.976	12.905	13.498	-10.976
142.625	2.163	77.900	13.499	12.574	13.205	-11.050
142.750	2.157	76.542	13.196	12.389	13.040	-11.118
142.875	2.155	76.113	13.174	12.377	13.238	-11.165
143.000	2.155	76.110	13.424	12.560	13.604	-11.202
143.125	2.157	74.685	14.150	12.977	14.069	-11.215
143.250	2.157	73.902	15.103	13.556	14.514	-11.188
143.375	2.155	76.306	15.887	14.187	14.848	-11.125
143.500	2.150	80.294	16.278	14.681	14.922	-10.994
143.625	2.145	80.166	16.030	14.682	14.750	-10.784
143.750	2.148	76.860	15.037	14.047	14.353	-10.529
143.875	2.165	77.025	13.383	12.781	13.457	-10.223
144.000	2.200	84.168	11.385	11.115	11.852	-9.874
144.125	2.248	93.920	9.540	9.454	9.318	-9.585
144.250	2.290	99.143	8.199	8.137	7.135	-9.429
144.375	2.314	98.712	7.498	7.308	6.148	-9.392
144.500	2.315	94.971	7.422	6.998	6.152	-9.457
144.625	2.294	90.090	7.925	7.244	6.640	-9.659
144.750	2.267	87.851	8.747	7.875	7.302	-9.996
144.875	2.237	87.510	9.736	8.779	8.204	-10.452
145.000	2.208	85.262	10.773	9.825	9.348	-10.964
145.125	2.184	79.917	11.802	10.890	10.645	-11.400
145.250	2.172	75.134	12.840	11.917	11.913	-11.740
145.375	2.184	74.215	13.919	12.916	12.960	-12.021
145.500	2.229	76.439	15.028	13.898	13.666	-12.265
145.625	2.307	78.466	16.056	14.798	14.426	-12.442
145.750	2.387	77.797	16.856	15.505	15.476	-12.549
145.875	2.437	74.662	17.319	15.920	16.433	-12.637
146.000	2.433	71.755	17.461	16.031	16.366	-12.745
146.125	2.376	72.447	17.481	15.966	14.812	-12.893
146.250	2.305	75.490	17.699	16.003	14.749	-13.039
146.375	2.244	77.699	18.287	16.343	15.996	-13.168
146.500	2.202	75.291	19.243	17.072	17.782	-13.296
146.625	2.178	69.823	20.398	18.156	19.335	-13.435
146.750	2.164	67.972	21.457	19.307	20.243	-13.571
146.875	2.159	69.630	22.271	20.289	20.845	-13.708
147.000	2.163	69.547	22.854	20.980	21.362	-13.846
147.125	2.177	64.623	23.423	21.457	21.437	-14.001
147.250	2.192	61.289	24.269	22.050	21.194	-14.195
147.375	2.202	63.569	25.581	23.023	21.540	-14.401
147.500	2.201	67.475	27.405	24.524	23.210	-14.613
147.625	2.187	66.041	29.591	26.544	26.902	-14.833
147.750	2.171	63.059	31.672	28.672	30.771	-15.074
147.875	2.158	63.004	33.240	30.494	33.273	-15.290
148.000	2.151	65.633	34.039	31.674	33.533	-15.450
148.125	2.150	68.087	34.039	32.018	32.548	-15.546
148.250	2.152	68.717	33.783	31.929	31.522	-15.613
148.375	2.156	67.772	33.732	31.826	30.921	-15.687
148.500	2.161	67.191	34.203	32.089	30.777	-15.735
148.625	2.166	66.748	35.333	33.009	32.160	-15.723
148.750	2.170	65.167	36.735	34.363	33.937	-15.673
148.875	2.173	63.612	37.924	35.736	35.910	-15.615
149.000	2.174	63.888	38.309	36.531	37.488	-15.553
149.125	2.175	63.554	37.148	35.917	37.343	-15.472
149.250	2.176	61.463	34.616	33.889	35.921	-15.357
149.375	2.177	60.374	31.200	30.802	32.266	-15.234
149.500	2.175	61.112	27.653	27.338	27.032	-15.114
149.625	2.169	62.017	24.772	24.279	22.844	-14.993
149.750	2.163	63.026	22.709	21.932	19.755	-14.878
149.875	2.157	64.734	21.309	20.284	18.116	-14.762
150.000	2.154	66.798	20.256	19.128	17.370	-14.669
150.125	2.160	67.725	19.242	18.199	17.013	-14.614
150.250	2.175	68.880	18.170	17.284	16.669	-14.588
150.375	2.197	71.940	17.203	16.432	16.232	-14.587
150.500	2.220	75.708	16.629	15.855	15.727	-14.634
150.625	2.234	74.982	16.858	15.942	15.343	-14.778
150.750	2.235	71.359	17.847	16.739	16.009	-14.967
150.875	2.224	68.527	19.394	18.131	18.307	-15.193
151.000	2.205	68.066	21.080	19.773	21.537	-15.455
151.125	2.187	67.736	22.249	21.046	24.834	-15.770
151.250	2.173	66.447	22.549	21.522	25.287	-16.130
151.375	2.164	63.112	21.943	21.104	23.539	-16.475
151.500	2.157	58.459	20.722	20.051	21.048	-16.771
151.625	2.151	57.066	19.353	18.815	19.179	-17.008
151.750	2.144	57.755	18.180	17.738	18.529	-17.231
151.875	2.138	58.480	17.241	16.861	18.282	-17.433
152.000	2.135	57.918	16.445	16.103	18.102	-17.571
152.125	2.138	56.916	15.684	15.353	17.488	-17.614
152.250	2.146	55.805	14.908	14.550	16.157	-17.566
152.375	2.155	55.503	14.137	13.702	14.375	-17.473
152.500	2.160	58.951	13.415	12.857	12.920	-17.373
152.625	2.158	63.408	12.799	12.101	12.099	-17.244
152.750	2.158	64.315	12.297	11.482	11.415	-17.074
152.875	2.168	63.215	11.912	11.024	10.764	-16.887
153.000	2.189	65.009	11.629	10.714	10.329	-16.703
153.125	2.216	70.389	11.421	10.523	10.059	-16.537
153.250	2.234	74.183	11.241	10.383	9.766	-16.409
153.375	2.237	74.434	11.080	10.269	9.555	-16.323
153.500	2.231	72.631	10.964	10.183	9.545	-16.249
153.625	2.234	69.319	10.954	10.156	9.704	-16.161
153.750	2.246	65.856	11.032	10.187	9.863	-16.043
153.875	2.258	62.319	11.125	10.245	9.979	-15.876
154.000	2.256	58.782	11.114	10.256	9.989	-15.675
154.125	2.234	56.673	10.844	10.090	9.823	-15.449
154.250	2.209	56.358	10.311	9.699	9.544	-15.172
154.375	2.198	57.840	9.580	9.084	9.231	-14.795
154.500	2.208	62.069	8.804	8.332	8.867	-14.332
154.625	2.235	71.732	8.192	7.619	8.437	-13.904
154.750	2.261	83.020	7.892	7.124	7.798	-13.583
154.875	2.272	89.205	7.937	6.966	7.298	-13.374
155.000	2.262	88.043	8.356	7.187	7.598	-13.252
155.125	2.234	81.771	8.954	7.772	8.727	-13.216
155.250	2.205	76.739	9.550	8.486	10.206	-13.242
155.375	2.184	73.182	10.062	9.102	11.350	-13.334
155.500	2.178	70.811	10.264	9.404	11.625	-13.462
155.625	2.190	72.703	9.885	9.215	11.015	-13.554
155.750	2.211	78.474	9.180	8.699	9.960	-13.613
155.875	2.235	84.328	8.421	8.062	8.898	-13.669
156.000	2.253	87.625	7.859	7.511	8.162	-13.764
156.125	2.259	88.890	7.679	7.234	7.999	-13.892
156.250	2.253	87.692	7.802	7.230	8.328	-14.076
156.375	2.238	81.795	8.120	7.453	9.030	-14.346
156.500	2.219	74.504	8.506	7.809	9.813	-14.678
156.625	2.201	71.372	8.833	8.172	10.441	-15.030
156.750	2.186	72.228	9.059	8.449	10.521	-15.361
156.875	2.174	74.000	9.209	8.627	10.440	-15.630
157.000	2.164	73.120	9.359	8.753	10.566	-15.769
157.125	2.158	69.535	9.609	8.919	10.845	-15.746
157.250	2.157	67.486	9.951	9.164	11.149	-15.573
157.375	2.159	68.770	10.288	9.449	11.463	-15.231
157.500	2.166	72.090	10.453	9.660	11.797	-14.753
157.625	2.175	73.240	10.212	9.598	12.034	-14.149
157.750	2.187	71.474	9.601	9.211	11.994	-13.414
157.875	2.202	69.744	8.788	8.557	11.397	-12.555
158.000	2.223	72.739	8.051	7.824	10.146	-11.671
158.125	2.258	82.034	7.711	7.295	8.780	-10.902
158.250	2.310	88.903	7.771	7.091	8.059	-10.293
158.375	2.373	89.073	8.091	7.198	8.696	-9.843
158.500	2.431	85.509	8.454	7.490	10.184	-9.564
158.625	2.457	84.694	8.647	7.759	11.367	-9.545
158.750	2.441	87.632	8.646	7.842	11.041	-9.765
158.875	2.391	88.718	8.512	7.713	9.077	-10.204
159.000	2.327	85.799	8.326	7.451	7.574	-10.777
159.125	2.273	83.199	8.125	7.186	7.418	-11.382
159.250	2.241	83.992	7.897	6.987	7.615	-11.985
159.375	2.231	86.085	7.642	6.851	7.643	-12.606
159.500	2.238	88.124	7.397	6.756	7.455	-13.237
159.625	2.248	90.222	7.257	6.719	7.354	-13.847
159.750	2.248	89.429	7.286	6.783	7.363	-14.472
159.875	2.234	84.077	7.513	6.988	7.599	-15.106
160.000	2.210	77.040	7.907	7.328	8.258	-15.726
160.125	2.187	71.933	8.388	7.742	9.097	-16.288
160.250	2.172	68.180	8.821	8.122	9.601	-16.764
160.375	2.167	66.381	9.112	8.405	9.838	-17.162
160.500	2.170	68.182	9.225	8.566	9.942	-17.489
160.625	2.176	70.382	9.187	8.604	9.966	-17.683
160.750	2.180	69.574	9.122	8.583	9.911	-17.709
160.875	2.180	67.575	9.101	8.542	9.865	-17.595
161.000	2.178	66.593	9.145	8.507	9.847	-17.421
161.125	2.177	67.021	9.225	8.488	9.783	-17.252
161.250	2.178	69.830	9.276	8.470	9.549	-17.088
161.375	2.181	75.020	9.263	8.436	9.182	-16.894
161.500	2.183	80.207	9.180	8.370	8.782	-16.695
161.625	2.182	81.260	9.043	8.272	8.432	-16.548
161.750	2.181	79.523	8.903	8.165	8.203	-16.482
161.875	2.181	78.092	8.804	8.080	8.136	-16.465
162.000	2.183	79.197	8.785	8.047	8.179	-16.466
162.125	2.188	82.661	8.870	8.093	8.288	-16.496
162.250	2.194	82.915	9.022	8.194	8.459	-16.593
162.375	2.198	79.162	9.205	8.314	8.647	-16.769
162.500	2.197	74.842	9.379	8.411	8.822	-16.980
162.625	2.190	73.305	9.493	8.448	8.932	-17.189
162.750	2.182	75.478	9.529	8.432	8.932	-17.398
162.875	2.174	78.407	9.486	8.382	8.812	-17.611
163.000	2.169	77.917	9.393	8.321	8.589	-17.821
163.125	2.167	73.556	9.312	8.288	8.324	-18.045
163.250	2.167	70.373	9.289	8.312	8.190	-18.277
163.375	2.169	70.510	9.325	8.407	8.318	-18.515
163.500	2.174	71.267	9.379	8.559	8.741	-18.758
163.625	2.180	70.253	9.385	8.713	9.405	-18.993
163.750	2.186	68.586	9.331	8.796	10.032	-19.198
163.875	2.189	66.841	9.246	8.766	10.318	-19.406
164.000	2.189	64.849	9.179	8.633	10.237	-19.632
164.125	2.185	61.495	9.184	8.458	9.984	-19.812
164.250	2.181	58.615	9.262	8.329	9.886	-19.905
164.375	2.179	56.950	9.396	8.296	9.973	-19.924
164.500	2.178	55.640	9.549	8.369	10.210	-19.914
164.625	2.180	55.409	9.663	8.526	10.515	-19.891
164.750	2.181	56.987	9.694	8.700	10.856	-19.820
164.875	2.181	60.311	9.630	8.853	11.141	-19.657
165.000	2.178	63.226	9.499	8.965	11.236	-19.424
165.125	2.173	65.155	9.372	9.034	11.280	-19.157
165.250	2.164	65.590	9.317	9.079	11.249	-18.871
165.375	2.154	65.514	9.348	9.111	11.211	-18.536
165.500	2.146	65.863	9.438	9.125	11.191	-18.120
165.625	2.144	67.496	9.506	9.093	11.199	-17.629
165.750	2.151	69.722	9.470	8.985	11.186	-17.132
165.875	2.165	71.960	9.287	8.770	11.071	-16.674
166.000	2.185	74.011	8.949	8.442	10.632	-16.244
166.125	2.209	77.022	8.474	8.021	9.699	-15.856
166.250	2.232	81.444	7.971	7.594	8.544	-15.585
166.375	2.249	86.050	7.551	7.243	7.772	-15.476
166.500	2.258	87.820	7.326	7.031	7.745	-15.519
166.625	2.255	85.466	7.407	7.021	8.030	-15.709
166.750	2.245	82.703	7.718	7.172	8.369	-16.025
166.875	2.229	82.458	8.162	7.442	8.838	-16.425
167.000	2.213	82.695	8.617	7.770	9.324	-16.644
167.125	2.196	80.820	8.963	8.072	9.772	-17.167
167.250	2.179	78.770	9.177	8.285	10.087	-17.688
167.375	2.166	77.782	9.273	8.378	10.212	-18.169
167.500	2.158	76.726	9.282	8.367	10.206	-18.608
167.625	2.159	73.153	9.258	8.305	10.214	-19.022
167.750	2.164	71.658	9.277	8.269	10.304	-19.393
167.875	2.170	75.373	9.394	8.295	10.446	-19.688
168.000	2.170	78.794	9.622	8.384	10.626	-19.923
168.125	2.168	73.994	9.902	8.506	10.903	-20.141
168.250	2.160	65.317	10.103	8.613	11.205	-20.347
168.375	2.150	61.866	10.127	8.674	11.399	-20.499
168.500	2.145	63.748	9.950	8.675	11.413	-20.547
168.625	2.146	62.377	9.637	8.610	11.296	-20.493
168.750	2.152	58.728	9.338	8.509	11.139	-20.382
168.875	2.159	56.517	9.131	8.402	10.963	-20.231
169.000	2.164	56.820	9.031	8.312	10.759	-20.028
169.125	2.165	56.958	9.012	8.264	10.606	-19.780
169.250	2.163	56.048	9.028	8.255	10.500	-19.535
169.375	2.159	57.259	9.077	8.276	10.418	-19.292
169.500	2.157	61.313	9.173	8.317	10.392	-19.066
169.625	2.158	65.679	9.327	8.371	10.490	-18.866
169.750	2.160	65.923	9.503	8.426	10.591	-18.687
169.875	2.163	62.548	9.650	8.473	10.666	-18.529
170.000	2.163	61.432	9.723	8.506	10.732	-18.387
170.125	2.162	65.695	9.707	8.529	10.901	-18.215
170.250	2.159	69.686	9.662	8.570	11.143	-17.984
170.375	2.155	69.367	9.645	8.658	11.400	-17.716
170.500	2.149	66.377	9.695	8.814	11.589	-17.398
170.625	2.143	64.100	9.820	9.021	11.648	-16.919
170.750	2.138	64.120	9.948	9.189	11.625	-16.261
170.875	2.137	66.141	9.967	9.206	11.498	-15.429
171.000	2.145	68.765	9.745	8.968	11.123	-14.439
171.125	2.168	69.196	9.140	8.384	10.282	-13.270
171.250	2.205	70.539	8.243	7.564	8.996	-11.945
171.375	2.251	76.185	7.197	6.634	7.345	-10.517
171.500	2.298	83.627	6.187	5.724	5.642	-9.107
171.625	2.335	86.293	5.397	4.963	4.675	-7.902
171.750	2.359	86.525	4.837	4.376	4.196	-6.918
171.875	2.373	87.767	4.474	3.970	4.003	-6.146
172.000	2.380	88.735	4.272	3.743	3.989	-5.590
172.125	2.382	86.520	4.265	3.724	4.089	-5.358
172.250	2.377	84.117	4.466	3.895	4.284	-5.439
172.375	2.363	84.831	4.907	4.269	4.760	-5.786
172.500	2.339	87.160	5.570	4.838	5.682	-6.273
172.625	2.304	87.520	6.339	5.555	6.916	-6.836
172.750	2.263	83.788	6.993	6.268	8.439	-7.414
172.875	2.224	76.418	7.361	6.834	9.683	-7.936
173.000	2.198	70.448	7.384	7.151	9.380	-8.367
173.125	2.204	71.886	7.146	7.180	8.448	-8.660
173.250	2.242	76.255	6.919	7.079	7.582	-8.840
173.375	2.307	78.600	6.868	6.972	7.204	-8.935
173.500	2.380	77.431	7.025	6.930	7.503	-8.995
173.625	2.429	74.044	7.282	6.947	8.152	-9.029
173.750	2.438	70.455	7.450	6.943	8.307	-9.079
173.875	2.410	69.352	7.431	6.864	7.691	-9.219
174.000	2.361	70.631	7.235	6.703	6.966	-9.482
174.125	2.314	70.930	6.966	6.509	6.760	-9.825
174.250	2.277	70.499	6.767	6.364	6.767	-10.155
174.375	2.253	73.027	6.702	6.308	6.803	-10.427
174.500	2.237	76.194	6.777	6.334	6.813	-10.649
174.625	2.229	73.563	6.939	6.392	6.801	-10.789
174.750	2.227	68.476	7.075	6.404	6.766	-10.819
174.875	2.231	68.202	7.096	6.322	6.653	-10.738
175.000	2.244	75.496	6.950	6.127	6.389	-10.593
175.125	2.268	83.557	6.632	5.839	5.906	-10.476
175.250	2.300	85.792	6.263	5.552	5.479	-10.419
175.375	2.334	82.183	5.962	5.344	5.299	-10.443
175.500	2.360	77.796	5.835	5.275	5.377	-10.565
175.625	2.363	74.932	5.978	5.391	5.752	-10.846
175.750	2.345	72.043	6.319	5.628	6.200	-11.299
175.875	2.311	70.931	6.761	5.927	6.542	-11.879
176.000	2.270	73.312	7.182	6.223	6.783	-12.500
176.125	2.235	75.382	7.451	6.456	7.000	-13.104
176.250	2.209	72.250	7.566	6.624	7.156	-13.711
176.375	2.196	67.004	7.588	6.756	7.197	-14.298
176.500	2.193	64.513	7.611	6.891	7.186	-14.804
176.625	2.197	64.604	7.719	7.052	7.243	-15.202
176.750	2.203	64.253	7.900	7.213	7.374	-15.508
176.875	2.207	63.209	8.106	7.336	7.480	-15.741
177.000	2.208	63.256	8.271	7.387	7.522	-15.930
177.125	2.206	66.022	8.342	7.356	7.477	-16.093
177.250	2.200	69.962	8.351	7.296	7.426	-16.233
177.375	2.194	72.288	8.342	7.252	7.446	-16.364
177.500	2.190	71.939	8.348	7.247	7.561	-16.476
177.625	2.190	70.663	8.378	7.273	7.776	-16.518
177.750	2.195	69.238	8.395	7.288	8.014	-16.481
177.875	2.205	66.536	8.367	7.260	8.136	-16.386
178.000	2.216	63.610	8.282	7.180	8.028	-16.283
178.125	2.227	65.561	8.164	7.059	7.721	-16.173
178.250	2.236	72.193	8.069	6.931	7.441	-16.051
178.375	2.242	77.773	8.029	6.813	7.284	-15.911
178.500	2.244	79.512	8.030	6.711	7.252	-15.781
178.625	2.243	79.380	8.022	6.632	7.335	-15.732
178.750	2.242	79.736	7.971	6.574	7.390	-15.756
178.875	2.242	78.921	7.879	6.539	7.426	-15.837
179.000	2.242	76.505	7.759	6.516	7.419	-15.953
179.125	2.242	73.697	7.617	6.484	7.387	-16.116
179.250	2.241	70.138	7.460	6.424	7.534	-16.313
179.375	2.239	66.607	7.303	6.344	7.760	-16.515
179.500	2.238	64.872	7.185	6.277	7.884	-16.728
179.625	2.239	66.232	7.178	6.285	7.931	-16.917
179.750	2.240	68.137	7.294	6.389	8.074	-17.126
179.875	2.238	67.287	7.512	6.583	8.414	-17.374
180.000	2.232	63.215	7.772	6.825	8.931	-17.619
180.125	2.219	59.877	7.970	7.039	9.341	-17.805
