#Depth	GR	RT	RI	RXO	AC	SP	R2M	R025	DEN
132.625	52.450	8.520	7.456	13.057	418.232	-41.640	6.158	6.544	2.081
132.750	53.940	8.908	7.536	12.822	419.446	-41.800	6.210	6.450	2.086
132.875	59.901	8.542	7.621	13.185	423.547	-42.002	6.230	6.609	2.097
133.000	60.695	8.623	7.650	13.629	427.710	-42.140	6.710	6.852	2.105
133.125	61.093	8.553	7.635	13.055	426.919	-42.269	6.971	6.980	2.105
133.250	60.298	8.393	7.563	11.902	424.111	-42.345	7.080	6.922	2.100
133.375	57.715	8.340	7.438	11.134	424.534	-42.325	7.284	6.778	2.092
133.500	58.709	8.195	7.325	11.227	430.154	-42.275	7.440	6.862	2.086
133.625	55.927	8.167	7.244	11.208	426.204	-42.123	7.278	6.930	2.085
133.750	54.179	8.192	7.267	11.259	428.028	-41.881	6.834	6.726	2.089
133.875	52.540	8.298	7.353	11.267	421.680	-41.532	6.529	6.579	2.094
134.000	53.245	8.383	7.412	11.187	415.817	-41.120	6.266	6.438	2.095
134.125	57.139	8.279	7.297	11.035	419.675	-40.666	5.888	6.174	2.091
134.250	59.126	7.801	6.802	10.875	421.040	-40.093	5.637	5.885	2.091
134.375	63.348	7.138	6.254	9.074	430.610	-39.626	5.613	5.565	2.107
134.500	67.848	6.365	5.761	7.802	433.192	-39.216	5.563	5.232	2.133
134.625	70.868	6.038	5.548	8.524	430.154	-38.750	5.566	5.084	2.160
134.750	71.960	6.216	5.627	9.736	424.140	-38.237	5.713	5.066	2.183
134.875	71.364	6.668	5.861	9.873	417.388	-37.744	6.073	4.987	2.199
135.000	69.378	7.076	6.018	10.227	410.059	-37.331	6.646	4.639	2.215
135.125	76.083	7.108	6.027	7.772	409.301	-36.709	7.145	4.333	2.244
135.250	82.788	6.415	5.648	6.264	404.226	-36.079	7.492	4.185	2.276
135.375	87.973	5.741	5.206	6.174	402.995	-35.574	7.763	3.938	2.302
135.500	91.967	5.303	4.871	6.357	402.982	-35.160	7.946	3.690	2.316
135.625	94.947	5.074	4.699	5.866	400.535	-34.781	7.880	3.660	2.319
135.750	94.947	5.066	4.674	5.780	400.764	-34.504	7.195	3.956	2.312
135.875	91.570	5.251	4.788	6.188	395.259	-34.504	6.778	4.078	2.299
136.000	84.894	5.242	4.765	6.072	390.997	-34.554	6.455	4.226	2.285
136.125	79.510	5.139	4.682	5.820	389.826	-34.630	6.029	4.292	2.272
136.250	76.728	5.017	4.596	5.638	390.604	-34.786	5.500	4.321	2.263
136.375	75.646	4.975	4.585	5.619	390.627	-35.047	5.064	4.397	2.258
136.500	74.205	5.181	4.789	5.829	387.093	-35.291	5.109	4.532	2.261
136.625	70.927	5.864	5.437	6.609	373.425	-35.599	4.711	5.059	2.289
136.750	67.689	7.017	6.406	8.027	351.552	-36.037	4.523	5.568	2.336
136.875	66.397	8.435	7.555	9.114	323.596	-36.518	4.756	6.126	2.383
137.000	67.212	9.738	8.624	9.432	295.184	-36.983	5.219	6.587	2.406
137.125	69.050	10.537	9.316	9.132	270.623	-37.424	5.647	6.842	2.386
137.250	70.093	10.598	9.372	9.009	248.068	-37.912	6.018	7.082	2.319
137.375	64.878	10.075	8.871	9.960	241.004	-38.387	6.740	6.936	2.230
137.500	62.444	9.438	8.258	10.962	243.967	-38.860	7.262	6.822	2.168
137.625	61.570	8.761	7.631	10.711	262.329	-39.437	7.531	6.464	2.132
137.750	64.053	8.127	7.068	9.813	292.694	-40.083	7.645	6.101	2.116
137.875	69.377	7.631	6.632	9.411	327.379	-40.739	7.693	5.976	2.111
138.000	69.377	7.379	6.389	9.803	358.934	-41.441	7.608	5.833	2.110
138.125	65.404	7.468	6.451	10.578	386.880	-42.022	7.100	5.956	2.113
138.250	62.543	7.857	6.759	11.253	398.304	-42.519	6.738	5.916	2.118
138.375	59.871	8.413	7.184	11.637	404.295	-42.926	6.478	6.079	2.120
138.500	59.126	8.890	7.561	11.795	404.698	-43.330	6.214	6.340	2.118
138.625	60.695	9.061	7.739	11.862	400.505	-43.772	5.943	6.463	2.113
138.750	59.603	8.839	7.644	11.866	406.276	-44.118	5.935	6.417	2.109
138.875	60.348	8.435	7.366	11.672	408.783	-44.585	6.182	6.344	2.112
139.000	60.695	8.099	7.084	11.393	411.654	-45.042	6.408	6.320	2.119
139.125	62.583	7.870	6.870	11.277	415.164	-45.481	6.489	6.303	2.128
139.250	63.378	7.773	6.761	11.315	418.215	-45.897	6.621	6.308	2.130
139.375	61.440	7.808	6.766	11.563	420.495	-46.265	6.921	6.362	2.122
139.500	61.689	7.938	6.862	12.469	424.596	-46.526	7.035	6.454	2.108
139.625	58.808	8.121	6.993	12.715	419.885	-46.736	7.339	6.449	2.091
139.750	60.020	8.241	7.089	12.771	425.446	-46.903	7.485	6.404	2.077
139.875	61.063	8.295	7.139	12.726	427.602	-46.996	7.480	6.298	2.072
140.000	61.132	8.287	7.139	12.593	425.203	-47.016	7.358	6.188	2.076
140.125	61.321	8.234	7.093	12.436	421.240	-46.993	7.231	6.095	2.086
140.250	63.060	8.160	7.020	12.488	414.478	-46.980	7.324	5.899	2.098
140.375	65.046	8.037	6.907	11.993	413.340	-46.816	7.139	5.648	2.101
140.500	66.238	7.795	6.732	11.162	418.035	-46.709	6.935	5.396	2.100
140.625	65.146	7.542	6.535	10.541	418.445	-46.647	6.833	5.247	2.103
140.750	62.265	7.329	6.354	10.225	418.064	-46.565	6.887	5.165	2.114
140.875	59.483	7.187	6.221	10.155	421.496	-46.447	6.978	5.107	2.129
141.000	59.483	7.172	6.165	10.418	421.952	-46.430	6.706	5.165	2.140
141.125	61.222	7.243	6.217	10.291	427.648	-46.535	6.574	5.245	2.137
141.250	61.172	7.346	6.325	10.385	427.572	-46.536	6.284	5.506	2.126
141.375	60.020	7.454	6.430	10.746	427.556	-46.435	6.202	5.678	2.117
141.500	58.768	7.529	6.505	11.057	426.693	-46.339	6.185	5.758	2.114
141.625	58.371	7.541	6.540	11.086	424.534	-46.305	6.082	5.839	2.120
141.750	59.364	7.504	6.524	11.122	428.333	-46.183	6.226	5.921	2.128
141.875	60.556	7.475	6.527	10.995	428.635	-46.077	6.260	6.017	2.127
142.000	60.397	7.528	6.529	11.005	427.966	-46.110	6.533	5.938	2.120
142.125	61.093	7.642	6.554	10.989	427.602	-46.205	6.649	5.903	2.112
142.250	61.192	7.707	6.590	10.954	428.028	-46.285	6.641	5.835	2.109
142.375	59.801	7.658	6.603	10.908	430.049	-46.321	6.652	5.615	2.110
142.500	60.795	7.601	6.550	10.689	435.896	-46.380	6.622	5.340	2.112
142.625	61.540	7.137	6.225	10.337	438.783	-46.485	6.391	5.001	2.111
142.750	63.477	6.683	5.781	9.577	438.812	-46.452	6.346	4.924	2.122
142.875	65.324	6.211	5.404	8.300	439.541	-46.435	6.275	4.832	2.142
143.000	65.583	5.826	5.167	7.726	440.180	-46.435	6.187	4.727	2.162
143.125	63.894	5.676	5.106	8.957	439.390	-46.397	6.178	4.751	2.167
143.250	62.404	5.854	5.298	11.532	439.085	-46.309	6.294	5.040	2.148
143.375	59.027	6.374	5.657	11.882	437.720	-46.056	6.558	5.417	2.116
143.500	57.159	7.014	6.137	12.015	430.883	-45.858	6.436	5.719	2.097
143.625	57.010	7.661	6.568	12.320	420.860	-45.680	6.364	5.900	2.092
143.750	58.331	8.136	6.849	12.496	411.260	-45.540	6.413	6.144	2.099
143.875	60.427	8.302	6.954	12.183	405.046	-45.460	6.456	6.463	2.108
144.000	62.166	8.167	6.940	11.605	402.539	-45.430	6.322	6.275	2.116
144.125	61.172	7.774	6.854	11.829	411.273	-45.523	6.116	6.400	2.120
144.250	57.477	7.589	6.729	12.125	411.503	-45.673	6.001	6.262	2.120
144.375	55.132	7.602	6.618	12.241	412.566	-45.746	6.014	6.115	2.116
144.500	54.834	7.706	6.535	12.179	415.177	-45.732	5.940	5.981	2.111
144.625	56.185	7.749	6.470	11.997	419.203	-45.668	5.654	5.888	2.108
144.750	59.960	7.590	6.407	11.618	431.430	-45.567	5.458	6.107	2.107
144.875	61.699	7.465	6.324	11.228	428.698	-45.436	5.309	5.891	2.108
145.000	61.649	7.367	6.270	10.958	426.325	-45.205	5.382	5.870	2.107
145.125	61.689	7.346	6.257	10.818	422.067	-45.082	5.500	5.996	2.106
145.250	60.834	7.401	6.292	10.844	420.023	-45.040	5.597	6.036	2.107
145.375	58.699	7.499	6.362	11.103	423.412	-45.007	5.710	5.851	2.109
145.500	58.947	7.580	6.431	11.683	427.283	-45.062	5.969	5.674	2.118
145.625	60.338	7.607	6.476	12.274	418.399	-45.041	6.307	5.800	2.122
145.750	62.007	7.602	6.501	11.948	414.190	-45.137	6.406	5.784	2.126
145.875	63.298	7.600	6.525	11.403	409.193	-45.223	6.274	5.782	2.126
146.000	63.457	7.626	6.564	11.113	406.824	-45.274	6.247	5.883	2.124
146.125	62.503	7.686	6.626	11.156	409.954	-45.302	6.433	6.054	2.123
146.250	62.106	7.753	6.707	11.036	411.473	-45.289	6.150	6.078	2.125
146.375	60.368	7.821	6.775	11.083	411.319	-45.348	6.103	6.137	2.130
146.500	61.609	7.828	6.799	11.365	412.444	-45.296	6.249	6.182	2.132
146.625	63.834	7.806	6.788	11.694	413.225	-45.173	6.441	6.143	2.132
146.750	65.563	7.771	6.762	11.963	412.671	-45.090	6.526	6.104	2.131
146.875	65.662	7.732	6.738	12.089	409.619	-45.113	6.515	6.178	2.135
147.000	63.179	7.699	6.717	11.953	401.949	-45.143	6.734	6.390	2.144
147.125	62.434	7.706	6.700	11.798	404.416	-45.201	6.695	6.300	2.154
147.250	62.285	7.713	6.699	11.899	407.582	-45.281	6.598	6.424	2.155
147.375	63.477	7.752	6.708	12.317	416.348	-45.385	6.557	6.525	2.150
147.500	63.378	7.789	6.721	12.726	423.986	-45.444	6.601	6.536	2.143
147.625	60.050	7.795	6.729	12.798	424.580	-45.412	6.630	6.454	2.136
147.750	56.325	7.803	6.731	12.576	425.417	-45.370	6.361	6.239	2.132
147.875	53.146	7.757	6.710	12.397	423.592	-45.185	6.330	6.315	2.131
148.000	55.093	7.727	6.678	12.316	422.014	-45.100	6.286	6.189	2.132
148.125	60.258	7.739	6.654	12.362	424.596	-45.004	6.318	6.124	2.134
148.250	65.007	7.780	6.659	12.576	428.271	-44.917	6.378	6.125	2.139
148.375	66.546	7.834	6.709	12.944	429.311	-44.878	6.477	6.129	2.144
148.500	65.503	7.922	6.794	13.336	429.652	-44.819	6.870	6.196	2.148
148.625	61.530	7.961	6.871	13.353	426.844	-44.840	7.108	6.086	2.149
148.750	59.940	8.017	6.925	13.215	426.342	-44.771	7.099	6.145	2.145
148.875	60.467	8.046	6.950	12.999	427.602	-44.744	7.053	6.103	2.140
149.000	62.364	8.042	6.948	12.835	429.806	-44.686	6.932	6.010	2.136
149.125	65.007	8.035	6.938	12.806	431.522	-44.545	6.725	6.008	2.135
149.250	68.483	8.089	6.972	12.849	430.384	-44.511	6.709	6.106	2.138
149.375	67.738	8.232	7.067	12.567	424.573	-44.330	6.642	6.033	2.136
149.500	66.795	8.335	7.128	12.706	413.143	-44.119	6.815	5.753	2.130
149.625	66.844	8.332	7.107	12.911	404.045	-43.807	6.978	5.753	2.127
149.750	66.795	8.222	7.006	12.697	399.836	-43.459	7.067	5.825	2.130
149.875	66.308	8.045	6.857	12.049	401.142	-43.135	7.047	5.680	2.138
150.000	68.841	7.859	6.704	12.011	410.105	-42.739	6.756	5.562	2.144
150.125	69.586	7.793	6.624	12.405	414.432	-42.415	6.595	5.562	2.137
150.250	68.543	7.776	6.591	12.465	416.211	-42.155	6.461	5.659	2.129
150.375	68.841	7.842	6.636	12.295	418.376	-41.911	6.175	5.662	2.123
150.500	67.351	7.953	6.726	12.216	420.935	-41.697	5.994	5.671	2.120
150.625	63.169	8.054	6.819	12.482	423.287	-41.494	6.126	5.773	2.117
150.750	66.099	8.140	6.908	13.003	426.555	-41.154	6.234	5.730	2.112
150.875	63.864	8.228	6.981	13.203	423.858	-40.918	6.321	5.532	2.105
151.000	65.404	8.232	7.004	12.674	421.772	-40.682	6.120	5.524	2.098
151.125	67.321	8.117	6.923	11.859	419.948	-40.502	6.148	5.373	2.089
151.250	67.689	7.884	6.731	11.137	419.843	-40.376	6.290	5.077	2.081
151.375	66.179	7.570	6.461	10.657	422.182	-40.303	6.339	4.801	2.077
151.500	64.192	7.261	6.179	10.167	424.459	-40.341	6.521	4.700	2.077
151.625	59.722	6.929	5.891	9.367	432.356	-40.387	6.431	4.795	2.075
151.750	58.748	6.641	5.632	8.880	431.447	-40.406	6.508	4.703	2.076
151.875	59.483	6.425	5.427	8.632	430.177	-40.323	6.481	4.643	2.085
152.000	61.152	6.253	5.267	8.690	425.036	-40.139	6.317	4.669	2.106
152.125	64.579	6.100	5.136	9.018	414.222	-39.893	6.111	4.701	2.135
152.250	72.775	5.997	5.037	9.234	411.335	-39.624	5.969	4.559	2.168
152.375	73.719	5.997	5.043	7.839	406.322	-39.354	6.076	4.462	2.187
152.500	77.642	6.122	5.142	7.322	410.243	-38.937	5.935	4.470	2.191
152.625	76.083	6.303	5.283	8.098	414.298	-38.556	5.854	4.508	2.183
152.750	73.450	6.476	5.415	8.992	416.257	-38.220	5.876	4.494	2.170
152.875	74.841	6.580	5.500	8.837	416.598	-37.884	5.924	4.432	2.155
153.000	73.848	6.568	5.515	8.070	414.662	-37.569	5.946	4.508	2.144
153.125	75.089	6.510	5.524	8.029	412.992	-37.270	5.803	4.753	2.139
153.250	74.344	6.485	5.542	8.730	414.905	-37.200	5.843	4.742	2.134
153.375	72.834	6.623	5.685	9.463	415.344	-37.248	5.964	4.810	2.129
153.500	71.007	6.913	5.954	9.530	416.302	-37.314	6.011	4.943	2.122
153.625	69.725	7.269	6.286	9.151	419.567	-37.352	5.910	5.055	2.114
153.750	71.464	7.593	6.606	10.377	419.491	-37.407	5.806	5.262	2.107
153.875	70.967	7.772	6.793	10.857	427.920	-37.386	5.782	5.275	2.106
154.000	71.344	7.884	6.866	11.339	428.757	-37.227	5.811	5.412	2.107
154.125	68.156	7.843	6.804	11.738	431.293	-37.028	5.587	5.400	2.106
154.250	63.735	7.516	6.549	11.939	432.615	-36.882	5.373	5.312	2.104
154.375	62.066	6.911	6.121	11.490	428.392	-36.815	5.410	5.304	2.109
154.500	63.656	6.380	5.730	9.300	423.684	-36.730	5.328	5.363	2.135
154.625	72.348	6.237	5.646	7.433	410.354	-36.709	5.281	5.563	2.194
154.750	77.662	6.700	6.098	9.173	386.913	-36.675	5.543	5.968	2.264
154.875	77.305	7.748	6.941	12.917	362.897	-36.576	5.859	6.397	2.325
155.000	73.371	8.962	7.835	16.977	343.120	-36.384	6.268	6.771	2.360
155.125	69.646	9.767	8.418	18.670	331.729	-36.103	6.856	7.055	2.361
155.250	68.901	9.672	8.479	13.406	336.286	-35.796	7.516	7.193	2.338
155.375	76.053	8.975	8.086	9.217	335.604	-35.397	7.804	7.286	2.323
155.500	78.874	8.751	7.968	12.017	332.126	-34.960	7.993	7.000	2.341
155.625	81.656	8.959	8.093	17.050	320.748	-34.577	8.590	6.631	2.389
155.750	83.185	9.336	8.292	18.051	309.281	-34.273	9.399	6.274	2.449
155.875	83.165	9.379	8.251	12.581	306.926	-34.032	9.973	5.942	2.492
156.000	88.629	8.330	7.512	7.376	312.772	-33.817	10.069	5.692	2.491
156.125	92.106	6.679	6.279	5.658	335.213	-33.598	9.838	5.098	2.434
156.250	95.702	5.483	5.184	5.492	363.156	-33.531	9.180	4.829	2.366
156.375	96.437	4.856	4.524	5.823	384.997	-33.501	8.061	4.653	2.310
156.500	95.424	4.725	4.334	5.976	399.472	-33.524	6.615	4.526	2.278
156.625	94.877	4.944	4.502	5.896	407.379	-33.647	5.123	4.461	2.270
156.750	95.126	5.402	4.880	6.392	403.317	-33.857	4.004	4.406	2.280
156.875	90.358	5.936	5.309	7.542	404.606	-34.181	3.665	4.736	2.284
157.000	85.431	6.284	5.624	7.909	403.284	-34.610	3.897	4.808	2.273
157.125	80.166	6.488	5.861	8.025	405.387	-35.074	4.290	5.003	2.267
157.250	77.384	6.734	6.166	8.070	408.648	-35.534	4.617	5.415	2.254
157.375	78.159	7.199	6.656	8.410	404.075	-35.993	4.859	5.860	2.227
157.500	77.066	7.891	7.288	10.135	377.572	-36.523	5.222	5.883	2.219
157.625	75.328	8.911	8.034	11.991	357.595	-37.117	6.268	6.050	2.265
157.750	71.404	9.563	8.472	11.469	336.558	-37.680	6.632	6.021	2.329
157.875	67.440	9.476	8.351	10.485	339.567	-38.281	6.883	5.943	2.377
158.000	66.119	8.757	7.763	9.822	358.173	-38.917	7.156	5.862	2.385
158.125	67.828	7.803	6.985	9.596	376.923	-39.547	7.285	5.779	2.360
158.250	67.828	7.119	6.325	9.711	399.898	-40.124	6.934	5.716	2.360
158.375	70.311	7.057	6.182	10.197	410.000	-40.671	6.796	5.779	2.295
158.500	66.517	7.374	6.371	11.462	417.851	-41.234	6.836	5.765	2.236
158.625	64.997	7.847	6.710	12.450	424.869	-41.765	6.796	5.923	2.188
158.750	65.325	8.329	7.085	12.861	429.518	-42.419	6.618	6.222	2.152
158.875	64.679	8.710	7.413	13.038	431.476	-43.191	6.437	6.480	2.131
159.000	64.430	8.890	7.602	13.863	435.804	-43.532	6.574	6.512	2.122
159.125	62.891	8.816	7.584	14.623	429.045	-43.675	6.541	6.648	2.124
159.250	61.391	8.679	7.474	14.202	435.988	-43.828	6.589	6.998	2.123
159.375	61.093	8.549	7.348	13.269	438.084	-43.908	6.746	7.124	2.116
159.500	62.086	8.449	7.233	12.466	437.398	-43.983	7.009	7.010	2.106
159.625	64.351	8.376	7.119	12.153	438.478	-44.112	7.285	6.891	2.095
159.750	68.722	8.323	6.978	12.160	430.200	-44.188	7.346	7.083	2.091
159.875	71.454	8.352	6.966	12.228	430.807	-44.180	7.610	7.160	2.097
160.000	73.271	8.380	6.967	12.164	431.234	-44.070	7.645	7.044	2.110
160.125	73.997	8.404	6.973	12.148	431.453	-43.852	7.663	6.947	2.115
160.250	73.291	8.414	6.974	12.242	431.903	-43.554	7.663	6.901	2.114
160.375	71.503	8.408	6.965	12.405	433.117	-43.194	7.608	6.851	2.113
160.500	70.510	8.402	6.955	12.513	435.394	-42.739	7.607	6.758	2.116
160.625	71.603	8.399	6.959	12.506	430.761	-42.461	7.179	6.536	2.117
160.750	69.954	8.395	6.961	12.908	428.924	-42.163	6.963	6.508	2.115
160.875	68.275	8.373	6.951	13.072	427.785	-41.987	6.792	6.450	2.112
161.000	66.139	8.344	6.933	12.724	426.493	-41.847	6.720	6.329	2.112
161.125	63.526	8.320	6.914	12.106	424.665	-41.649	6.813	6.188	2.118
161.250	64.371	8.300	6.891	12.109	421.588	-41.502	6.935	6.033	2.123
161.375	67.202	8.252	6.843	12.359	414.524	-41.245	7.139	5.801	2.122
161.500	68.166	8.150	6.750	12.722	414.570	-41.046	7.028	5.530	2.112
161.625	68.513	8.030	6.646	13.021	413.202	-40.828	6.996	5.414	2.092
161.750	67.629	7.918	6.554	13.220	414.390	-40.588	7.003	5.350	2.078
161.875	65.225	7.850	6.499	13.374	421.178	-40.331	6.878	5.248	2.085
162.000	63.536	7.899	6.512	13.580	422.316	-40.002	6.610	5.334	2.101
162.125	61.301	8.036	6.616	14.236	425.961	-39.632	6.546	5.590	2.121
162.250	59.861	8.269	6.751	15.507	422.956	-39.235	6.725	5.828	2.140
162.375	61.629	8.426	6.881	16.369	415.755	-38.775	6.900	5.911	2.151
162.500	64.689	8.462	6.962	15.922	409.180	-38.338	6.979	5.954	2.150
162.625	66.179	8.382	6.965	14.308	407.241	-37.989	7.032	6.095	2.137
162.750	65.682	8.164	6.898	13.623	410.013	-37.644	7.300	6.258	2.116
162.875	60.864	8.116	6.878	13.856	420.381	-37.341	7.457	6.112	2.103
163.000	58.907	8.372	7.058	14.096	416.742	-36.890	7.377	5.910	2.108
163.125	60.646	8.626	7.188	15.049	406.644	-36.354	7.445	5.829	2.130
163.250	63.874	8.654	7.113	15.540	389.570	-35.734	7.853	5.712	2.164
163.375	67.103	8.271	6.747	13.596	369.498	-35.027	8.553	5.367	2.203
163.500	73.311	7.302	6.051	7.519	367.408	-34.287	9.199	4.852	2.240
163.625	79.271	6.145	5.283	5.902	367.713	-33.521	9.049	4.383	2.255
163.750	84.834	5.416	4.679	5.536	380.469	-32.812	8.917	4.073	2.255
163.875	87.467	5.062	4.326	5.449	391.673	-32.146	8.536	3.716	2.249
164.000	86.325	5.042	4.252	5.620	399.777	-31.535	7.818	3.476	2.245
164.125	83.493	5.258	4.395	6.027	406.519	-30.969	6.849	3.453	2.246
164.250	85.232	5.479	4.568	5.689	407.736	-30.363	5.888	3.246	2.246
164.375	83.493	5.434	4.591	5.204	403.635	-29.800	5.633	3.465	2.250
164.500	86.642	5.318	4.550	5.052	401.234	-29.306	5.535	3.429	2.247
164.625	89.732	5.211	4.498	5.234	401.401	-28.891	5.317	3.357	2.242
164.750	91.967	5.153	4.474	5.432	405.761	-28.544	5.058	3.306	2.235
164.875	93.397	5.198	4.538	5.474	412.612	-28.286	4.884	3.322	2.229
165.000	91.609	5.467	4.796	5.791	412.838	-28.227	4.660	3.584	2.233
165.125	88.629	5.795	5.070	6.375	401.296	-28.261	4.740	3.604	2.252
165.250	87.040	5.925	5.164	7.970	392.851	-28.248	5.060	3.615	2.281
165.375	85.828	5.806	5.062	7.848	386.913	-28.253	5.694	3.593	2.302
165.500	84.914	5.514	4.835	6.150	387.290	-28.327	6.283	3.563	2.309
165.625	84.268	5.211	4.607	4.603	394.869	-28.481	6.484	3.546	2.300
165.750	83.027	5.104	4.524	5.241	400.262	-28.662	6.426	3.502	2.279
165.875	84.119	5.373	4.715	6.062	409.301	-28.784	6.352	3.470	2.263
166.000	81.159	5.799	4.924	6.820	411.808	-29.128	5.917	3.605	2.248
166.125	79.450	5.981	4.997	7.042	411.608	-29.452	5.256	3.715	2.236
166.250	79.033	5.656	4.799	6.556	413.035	-29.667	4.730	3.838	2.231
166.375	78.536	4.931	4.373	5.593	417.753	-29.826	4.617	4.098	2.238
166.500	79.033	4.521	4.089	4.881	421.588	-30.121	4.814	4.559	2.253
166.625	77.245	4.808	4.521	5.989	407.956	-30.348	4.620	5.301	2.261
166.750	71.841	5.978	5.665	12.029	376.129	-30.626	5.022	6.001	2.268
166.875	68.275	8.461	7.523	25.564	338.474	-30.929	5.726	6.717	2.291
167.000	66.437	11.922	9.854	36.918	306.850	-31.343	6.626	7.232	2.330
167.125	65.444	14.539	11.560	34.156	291.099	-31.867	7.614	7.308	2.376
167.250	68.424	12.281	10.077	13.064	297.552	-32.216	8.386	6.947	2.399
167.375	70.411	8.456	7.570	8.760	326.640	-32.692	8.744	6.295	2.360
167.500	73.391	6.400	5.858	7.189	363.688	-33.083	8.315	5.624	2.294
167.625	74.801	5.433	4.824	6.637	393.586	-33.524	7.612	4.972	2.235
167.750	74.821	5.169	4.392	6.519	411.394	-33.942	6.663	4.463	2.199
167.875	74.424	5.348	4.424	6.674	418.278	-34.261	5.472	4.203	2.186
168.000	73.430	5.675	4.613	6.659	417.441	-34.610	4.482	4.181	2.186
168.125	73.629	5.831	4.763	6.507	417.441	-34.917	4.089	4.026	2.186
168.250	72.080	5.930	4.879	6.658	416.621	-35.170	4.011	3.917	2.194
168.375	72.328	5.981	4.957	6.946	419.856	-35.408	3.920	3.890	2.201
168.500	72.854	6.002	5.004	7.181	421.224	-35.630	3.769	3.939	2.203
168.625	72.467	6.007	5.030	7.265	417.638	-35.832	3.617	4.015	2.196
168.750	75.695	6.006	5.046	7.306	422.500	-36.034	3.466	4.038	2.183
168.875	71.474	5.986	5.031	7.580	411.942	-36.404	3.469	4.115	2.171
169.000	71.225	5.958	4.990	7.801	414.934	-36.764	3.565	4.232	2.158
169.125	69.884	5.906	4.924	7.904	415.164	-37.180	3.910	4.387	2.148
169.250	67.947	5.820	4.838	7.942	414.570	-37.622	4.413	4.482	2.142
169.375	67.301	5.727	4.761	7.972	418.081	-38.066	4.963	4.401	2.142
169.500	67.053	5.732	4.769	7.938	418.307	-38.584	5.662	4.082	2.147
169.625	66.805	5.933	4.949	8.335	416.713	-38.815	6.009	4.478	2.155
169.750	69.338	6.321	5.279	10.044	418.885	-39.117	6.203	4.697	2.157
169.875	69.556	6.830	5.701	11.797	419.491	-39.404	6.204	4.886	2.152
170.000	68.086	7.373	6.153	12.996	419.764	-39.672	6.203	5.114	2.139
170.125	67.192	7.837	6.559	13.545	420.738	-39.943	6.304	5.456	2.124
170.250	66.695	8.089	6.818	13.684	416.483	-40.204	6.208	6.072	2.114
170.375	65.752	8.007	6.810	13.132	415.686	-40.629	6.148	6.036	2.112
170.500	63.974	7.802	6.673	11.873	414.800	-40.953	6.031	5.943	2.112
170.625	63.030	7.530	6.478	11.154	416.483	-41.277	5.926	5.916	2.112
170.750	63.477	7.248	6.278	11.069	419.311	-41.591	5.846	5.871	2.112
170.875	65.066	7.016	6.120	11.151	420.571	-41.840	5.766	5.696	2.112
171.000	67.053	6.893	6.048	10.977	419.127	-41.992	5.642	5.431	2.108
171.125	65.315	6.932	6.085	10.887	421.860	-42.068	5.494	5.420	2.103
171.250	64.172	7.037	6.159	11.022	420.463	-42.059	5.456	5.489	2.100
171.375	62.732	7.143	6.223	11.127	422.635	-41.893	5.392	5.402	2.105
171.500	62.424	7.127	6.202	11.141	424.078	-41.603	5.190	5.310	2.114
171.625	64.540	6.951	6.077	11.088	421.362	-41.262	4.873	5.397	2.123
171.750	67.768	6.809	5.967	10.958	424.777	-40.921	4.707	5.523	2.131
171.875	76.708	6.808	5.978	9.354	424.665	-40.530	4.957	5.471	2.138
172.000	85.569	6.848	6.010	10.369	416.257	-40.243	5.398	5.613	2.158
172.125	92.205	6.877	6.059	11.604	404.455	-39.972	6.041	5.969	2.198
172.250	96.298	6.866	6.125	11.707	391.788	-39.743	6.663	6.558	2.248
172.375	96.398	6.896	6.289	11.280	381.837	-39.592	6.980	7.380	2.292
172.500	86.961	7.242	6.797	13.791	382.674	-39.457	6.829	8.392	2.307
172.625	80.205	8.231	7.947	18.314	387.001	-39.251	6.458	9.864	2.283
172.750	69.716	9.728	9.496	28.754	383.310	-38.967	6.054	11.575	2.275
172.875	65.593	11.992	11.644	59.740	371.191	-38.798	5.415	13.437	2.311
173.000	66.775	14.613	14.260	110.659	349.501	-38.762	4.849	15.433	2.388
173.125	68.513	17.179	17.155	151.994	319.669	-38.788	4.806	17.652	2.483
173.250	69.854	19.934	20.350	111.648	288.990	-38.801	5.502	20.316	2.561
173.375	64.888	23.034	23.837	69.737	258.533	-39.045	6.342	22.894	2.598
173.500	58.133	27.057	28.028	65.057	235.735	-39.423	6.928	25.020	2.617
173.625	53.851	32.678	33.446	69.323	217.720	-39.709	7.602	26.481	2.632
173.750	52.152	38.103	38.333	69.870	205.902	-39.891	8.351	26.838	2.648
173.875	51.904	39.754	39.365	63.207	200.315	-40.054	9.017	25.749	2.662
174.000	53.642	32.953	32.367	48.566	193.934	-40.260	9.505	23.300	2.666
174.125	56.126	23.140	23.013	34.249	210.869	-40.550	9.902	19.975	2.643
174.250	59.483	15.954	16.418	22.230	236.250	-40.800	10.526	16.507	2.573
174.375	62.851	11.375	11.992	15.871	274.859	-41.149	10.742	13.159	2.463
174.500	66.973	8.885	9.199	13.952	316.053	-41.611	10.431	10.531	2.335
174.625	71.384	7.790	7.641	13.757	350.577	-42.147	9.758	8.991	2.219
174.750	71.583	7.534	7.139	14.168	387.411	-42.724	8.949	8.112	2.145
174.875	71.086	7.972	7.377	14.193	401.385	-43.136	8.046	7.910	2.123
175.000	68.404	8.429	7.700	14.125	413.842	-43.656	7.149	7.669	2.120
