#Depth	DEN	GR	RT	RI	RXO	SP
110.375	2.228	73.122	13.014	10.423	11.380	-12.607
110.500	2.256	77.601	11.550	9.298	9.063	-12.823
110.625	2.252	78.856	11.072	8.800	8.233	-13.048
110.750	2.227	76.613	11.458	8.936	9.007	-13.248
110.875	2.199	72.597	12.466	9.617	10.732	-13.411
111.000	2.186	67.910	13.663	10.588	12.249	-13.556
111.125	2.199	65.281	14.314	11.316	12.708	-13.686
111.250	2.227	65.954	14.034	11.369	11.930	-13.760
111.375	2.257	68.638	12.962	10.718	10.731	-13.734
111.500	2.281	70.444	11.625	9.700	9.758	-13.605
111.625	2.286	71.310	10.577	8.770	9.050	-13.397
111.750	2.281	72.868	9.944	8.143	8.453	-13.181
111.875	2.274	74.315	9.676	7.841	7.856	-12.959
112.000	2.275	73.346	9.653	7.797	7.844	-12.701
112.125	2.285	72.060	9.745	7.904	8.211	-12.421
112.250	2.298	75.094	9.844	8.022	8.236	-12.164
112.375	2.306	80.296	9.909	8.086	8.340	-11.967
112.500	2.309	82.343	9.908	8.076	8.685	-11.847
112.625	2.311	78.119	9.829	8.009	9.066	-11.812
112.750	2.320	74.827	9.742	7.956	9.255	-11.835
112.875	2.330	76.656	9.720	7.966	9.223	-11.890
113.000	2.332	79.225	9.820	8.058	9.335	-12.030
113.125	2.319	75.657	10.099	8.225	9.859	-12.215
113.250	2.302	70.407	10.459	8.401	10.111	-12.442
113.375	2.288	69.195	10.745	8.517	10.277	-12.660
113.500	2.281	71.740	10.833	8.525	10.410	-12.884
113.625	2.278	73.129	10.728	8.440	10.799	-13.095
113.750	2.277	72.763	10.664	8.394	11.053	-13.293
113.875	2.282	71.800	10.893	8.536	10.895	-13.464
114.000	2.308	70.214	11.641	9.008	10.407	-13.580
114.125	2.376	67.127	13.083	9.948	11.743	-13.666
114.250	2.472	64.555	14.942	11.217	14.874	-13.678
114.375	2.551	64.082	16.881	12.613	18.817	-13.649
114.500	2.573	65.407	18.482	13.863	21.392	-13.574
114.625	2.536	65.288	19.259	14.633	20.946	-13.449
114.750	2.487	63.862	19.281	14.897	17.045	-13.257
114.875	2.451	64.417	18.739	14.714	13.891	-13.028
115.000	2.431	67.710	17.826	14.174	13.146	-12.799
115.125	2.414	67.847	16.627	13.325	13.675	-12.573
115.250	2.381	63.631	15.342	12.344	12.999	-12.399
115.375	2.330	61.420	14.165	11.393	11.721	-12.267
115.500	2.272	65.454	13.274	10.623	10.330	-12.170
115.625	2.222	70.137	12.870	10.189	10.404	-12.097
115.750	2.190	69.628	12.935	10.089	10.566	-12.045
115.875	2.174	66.290	13.441	10.315	10.571	-11.984
116.000	2.170	63.807	14.317	10.836	10.413	-11.847
116.125	2.169	62.168	15.520	11.645	10.441	-11.633
116.250	2.166	60.012	16.891	12.638	10.896	-11.346
116.375	2.164	57.808	18.279	13.714	11.807	-11.046
116.500	2.166	56.717	19.502	14.726	12.946	-10.748
116.625	2.168	57.018	20.399	15.477	13.761	-10.471
116.750	2.164	57.906	21.133	15.996	14.325	-10.223
116.875	2.153	58.972	22.087	16.505	14.566	-10.059
117.000	2.138	58.654	23.771	17.367	14.896	-10.022
117.125	2.136	56.873	26.509	18.952	15.853	-10.136
117.250	2.172	55.665	29.335	20.852	17.654	-10.370
117.375	2.263	55.532	30.601	22.102	21.963	-10.658
117.500	2.397	56.037	28.687	21.499	31.807	-10.974
117.625	2.504	57.691	23.427	18.492	44.531	-11.339
117.750	2.528	62.384	17.738	14.751	32.957	-11.725
117.875	2.474	69.898	13.407	11.520	16.235	-12.070
118.000	2.387	75.095	10.875	9.305	9.955	-12.329
118.125	2.319	72.751	9.898	8.180	9.371	-12.453
118.250	2.287	67.376	9.606	7.689	9.937	-12.463
118.375	2.284	64.104	9.507	7.528	9.807	-12.415
118.500	2.294	64.629	9.238	7.402	9.330	-12.347
118.625	2.304	65.958	8.685	7.113	8.503	-12.265
118.750	2.313	68.525	8.140	6.758	7.863	-12.198
118.875	2.325	72.268	7.868	6.505	7.370	-12.186
119.000	2.338	76.960	8.008	6.489	7.158	-12.238
119.125	2.339	80.177	8.612	6.799	7.743	-12.404
119.250	2.321	78.580	9.453	7.319	8.920	-12.637
119.375	2.293	74.070	10.282	7.895	9.776	-12.884
119.500	2.270	69.754	10.833	8.337	10.295	-13.110
119.625	2.268	67.628	10.918	8.474	10.002	-13.293
119.750	2.281	66.325	10.744	8.407	9.564	-13.443
119.875	2.306	65.936	10.518	8.271	9.104	-13.551
120.000	2.340	69.239	10.370	8.159	8.468	-13.635
120.125	2.381	75.011	10.282	8.053	9.653	-13.661
120.250	2.413	78.529	10.081	7.845	11.294	-13.675
120.375	2.425	77.969	9.620	7.449	11.519	-13.693
120.500	2.414	77.381	8.870	6.875	9.070	-13.727
120.625	2.391	80.131	7.951	6.240	7.323	-13.782
120.750	2.375	83.988	7.108	5.701	6.669	-13.837
120.875	2.370	86.844	6.525	5.351	6.585	-13.896
121.000	2.372	88.174	6.320	5.242	6.582	-13.977
121.125	2.369	88.717	6.551	5.407	6.598	-14.064
121.250	2.353	88.989	7.030	5.737	6.911	-14.111
121.375	2.325	87.112	7.585	6.127	7.664	-14.099
121.500	2.296	82.171	8.013	6.443	8.207	-14.008
121.625	2.273	78.002	8.076	6.509	8.630	-13.849
121.750	2.268	76.653	7.790	6.325	8.104	-13.660
121.875	2.284	78.052	7.302	5.985	7.051	-13.452
122.000	2.312	80.694	6.841	5.643	6.446	-13.238
122.125	2.329	82.589	6.676	5.477	6.590	-13.005
122.250	2.327	81.617	6.880	5.548	6.995	-12.799
122.375	2.305	79.124	7.428	5.855	7.294	-12.639
122.500	2.276	78.512	8.201	6.336	7.680	-12.543
122.625	2.263	79.313	9.001	6.871	8.337	-12.489
122.750	2.270	79.417	9.629	7.319	8.756	-12.442
122.875	2.288	78.904	9.991	7.615	8.615	-12.399
123.000	2.297	78.594	10.076	7.756	8.119	-12.353
123.125	2.291	79.291	9.924	7.771	8.101	-12.367
123.250	2.279	79.676	9.653	7.712	8.581	-12.408
123.375	2.272	78.811	9.297	7.574	8.927	-12.482
123.500	2.274	77.783	8.874	7.350	8.862	-12.598
123.625	2.284	80.052	8.446	7.068	8.484	-12.753
123.750	2.289	85.937	8.152	6.830	8.174	-12.964
123.875	2.280	89.946	8.153	6.738	8.056	-13.206
124.000	2.256	85.583	8.570	6.876	8.138	-13.434
124.125	2.226	74.424	9.507	7.335	8.463	-13.591
124.250	2.204	66.722	10.779	8.043	9.109	-13.690
124.375	2.195	66.108	12.164	8.905	9.659	-13.721
124.500	2.194	67.943	13.397	9.769	10.137	-13.660
124.625	2.188	66.675	14.291	10.471	10.596	-13.461
124.750	2.172	63.989	15.112	11.067	10.833	-13.129
124.875	2.154	62.391	16.256	11.758	11.187	-12.668
125.000	2.156	61.941	18.060	12.785	12.316	-12.128
125.125	2.200	61.210	20.726	14.408	17.053	-11.534
125.250	2.273	57.823	23.780	16.486	26.758	-10.907
125.375	2.339	53.471	26.559	18.690	33.887	-10.275
125.500	2.354	50.869	28.329	20.496	28.190	-9.674
125.625	2.303	50.974	28.554	21.328	19.995	-9.192
125.750	2.230	50.925	27.936	21.421	16.600	-8.826
125.875	2.169	51.691	27.191	21.191	16.461	-8.601
126.000	2.136	55.513	26.770	20.984	18.051	-8.520
126.125	2.133	59.301	26.563	20.818	19.494	-8.626
126.250	2.146	59.394	25.909	20.350	20.561	-8.908
126.375	2.167	59.367	24.352	19.275	20.240	-9.364
126.500	2.193	61.543	21.969	17.597	18.164	-9.936
126.625	2.215	62.204	19.461	15.723	15.032	-10.547
126.750	2.221	60.113	17.652	14.218	12.679	-11.099
126.875	2.207	60.285	16.946	13.398	11.344	-11.537
127.000	2.176	65.686	17.475	13.426	11.122	-11.841
127.125	2.145	70.063	19.359	14.513	14.048	-11.943
127.250	2.128	67.888	22.135	16.424	22.859	-11.890
127.375	2.124	61.978	25.387	18.892	27.839	-11.708
127.500	2.125	56.828	28.615	21.505	32.204	-11.438
127.625	2.132	56.139	31.494	23.861	33.251	-11.148
127.750	2.163	58.494	34.354	26.062	32.646	-10.913
127.875	2.237	60.573	37.681	28.469	32.726	-10.738
128.000	2.362	59.995	41.605	31.277	35.401	-10.583
128.125	2.509	57.291	45.149	33.945	46.998	-10.417
128.250	2.601	56.220	46.647	35.301	66.083	-10.199
128.375	2.595	56.184	45.182	34.589	73.979	-9.889
128.500	2.504	56.193	41.499	32.157	53.962	-9.479
128.625	2.374	56.577	37.812	29.391	31.082	-8.937
128.750	2.252	58.301	35.811	27.601	26.381	-8.322
128.875	2.163	59.601	35.713	27.147	30.420	-7.693
129.000	2.119	58.686	36.815	27.749	34.841	-7.159
129.125	2.117	55.088	37.685	28.595	35.288	-6.819
129.250	2.131	51.378	37.110	28.680	33.532	-6.674
129.375	2.149	50.652	34.888	27.599	30.739	-6.712
129.500	2.162	54.641	31.750	25.632	26.607	-6.927
129.625	2.168	59.972	28.834	23.502	22.774	-7.317
129.750	2.170	61.289	26.659	21.752	21.138	-7.782
129.875	2.169	57.290	25.210	20.496	20.792	-8.289
130.000	2.162	52.689	24.329	19.691	20.626	-8.740
130.125	2.146	52.285	23.888	19.285	20.050	-9.084
130.250	2.124	54.584	23.700	19.127	19.630	-9.299
130.375	2.106	56.803	23.781	19.187	19.763	-9.418
130.500	2.105	56.202	24.224	19.483	20.559	-9.430
130.625	2.126	53.893	25.158	20.070	21.813	-9.338
130.750	2.154	53.241	26.364	20.820	22.844	-9.204
130.875	2.176	55.089	27.510	21.544	23.400	-9.051
131.000	2.182	56.911	28.194	22.003	24.264	-8.905
131.125	2.172	55.344	28.012	21.927	25.454	-8.784
131.250	2.155	51.887	27.202	21.410	24.902	-8.664
131.375	2.138	50.360	26.140	20.648	23.039	-8.516
131.500	2.129	51.827	25.221	19.898	21.477	-8.350
131.625	2.130	53.650	24.761	19.429	20.949	-8.197
131.750	2.137	54.593	24.721	19.293	21.494	-8.099
131.875	2.141	55.372	25.016	19.461	22.511	-8.025
132.000	2.141	56.725	25.540	19.850	22.662	-7.965
132.125	2.144	56.755	26.220	20.389	22.699	-7.889
132.250	2.157	54.745	26.910	20.965	22.888	-7.874
132.375	2.180	52.252	27.370	21.435	23.870	-7.945
132.500	2.209	50.596	27.216	21.549	26.214	-8.118
132.625	2.235	51.168	25.891	20.879	29.578	-8.403
132.750	2.253	53.225	23.572	19.458	29.779	-8.731
132.875	2.258	56.322	20.766	17.585	25.967	-9.109
133.000	2.249	58.413	18.190	15.749	21.500	-9.540
133.125	2.231	57.610	16.597	14.487	19.935	-10.062
133.250	2.218	56.284	16.078	13.927	18.265	-10.629
133.375	2.217	56.352	16.560	14.086	17.464	-11.192
133.500	2.228	56.104	17.767	14.845	17.708	-11.731
133.625	2.240	53.506	19.042	15.816	18.090	-12.207
133.750	2.253	52.764	19.425	16.256	18.327	-12.628
133.875	2.283	55.205	18.307	15.602	18.488	-12.985
134.000	2.334	58.348	15.809	13.835	18.510	-13.269
134.125	2.388	62.847	12.906	11.599	17.983	-13.444
134.250	2.418	70.520	10.742	9.772	16.276	-13.547
134.375	2.424	76.750	9.777	8.732	13.968	-13.612
134.500	2.426	74.760	10.074	8.586	13.410	-13.666
134.625	2.451	65.608	11.642	9.456	16.900	-13.689
134.750	2.487	57.695	13.947	11.053	25.483	-13.669
134.875	2.499	53.006	16.421	13.020	34.563	-13.612
135.000	2.463	52.314	18.278	14.733	36.029	-13.562
135.125	2.386	53.932	18.705	15.409	32.583	-13.539
135.250	2.308	54.414	18.133	15.201	29.266	-13.504
135.375	2.242	54.432	17.253	14.589	24.576	-13.437
135.500	2.192	55.913	16.640	14.041	19.880	-13.324
135.625	2.159	57.561	16.592	13.850	18.102	-13.191
135.750	2.141	58.265	16.920	13.944	18.292	-13.065
135.875	2.137	60.223	17.429	14.209	20.301	-12.947
136.000	2.140	63.600	17.938	14.522	23.434	-12.823
136.125	2.140	63.491	18.294	14.757	24.069	-12.698
136.250	2.132	61.349	18.476	14.875	20.582	-12.604
136.375	2.115	60.571	18.522	14.904	18.619	-12.550
136.500	2.097	61.144	18.555	14.926	17.971	-12.530
136.625	2.090	60.627	18.768	15.049	17.911	-12.512
136.750	2.103	57.725	19.221	15.307	18.434	-12.500
136.875	2.146	54.456	19.860	15.668	20.192	-12.501
137.000	2.211	52.671	20.527	16.052	25.377	-12.512
137.125	2.268	53.288	21.005	16.353	32.128	-12.506
137.250	2.286	56.108	21.262	16.549	32.373	-12.460
137.375	2.256	59.182	21.392	16.685	28.140	-12.360
137.500	2.193	59.512	21.552	16.836	26.430	-12.231
137.625	2.126	55.578	21.908	17.097	26.465	-12.090
137.750	2.080	50.955	22.494	17.488	26.352	-11.926
137.875	2.065	48.623	23.284	17.992	24.970	-11.745
138.000	2.077	49.044	24.200	18.562	22.404	-11.493
138.125	2.106	52.726	25.143	19.146	21.308	-11.142
138.250	2.138	56.751	26.033	19.725	21.775	-10.712
138.375	2.166	57.305	26.828	20.310	23.283	-10.254
138.500	2.186	53.532	27.502	20.902	25.117	-9.778
138.625	2.197	48.881	28.027	21.448	26.101	-9.331
138.750	2.200	48.146	28.412	21.877	26.201	-8.914
138.875	2.200	52.477	28.631	22.141	26.318	-8.511
139.000	2.196	56.455	28.685	22.238	26.549	-8.173
139.125	2.192	55.437	28.585	22.190	27.102	-7.939
139.250	2.188	51.709	28.424	22.075	27.425	-7.800
139.375	2.185	49.445	28.280	21.942	27.086	-7.721
139.500	2.181	49.880	28.215	21.839	26.161	-7.684
139.625	2.175	50.890	28.258	21.817	25.619	-7.674
139.750	2.168	50.827	28.359	21.877	25.840	-7.675
139.875	2.163	49.763	28.482	21.996	26.370	-7.722
140.000	2.160	48.927	28.612	22.140	26.659	-7.788
140.125	2.158	50.048	28.741	22.271	26.670	-7.878
140.250	2.153	51.904	28.864	22.384	26.958	-7.962
140.375	2.146	54.365	28.969	22.494	27.174	-8.055
140.500	2.142	56.682	29.050	22.625	26.999	-8.154
140.625	2.147	56.373	29.148	22.806	26.609	-8.231
140.750	2.160	54.461	29.286	23.028	26.677	-8.289
140.875	2.172	52.825	29.423	23.255	27.356	-8.319
141.000	2.175	52.346	29.495	23.436	28.505	-8.343
141.125	2.167	50.887	29.438	23.523	29.701	-8.374
141.250	2.156	47.584	29.283	23.541	31.013	-8.398
141.375	2.145	45.130	29.101	23.535	31.059	-8.391
141.500	2.131	45.978	29.009	23.567	29.683	-8.356
141.625	2.116	49.941	29.152	23.709	27.838	-8.328
141.750	2.110	52.498	29.481	23.948	26.596	-8.325
141.875	2.117	53.371	29.854	24.233	25.317	-8.322
142.000	2.137	55.171	30.075	24.486	24.186	-8.331
142.125	2.163	57.046	29.920	24.597	24.006	-8.318
142.250	2.181	55.216	29.449	24.538	23.822	-8.322
142.375	2.186	49.752	28.807	24.330	23.373	-8.359
142.500	2.184	47.659	28.163	24.039	23.137	-8.429
142.625	2.180	51.914	27.667	23.754	23.475	-8.539
142.750	2.174	55.642	27.317	23.514	24.015	-8.661
142.875	2.167	55.000	27.032	23.291	24.375	-8.829
143.000	2.158	52.228	26.664	23.010	24.486	-9.033
143.125	2.155	50.739	26.004	22.552	23.426	-9.286
143.250	2.159	49.590	25.211	22.005	22.473	-9.543
143.375	2.171	48.529	24.818	21.676	22.356	-9.795
143.500	2.196	49.362	25.629	22.058	24.098	-10.034
143.625	2.246	51.420	28.754	23.976	26.658	-10.225
143.750	2.326	51.772	33.980	27.561	34.298	-10.367
143.875	2.425	51.255	40.341	32.462	61.234	-10.413
144.000	2.510	52.541	45.569	37.211	149.087	-10.370
144.125	2.519	54.716	45.805	38.614	201.245	-10.229
144.250	2.459	55.009	41.135	35.925	117.543	-10.040
144.375	2.368	55.575	34.202	30.834	48.007	-9.814
144.500	2.286	56.880	28.042	25.812	27.100	-9.540
144.625	2.238	56.158	24.514	22.618	23.767	-9.218
144.750	2.212	53.203	23.142	21.176	23.366	-8.853
144.875	2.196	51.013	23.358	21.156	22.980	-8.466
145.000	2.182	51.396	24.548	22.105	22.657	-8.087
145.125	2.167	52.584	26.094	23.489	24.097	-7.750
145.250	2.157	53.210	27.352	24.650	25.841	-7.437
145.375	2.158	52.695	27.986	25.238	27.456	-7.138
145.500	2.167	51.981	27.936	25.177	27.579	-6.848
145.625	2.179	52.978	27.442	24.676	26.164	-6.541
145.750	2.188	55.014	27.112	24.256	25.501	-6.213
145.875	2.189	56.385	27.408	24.284	26.639	-5.876
146.000	2.184	55.326	28.621	24.986	29.226	-5.487
146.125	2.182	53.242	30.896	26.510	33.757	-5.058
146.250	2.187	53.480	33.637	28.488	38.309	-4.630
146.375	2.197	54.973	36.139	30.448	41.724	-4.242
146.500	2.204	54.976	37.663	31.814	44.178	-3.906
146.625	2.204	51.669	37.493	31.958	45.588	-3.685
146.750	2.201	48.088	36.057	31.066	46.160	-3.592
146.875	2.200	46.713	33.954	29.520	44.075	-3.600
147.000	2.206	48.843	31.827	27.810	40.055	-3.729
147.125	2.211	52.470	30.262	26.434	39.160	-3.955
147.250	2.205	53.757	29.408	25.586	38.130	-4.190
147.375	2.185	52.520	29.282	25.322	36.617	-4.393
147.500	2.155	51.039	29.764	25.595	34.663	-4.565
147.625	2.128	51.861	30.549	26.239	33.149	-4.706
147.750	2.116	53.239	31.012	26.731	30.816	-4.822
147.875	2.122	54.558	30.560	26.509	29.010	-4.924
148.000	2.146	55.479	28.898	25.241	28.656	-4.993
148.125	2.179	54.960	26.346	23.121	29.007	-4.993
148.250	2.202	54.875	24.035	21.075	28.061	-4.947
148.375	2.208	55.665	22.840	19.775	26.393	-4.855
148.500	2.202	56.626	23.308	19.642	28.185	-4.718
148.625	2.201	56.394	25.808	21.055	33.989	-4.541
148.750	2.214	55.776	29.570	23.630	38.184	-4.352
148.875	2.236	56.300	33.699	26.840	39.087	-4.149
149.000	2.256	55.961	37.017	29.770	38.449	-3.967
149.125	2.263	54.538	38.149	31.109	37.930	-3.850
149.250	2.262	53.397	37.355	30.799	37.011	-3.821
149.375	2.258	51.673	35.457	29.438	36.561	-3.893
149.500	2.253	49.148	33.405	27.817	37.044	-4.077
149.625	2.240	48.700	31.975	26.560	33.545	-4.344
149.750	2.217	52.041	31.331	25.818	32.216	-4.639
149.875	2.188	54.882	31.415	25.585	32.485	-4.974
150.000	2.160	53.594	31.983	25.778	34.438	-5.316
150.125	2.142	49.702	32.625	26.245	36.829	-5.637
150.250	2.137	47.042	32.952	26.677	35.703	-5.923
150.375	2.147	46.989	32.822	26.870	30.937	-6.183
150.500	2.167	49.150	32.350	26.757	27.809	-6.396
150.625	2.185	52.268	31.874	26.426	26.270	-6.580
150.750	2.191	53.084	31.671	26.136	24.882	-6.754
150.875	2.186	53.302	31.786	26.037	23.979	-6.918
151.000	2.177	54.535	32.093	26.156	23.997	-7.086
151.125	2.177	55.347	32.397	26.406	24.849	-7.288
151.250	2.184	54.773	32.571	26.619	25.341	-7.489
151.375	2.194	53.468	32.556	26.688	24.658	-7.677
151.500	2.201	53.851	32.365	26.576	23.046	-7.831
151.625	2.201	55.456	32.047	26.320	22.331	-7.948
151.750	2.197	55.811	31.697	26.034	22.060	-8.084
151.875	2.195	54.983	31.346	25.754	21.856	-8.234
152.000	2.196	53.860	30.963	25.456	21.799	-8.386
152.125	2.200	54.316	30.424	25.038	21.895	-8.513
152.250	2.204	55.169	29.733	24.486	21.968	-8.682
152.375	2.205	55.911	29.149	23.962	22.068	-8.916
152.500	2.203	56.148	29.257	23.861	22.475	-9.247
152.625	2.214	56.093	31.130	24.975	23.186	-9.691
152.750	2.255	56.645	35.049	27.678	25.400	-10.165
152.875	2.333	55.478	40.745	32.079	33.364	-10.704
153.000	2.432	51.026	46.814	37.488	56.681	-11.279
153.125	2.516	45.414	49.793	41.455	106.264	-11.917
153.250	2.562	42.407	47.726	41.639	131.417	-12.561
153.375	2.578	43.424	41.502	37.871	97.162	-13.177
153.500	2.580	47.443	34.034	32.134	63.170	-13.763
153.625	2.573	50.109	27.931	26.736	36.180	-14.267
153.750	2.553	49.880	23.447	22.477	18.635	-14.709
153.875	2.518	51.146	20.096	19.227	19.187	-15.074
154.000	2.473	57.890	17.400	16.671	20.215	-15.381
154.125	2.417	64.908	15.234	14.672	19.069	-15.597
154.250	2.350	66.441	13.619	13.151	15.253	-15.756
154.375	2.277	64.338	12.734	12.223	12.175	-15.865
154.500	2.216	62.589	12.739	12.017	11.558	-15.918
154.625	2.204	61.418	13.973	12.828	12.316	-15.904
154.750	2.253	58.509	16.393	14.659	14.820	-15.814
154.875	2.354	54.375	19.968	17.553	20.755	-15.646
155.000	2.474	50.878	24.426	21.344	31.417	-15.424
155.125	2.559	48.118	29.153	25.543	37.597	-15.216
155.250	2.604	45.561	33.365	29.343	43.357	-15.042
155.375	2.622	43.256	36.644	32.240	46.149	-14.909
155.500	2.630	43.014	39.003	34.133	45.165	-14.807
155.625	2.634	45.345	40.884	35.378	45.091	-14.772
155.750	2.636	48.837	42.839	36.592	47.561	-14.835
155.875	2.636	50.547	44.819	37.840	50.190	-14.993
156.000	2.632	48.571	46.336	38.805	50.057	-15.222
156.125	2.622	45.535	46.546	38.879	53.390	-15.482
156.250	2.601	45.823	45.393	37.970	56.135	-15.735
156.375	2.565	47.713	43.230	36.300	50.442	-15.988
156.500	2.519	47.356	40.763	34.376	43.101	-16.235
156.625	2.481	44.342	38.817	32.814	41.329	-16.463
156.750	2.465	42.304	37.701	31.852	41.954	-16.663
156.875	2.476	41.011	37.488	31.554	39.941	-16.798
157.000	2.505	40.721	38.182	31.943	37.169	-16.888
157.125	2.537	43.744	39.935	33.159	34.270	-16.925
157.250	2.561	47.003	42.561	35.081	34.363	-16.934
157.375	2.578	46.504	45.897	37.619	38.401	-16.870
157.500	2.596	42.950	49.482	40.456	46.647	-16.742
157.625	2.620	41.070	52.148	42.741	53.269	-16.576
157.750	2.640	41.902	52.970	43.709	58.529	-16.385
157.875	2.647	45.242	51.789	43.157	59.791	-16.190
158.000	2.635	49.900	49.357	41.551	53.104	-15.961
158.125	2.613	52.780	46.988	39.769	46.647	-15.640
158.250	2.594	53.823	45.597	38.545	46.721	-15.253
158.375	2.587	54.525	45.367	38.097	50.406	-14.856
158.500	2.593	55.841	45.999	38.313	56.733	-14.490
158.625	2.609	55.855	46.950	38.897	52.635	-14.163
158.750	2.627	54.044	47.698	39.456	49.795	-13.840
158.875	2.635	50.496	48.006	39.789	50.519	-13.525
159.000	2.633	45.979	47.743	39.767	53.457	-13.245
159.125	2.623	44.331	46.775	39.237	52.817	-13.068
159.250	2.616	46.438	45.285	38.252	48.218	-12.970
159.375	2.615	49.850	43.488	36.906	45.482	-12.927
159.500	2.620	51.208	41.736	35.435	43.277	-12.903
159.625	2.626	51.062	40.449	34.201	39.320	-12.884
159.750	2.625	50.652	39.610	33.332	38.753	-12.909
159.875	2.617	48.226	39.019	32.761	40.630	-12.961
160.000	2.604	44.450	38.423	32.318	42.846	-13.019
160.125	2.588	43.462	37.561	31.764	39.175	-13.074
160.250	2.575	45.233	36.368	30.965	33.917	-13.101
160.375	2.567	47.673	34.937	29.918	31.038	-13.124
160.500	2.566	49.904	33.487	28.753	30.167	-13.141
160.625	2.571	49.835	32.246	27.666	29.146	-13.126
160.750	2.578	48.508	31.242	26.734	27.378	-13.061
160.875	2.586	49.249	30.420	25.938	26.885	-12.970
161.000	2.591	51.611	29.679	25.197	28.154	-12.872
161.125	2.582	51.442	28.965	24.458	28.020	-12.750
161.250	2.557	49.253	28.350	23.798	26.337	-12.613
161.375	2.524	49.365	28.036	23.394	24.849	-12.434
161.500	2.500	51.290	28.235	23.424	24.448	-12.219
161.625	2.502	53.811	29.131	24.044	26.348	-11.989
161.750	2.530	55.470	30.418	25.019	29.927	-11.792
161.875	2.572	54.789	31.619	25.986	34.276	-11.613
162.000	2.609	52.660	32.088	26.442	37.162	-11.468
162.125	2.623	50.713	31.111	25.794	35.963	-11.357
162.250	2.619	50.183	29.002	24.220	30.928	-11.276
162.375	2.605	51.495	26.318	22.124	26.180	-11.241
162.500	2.587	54.290	23.667	19.986	23.345	-11.255
162.625	2.573	54.154	21.601	18.251	22.429	-11.340
162.750	2.565	50.188	20.222	17.038	21.022	-11.447
162.875	2.562	47.852	19.483	16.350	19.787	-11.581
163.000	2.559	49.580	19.226	16.102	18.410	-11.725
163.125	2.554	52.103	19.282	16.180	18.771	-11.870
163.250	2.549	52.541	19.417	16.357	19.743	-12.021
163.375	2.546	52.525	19.483	16.483	20.897	-12.172
163.500	2.543	53.589	19.365	16.446	21.065	-12.299
163.625	2.537	53.335	18.976	16.178	19.535	-12.384
163.750	2.531	50.393	18.400	15.768	18.326	-12.430
163.875	2.526	47.386	17.754	15.299	17.603	-12.439
164.000	2.524	47.367	17.176	14.849	17.176	-12.384
164.125	2.520	50.087	16.785	14.466	16.358	-12.274
164.250	2.509	51.121	16.529	14.140	15.522	-12.106
164.375	2.494	50.328	16.325	13.864	15.293	-11.916
164.500	2.482	49.595	16.108	13.639	15.597	-11.737
164.625	2.480	50.818	15.852	13.474	16.099	-11.552
164.750	2.482	53.231	15.591	13.341	16.629	-11.353
164.875	2.481	53.771	15.366	13.217	16.263	-11.130
165.000	2.472	52.127	15.222	13.100	15.446	-10.944
165.125	2.458	52.309	15.199	13.007	14.926	-10.831
165.250	2.447	54.795	15.242	12.938	15.073	-10.797
165.375	2.448	56.083	15.293	12.880	16.020	-10.782
165.500	2.456	54.669	15.324	12.832	16.036	-10.773
165.625	2.461	54.035	15.347	12.815	16.430	-10.794
165.750	2.453	54.875	15.417	12.844	15.648	-10.815
165.875	2.434	55.881	15.553	12.918	14.917	-10.855
166.000	2.414	58.115	15.709	13.004	14.993	-10.883
166.125	2.406	61.387	15.768	13.037	15.553	-10.887
166.250	2.408	62.513	15.698	12.996	15.728	-10.876
166.375	2.415	61.409	15.560	12.907	14.874	-10.870
166.500	2.419	59.877	15.490	12.839	13.776	-10.870
166.625	2.420	58.510	15.694	12.910	13.939	-10.869
166.750	2.425	57.178	16.186	13.157	14.565	-10.898
166.875	2.440	56.828	16.853	13.544	14.939	-10.959
167.000	2.465	57.589	17.485	13.955	15.095	-11.053
167.125	2.494	56.640	17.815	14.212	15.623	-11.176
167.250	2.512	55.444	17.817	14.261	15.945	-11.291
167.375	2.517	56.004	17.623	14.159	15.212	-11.394
167.500	2.510	57.010	17.480	14.050	14.435	-11.499
167.625	2.504	56.615	17.681	14.126	14.685	-11.604
167.750	2.508	55.437	18.273	14.444	16.103	-11.697
167.875	2.523	54.370	19.193	14.988	18.638	-11.758
168.000	2.542	52.303	20.260	15.674	21.521	-11.768
168.125	2.551	49.209	21.155	16.329	22.199	-11.679
168.250	2.549	47.234	21.655	16.767	21.674	-11.539
168.375	2.540	46.512	21.659	16.868	20.675	-11.394
168.500	2.530	47.018	21.190	16.598	20.512	-11.255
168.625	2.522	49.719	20.369	16.001	20.808	-11.133
168.750	2.513	52.681	19.510	15.315	20.076	-11.014
168.875	2.506	52.748	18.870	14.732	18.152	-10.908
169.000	2.502	49.619	18.655	14.410	17.206	-10.834
169.125	2.504	49.275	19.070	14.514	17.938	-10.829
169.250	2.506	52.290	19.997	15.002	19.634	-10.876
169.375	2.506	52.744	21.247	15.787	21.160	-10.960
169.500	2.506	48.875	22.470	16.664	22.671	-11.066
169.625	2.509	48.249	23.109	17.273	22.857	-11.159
169.750	2.513	52.219	22.925	17.395	23.559	-11.285
169.875	2.514	54.222	21.960	16.994	22.348	-11.421
170.000	2.508	51.661	20.559	16.229	19.614	-11.584
170.125	2.497	49.821	19.254	15.371	17.012	-11.739
170.250	2.489	50.604	18.350	14.653	16.684	-11.893
170.375	2.487	51.257	17.828	14.135	16.949	-12.024
