#Depth	DEN	SP	R2M	R025	RA2	GR	RT	RI	RXO
249.375	2.285	-14.907	5.355	9.471	5.355	63.729	12.180	10.067	11.090
249.500	2.279	-15.352	5.938	10.298	5.938	64.247	13.645	11.261	12.190
249.625	2.267	-15.723	6.584	11.177	6.584	67.290	15.079	12.499	15.269
249.750	2.253	-16.072	7.120	12.148	7.120	69.504	16.228	13.574	19.875
249.875	2.242	-16.397	7.692	13.167	7.692	69.725	17.001	14.368	23.843
250.000	2.234	-16.681	8.343	14.131	8.343	69.155	17.518	14.914	21.348
250.125	2.228	-16.952	8.911	14.947	8.911	69.690	18.071	15.400	18.130
250.250	2.225	-17.226	9.460	15.675	9.460	70.609	18.825	16.016	19.194
250.375	2.230	-17.468	9.928	16.422	9.928	69.933	19.766	16.821	24.547
250.500	2.244	-17.667	10.289	17.285	10.289	67.946	20.865	17.840	27.758
250.625	2.258	-17.836	10.598	18.313	10.598	66.779	22.269	19.193	25.597
250.750	2.259	-17.944	11.029	19.413	11.029	67.522	24.222	21.011	23.876
250.875	2.246	-17.983	11.759	20.483	11.759	67.982	27.063	23.559	22.462
251.000	2.224	-17.958	12.865	21.430	12.865	66.414	30.999	27.085	25.910
251.125	2.204	-17.851	14.433	22.131	14.433	62.957	35.735	31.549	35.146
251.250	2.198	-17.639	16.343	22.512	16.343	58.619	39.510	35.543	44.957
251.375	2.208	-17.364	18.526	22.440	18.526	54.061	40.058	37.013	50.959
251.500	2.233	-17.022	21.109	21.766	21.109	51.753	36.065	34.415	47.930
251.625	2.276	-16.612	23.870	20.281	23.870	55.126	28.703	28.217	38.694
251.750	2.337	-16.185	26.106	18.200	26.106	61.084	21.520	21.642	29.054
251.875	2.406	-15.720	27.351	15.793	27.351	67.797	16.030	16.318	18.895
252.000	2.453	-15.305	27.595	13.419	27.595	74.668	12.457	12.671	11.031
252.125	2.448	-14.930	26.962	11.498	26.962	80.402	10.593	10.637	8.730
252.250	2.409	-14.614	25.830	10.144	25.830	82.482	9.660	9.542	8.179
252.375	2.362	-14.403	24.322	9.317	24.322	82.277	9.311	9.079	8.069
252.500	2.324	-14.265	22.267	8.855	22.267	82.906	9.286	9.013	7.855
252.625	2.306	-14.249	19.791	8.575	19.791	84.776	9.394	9.158	7.500
252.750	2.298	-14.349	17.579	8.314	17.579	84.741	9.501	9.330	7.343
252.875	2.292	-14.545	16.037	8.060	16.037	83.417	9.590	9.472	7.622
253.000	2.284	-14.812	15.137	7.872	15.137	83.063	9.679	9.581	7.840
253.125	2.279	-15.153	14.603	7.856	14.603	81.978	9.792	9.672	8.015
253.250	2.281	-15.555	14.148	8.006	14.148	80.229	9.924	9.760	8.000
253.375	2.291	-15.994	13.756	8.268	13.756	79.375	10.085	9.869	8.109
253.500	2.310	-16.457	13.472	8.567	13.472	80.057	10.317	10.035	8.238
253.625	2.334	-16.938	13.363	8.871	13.363	81.418	10.760	10.347	9.058
253.750	2.358	-17.396	13.469	9.236	13.469	83.611	11.543	10.886	10.086
253.875	2.375	-17.832	13.753	9.770	13.753	84.470	12.797	11.761	11.193
254.000	2.377	-18.244	14.095	10.562	14.095	80.648	14.558	13.044	12.607
254.125	2.362	-18.609	14.527	11.666	14.527	74.283	16.686	14.721	15.674
254.250	2.342	-18.950	15.063	12.922	15.063	69.823	18.725	16.463	19.119
254.375	2.327	-19.241	15.669	14.161	15.669	68.016	20.294	17.932	23.258
254.500	2.319	-19.493	16.223	15.240	16.223	67.135	21.206	18.884	26.786
254.625	2.313	-19.706	16.682	16.070	16.682	67.782	21.581	19.297	23.631
254.750	2.304	-19.876	17.069	16.768	17.069	69.403	21.982	19.602	18.985
254.875	2.292	-20.051	17.421	17.463	17.421	71.346	22.785	20.139	18.097
255.000	2.288	-20.186	17.813	18.239	17.813	72.547	24.141	21.111	21.420
255.125	2.302	-20.314	18.220	19.055	18.220	71.462	25.992	22.594	23.949
255.250	2.325	-20.432	18.662	19.755	18.662	68.043	27.845	24.254	23.674
255.375	2.340	-20.509	19.185	20.216	19.185	64.180	29.084	25.583	23.279
255.500	2.338	-20.599	19.899	20.402	19.899	62.098	29.122	25.983	23.186
255.625	2.326	-20.665	20.830	20.333	20.830	62.879	27.653	25.022	23.580
255.750	2.318	-20.717	21.717	20.142	21.717	64.808	25.532	23.350	24.362
255.875	2.322	-20.782	22.394	19.892	22.394	68.385	23.571	21.660	22.976
256.000	2.338	-20.859	22.979	19.618	22.979	73.903	22.410	20.532	19.021
256.125	2.352	-20.933	23.809	19.354	23.809	77.167	22.476	20.428	16.654
256.250	2.351	-21.032	24.965	19.143	24.965	76.291	23.342	21.133	19.494
256.375	2.335	-21.144	26.322	19.029	26.322	74.179	24.452	22.275	25.828
256.500	2.313	-21.247	27.515	19.020	27.515	73.937	25.157	23.296	29.813
256.625	2.294	-21.367	28.408	19.057	28.408	74.888	24.876	23.536	28.895
256.750	2.286	-21.497	29.250	19.022	29.250	75.631	23.949	23.062	25.471
256.875	2.292	-21.598	30.122	18.854	30.122	75.834	22.957	22.308	22.145
257.000	2.310	-21.672	31.005	18.565	31.005	73.865	22.378	21.750	19.937
257.125	2.329	-21.751	31.707	18.240	31.707	69.672	22.346	21.634	19.207
257.250	2.340	-21.793	32.206	17.972	32.206	67.856	22.424	21.677	19.746
257.375	2.345	-21.854	32.532	17.771	32.532	70.870	22.186	21.511	22.498
257.500	2.350	-21.908	32.844	17.572	32.844	76.938	21.364	20.842	25.146
257.625	2.366	-21.950	33.029	17.267	33.029	80.212	19.962	19.602	21.757
257.750	2.385	-22.020	33.044	16.854	33.044	78.896	18.492	18.230	17.032
257.875	2.399	-22.062	32.856	16.421	32.856	75.963	17.402	17.126	15.870
258.000	2.399	-22.126	32.364	16.127	32.364	74.143	17.050	16.611	15.746
258.125	2.385	-22.203	31.798	16.227	31.798	75.155	17.865	17.073	16.582
258.250	2.363	-22.280	31.304	16.759	31.304	74.703	19.739	18.489	16.998
258.375	2.339	-22.376	30.908	17.663	30.908	72.566	22.477	20.789	20.842
258.500	2.321	-22.496	30.745	18.772	30.745	70.731	25.613	23.670	22.596
258.625	2.313	-22.620	30.926	19.853	30.926	70.608	28.246	26.401	31.262
258.750	2.314	-22.760	31.252	20.740	31.252	70.963	29.641	28.154	35.397
258.875	2.318	-22.927	31.797	21.394	31.797	71.981	29.585	28.560	33.929
259.000	2.318	-23.092	32.593	21.871	32.593	74.445	28.515	27.881	30.249
259.125	2.311	-23.262	32.984	22.273	32.984	75.566	27.338	26.866	27.576
259.250	2.302	-23.432	32.941	22.690	32.941	74.529	26.837	26.308	25.115
259.375	2.297	-23.607	32.692	23.124	32.692	75.794	27.303	26.573	23.986
259.500	2.294	-23.785	32.332	23.547	32.332	81.935	28.725	27.767	25.746
259.625	2.287	-23.956	32.077	23.961	32.077	87.178	30.940	29.884	28.684
259.750	2.278	-24.120	32.074	24.420	32.074	83.623	33.384	32.424	32.092
259.875	2.274	-24.284	32.386	24.957	32.386	74.422	35.558	34.874	36.356
260.000	2.279	-24.473	32.985	25.535	32.985	67.577	36.945	36.646	38.598
260.125	2.291	-24.625	34.119	25.983	34.119	67.677	36.984	37.072	37.942
260.250	2.298	-24.765	35.572	26.151	35.572	70.161	35.873	36.270	36.970
260.375	2.296	-24.868	37.133	25.971	37.133	71.609	33.866	34.454	36.486
260.500	2.289	-24.928	38.722	25.489	38.722	71.746	31.328	31.963	35.345
260.625	2.290	-25.005	40.151	24.857	40.151	69.846	28.748	29.269	31.039
260.750	2.305	-25.031	41.308	24.321	41.308	67.939	26.648	26.945	29.514
260.875	2.327	-25.052	42.031	24.028	42.031	69.098	25.451	25.412	29.023
261.000	2.345	-25.079	42.362	24.053	42.362	71.994	25.540	25.019	26.930
261.125	2.347	-25.113	42.531	24.470	42.531	71.460	27.587	26.397	25.066
261.250	2.335	-25.193	42.731	25.226	42.731	66.924	31.562	29.651	30.707
261.375	2.314	-25.292	43.103	26.323	43.103	63.502	37.416	34.932	40.751
261.500	2.288	-25.412	43.786	27.741	43.786	63.146	44.693	42.015	46.719
261.625	2.262	-25.555	45.039	29.401	45.039	61.099	52.040	49.831	46.469
261.750	2.241	-25.716	46.910	31.043	46.910	56.713	57.287	56.061	52.824
261.875	2.232	-25.886	49.376	32.415	49.376	53.341	58.762	58.732	60.422
262.000	2.238	-26.057	52.169	33.315	52.169	53.652	56.217	57.197	63.813
262.125	2.258	-26.221	54.786	33.578	54.786	58.257	50.896	52.315	58.500
262.250	2.282	-26.400	56.822	33.437	56.822	63.174	45.420	46.774	50.576
262.375	2.298	-26.603	58.109	33.161	58.109	65.718	41.251	42.189	41.093
262.500	2.303	-26.824	58.679	33.038	58.679	65.994	39.174	39.520	35.003
262.625	2.299	-27.055	58.527	33.315	58.527	66.280	39.776	39.491	35.041
262.750	2.291	-27.298	57.922	33.964	57.922	65.853	42.467	41.620	38.813
262.875	2.283	-27.556	57.125	34.909	57.125	63.158	46.825	45.574	45.897
263.000	2.277	-27.786	56.518	36.051	56.518	59.049	52.229	50.792	53.955
263.125	2.274	-28.041	56.562	37.342	56.562	56.432	57.878	56.474	59.189
263.250	2.271	-28.248	57.361	38.741	57.361	56.541	63.106	61.787	59.499
263.375	2.263	-28.432	58.968	40.233	58.968	58.541	67.798	66.470	55.086
263.500	2.250	-28.607	61.373	41.767	61.373	58.899	72.188	70.661	55.379
263.625	2.236	-28.712	64.689	43.254	64.689	55.328	76.569	74.625	59.825
263.750	2.228	-28.832	68.655	44.588	68.655	52.432	80.886	78.422	65.343
263.875	2.228	-28.929	72.978	45.719	72.978	53.089	84.816	81.807	68.190
264.000	2.231	-28.996	77.333	46.688	77.333	55.567	88.092	84.535	67.797
264.125	2.230	-29.059	81.507	47.601	81.507	56.671	90.766	86.611	63.901
264.250	2.223	-29.111	85.621	48.569	85.621	55.974	93.519	88.664	59.484
264.375	2.214	-29.130	89.793	49.592	89.793	54.329	96.931	91.266	56.099
264.500	2.209	-29.170	94.002	50.601	94.002	52.450	101.202	94.696	56.588
264.625	2.211	-29.237	98.328	51.447	98.328	52.744	105.885	98.670	60.593
264.750	2.214	-29.285	102.818	52.066	102.818	55.177	110.056	102.353	62.555
264.875	2.215	-29.338	107.673	52.463	107.673	56.026	113.384	105.394	62.475
265.000	2.214	-29.382	113.101	52.693	113.101	53.785	116.269	108.092	61.201
265.125	2.216	-29.415	119.342	52.791	119.342	53.013	119.673	111.335	60.243
265.250	2.220	-29.454	126.404	52.738	126.404	53.938	123.813	115.432	59.540
265.375	2.223	-29.507	134.467	52.437	134.467	52.880	127.591	119.558	62.588
265.500	2.220	-29.520	143.402	51.790	143.402	50.304	128.684	121.725	66.066
265.625	2.212	-29.503	152.526	50.690	152.526	50.846	123.873	118.902	65.622
265.750	2.203	-29.476	161.328	49.270	161.328	52.502	114.119	111.401	51.374
265.875	2.198	-29.418	169.415	47.620	169.415	52.523	101.647	100.862	42.795
266.000	2.197	-29.402	176.551	45.808	176.551	52.420	88.861	89.447	39.845
266.125	2.202	-29.351	182.663	43.835	182.663	53.939	79.767	78.928	48.017
266.250	2.214	-29.279	187.553	41.734	187.553	54.591	76.339	69.700	61.434
266.375	2.231	-29.206	190.344	39.550	190.344	54.403	66.864	61.786	63.245
266.500	2.247	-29.107	190.451	37.391	190.451	54.350	59.324	55.353	48.415
266.625	2.251	-29.022	187.585	35.498	187.585	54.462	54.544	51.111	39.084
266.750	2.242	-28.919	182.791	33.995	182.791	54.357	52.315	49.002	36.526
266.875	2.226	-28.816	177.407	32.922	177.407	53.636	52.370	48.925	32.476
267.000	2.212	-28.726	172.271	32.190	172.271	53.877	53.914	50.325	26.960
267.125	2.210	-28.641	166.833	31.629	166.833	56.340	55.342	51.905	26.985
267.250	2.223	-28.584	160.976	31.031	160.976	59.293	54.937	51.981	33.264
267.375	2.248	-28.546	154.989	30.334	154.989	60.188	52.027	49.700	41.540
267.500	2.277	-28.534	149.145	29.585	149.145	59.531	47.299	45.470	47.226
267.625	2.300	-28.564	143.356	28.928	143.356	59.781	42.681	40.914	46.212
267.750	2.310	-28.625	137.326	28.519	137.326	61.256	39.923	37.744	37.928
267.875	2.307	-28.717	130.520	28.474	130.520	62.835	39.863	36.803	34.085
268.000	2.290	-28.831	122.827	28.863	122.827	63.806	42.825	38.488	34.124
268.125	2.264	-28.967	115.107	29.783	115.107	64.061	49.260	43.389	39.454
268.250	2.237	-29.111	107.956	31.132	107.956	62.962	58.089	50.729	48.810
268.375	2.216	-29.246	101.719	32.833	101.719	60.704	68.064	59.498	60.167
268.500	2.204	-29.403	96.682	34.749	96.682	58.394	77.311	67.993	66.194
268.625	2.201	-29.550	93.417	36.689	93.417	55.847	83.357	73.842	65.306
268.750	2.201	-29.676	91.703	38.440	91.703	54.138	86.005	76.589	61.472
268.875	2.200	-29.807	91.214	39.864	91.214	55.034	86.196	76.902	56.876
269.000	2.199	-29.877	91.568	40.911	91.568	59.492	85.512	76.113	52.716
269.125	2.198	-29.942	92.408	41.574	92.408	64.049	85.420	75.551	53.392
269.250	2.196	-29.991	93.364	42.033	93.364	64.325	86.198	75.683	56.444
269.375	2.194	-30.005	94.495	42.424	94.495	61.472	87.278	76.178	59.613
269.500	2.195	-30.015	96.002	42.836	96.002	58.320	87.695	76.310	60.423
269.625	2.201	-29.996	97.986	43.250	97.986	55.303	86.457	75.261	60.308
269.750	2.211	-29.986	100.188	43.556	100.188	52.137	84.017	73.265	59.439
269.875	2.218	-29.981	102.348	43.660	102.348	50.404	81.313	70.987	56.917
270.000	2.219	-29.970	104.510	43.546	104.510	52.215	79.406	69.264	53.210
270.125	2.210	-29.955	107.149	43.327	107.149	56.545	79.306	69.010	49.738
270.250	2.199	-29.978	110.335	43.208	110.335	59.025	80.925	70.273	52.025
270.375	2.190	-30.018	113.828	43.291	113.828	58.486	84.155	73.036	54.109
270.500	2.187	-30.071	117.376	43.562	117.376	56.035	88.810	77.204	52.819
270.625	2.194	-30.138	121.179	43.895	121.179	52.689	94.592	82.596	52.993
270.750	2.210	-30.180	125.666	44.096	125.666	49.226	100.464	88.279	55.492
270.875	2.229	-30.199	131.112	44.049	131.112	47.496	105.243	93.235	60.178
271.000	2.241	-30.222	137.115	43.713	137.115	48.585	107.219	96.010	70.665
271.125	2.239	-30.256	142.793	43.056	142.793	50.297	103.421	93.946	87.456
271.250	2.232	-30.233	147.821	42.161	147.821	49.931	94.038	86.772	84.710
271.375	2.233	-30.223	151.947	41.056	151.947	48.782	80.967	75.735	68.281
271.500	2.255	-30.177	154.689	39.771	154.689	49.564	67.481	63.594	57.283
271.625	2.291	-30.115	154.861	38.356	154.861	53.209	57.208	53.721	50.147
271.750	2.321	-30.056	152.470	36.990	152.470	56.591	51.134	47.404	41.462
271.875	2.330	-29.993	147.886	35.871	147.886	57.719	49.297	44.866	36.383
272.000	2.318	-29.985	142.196	35.184	142.196	56.775	51.245	45.829	36.594
272.125	2.300	-29.959	136.452	35.140	136.452	55.610	56.638	50.184	43.734
272.250	2.287	-29.954	130.869	35.622	130.869	54.345	63.697	56.431	56.580
272.375	2.281	-29.958	125.654	36.477	125.654	53.536	70.855	63.164	64.879
272.500	2.275	-29.952	121.380	37.489	121.380	54.368	76.594	68.864	61.828
272.625	2.263	-29.973	119.092	38.413	119.092	56.108	79.745	72.204	59.356
272.750	2.244	-30.012	118.666	39.105	118.666	56.638	80.941	73.588	59.746
272.875	2.225	-30.061	119.660	39.536	119.660	56.310	80.702	73.489	61.216
273.000	2.213	-30.084	121.208	39.764	121.208	55.618	79.306	72.233	61.470
273.125	2.215	-30.095	122.347	39.884	122.347	54.496	76.884	69.959	62.768
273.250	2.228	-30.135	122.830	40.004	122.830	53.391	74.330	67.424	63.105
273.375	2.242	-30.171	122.723	40.162	122.723	53.760	72.646	65.466	59.342
273.500	2.246	-30.235	122.269	40.364	122.269	55.242	72.723	64.903	53.553
273.625	2.234	-30.318	121.766	40.610	121.766	56.016	75.154	66.434	55.665
273.750	2.214	-30.401	121.328	40.884	121.328	54.506	78.732	69.227	62.024
273.875	2.198	-30.508	121.008	41.175	121.008	51.944	81.886	72.038	67.688
274.000	2.194	-30.599	120.920	41.467	120.920	50.234	83.088	73.492	69.452
274.125	2.205	-30.726	121.123	41.728	121.123	50.001	81.524	72.629	68.215
274.250	2.220	-30.811	121.525	41.932	121.525	50.613	78.851	70.555	62.684
274.375	2.228	-30.873	122.194	42.068	122.194	52.816	76.834	68.674	55.022
274.500	2.227	-30.920	123.198	42.136	123.198	56.776	76.796	68.226	50.307
274.625	2.219	-30.904	124.433	42.152	124.433	58.275	79.345	69.985	54.061
274.750	2.212	-30.897	125.831	42.173	125.831	55.484	83.156	73.022	63.205
274.875	2.208	-30.854	127.169	42.251	127.169	52.176	86.811	76.175	68.638
275.000	2.206	-30.820	128.103	42.407	128.103	51.902	88.963	78.228	68.999
275.125	2.200	-30.757	128.746	42.609	128.746	54.516	88.670	78.194	70.157
275.250	2.191	-30.697	129.596	42.751	129.596	55.674	86.932	76.762	66.973
275.375	2.180	-30.678	130.670	42.730	130.670	55.744	84.804	74.816	60.948
275.500	2.171	-30.659	131.779	42.511	131.779	56.366	82.991	73.047	56.988
275.625	2.164	-30.665	132.831	42.134	132.831	55.904	81.643	71.692	58.100
275.750	2.161	-30.682	133.536	41.751	133.536	53.079	80.449	70.525	59.641
275.875	2.164	-30.705	133.722	41.469	133.722	50.268	79.310	69.442	58.255
276.000	2.174	-30.742	133.799	41.337	133.799	50.448	78.367	68.518	55.858
276.125	2.190	-30.807	134.331	41.332	134.331	52.383	78.106	68.099	63.018
276.250	2.205	-30.875	135.286	41.359	135.286	53.538	78.843	68.443	67.923
276.375	2.215	-30.944	136.441	41.363	136.441	54.020	80.730	69.709	68.467
276.500	2.218	-31.027	137.667	41.330	137.667	54.140	83.639	71.828	66.206
276.625	2.215	-31.126	139.153	41.290	139.153	53.643	87.206	74.551	65.978
276.750	2.212	-31.209	141.110	41.284	141.110	53.602	90.706	77.315	67.301
276.875	2.209	-31.301	143.879	41.305	143.879	53.802	93.447	79.594	69.736
277.000	2.203	-31.373	147.257	41.290	147.257	53.546	94.555	80.699	75.036
277.125	2.194	-31.412	150.439	41.083	150.439	53.834	92.638	79.470	78.442
277.250	2.186	-31.460	153.285	40.575	153.285	54.887	87.817	75.879	81.063
277.375	2.184	-31.467	155.694	39.715	155.694	55.769	80.780	70.361	78.718
277.500	2.190	-31.486	157.393	38.548	157.393	57.058	72.907	63.958	61.169
277.625	2.201	-31.466	157.655	37.206	157.655	59.095	65.975	58.095	51.302
277.750	2.210	-31.430	156.563	35.912	156.563	60.620	60.894	53.627	45.846
277.875	2.214	-31.413	154.292	34.799	154.292	60.236	57.871	50.809	46.024
278.000	2.211	-31.380	151.020	33.908	151.020	59.952	56.594	49.458	48.179
278.125	2.203	-31.378	147.132	33.193	147.132	60.829	56.422	49.132	49.665
278.250	2.195	-31.394	142.906	32.487	142.906	60.557	56.124	48.837	51.265
278.375	2.194	-31.424	138.699	31.691	138.699	58.936	54.855	47.842	54.791
278.500	2.212	-31.464	134.742	30.768	134.742	56.967	52.258	45.780	58.961
278.625	2.244	-31.516	130.990	29.788	130.990	53.875	48.627	42.797	66.195
278.750	2.267	-31.594	126.968	28.912	126.968	51.442	45.089	39.797	62.770
278.875	2.268	-31.671	122.310	28.251	122.310	53.592	42.545	37.527	49.585
279.000	2.246	-31.754	117.307	27.852	117.307	60.494	41.636	36.561	39.048
279.125	2.210	-31.848	112.457	27.700	112.457	64.905	42.874	37.434	38.792
279.250	2.177	-31.912	108.062	27.652	108.062	63.519	45.587	39.703	41.506
279.375	2.159	-31.984	104.283	27.605	104.283	58.685	48.926	42.741	46.666
279.500	2.162	-32.021	101.157	27.488	101.157	54.158	51.572	45.438	53.804
279.625	2.187	-32.057	98.649	27.250	98.649	52.191	51.580	45.981	59.305
279.750	2.232	-32.084	96.795	26.886	96.795	52.904	48.771	43.949	62.635
279.875	2.293	-32.097	95.604	26.356	95.604	54.694	44.064	39.995	60.389
280.000	2.352	-32.140	94.298	25.624	94.298	57.634	39.038	35.475	51.371
280.125	2.379	-32.131	92.166	24.713	92.166	61.813	35.266	31.800	40.603
280.250	2.372	-32.145	89.172	23.784	89.172	63.810	32.982	29.335	33.175
280.375	2.343	-32.155	85.391	22.999	85.391	63.430	31.840	27.893	31.978
280.500	2.313	-32.175	81.153	22.483	81.153	60.425	31.270	27.065	35.334
280.625	2.305	-32.235	76.968	22.321	76.968	56.749	30.875	26.555	39.320
280.750	2.313	-32.296	72.915	22.418	72.915	55.618	30.706	26.318	39.370
280.875	2.320	-32.388	68.987	22.739	68.987	58.412	31.231	26.645	36.053
281.000	2.308	-32.484	65.734	23.296	65.734	62.993	33.095	27.992	34.007
281.125	2.273	-32.616	63.670	24.149	63.670	63.660	37.266	31.174	36.329
281.250	2.235	-32.779	62.580	25.230	62.580	60.608	43.646	36.285	42.903
281.375	2.203	-32.951	62.322	26.457	62.322	56.294	51.715	43.121	51.411
281.500	2.183	-33.147	62.657	27.685	62.657	53.020	59.818	50.482	57.895
281.625	2.177	-33.337	63.616	28.646	63.616	51.835	64.134	55.116	61.949
281.750	2.188	-33.509	65.326	29.145	65.326	51.317	62.538	54.724	64.652
281.875	2.215	-33.667	67.569	29.038	67.569	50.940	55.662	49.455	67.389
282.000	2.252	-33.816	69.380	28.286	69.380	52.130	46.533	41.755	67.902
282.125	2.286	-33.953	69.704	26.965	69.704	56.237	38.599	34.664	51.830
282.250	2.304	-34.068	68.972	25.486	68.972	61.234	31.314	29.544	36.191
282.375	2.304	-34.170	67.314	24.169	67.314	63.408	26.603	26.483	30.191
282.500	2.295	-34.259	64.894	23.252	64.894	62.528	25.601	25.126	32.618
282.625	2.290	-34.312	61.749	22.898	61.749	63.102	25.989	25.221	36.194
282.750	2.290	-34.383	58.135	22.941	58.135	65.589	27.132	26.178	36.986
282.875	2.292	-34.422	54.503	23.224	54.503	65.582	28.706	27.691	37.493
283.000	2.291	-34.452	51.743	23.595	51.743	62.523	30.470	29.497	39.051
283.125	2.285	-34.467	50.684	23.949	50.684	61.866	32.277	31.417	42.123
283.250	2.278	-34.445	50.629	24.260	50.629	62.168	33.935	33.244	47.054
283.375	2.273	-34.432	51.302	24.541	51.302	59.843	35.148	34.679	55.654
283.500	2.269	-34.389	52.476	24.802	52.476	56.850	35.601	35.366	56.088
283.625	2.268	-34.361	53.970	25.021	53.970	56.552	35.080	34.983	55.066
283.750	2.273	-34.324	55.453	25.146	55.453	57.891	34.096	33.967	55.368
283.875	2.281	-34.287	56.681	25.134	56.681	59.179	33.238	32.877	55.959
284.000	2.288	-34.277	57.506	25.000	57.506	59.934	33.030	32.265	46.037
284.125	2.284	-34.290	57.890	24.819	57.890	59.623	33.738	32.513	42.905
284.250	2.272	-34.322	58.110	24.696	58.110	58.593	34.784	33.236	44.801
284.375	2.263	-34.371	58.225	24.674	58.225	58.501	35.400	33.797	50.506
284.500	2.265	-34.439	58.040	24.713	58.040	59.514	34.844	33.465	55.839
284.625	2.283	-34.524	57.307	24.696	57.307	60.758	32.778	31.755	56.863
284.750	2.305	-34.603	56.362	24.550	56.362	62.445	30.250	29.466	48.962
284.875	2.319	-34.696	55.330	24.304	55.330	64.106	28.309	27.496	40.413
285.000	2.319	-34.779	54.158	24.084	54.158	64.900	27.708	26.555	33.731
285.125	2.306	-34.858	53.231	24.112	53.231	63.392	28.965	27.237	30.289
285.250	2.291	-34.958	52.458	24.478	52.458	59.483	31.520	29.240	35.458
285.375	2.281	-35.049	51.709	25.194	51.709	55.420	34.730	32.127	49.487
285.500	2.279	-35.167	51.084	26.172	51.084	53.370	37.803	35.194	58.229
285.625	2.280	-35.258	50.868	27.246	50.868	54.342	39.942	37.569	57.906
285.750	2.280	-35.380	50.963	28.221	50.963	55.789	41.222	39.074	56.934
285.875	2.276	-35.483	51.442	29.014	51.442	56.517	42.070	39.993	56.568
286.000	2.269	-35.544	52.445	29.609	52.445	57.117	42.965	40.785	57.312
286.125	2.262	-35.615	53.573	30.054	53.573	56.890	44.109	41.738	59.029
286.250	2.257	-35.649	54.648	30.476	54.648	55.309	45.239	42.710	61.408
286.375	2.255	-35.675	55.732	30.926	55.732	53.637	46.093	43.473	62.770
286.500	2.255	-35.676	56.914	31.391	56.914	54.605	46.577	43.907	64.266
286.625	2.254	-35.663	58.213	31.784	58.213	57.124	46.795	44.058	63.314
286.750	2.253	-35.647	59.598	32.026	59.598	57.897	47.025	44.174	61.876
286.875	2.254	-35.627	61.014	32.075	61.014	56.708	47.367	44.379	58.648
287.000	2.253	-35.625	62.436	31.961	62.436	53.805	47.722	44.640	56.156
287.125	2.246	-35.615	63.901	31.759	63.901	50.712	47.754	44.711	57.224
287.250	2.233	-35.590	65.404	31.555	65.404	51.653	47.229	44.361	60.673
287.375	2.218	-35.569	67.024	31.347	67.024	55.401	46.043	43.452	60.532
287.500	2.206	-35.543	68.701	31.064	68.701	58.586	44.273	41.999	56.129
287.625	2.206	-35.521	70.282	30.598	70.282	60.082	42.152	40.164	50.661
287.750	2.218	-35.484	71.789	29.969	71.789	61.511	40.121	38.363	47.465
287.875	2.238	-35.442	73.166	29.254	73.166	62.935	38.521	36.948	46.556
288.000	2.258	-35.400	74.274	28.566	74.274	63.877	37.626	36.213	46.171
288.125	2.270	-35.313	75.017	28.062	75.017	64.536	37.752	36.483	44.053
288.250	2.273	-35.228	75.652	27.772	75.652	62.310	38.712	37.591	43.970
288.375	2.267	-35.103	76.210	27.639	76.210	57.051	40.175	39.258	48.223
288.500	2.255	-34.953	76.756	27.535	76.756	51.998	41.481	40.897	55.630
288.625	2.241	-34.783	77.367	27.222	77.367	50.286	41.458	41.360	59.904
288.750	2.232	-34.570	77.908	26.537	77.908	50.889	39.611	40.008	62.237
288.875	2.230	-34.362	78.247	25.421	78.247	52.634	36.104	36.847	62.171
289.000	2.235	-34.096	78.112	23.946	78.112	55.246	31.755	32.613	54.288
289.125	2.243	-33.836	77.052	22.307	77.052	58.779	27.654	28.399	40.115
289.250	2.250	-33.582	75.029	20.782	75.029	63.911	24.307	24.840	31.684
289.375	2.256	-33.319	72.167	19.531	72.167	68.936	21.732	22.019	30.572
289.500	2.273	-33.074	68.683	18.597	68.683	70.776	19.837	19.879	29.764
289.625	2.309	-32.820	64.591	17.974	64.591	69.156	18.743	18.522	28.255
289.750	2.353	-32.588	60.100	17.572	60.100	68.569	18.476	17.921	23.810
289.875	2.379	-32.392	55.687	17.437	55.687	70.826	19.237	18.213	18.965
290.000	2.372	-32.272	51.881	17.707	51.881	72.954	21.215	19.570	18.350
290.125	2.334	-32.252	49.121	18.618	49.121	72.044	24.662	22.348	29.815
290.250	2.288	-32.277	47.276	20.064	47.276	69.534	29.111	26.287	51.418
290.375	2.250	-32.353	46.208	21.844	46.208	66.223	34.039	31.006	71.768
290.500	2.223	-32.472	45.785	23.662	45.785	62.320	38.723	35.800	70.747
290.625	2.201	-32.643	46.128	25.169	46.128	57.504	42.192	39.569	65.884
290.750	2.178	-32.846	47.038	26.256	47.038	52.147	44.167	41.837	62.963
290.875	2.155	-33.021	48.142	26.944	48.142	48.158	44.606	42.518	65.179
291.000	2.146	-33.177	49.218	27.313	49.218	46.735	43.668	41.781	71.034
291.125	2.168	-33.238	50.129	27.396	50.129	47.786	41.618	39.870	79.422
291.250	2.219	-33.253	50.728	27.248	50.728	50.141	39.268	37.553	76.967
291.375	2.280	-33.221	50.955	26.866	50.955	53.558	37.141	35.326	65.963
291.500	2.325	-33.132	50.883	26.277	50.883	56.732	35.484	33.461	54.271
291.625	2.330	-33.025	50.551	25.549	50.551	56.957	34.269	32.022	53.815
291.750	2.313	-32.866	50.001	24.824	50.001	54.918	33.101	30.732	58.968
