#Depth	SP	GR	RI	RT	RXO	DEN
201.375	-16.704	88.711	4.150	4.966	5.082	2.270
201.500	-16.788	88.981	4.109	4.900	4.925	2.268
201.625	-16.872	91.221	4.042	4.799	4.894	2.266
201.750	-16.933	95.491	3.946	4.663	4.954	2.272
201.875	-17.032	99.224	3.873	4.550	4.990	2.282
202.000	-17.006	99.961	3.876	4.531	4.951	2.292
202.125	-16.834	98.311	3.956	4.633	4.928	2.299
202.250	-16.872	96.549	4.159	4.902	5.077	2.307
202.375	-16.887	94.976	4.425	5.264	5.380	2.317
202.500	-16.861	92.293	4.683	5.609	5.691	2.321
202.625	-16.903	89.076	4.868	5.855	5.840	2.309
202.750	-17.021	86.995	4.890	5.891	5.753	2.288
202.875	-17.345	87.758	4.752	5.725	5.575	2.271
203.000	-17.612	89.568	4.511	5.439	5.475	2.262
203.125	-17.749	91.071	4.255	5.110	5.470	2.251
203.250	-17.837	90.227	4.142	4.949	5.443	2.247
203.375	-17.849	87.657	4.259	5.076	5.392	2.249
203.500	-17.871	84.227	4.784	5.761	6.556	2.274
203.625	-18.032	81.014	5.884	7.243	10.456	2.310
203.750	-18.337	78.031	7.704	9.660	15.837	2.338
203.875	-18.566	75.320	9.660	12.142	18.979	2.332
204.000	-18.589	72.833	11.140	13.822	18.163	2.293
204.125	-18.428	71.957	11.637	14.149	15.508	2.250
204.250	-18.184	72.850	11.386	13.577	13.245	2.219
204.375	-17.864	75.475	10.752	12.676	12.014	2.198
204.500	-17.322	77.854	9.848	11.597	11.946	2.183
204.625	-16.605	80.371	8.738	10.281	12.138	2.175
204.750	-15.983	80.991	7.392	8.640	11.026	2.178
204.875	-15.338	80.298	6.062	7.008	8.479	2.190
205.000	-15.003	80.017	5.081	5.826	5.831	2.217
205.125	-14.987	80.498	4.444	5.106	4.412	2.261
205.250	-15.048	81.592	4.228	4.942	4.215	2.312
205.375	-15.308	80.995	4.365	5.185	4.361	2.347
205.500	-15.739	80.878	4.659	5.567	4.510	2.362
205.625	-16.109	82.938	4.978	5.918	4.618	2.364
205.750	-16.811	87.664	5.217	6.134	4.635	2.359
205.875	-17.734	92.487	5.431	6.320	4.622	2.353
206.000	-19.039	94.093	5.689	6.586	4.760	2.357
206.125	-20.503	92.780	5.979	6.931	5.151	2.370
206.250	-21.919	88.714	6.353	7.410	5.826	2.380
206.375	-23.136	85.318	6.778	7.950	6.765	2.368
206.500	-24.017	84.332	7.182	8.470	7.703	2.335
206.625	-24.806	85.266	7.562	8.979	8.059	2.298
206.750	-25.722	86.400	7.866	9.407	7.531	2.276
206.875	-26.630	85.704	8.167	9.853	6.733	2.269
207.000	-27.610	83.569	8.509	10.338	6.390	2.265
207.125	-28.606	80.352	8.869	10.831	6.593	2.261
207.250	-29.682	76.629	9.235	11.323	7.088	2.259
207.375	-30.673	74.277	9.554	11.740	7.544	2.265
207.500	-31.406	71.702	9.820	12.065	7.672	2.274
207.625	-31.551	70.983	10.051	12.325	7.438	2.281
207.750	-31.284	71.408	10.222	12.508	7.142	2.292
207.875	-30.818	73.393	10.359	12.639	7.159	2.302
208.000	-30.155	74.435	10.473	12.723	7.529	2.316
208.125	-29.048	74.589	10.559	12.755	7.868	2.327
208.250	-27.191	75.312	10.584	12.685	7.827	2.340
208.375	-24.188	78.240	10.544	12.531	7.489	2.347
208.500	-19.893	81.938	10.446	12.298	7.167	2.352
208.625	-15.697	84.727	10.293	11.995	7.018	2.354
208.750	-14.053	85.738	10.115	11.680	7.072	2.354
208.875	-13.843	86.339	9.933	11.382	7.291	2.354
209.000	-13.812	89.029	9.692	11.030	7.582	2.352
209.125	-13.988	91.863	9.427	10.668	7.781	2.348
209.250	-14.209	92.615	9.181	10.326	7.807	2.340
209.375	-14.636	90.533	8.974	10.044	7.937	2.322
209.500	-15.331	87.911	8.858	9.881	8.452	2.300
209.625	-15.971	85.830	8.790	9.770	9.210	2.278
209.750	-16.460	83.985	8.663	9.567	9.766	2.267
209.875	-16.803	82.177	8.439	9.233	9.775	2.253
210.000	-17.097	80.696	8.152	8.818	9.116	2.223
210.125	-17.497	80.389	7.864	8.421	7.961	2.170
210.250	-17.951	79.954	7.754	8.262	7.071	2.120
210.375	-18.588	80.321	8.120	8.674	7.318	2.090
210.500	-19.309	77.979	9.158	9.870	8.394	2.095
210.625	-19.962	75.615	10.924	11.879	9.586	2.116
210.750	-20.438	72.838	13.493	14.712	11.847	2.151
210.875	-20.816	71.748	16.350	17.748	15.686	2.188
211.000	-21.289	71.398	18.906	20.234	19.325	2.217
211.125	-21.632	70.272	20.449	21.559	20.995	2.229
211.250	-21.907	69.045	20.759	21.581	21.228	2.234
211.375	-22.151	68.063	20.365	20.959	21.217	2.234
211.500	-22.430	70.337	20.116	20.650	21.115	2.227
211.625	-22.723	74.614	20.668	21.222	21.389	2.215
211.750	-23.006	78.553	22.306	22.964	23.698	2.209
211.875	-23.433	80.054	24.820	25.669	28.908	2.213
212.000	-24.039	79.967	28.026	29.090	35.431	2.220
212.125	-24.585	80.528	31.427	32.600	39.882	2.222
212.250	-24.829	81.104	33.799	34.840	40.521	2.220
212.375	-24.966	78.224	35.020	35.784	39.593	2.221
212.500	-25.256	74.008	34.421	34.808	39.051	2.226
212.625	-25.470	71.571	32.919	33.054	38.466	2.231
212.750	-25.706	73.012	31.767	31.782	36.957	2.233
212.875	-25.973	74.106	32.034	32.120	35.038	2.229
213.000	-26.446	72.278	34.998	35.388	37.375	2.221
213.125	-26.988	68.280	41.656	42.527	49.815	2.204
213.250	-27.469	64.841	51.745	53.160	72.713	2.188
213.375	-27.957	62.000	67.268	69.212	96.428	2.173
213.500	-28.419	59.697	84.403	86.335	113.563	2.165
213.625	-28.773	58.115	98.292	99.504	121.694	2.159
213.750	-29.018	59.096	105.310	105.386	114.895	2.153
213.875	-29.140	60.317	103.380	102.245	95.892	2.152
214.000	-29.204	61.397	96.628	94.812	78.330	2.150
214.125	-29.246	60.794	88.884	86.994	74.147	2.152
214.250	-29.445	60.991	83.027	81.322	78.781	2.152
214.375	-29.681	61.871	80.479	79.048	81.582	2.154
214.500	-29.883	64.372	82.804	81.664	87.679	2.153
214.625	-29.956	66.086	89.329	88.379	103.002	2.152
214.750	-30.006	66.469	98.869	97.850	121.005	2.149
214.875	-30.078	64.518	108.659	107.193	129.599	2.143
215.000	-30.017	61.788	116.148	114.022	124.310	2.139
215.125	-29.994	60.022	121.457	118.606	113.547	2.138
215.250	-29.906	60.379	125.129	121.978	105.307	2.141
215.375	-29.834	61.549	129.512	126.427	104.432	2.141
215.500	-29.784	60.428	135.577	132.720	111.055	2.134
215.625	-29.948	59.008	143.079	140.413	118.250	2.126
215.750	-30.067	57.907	149.875	147.170	121.137	2.126
215.875	-29.986	58.178	154.016	151.250	120.421	2.133
216.000	-29.697	57.494	154.679	151.951	119.965	2.142
216.125	-29.483	57.332	153.470	150.953	122.572	2.146
216.250	-29.258	56.051	152.325	150.194	131.181	2.147
216.375	-29.002	54.541	151.982	150.118	147.371	2.146
216.500	-28.640	53.219	151.805	150.075	162.059	2.143
216.625	-28.392	53.274	151.204	149.532	160.488	2.137
216.750	-28.232	55.367	150.013	148.312	141.713	2.123
216.875	-28.018	56.071	148.348	146.584	119.204	2.107
217.000	-27.713	55.689	145.949	143.913	101.810	2.090
217.125	-27.316	53.313	143.407	140.916	94.811	2.088
217.250	-26.916	51.191	140.477	137.437	103.784	2.101
217.375	-26.645	50.000	136.753	133.095	120.723	2.123
217.500	-26.450	50.643	132.563	128.319	127.502	2.136
217.625	-26.202	52.566	127.123	122.232	119.453	2.138
217.750	-26.042	52.949	119.914	114.415	104.438	2.131
217.875	-25.882	53.387	111.591	105.839	91.586	2.124
218.000	-25.832	54.385	103.210	97.562	85.607	2.120
218.125	-25.821	56.415	95.736	90.451	82.557	2.123
218.250	-25.821	57.771	90.645	85.785	79.448	2.134
218.375	-25.798	58.891	87.960	83.488	77.040	2.147
218.500	-25.721	59.346	88.346	84.215	77.059	2.154
218.625	-25.470	58.079	91.076	87.310	78.747	2.157
218.750	-25.332	54.857	96.054	92.730	80.754	2.156
218.875	-25.233	52.764	100.803	97.629	81.959	2.151
219.000	-25.187	53.138	102.313	99.100	84.860	2.147
219.125	-24.966	55.423	99.172	96.013	87.404	2.143
219.250	-24.775	56.253	92.449	89.512	88.598	2.124
219.375	-24.691	57.018	85.556	83.149	86.013	2.088
219.500	-24.566	56.806	81.547	79.747	81.962	2.055
219.625	-24.379	55.302	81.955	80.680	80.788	2.052
219.750	-24.138	52.206	86.539	85.890	84.120	2.081
219.875	-23.898	49.979	92.035	91.451	89.729	2.116
220.000	-23.787	51.376	94.459	93.353	93.258	2.134
220.125	-23.631	53.945	89.729	87.890	94.754	2.144
220.250	-23.452	56.256	78.032	75.707	89.766	2.155
220.375	-23.463	57.916	64.807	62.654	78.594	2.177
220.500	-23.665	60.047	53.599	51.860	65.392	2.199
220.625	-24.005	61.738	47.239	45.761	56.060	2.226
220.750	-24.207	61.493	44.214	42.925	50.550	2.247
220.875	-24.302	59.505	43.885	42.728	47.364	2.257
221.000	-24.195	58.803	45.051	43.904	46.699	2.245
221.125	-24.081	59.902	46.698	45.413	46.792	2.227
221.250	-24.005	62.230	47.833	46.324	47.260	2.213
221.375	-23.860	64.765	48.145	46.471	47.447	2.205
221.500	-23.490	67.729	47.856	46.089	46.129	2.197
221.625	-23.120	70.137	46.785	44.992	43.531	2.192
221.750	-22.727	71.033	44.891	43.163	40.525	2.194
221.875	-22.464	70.444	42.506	40.874	38.464	2.203
222.000	-22.219	69.491	39.762	38.312	37.087	2.208
222.125	-21.937	70.173	37.288	36.070	35.958	2.212
222.250	-21.586	70.742	35.135	34.166	34.440	2.223
222.375	-21.388	71.673	33.337	32.602	32.969	2.244
222.500	-21.411	71.960	31.755	31.225	32.021	2.257
222.625	-21.479	73.847	30.545	30.192	32.154	2.258
222.750	-21.472	75.770	30.023	29.857	33.088	2.251
222.875	-21.670	75.809	30.145	30.169	33.459	2.247
223.000	-22.143	73.818	31.102	31.341	34.026	2.235
223.125	-22.647	71.779	33.294	33.877	35.580	2.215
223.250	-23.097	70.398	37.310	38.293	39.304	2.194
223.375	-23.440	69.054	42.951	44.324	43.484	2.185
223.500	-23.616	67.278	49.696	51.432	47.621	2.182
223.625	-23.646	66.556	56.176	58.143	53.958	2.178
223.750	-23.783	66.852	60.628	62.654	60.246	2.170
223.875	-23.898	67.012	62.963	65.009	63.037	2.163
224.000	-24.001	63.896	63.478	65.507	61.220	2.169
224.125	-23.905	60.572	63.004	64.946	58.027	2.200
224.250	-23.783	57.310	59.555	61.050	54.046	2.257
224.375	-23.791	55.898	53.046	54.001	48.136	2.313
224.500	-23.997	56.349	45.152	45.652	42.981	2.337
224.625	-24.279	59.386	37.829	38.127	39.891	2.325
224.750	-24.623	62.751	34.620	35.172	40.309	2.284
224.875	-25.088	64.009	35.501	36.612	42.317	2.226
225.000	-25.454	61.020	40.103	42.041	46.255	2.159
225.125	-25.584	55.685	47.237	49.763	50.074	2.091
225.250	-25.408	51.408	53.417	56.036	53.749	2.047
225.375	-24.966	50.693	55.585	57.639	54.109	2.040
225.500	-24.462	53.784	52.870	54.034	51.856	2.074
225.625	-24.012	57.566	46.957	47.534	47.590	2.127
225.750	-23.543	59.431	40.986	41.365	43.629	2.155
225.875	-22.982	58.262	36.333	36.793	39.524	2.130
226.000	-22.162	56.387	33.721	34.585	37.051	2.060
226.125	-21.281	54.935	33.093	34.387	35.839	1.996
226.250	-20.430	54.091	33.705	35.440	35.447	1.995
226.375	-19.732	53.767	34.860	36.950	35.553	2.038
226.500	-18.996	55.866	35.186	37.374	36.017	2.098
226.625	-18.282	60.183	34.020	36.187	36.265	2.142
226.750	-17.733	63.816	31.480	33.485	35.478	2.172
226.875	-17.390	65.603	28.300	30.122	32.849	2.191
227.000	-17.214	66.103	25.964	27.675	30.231	2.206
227.125	-17.260	65.927	25.172	26.821	28.494	2.216
227.250	-17.432	65.931	26.590	28.489	29.033	2.224
227.375	-17.710	65.225	29.279	31.702	31.039	2.218
227.500	-18.061	64.137	32.768	35.854	35.021	2.200
227.625	-18.427	60.250	35.759	39.469	37.773	2.172
227.750	-18.569	55.662	36.962	40.764	39.020	2.143
227.875	-18.473	52.957	36.095	39.615	37.755	2.108
228.000	-18.218	52.761	33.392	36.553	35.683	2.065
228.125	-17.870	53.754	29.756	32.650	33.543	2.011
228.250	-17.249	54.535	26.588	29.472	31.793	1.961
228.375	-16.299	54.816	24.234	27.164	30.238	1.923
228.500	-15.067	54.643	22.970	26.032	28.909	1.872
228.625	-13.789	54.747	22.377	25.633	27.782	1.815
228.750	-12.751	57.219	21.988	25.471	26.204	1.809
228.875	-11.881	61.515	21.268	24.826	23.517	1.898
229.000	-11.141	64.117	19.819	23.197	20.650	2.040
229.125	-10.516	64.342	17.917	21.014	18.715	2.158
229.250	-10.153	63.124	16.252	19.118	18.020	2.221
229.375	-10.012	64.647	15.100	17.890	17.331	2.249
229.500	-10.260	67.125	14.503	17.371	16.154	2.258
229.625	-10.676	70.505	14.272	17.284	15.142	2.248
229.750	-11.023	70.620	14.036	17.102	14.567	2.234
229.875	-11.225	70.473	13.531	16.446	14.467	2.217
230.000	-11.488	68.296	12.827	15.501	14.409	2.219
230.125	-11.774	68.024	12.075	14.505	14.409	2.222
230.250	-12.148	66.481	11.669	14.048	14.381	2.227
230.375	-12.545	65.702	11.713	14.243	14.199	2.225
230.500	-13.014	64.536	12.043	14.815	13.856	2.225
230.625	-13.491	65.386	12.387	15.385	13.347	2.223
230.750	-14.006	66.121	12.483	15.596	12.888	2.219
230.875	-14.552	66.415	12.258	15.317	12.549	2.212
231.000	-15.025	66.070	11.804	14.720	12.315	2.211
231.125	-15.429	64.109	11.313	14.100	12.087	2.211
231.250	-15.776	61.994	10.927	13.633	11.862	2.204
231.375	-16.154	59.783	10.651	13.348	11.686	2.190
231.500	-16.508	58.575	10.443	13.143	11.560	2.179
231.625	-16.955	57.103	10.168	12.834	11.446	2.175
231.750	-17.428	56.513	9.815	12.416	11.362	2.178
231.875	-18.015	56.468	9.494	12.037	11.289	2.178
232.000	-18.538	56.833	9.247	11.777	11.182	2.172
232.125	-18.908	57.496	9.123	11.687	11.047	2.167
232.250	-18.999	56.974	9.099	11.716	10.874	2.167
232.375	-18.832	55.936	9.064	11.705	10.661	2.175
232.500	-18.580	53.647	8.988	11.607	10.453	2.177
232.625	-18.236	52.746	8.890	11.465	10.268	2.175
232.750	-17.660	52.307	8.815	11.364	10.087	2.167
232.875	-17.100	52.719	8.829	11.411	9.958	2.164
233.000	-16.337	53.253	9.016	11.716	9.850	2.170
233.125	-15.620	54.434	9.354	12.240	9.813	2.188
233.250	-15.047	56.787	9.790	12.890	9.877	2.209
233.375	-14.483	59.313	10.196	13.472	9.970	2.225
233.500	-13.926	63.606	10.492	13.883	10.161	2.230
233.625	-13.621	65.558	10.533	13.930	10.320	2.226
233.750	-13.688	66.029	10.455	13.824	10.306	2.214
233.875	-13.982	64.685	10.356	13.688	10.143	2.198
234.000	-14.294	64.226	10.268	13.575	10.132	2.187
234.125	-14.477	64.416	10.209	13.498	10.423	2.187
234.250	-14.535	65.219	10.205	13.498	10.704	2.195
234.375	-14.714	64.483	10.237	13.561	10.787	2.205
234.500	-15.122	62.091	10.297	13.665	10.702	2.215
234.625	-15.523	59.609	10.375	13.779	10.649	2.222
234.750	-15.965	57.671	10.436	13.839	10.628	2.227
234.875	-16.369	57.745	10.448	13.801	10.628	2.229
235.000	-17.060	58.564	10.375	13.615	10.618	2.224
235.125	-17.827	60.001	10.243	13.361	10.587	2.215
235.250	-18.498	60.928	10.068	13.056	10.608	2.202
235.375	-19.070	60.739	9.902	12.794	10.682	2.192
235.500	-19.566	60.223	9.780	12.610	10.798	2.183
235.625	-20.039	59.918	9.680	12.455	10.809	2.173
235.750	-20.276	60.036	9.597	12.311	10.668	2.163
235.875	-20.123	59.768	9.496	12.132	10.402	2.156
236.000	-19.589	58.993	9.381	11.927	10.148	2.158
236.125	-18.925	59.064	9.274	11.722	9.929	2.164
236.250	-18.578	58.752	9.219	11.607	9.721	2.168
236.375	-18.323	59.541	9.246	11.614	9.572	2.174
236.500	-18.220	58.682	9.348	11.747	9.558	2.185
236.625	-17.987	58.704	9.485	11.919	9.658	2.197
236.750	-17.697	57.857	9.599	12.048	9.817	2.202
236.875	-17.338	58.349	9.663	12.097	9.998	2.203
237.000	-16.945	58.317	9.690	12.087	10.208	2.205
237.125	-16.530	58.447	9.749	12.138	10.401	2.209
237.250	-16.232	59.292	9.940	12.390	10.588	2.215
237.375	-16.125	59.935	10.190	12.738	10.866	2.230
237.500	-16.137	59.954	10.452	13.084	11.159	2.257
237.625	-16.270	59.640	10.639	13.302	11.367	2.276
237.750	-16.453	60.495	10.696	13.313	11.390	2.270
237.875	-16.667	62.488	10.681	13.228	11.390	2.245
238.000	-16.984	64.006	10.665	13.185	11.390	2.224
238.125	-17.415	64.033	10.697	13.210	11.390	2.215
238.250	-17.884	61.916	10.786	13.306	11.378	2.217
238.375	-18.445	58.922	10.896	13.412	11.323	2.232
238.500	-18.937	57.843	10.942	13.420	11.278	2.250
238.625	-19.398	58.991	10.939	13.379	11.334	2.265
238.750	-19.909	61.827	10.893	13.295	11.516	2.256
238.875	-20.573	63.525	10.810	13.176	11.722	2.247
239.000	-21.225	63.354	10.715	13.045	11.849	2.238
239.125	-21.924	61.780	10.628	12.934	11.872	2.232
239.250	-22.519	60.352	10.589	12.895	11.872	2.229
239.375	-23.091	58.638	10.587	12.924	11.872	2.223
239.500	-23.648	58.209	10.604	12.982	11.803	2.214
239.625	-24.220	58.018	10.614	13.010	11.564	2.204
239.750	-24.865	58.898	10.592	12.962	11.237	2.200
239.875	-25.303	58.238	10.512	12.792	10.907	2.196
240.000	-25.540	57.497	10.395	12.537	10.681	2.191
240.125	-25.723	57.231	10.284	12.288	10.487	2.186
240.250	-25.814	59.383	10.200	12.076	10.397	2.184
240.375	-25.761	61.256	10.179	11.981	10.442	2.181
240.500	-25.620	63.335	10.202	11.975	10.567	2.179
240.625	-25.547	63.988	10.241	11.991	10.702	2.178
240.750	-25.391	65.240	10.278	12.009	10.755	2.179
240.875	-24.884	65.241	10.263	11.974	10.776	2.183
241.000	-24.334	64.979	10.174	11.853	10.745	2.190
241.125	-24.220	62.203	9.986	11.608	10.671	2.195
241.250	-24.315	59.363	9.741	11.315	10.477	2.194
241.375	-24.533	56.898	9.486	11.017	10.239	2.189
241.500	-24.727	56.008	9.252	10.777	9.950	2.185
241.625	-24.853	55.548	9.086	10.609	9.776	2.183
241.750	-25.078	55.216	8.941	10.426	9.773	2.180
241.875	-25.051	56.558	8.825	10.256	9.911	2.176
242.000	-24.712	56.449	8.741	10.145	10.300	2.173
242.125	-24.472	55.345	8.743	10.174	10.888	2.172
242.250	-24.502	52.645	8.826	10.309	11.407	2.170
242.375	-24.403	53.089	8.950	10.479	11.665	2.170
242.500	-24.086	54.128	9.052	10.593	11.741	2.172
242.625	-23.564	55.521	9.134	10.681	11.712	2.176
242.750	-22.858	55.805	9.238	10.801	11.658	2.180
242.875	-21.267	59.735	9.360	10.952	11.857	2.199
243.000	-20.249	64.565	9.515	11.169	12.367	2.236
243.125	-19.429	68.057	9.683	11.410	12.719	2.278
243.250	-18.944	66.221	9.815	11.596	12.586	2.291
243.375	-18.696	63.699	9.899	11.706	12.161	2.272
243.500	-18.551	63.187	9.869	11.660	12.034	2.236
243.625	-18.620	64.038	9.769	11.549	12.576	2.207
243.750	-18.975	62.491	9.669	11.485	13.337	2.188
243.875	-19.444	60.400	9.574	11.442	13.546	2.178
244.000	-20.031	59.382	9.449	11.350	13.011	2.177
244.125	-20.901	60.515	9.239	11.125	12.276	2.182
244.250	-21.885	60.966	8.966	10.786	11.663	2.187
244.375	-22.839	60.369	8.684	10.423	11.147	2.185
244.500	-23.449	59.845	8.483	10.169	10.850	2.181
244.625	-23.823	59.169	8.396	10.059	10.846	2.175
244.750	-24.060	58.267	8.416	10.082	11.032	2.168
244.875	-24.266	56.889	8.519	10.204	11.219	2.157
245.000	-24.536	56.494	8.657	10.367	11.271	2.145
245.125	-24.845	56.528	8.783	10.517	11.205	2.138
245.250	-24.883	57.246	8.862	10.616	11.078	2.139
245.375	-25.181	57.094	8.882	10.657	10.799	2.140
245.500	-25.665	57.329	8.842	10.634	10.165	2.131
245.625	-26.386	57.308	8.773	10.583	9.331	2.110
245.750	-27.214	56.606	8.724	10.551	8.787	2.087
245.875	-27.882	55.108	8.695	10.530	8.691	2.073
246.000	-28.389	53.607	8.674	10.527	8.698	2.076
246.125	-28.828	54.257	8.669	10.530	8.532	2.095
246.250	-29.160	55.860	8.653	10.517	8.492	2.119
246.375	-29.537	57.160	8.637	10.488	8.942	2.139
246.500	-29.911	56.813	8.647	10.484	9.629	2.154
246.625	-30.285	56.288	8.702	10.530	9.965	2.167
246.750	-30.712	56.533	8.792	10.630	9.989	2.176
246.875	-31.124	56.355	8.881	10.723	10.150	2.182
247.000	-31.891	55.972	8.876	10.695	10.320	2.181
247.125	-32.864	55.280	8.741	10.497	10.113	2.172
247.250	-33.939	54.850	8.514	10.174	9.552	2.158
247.375	-34.947	53.667	8.291	9.854	8.934	2.147
247.500	-35.816	51.453	8.141	9.645	8.429	2.147
247.625	-36.503	49.679	8.130	9.631	8.225	2.151
247.750	-37.060	49.621	8.263	9.788	8.489	2.155
247.875	-37.556	51.917	8.480	10.037	8.955	2.154
248.000	-38.021	55.688	8.730	10.319	9.332	2.152
248.125	-38.525	59.083	8.942	10.552	9.571	2.153
248.250	-39.070	60.965	9.073	10.684	9.708	2.161
248.375	-39.517	61.367	9.155	10.738	9.961	2.166
248.500	-39.650	61.143	9.211	10.748	10.416	2.167
248.625	-39.448	60.174	9.251	10.744	10.771	2.163
248.750	-38.887	57.807	9.269	10.747	10.656	2.169
248.875	-38.021	53.629	9.233	10.703	10.083	2.171
249.000	-36.999	51.243	9.114	10.550	9.437	2.149
249.125	-35.923	51.104	8.945	10.327	9.086	2.074
249.250	-34.824	54.106	8.782	10.097	9.209	1.977
249.375	-33.848	56.128	8.663	9.936	9.634	1.918
249.500	-33.287	58.371	8.632	9.911	9.935	1.947
249.625	-33.138	58.920	8.671	9.961	9.789	2.011
249.750	-33.192	59.086	8.720	9.981	9.122	2.046
249.875	-33.497	57.379	8.738	9.947	8.189	2.034
250.000	-33.936	55.035	8.685	9.821	7.399	2.011
250.125	-34.542	55.310	8.644	9.730	7.037	2.011
250.250	-35.187	57.425	8.703	9.781	7.068	2.042
250.375	-35.679	61.232	8.857	9.950	7.227	2.092
250.500	-35.912	63.291	9.072	10.156	7.483	2.147
250.625	-36.045	64.188	9.272	10.309	7.925	2.196
250.750	-35.923	63.268	9.511	10.459	8.346	2.215
250.875	-35.809	61.257	9.857	10.666	8.397	2.203
251.000	-35.824	58.517	10.304	10.966	8.234	2.175
251.125	-36.129	55.972	10.861	11.392	8.515	2.167
251.250	-36.915	54.204	11.381	11.780	9.350	2.183
251.375	-37.914	52.936	11.672	11.955	9.950	2.192
251.500	-38.814	52.449	11.606	11.791	9.895	2.174
251.625	-39.356	53.367	11.207	11.339	9.618	2.148
251.750	-39.417	55.788	10.545	10.714	9.598	2.137
251.875	-39.410	57.896	9.865	10.140	9.972	2.141
252.000	-39.249	57.102	9.293	9.691	10.374	2.139
252.125	-38.776	54.299	8.856	9.333	10.076	2.114
252.250	-38.059	51.379	8.670	9.140	8.934	2.045
252.375	-36.930	49.475	9.266	9.769	7.914	1.948
252.500	-35.484	48.811	10.916	11.548	8.094	1.886
252.625	-33.848	48.015	15.251	16.406	13.594	1.927
252.750	-32.223	48.463	26.428	28.692	45.215	2.089
252.875	-30.651	48.248	43.471	48.202	110.639	2.298
253.000	-29.186	48.832	76.078	87.454	195.021	2.476
253.125	-27.897	48.404	130.125	151.360	284.003	2.589
253.250	-26.775	48.781	200.228	233.061	378.759	2.643
253.375	-25.745	49.231	261.192	302.394	475.639	2.667
253.500	-24.753	50.242	271.459	300.199	538.681	2.680
253.625	-23.884	51.868	212.734	228.956	520.508	2.695
253.750	-22.945	53.562	129.362	132.617	400.875	2.705
253.875	-22.167	56.833	52.901	49.299	237.983	2.700
254.000	-21.511	61.159	17.294	18.812	106.587	2.660
254.125	-21.160	67.295	9.576	10.623	35.538	2.578
254.250	-20.897	73.002	6.939	7.719	11.389	2.480
254.375	-20.801	77.194	5.685	6.437	5.775	2.411
254.500	-20.645	79.944	5.577	6.485	6.061	2.395
254.625	-20.511	82.301	6.003	7.094	6.737	2.386
254.750	-20.283	84.259	6.531	7.704	7.094	2.365
254.875	-19.924	85.817	6.702	7.799	6.855	2.342
255.000	-19.291	84.623	6.394	7.312	6.252	2.351
255.125	-18.574	81.201	5.717	6.402	5.529	2.385
255.250	-17.940	74.607	4.911	5.401	4.690	2.412
255.375	-17.544	68.133	4.266	4.628	3.850	2.389
255.500	-17.441	62.752	3.867	4.159	3.291	2.304
255.625	-17.421	59.847	3.703	3.978	3.063	2.193
255.750	-17.479	58.475	3.769	4.082	3.099	2.123
255.875	-17.383	59.152	3.952	4.339	3.382	2.108
256.000	-16.903	62.086	4.222	4.736	3.825	2.147
256.125	-16.613	68.433	4.497	5.158	4.174	2.197
256.250	-16.380	76.336	4.785	5.597	4.264	2.238
256.375	-15.728	83.031	5.017	5.949	4.249	2.259
256.500	-14.530	85.833	5.131	6.139	4.391	2.273
256.625	-12.615	88.014	5.084	6.138	4.700	2.282
256.750	-9.910	89.930	4.873	5.955	4.891	2.286
256.875	-6.031	91.881	4.588	5.669	4.804	2.282
257.000	-2.735	93.508	4.355	5.418	4.650	2.280
257.125	-1.934	96.068	4.315	5.347	4.868	2.279
257.250	-2.144	98.662	4.529	5.629	5.656	2.275
257.375	-2.514	97.593	4.994	6.373	6.619	2.270
257.500	-2.926	92.968	5.842	7.704	7.450	2.265
257.625	-3.338	87.100	6.699	9.273	8.251	2.261
257.750	-3.666	85.870	7.467	10.713	9.138	2.258
257.875	-3.894	85.883	8.013	11.547	9.689	2.260
258.000	-4.066	86.251	8.055	11.474	9.379	2.263
258.125	-4.192	83.304	7.654	10.539	8.507	2.274
258.250	-4.394	82.652	7.011	9.277	7.654	2.284
258.375	-4.612	82.699	6.294	8.187	7.176	2.288
258.500	-4.989	84.188	6.071	7.890	7.208	2.271
258.625	-5.237	83.772	6.416	8.454	7.756	2.237
258.750	-5.310	84.262	7.372	9.883	8.839	2.203
258.875	-5.306	83.009	8.840	11.940	10.252	2.163
259.000	-5.264	82.462	10.579	14.243	11.575	2.120
259.125	-5.176	81.681	12.170	16.201	12.562	2.084
259.250	-5.062	82.743	13.380	17.559	13.435	2.083
259.375	-4.909	82.304	14.000	18.171	14.441	2.103
259.500	-4.848	80.430	14.235	18.355	15.099	2.122
259.625	-4.833	77.733	13.989	17.986	14.719	2.130
259.750	-4.867	76.231	13.086	16.794	13.395	2.144
259.875	-4.924	77.438	11.786	15.100	11.734	2.169
260.000	-4.932	78.837	10.215	13.061	10.047	2.196
260.125	-5.046	79.676	8.837	11.298	8.645	2.218
260.250	-5.161	80.018	8.058	10.354	7.882	2.231
260.375	-5.298	81.459	7.933	10.311	8.107	2.240
260.500	-5.523	82.347	8.503	11.208	9.799	2.249
260.625	-5.909	80.002	10.066	13.391	12.964	2.256
260.750	-6.298	76.080	12.631	16.792	17.316	2.247
260.875	-6.687	73.414	15.748	20.785	21.719	2.226
261.000	-6.916	73.527	19.017	24.765	25.411	2.208
261.125	-7.045	73.418	21.614	27.777	28.557	2.205
261.250	-7.087	70.931	23.173	29.337	30.685	2.206
261.375	-7.053	67.210	23.816	29.746	30.892	2.203
