#Depth	SP	GR	RI	RT	RXO	DEN
235.000	-30.012	80.060	4.202	5.493	7.016	2.314
235.125	-29.640	80.894	3.830	5.026	7.069	2.316
235.250	-29.516	81.663	3.542	4.686	5.825	2.310
235.375	-29.438	83.568	3.310	4.397	4.826	2.301
235.500	-29.143	86.693	3.139	4.192	4.051	2.293
235.625	-28.709	91.087	3.065	4.116	3.334	2.284
235.750	-28.321	94.367	3.079	4.147	3.520	2.273
235.875	-28.321	96.911	3.135	4.221	4.184	2.265
236.000	-28.569	96.866	3.197	4.277	4.431	2.263
236.125	-28.709	94.680	3.237	4.290	4.357	2.266
236.250	-28.724	90.803	3.248	4.261	4.303	2.272
236.375	-29.040	88.846	3.240	4.219	4.228	2.277
236.500	-29.495	89.593	3.240	4.201	4.015	2.279
236.625	-29.888	91.170	3.249	4.203	3.857	2.279
236.750	-29.935	91.199	3.263	4.217	3.895	2.277
236.875	-29.097	89.400	3.275	4.234	3.950	2.273
237.000	-29.218	85.089	3.286	4.252	3.995	2.266
237.125	-29.302	81.130	3.297	4.269	4.125	2.255
237.250	-29.339	78.942	3.309	4.283	4.350	2.244
237.375	-29.339	78.597	3.321	4.297	4.552	2.237
237.500	-29.339	78.428	3.334	4.317	4.642	2.241
237.625	-29.339	77.479	3.354	4.345	4.684	2.253
237.750	-29.339	76.670	3.387	4.387	4.736	2.270
237.875	-29.339	76.113	3.425	4.431	4.805	2.285
238.000	-29.339	76.693	3.463	4.468	4.906	2.293
238.125	-29.339	76.543	3.488	4.484	5.022	2.293
238.250	-29.339	75.640	3.501	4.484	5.057	2.289
238.375	-29.339	74.542	3.510	4.474	5.019	2.285
238.500	-29.339	74.776	3.521	4.466	4.966	2.284
238.625	-29.339	74.491	3.534	4.459	4.977	2.287
238.750	-29.339	72.489	3.555	4.460	5.112	2.291
238.875	-29.339	70.116	3.580	4.466	5.247	2.297
239.000	-29.339	70.644	3.603	4.466	5.256	2.303
239.125	-29.339	73.452	3.619	4.453	5.200	2.309
239.250	-29.269	77.888	3.619	4.415	5.166	2.311
239.375	-29.137	79.648	3.605	4.362	5.126	2.310
239.500	-29.036	78.442	3.579	4.300	5.027	2.309
239.625	-28.909	76.678	3.546	4.232	4.837	2.313
239.750	-28.757	76.210	3.511	4.161	4.585	2.318
239.875	-28.687	75.969	3.479	4.094	4.456	2.322
240.000	-28.582	74.026	3.457	4.035	4.470	2.322
240.125	-28.481	73.606	3.445	3.992	4.323	2.323
240.250	-28.386	75.495	3.441	3.964	3.946	2.326
240.375	-28.273	79.376	3.447	3.949	3.795	2.331
240.500	-28.249	81.994	3.463	3.951	3.980	2.334
240.625	-28.249	83.514	3.500	3.980	4.006	2.330
240.750	-28.217	84.626	3.600	4.087	3.925	2.315
240.875	-28.147	86.928	3.785	4.308	4.015	2.299
241.000	-28.154	89.408	4.092	4.684	4.451	2.298
241.125	-28.310	88.839	4.471	5.143	5.387	2.315
241.250	-28.508	87.656	4.828	5.532	6.117	2.337
241.375	-28.631	85.235	5.059	5.734	6.182	2.346
241.500	-28.762	82.864	5.211	5.817	6.196	2.338
241.625	-28.887	78.465	5.496	6.067	6.306	2.323
241.750	-29.032	75.497	6.265	6.938	7.841	2.313
241.875	-29.134	73.777	7.843	8.774	18.819	2.307
242.000	-29.255	70.709	10.953	12.300	35.280	2.299
242.125	-29.344	64.626	16.106	18.238	41.982	2.299
242.250	-29.497	58.704	22.360	25.605	41.574	2.336
242.375	-29.618	55.124	28.233	32.657	33.273	2.415
242.500	-29.760	53.602	30.806	35.614	25.755	2.505
242.625	-29.870	52.416	27.771	31.749	53.730	2.560
242.750	-29.993	53.166	20.822	23.345	94.698	2.551
242.875	-30.106	57.029	12.734	13.782	81.258	2.493
243.000	-30.245	62.524	6.598	6.950	30.906	2.404
243.125	-30.365	65.730	3.681	3.876	5.068	2.314
243.250	-30.450	62.095	2.613	2.812	2.480	2.249
243.375	-30.550	53.474	2.231	2.493	2.333	2.216
243.500	-30.680	44.115	2.192	2.531	2.354	2.212
243.625	-30.773	38.678	2.311	2.710	2.557	2.222
243.750	-30.792	37.466	2.491	2.914	2.731	2.235
243.875	-30.792	37.348	2.686	3.103	2.758	2.245
244.000	-30.792	37.565	2.870	3.267	2.814	2.250
244.125	-30.792	38.403	3.049	3.428	2.938	2.251
244.250	-30.792	39.473	3.217	3.591	3.113	2.250
244.375	-30.801	39.096	3.368	3.745	3.306	2.250
244.500	-30.843	37.633	3.484	3.869	3.604	2.249
244.625	-30.901	35.928	3.551	3.950	3.894	2.233
244.750	-30.913	35.796	3.559	3.978	3.843	2.190
244.875	-30.913	36.098	3.529	3.980	3.689	2.137
245.000	-30.913	36.672	3.495	3.993	3.566	2.101
245.125	-30.913	37.080	3.486	4.033	3.265	2.091
245.250	-30.917	38.387	3.518	4.120	2.955	2.106
245.375	-30.944	39.838	3.587	4.251	3.125	2.134
245.500	-30.997	41.376	3.666	4.394	3.804	2.163
245.625	-31.032	42.349	3.720	4.506	4.505	2.178
245.750	-31.034	42.001	3.684	4.486	4.935	2.176
245.875	-31.034	41.366	3.540	4.311	4.827	2.174
246.000	-31.034	41.591	3.322	4.024	4.214	2.183
246.125	-31.034	43.888	3.104	3.735	3.535	2.201
246.250	-31.034	48.293	2.953	3.541	3.133	2.216
246.375	-31.034	55.601	2.888	3.472	3.155	2.215
246.500	-31.034	62.137	2.907	3.515	3.248	2.190
246.625	-31.034	63.273	2.971	3.607	3.105	2.155
246.750	-31.034	58.024	3.051	3.701	3.094	2.138
246.875	-31.018	52.838	3.125	3.772	3.508	2.152
247.000	-30.933	51.829	3.196	3.827	3.844	2.187
247.125	-30.845	53.934	3.256	3.864	3.677	2.211
247.250	-30.800	56.003	3.296	3.876	3.371	2.209
247.375	-30.751	57.839	3.303	3.853	3.212	2.201
247.500	-30.613	58.174	3.267	3.786	3.012	2.204
247.625	-30.463	56.566	3.195	3.679	2.698	2.217
247.750	-30.311	54.339	3.080	3.524	2.580	2.226
247.875	-30.224	52.911	2.933	3.331	2.953	2.226
248.000	-30.154	52.833	2.790	3.154	3.369	2.219
248.125	-30.075	51.982	2.678	3.026	3.191	2.214
248.250	-29.902	49.787	2.616	2.968	2.956	2.209
248.375	-29.739	47.611	2.601	2.975	3.147	2.179
248.500	-29.614	46.708	2.624	3.021	3.323	2.122
248.625	-29.386	47.540	2.675	3.090	3.365	2.089
248.750	-29.255	49.368	2.742	3.164	3.369	2.113
248.875	-29.097	52.082	2.841	3.270	3.319	2.159
249.000	-28.976	55.651	3.000	3.444	3.257	2.199
249.125	-28.864	60.624	3.206	3.679	3.678	2.235
249.250	-28.827	67.483	3.454	3.970	4.900	2.265
249.375	-28.659	75.187	3.705	4.265	5.792	2.289
249.500	-28.552	81.571	3.881	4.455	5.650	2.303
249.625	-28.454	86.747	3.953	4.512	5.258	2.304
249.750	-28.380	90.538	3.925	4.452	5.136	2.298
249.875	-28.454	93.718	3.852	4.357	5.161	2.294
250.000	-28.517	95.460	3.794	4.298	5.162	2.294
250.125	-28.664	95.547	3.752	4.259	5.275	2.297
250.250	-28.727	94.615	3.730	4.237	5.442	2.301
250.375	-28.649	92.918	3.750	4.267	5.251	2.305
250.500	-28.610	91.725	3.839	4.388	4.979	2.308
250.625	-28.610	91.791	3.955	4.544	5.240	2.309
250.750	-28.610	93.901	4.056	4.677	5.905	2.308
250.875	-28.610	94.876	4.127	4.762	6.220	2.307
251.000	-28.610	94.684	4.133	4.755	5.812	2.310
251.125	-28.610	93.070	4.105	4.700	5.349	2.315
251.250	-28.610	92.064	4.055	4.624	5.375	2.322
251.375	-28.610	91.154	4.026	4.590	5.496	2.327
251.500	-28.610	91.048	4.049	4.627	5.504	2.326
251.625	-28.610	92.496	4.093	4.689	5.611	2.322
251.750	-28.610	93.736	4.167	4.779	5.788	2.319
251.875	-28.700	94.219	4.250	4.880	6.075	2.319
252.000	-28.700	93.272	4.344	5.002	6.683	2.319
252.125	-28.700	92.430	4.441	5.125	7.149	2.313
252.250	-28.700	91.661	4.521	5.223	6.923	2.296
252.375	-28.700	91.472	4.568	5.268	6.700	2.272
252.500	-28.700	92.003	4.602	5.295	6.870	2.250
252.625	-28.700	92.994	4.609	5.291	6.704	2.239
252.750	-28.700	93.782	4.600	5.277	6.298	2.244
252.875	-28.700	93.787	4.599	5.281	6.478	2.261
253.000	-28.700	93.138	4.598	5.288	7.503	2.277
253.125	-28.700	92.913	4.601	5.295	8.067	2.280
253.250	-28.700	93.282	4.606	5.306	6.965	2.270
253.375	-28.700	94.642	4.612	5.316	5.633	2.258
253.500	-28.700	95.010	4.614	5.328	5.291	2.253
253.625	-28.700	94.662	4.612	5.340	5.318	2.253
253.750	-28.700	93.356	4.612	5.353	5.211	2.255
253.875	-28.700	92.371	4.613	5.364	5.133	2.257
254.000	-28.700	92.068	4.614	5.370	5.273	2.259
254.125	-28.700	92.565	4.616	5.379	5.434	2.256
254.250	-28.700	92.975	4.617	5.386	5.206	2.245
254.375	-28.700	93.326	4.618	5.394	5.200	2.228
254.500	-28.700	92.560	4.619	5.406	6.667	2.211
254.625	-28.700	91.653	4.619	5.415	8.363	2.202
254.750	-28.700	91.228	4.620	5.423	8.331	2.201
254.875	-28.700	91.214	4.620	5.427	7.518	2.203
255.000	-28.700	90.673	4.621	5.427	7.118	2.207
255.125	-28.700	90.446	4.622	5.428	6.723	2.213
255.250	-28.700	91.798	4.623	5.433	6.670	2.215
255.375	-28.700	93.343	4.623	5.436	7.763	2.210
255.500	-28.700	92.518	4.624	5.437	9.346	2.197
255.625	-28.700	91.089	4.625	5.435	9.970	2.186
255.750	-28.700	91.503	4.626	5.432	9.544	2.182
255.875	-28.700	93.455	4.627	5.434	8.980	2.184
256.000	-28.700	94.463	4.628	5.437	8.508	2.188
256.125	-28.700	94.417	4.629	5.439	8.053	2.191
256.250	-28.700	94.277	4.630	5.441	7.650	2.194
256.375	-28.700	94.277	4.631	5.443	7.463	2.197
256.500	-28.700	94.277	4.631	5.445	7.327	2.199
256.625	-28.700	94.277	4.630	5.447	6.962	2.198
256.750	-28.700	94.277	4.631	5.448	6.874	2.199
256.875	-28.700	94.277	4.633	5.447	6.778	2.202
257.000	-28.700	94.277	4.635	5.448	6.681	2.206
257.125	-28.700	94.277	4.636	5.447	6.522	2.207
257.250	-28.700	94.277	4.637	5.448	6.247	2.200
257.375	-28.700	94.277	4.638	5.450	5.880	2.189
257.500	-28.700	94.277	4.639	5.452	5.686	2.177
257.625	-28.700	94.277	4.637	5.453	5.898	2.168
257.750	-28.700	94.277	4.634	5.452	6.079	2.162
257.875	-28.700	94.277	4.631	5.448	5.635	2.156
258.000	-28.700	94.277	4.631	5.449	5.139	2.152
258.125	-28.700	94.277	4.634	5.453	4.852	2.150
258.250	-28.700	94.277	4.631	5.456	4.686	2.150
258.375	-28.700	94.277	4.629	5.458	4.517	2.150
258.500	-28.700	94.277	4.624	5.456	4.423	2.149
258.625	-28.700	94.277	4.622	5.455	4.419	2.148
258.750	-28.700	94.277	4.622	5.454	4.419	2.146
258.875	-28.700	94.277	4.622	5.454	4.419	2.143
259.000	-28.700	94.277	4.622	5.454	4.419	2.142
259.125	-28.700	94.277	4.622	5.454	4.419	2.144
259.250	-28.700	94.277	4.622	5.454	4.419	2.147
259.375	-28.700	94.277	4.622	5.454	4.419	2.147
259.500	-28.700	94.277	4.622	5.454	4.419	2.145
259.625	-28.700	94.277	4.622	5.454	4.419	2.142
259.750	-28.700	94.277	4.622	5.454	4.419	2.142
259.875	-28.700	94.277	4.622	5.454	4.419	2.145
260.000	-28.700	94.277	4.622	5.454	4.419	2.147
260.125	-28.700	94.277	4.622	5.454	4.419	2.146
260.250	-28.700	94.277	4.622	5.454	4.419	2.144
260.375	-28.700	94.277	4.622	5.454	4.419	2.146
260.500	-28.700	94.277	4.622	5.454	4.419	2.151
260.625	-28.700	94.277	4.622	5.454	4.419	2.154
260.750	-28.700	94.277	4.622	5.454	4.419	2.155
260.875	-28.700	94.277	4.622	5.454	4.419	2.152
261.000	-28.700	94.277	4.622	5.454	4.419	2.147
261.125	-28.700	94.277	4.622	5.454	4.419	2.140
261.250	-28.700	94.277	4.622	5.454	4.419	2.136
261.375	-28.700	94.277	4.622	5.454	4.419	2.140
261.500	-28.700	94.277	4.622	5.454	4.419	2.147
261.625	-28.700	94.277	4.622	5.454	4.419	2.152
261.750	-28.700	94.277	4.622	5.454	4.419	2.151
261.875	-28.700	94.277	4.622	5.454	4.419	2.150
262.000	-28.700	94.277	4.622	5.454	4.419	2.149
262.125	-28.700	94.277	4.622	5.454	4.419	2.150
262.250	-28.700	94.277	4.622	5.454	4.419	2.150
262.375	-28.700	94.277	4.622	5.454	4.419	2.151
262.500	-28.700	94.277	4.622	5.454	4.419	2.154
262.625	-28.700	94.277	4.622	5.454	4.419	2.159
262.750	-28.700	94.277	4.622	5.454	4.419	2.163
262.875	-28.670	94.277	4.622	5.454	4.419	2.165
263.000	-28.381	94.277	4.622	5.454	4.419	2.165
263.125	-28.305	94.277	4.622	5.454	4.419	2.165
263.250	-28.305	94.277	4.622	5.454	4.419	2.165
263.375	-28.305	94.277	4.622	5.454	4.419	2.165
263.500	-28.305	94.277	4.622	5.454	4.419	2.165
263.625	-28.305	94.277	4.622	5.454	4.419	2.165
263.750	-28.305	94.277	4.622	5.454	4.440	2.165
263.875	-28.305	94.277	4.622	5.454	4.462	2.165
264.000	-28.305	94.277	4.622	5.454	4.462	2.165
